"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,65.98,27.31,67.13,594.17,193.29,5.87,6.16,36.35,15.81,1.15,26.40,14.92,121.92,0.00,5.13,2.82,134.00,62.78,16.49,30.81,34.48,98.39,0.00,3.90,6.88,73.22,0.00,6.39,9.00,54.39,4.43,12.58,0.00,181.57,33.13,57.64,42.24,33.11,171.48,184.23,171.54,2.46,0.00,76.30,36.74,41.12,43.05,0.00,0.00,27.47,28.90,35.89,110.26,0.00,119.22
2.00,65.98,27.31,67.13,594.17,193.29,5.87,6.16,36.35,15.81,1.15,26.40,14.92,115.02,0.00,5.13,2.82,134.00,62.35,16.49,30.81,34.48,98.39,0.00,3.90,6.88,73.22,0.00,6.39,9.00,46.34,4.43,10.72,0.00,175.69,22.99,22.99,61.67,44.31,163.68,176.02,163.74,1.44,0.00,76.30,43.56,34.30,43.05,0.00,0.00,11.79,30.69,21.39,110.26,0.00,116.87
3.00,65.98,27.31,67.13,594.17,193.29,5.87,6.16,36.35,15.81,1.15,26.40,14.92,110.97,0.00,5.13,2.82,134.00,62.75,16.49,30.81,34.48,98.39,0.00,3.90,6.88,73.22,0.00,6.39,9.00,30.40,4.43,7.03,0.00,165.53,29.85,29.83,29.87,29.85,155.64,167.31,155.70,1.34,0.00,75.00,43.89,29.20,43.05,0.00,0.00,10.31,0.00,49.99,110.26,0.00,115.13
4.00,65.98,27.31,67.13,594.17,193.29,5.87,6.16,70.32,15.81,1.15,26.40,14.92,106.66,0.00,5.13,2.82,134.00,61.87,57.82,30.81,34.48,98.39,0.00,3.90,6.88,73.22,0.00,6.39,9.00,35.33,4.43,8.17,0.00,0.00,45.07,44.98,36.60,0.00,158.81,170.77,158.87,1.34,0.00,75.00,44.29,33.14,43.05,0.00,0.00,10.31,0.00,50.64,110.26,0.00,113.67
5.00,65.98,27.31,67.13,594.17,193.29,5.87,6.16,71.15,15.81,1.15,26.40,14.62,107.22,0.00,5.13,2.82,134.00,61.94,58.83,30.81,34.48,98.39,0.00,3.90,6.88,73.22,0.00,6.39,9.00,4.64,4.43,0.00,0.00,0.00,42.36,42.29,42.43,0.00,160.33,172.42,160.39,1.34,0.00,76.30,47.23,32.66,43.05,0.00,0.00,10.31,0.00,50.38,110.26,0.00,113.90
6.00,65.98,27.31,67.13,594.17,193.29,5.87,6.16,68.03,15.81,1.15,26.40,12.77,105.74,0.00,5.13,2.82,134.00,61.29,55.03,30.81,34.48,98.39,0.00,3.90,6.88,73.22,0.00,6.39,9.00,28.40,4.43,6.57,0.00,0.00,67.50,0.00,0.00,0.00,154.45,166.00,154.50,1.34,0.00,74.17,45.98,30.28,43.05,0.00,0.00,10.31,0.00,38.03,110.26,0.00,113.87
7.00,65.98,27.31,67.13,594.17,193.29,5.87,6.16,64.84,15.81,1.15,26.40,12.77,98.93,0.00,5.13,2.82,134.00,60.64,51.15,30.81,34.48,98.39,0.00,3.90,6.88,73.22,0.00,6.39,9.00,16.49,4.43,3.81,0.00,0.00,42.90,20.62,42.97,0.00,146.44,157.05,146.49,1.34,0.00,73.17,43.49,27.97,43.05,0.00,0.00,10.31,0.00,20.62,110.26,0.00,110.76
8.00,65.98,0.00,67.13,594.17,193.29,5.87,6.16,64.62,15.81,1.15,26.40,12.77,97.06,0.00,5.13,2.82,134.00,60.20,50.89,30.81,34.48,98.39,0.00,3.90,6.88,73.22,0.00,6.39,9.00,21.57,4.43,4.99,0.00,0.00,0.00,63.56,49.09,0.00,143.21,153.40,143.25,1.34,0.00,58.27,46.09,30.48,43.05,0.00,0.00,10.31,0.00,21.37,110.26,0.00,110.24
9.00,65.98,0.00,67.13,594.17,193.29,5.87,6.16,64.13,15.81,1.15,26.40,12.77,97.69,0.00,5.13,2.82,134.00,60.04,50.30,30.81,34.48,98.39,0.00,3.90,6.88,73.22,0.00,6.39,9.00,21.14,4.43,4.89,0.00,0.00,0.00,56.03,56.62,0.00,143.85,154.13,143.90,1.34,0.00,58.17,44.51,31.44,43.05,0.00,0.00,10.31,0.00,20.96,110.26,0.00,110.85
10.00,65.98,0.00,67.13,594.17,193.29,5.87,6.16,64.42,15.81,1.15,26.40,12.77,99.72,0.00,5.13,2.82,134.00,60.47,50.65,30.81,34.48,98.39,0.00,3.90,6.88,73.22,0.00,6.39,9.00,22.57,4.43,5.22,0.00,0.00,0.00,67.10,24.40,0.00,142.39,152.47,142.44,1.34,0.00,65.14,45.98,30.28,43.05,0.00,0.00,10.31,0.00,24.30,110.26,0.00,112.14
11.00,65.98,0.00,67.13,594.17,193.29,5.87,6.16,64.99,15.81,1.15,26.40,12.77,99.57,0.00,5.13,2.82,134.00,60.26,51.34,30.81,34.48,98.39,0.00,3.90,6.88,73.22,0.00,6.39,9.00,25.00,4.43,5.78,0.00,0.00,0.00,44.32,62.14,0.00,143.06,153.23,143.10,1.34,0.00,62.64,44.70,32.22,43.05,0.00,0.00,10.31,0.00,28.55,110.26,0.00,112.42
12.00,65.98,0.00,67.13,594.17,193.29,5.87,6.16,63.91,15.81,1.15,26.40,12.77,111.63,0.00,5.13,2.82,134.00,59.59,50.02,30.81,34.48,98.39,0.00,3.90,6.88,73.22,0.00,6.39,9.00,0.00,4.43,0.00,0.00,0.00,0.00,30.80,66.95,0.00,141.68,151.67,141.72,1.34,0.00,63.66,44.40,35.75,43.05,0.00,0.00,10.31,0.00,28.50,110.26,0.00,110.74
13.00,65.98,0.00,67.13,594.17,193.29,5.87,6.16,59.38,15.81,1.15,26.40,12.77,100.94,0.00,5.13,2.82,134.00,56.29,44.52,30.81,34.48,98.39,0.00,3.90,6.88,73.22,0.00,6.39,9.00,0.00,4.43,0.00,0.00,0.00,0.00,56.40,57.00,0.00,132.42,141.15,132.45,1.46,0.00,0.00,46.07,30.46,43.05,0.00,0.00,12.09,0.00,20.62,110.26,0.00,105.86
