"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,59.45,29.95,67.13,643.66,209.39,4.46,4.68,42.05,18.26,0.63,18.87,14.92,15.46,5.13,2.82,117.23,41.21,16.49,30.81,12.00,80.82,14.14,1.97,6.88,64.06,0.00,6.39,9.00,42.74,4.43,9.89,145.00,228.00,0.00,67.10,58.37,20.62,0.00,0.00,0.00,2.67,0.00,73.04,0.00,59.72,30.75,30.67,0.00,0.00,0.00,85.00,27.32,0.00,18.33
2.00,59.82,29.95,67.13,643.66,209.39,4.46,4.68,42.05,18.26,0.63,18.87,14.92,15.46,5.13,2.82,117.23,52.31,16.49,24.99,18.56,80.82,14.14,1.97,6.88,64.06,0.00,6.39,9.09,42.74,4.43,9.89,145.00,145.00,0.00,66.99,57.26,20.74,0.00,0.00,0.00,2.68,0.00,52.58,0.00,60.65,30.75,30.67,0.00,0.00,0.00,85.00,49.46,55.47,33.77
3.00,69.33,29.95,67.13,643.66,209.39,4.46,4.68,61.85,18.26,0.63,18.87,14.92,46.41,5.13,2.82,117.23,54.13,40.58,30.81,34.48,80.82,17.17,1.97,6.88,64.06,0.00,6.39,9.98,42.74,4.43,9.89,0.00,150.52,0.00,67.04,28.77,20.71,0.00,0.00,0.00,2.74,0.00,52.58,42.00,42.72,30.75,30.67,0.00,0.00,0.00,85.00,56.44,72.28,67.30
4.00,69.99,29.95,67.13,643.66,209.39,4.46,4.68,87.77,18.26,0.63,18.87,14.92,76.98,5.13,2.82,117.23,56.52,72.12,30.81,28.65,80.82,17.17,1.97,6.88,64.06,0.00,6.39,9.98,42.74,4.43,9.89,0.00,0.00,0.00,67.10,26.81,20.62,0.00,72.84,0.00,2.74,0.00,52.58,43.04,43.38,30.75,30.67,0.00,0.00,0.00,85.00,58.74,106.10,79.75
5.00,60.36,29.95,67.13,643.66,209.39,4.46,4.68,87.77,18.26,0.63,18.87,14.92,81.71,5.13,2.82,117.23,56.52,72.12,30.81,34.48,80.82,17.17,1.97,6.88,64.06,0.00,6.39,9.98,42.74,4.43,9.89,0.00,0.00,0.00,67.10,55.64,20.62,85.16,91.20,0.00,2.74,0.00,56.03,31.23,35.60,30.75,30.67,0.00,0.00,0.00,85.00,20.62,100.17,101.60
6.00,69.99,29.95,67.13,643.66,209.39,4.46,4.68,87.77,18.26,0.63,18.87,14.92,81.71,5.13,2.82,117.23,56.52,72.12,30.81,34.48,80.82,17.17,1.97,6.88,64.06,0.00,6.39,9.98,42.74,4.43,9.89,0.00,0.00,0.00,67.10,26.80,20.62,122.76,130.31,0.00,2.74,0.00,75.00,40.06,41.55,30.75,30.67,0.00,0.00,0.00,85.00,32.67,106.83,101.60
7.00,64.90,29.95,67.13,643.66,209.39,4.46,4.68,87.77,18.26,0.63,18.87,14.92,81.71,5.13,2.82,117.23,73.35,72.12,30.81,34.48,80.82,17.17,1.97,6.88,64.06,0.00,6.39,9.98,54.77,4.43,9.89,0.00,0.00,0.00,67.10,45.49,20.62,166.30,178.79,0.00,2.74,0.00,66.18,35.16,38.36,30.75,30.67,0.00,0.00,0.00,85.00,20.62,109.63,101.60
8.00,75.34,29.95,67.13,643.66,209.39,4.46,4.68,87.77,18.26,0.63,18.87,14.92,111.78,5.13,2.82,117.23,98.45,72.12,30.81,34.48,80.82,17.17,1.97,6.88,64.06,0.00,6.39,9.98,64.94,4.43,9.89,0.00,0.00,0.00,67.10,26.80,20.62,184.17,197.14,0.00,2.74,0.00,52.58,51.87,48.74,30.75,30.67,0.00,0.00,0.00,85.00,52.91,110.22,101.60
9.00,71.19,29.95,67.13,643.66,209.39,4.46,4.68,87.77,18.26,0.63,18.87,14.92,108.12,5.13,2.82,117.23,96.70,72.12,30.81,20.54,80.82,17.17,1.97,6.88,64.06,0.00,6.39,9.98,65.72,4.43,9.89,144.33,0.00,0.00,67.10,26.80,20.62,184.17,197.14,0.00,2.74,0.00,52.58,44.77,44.42,30.75,30.67,0.00,0.00,0.00,85.00,72.68,110.22,101.60
10.00,74.37,29.95,67.13,643.66,209.39,4.46,4.68,87.77,18.26,0.63,18.87,14.92,114.24,5.13,2.82,117.23,98.17,72.12,30.81,20.80,80.82,17.17,1.97,6.88,64.06,0.00,6.39,9.98,76.62,4.43,9.89,153.38,0.00,0.00,67.10,26.80,20.62,184.17,197.14,0.00,2.74,0.00,52.58,51.21,48.35,30.75,30.67,0.00,0.00,0.00,85.00,72.42,110.22,101.60
