"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI","CS SUNNY","CT AGROLMOS"
1.00,0.00,22.39,0.00,0.00,1.45,7.10,7.10,15.53,3.50,0.40,3.50,20.39,0.00,0.00,17.48,0.00,6.20,19.25,30.74,8.00,4.50,0.00,2.50,18.45,16.70,15.53,19.42,1.40,0.00,15.30,44.05,2.90,27.30,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,37.00,12.82,19.42,0.00,8.00,10.80,8.35,17.48,1.20,4.34,8.64,9.40,0.00,0.00,0.00,1.00,27.64,48.52,0.98,1.28,0.00,56.44,37.00,0.00,1.92,0.00,0.00,19.42,0.00,11.00
2.00,0.00,22.39,0.00,0.00,1.45,7.10,7.10,15.53,3.50,0.40,3.50,20.39,0.00,0.00,17.48,0.00,6.20,19.25,30.74,8.00,4.50,0.00,2.50,18.45,16.70,15.53,19.42,1.40,0.00,15.15,42.45,2.90,27.30,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,32.00,12.82,19.42,0.00,8.00,10.80,8.35,17.48,1.20,4.34,8.64,9.40,0.00,0.00,0.00,1.00,27.64,48.52,0.98,1.28,0.00,54.46,32.00,0.00,1.92,0.00,0.00,19.42,0.00,11.00
3.00,0.00,21.95,0.00,0.00,1.45,7.10,7.10,15.53,3.50,0.40,3.50,20.39,0.00,0.00,17.48,0.00,6.20,20.16,30.16,8.00,4.50,0.00,2.50,18.45,16.70,15.53,19.42,1.40,0.00,15.01,41.27,2.90,27.30,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,30.00,12.82,19.42,0.00,8.00,10.80,8.35,17.48,1.20,4.30,8.61,9.40,0.00,0.00,0.00,1.00,26.41,47.13,0.93,1.18,0.00,53.54,30.00,0.00,1.92,0.00,0.00,19.42,0.00,11.00
4.00,0.00,21.62,0.00,0.00,1.45,7.10,7.10,15.53,3.50,0.40,3.50,20.39,0.00,0.00,17.48,0.00,6.20,20.99,29.73,8.00,4.50,0.00,2.50,18.45,16.70,15.53,19.42,1.40,0.00,14.86,40.52,2.90,27.30,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,29.00,12.82,19.42,0.00,8.00,10.80,8.35,17.48,1.20,4.27,8.63,9.40,0.00,0.00,0.00,1.00,25.45,46.47,0.89,1.08,0.00,52.62,29.00,0.00,1.92,0.00,0.00,19.42,0.00,11.00
5.00,0.00,21.71,0.00,0.00,1.45,7.10,7.10,15.53,3.50,0.40,3.50,20.39,0.00,0.00,17.48,0.00,6.20,21.65,29.09,8.00,4.50,0.00,2.50,18.45,16.70,15.53,19.42,1.40,0.00,14.97,40.54,2.90,27.30,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,29.00,12.82,19.42,0.00,8.00,10.80,8.35,17.48,1.20,4.36,8.64,9.40,0.00,0.00,0.00,1.00,24.73,45.20,0.90,1.07,0.00,52.34,29.00,0.00,1.92,0.00,0.00,19.42,0.00,11.00
6.00,0.00,21.48,0.00,0.00,1.45,7.10,7.10,15.53,3.50,0.40,3.50,20.39,0.00,0.00,17.48,0.00,6.20,22.25,28.38,8.00,4.50,0.00,2.50,18.45,16.70,15.53,19.42,1.40,0.00,15.33,41.35,2.90,27.30,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,31.00,12.82,19.42,0.00,8.00,10.80,8.35,17.48,1.20,4.49,8.65,9.40,0.00,0.00,0.00,1.00,24.09,43.72,0.92,1.09,0.00,52.06,31.00,0.00,1.88,0.00,0.00,19.42,0.00,11.00
7.00,0.00,21.48,0.00,0.00,1.45,7.10,7.10,15.53,3.50,0.40,3.50,20.39,0.00,0.00,17.48,0.00,6.20,22.75,27.49,8.00,4.50,0.00,2.50,18.45,16.70,15.53,19.42,1.40,0.00,15.82,42.53,2.90,27.30,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,35.00,12.82,19.42,0.00,8.00,10.80,8.35,17.48,1.20,4.48,8.58,9.40,0.00,0.00,0.00,1.00,24.84,44.79,0.98,1.17,0.00,52.32,35.00,0.00,1.92,0.00,0.00,19.42,0.00,11.00
8.00,0.00,21.50,0.00,0.00,1.45,7.10,7.10,15.53,3.50,0.40,3.50,20.39,0.00,0.00,17.48,0.00,6.20,23.23,26.55,8.00,4.50,0.00,2.50,18.45,16.70,15.53,19.42,1.40,0.00,16.46,44.08,2.90,27.20,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,39.00,12.82,19.42,0.00,8.00,10.80,8.35,17.48,1.20,4.42,8.48,9.40,0.00,0.00,0.00,1.00,26.06,46.70,1.05,1.26,0.00,52.59,39.00,0.00,1.92,0.00,0.00,19.42,0.00,11.00
9.00,0.00,21.51,0.00,0.00,1.45,7.10,7.10,15.53,3.50,0.40,3.50,20.39,0.00,0.00,17.48,0.00,6.20,23.59,24.97,8.00,4.50,0.00,2.50,18.45,16.70,15.53,19.42,1.40,0.00,17.06,45.79,2.90,27.30,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,44.00,12.82,19.42,0.00,8.00,10.80,8.35,17.48,1.20,4.49,8.61,9.40,0.00,0.00,0.00,1.00,28.50,50.64,1.17,1.40,0.00,53.43,44.00,0.00,1.92,0.00,0.00,19.42,0.00,11.00
10.00,0.00,21.48,0.03,0.00,1.45,7.10,7.10,15.53,3.50,0.40,3.50,20.39,0.17,0.02,17.48,0.00,6.20,23.91,23.18,8.00,4.50,0.00,2.50,18.45,16.70,15.53,19.42,1.40,0.00,17.62,47.65,2.90,27.40,19.42,17.96,0.43,17.96,0.12,0.60,19.42,19.42,19.42,2.40,49.00,12.82,19.42,0.00,8.00,10.80,8.35,17.48,1.20,4.60,8.82,9.40,0.00,0.00,0.00,1.00,31.36,55.24,1.31,1.55,0.49,54.26,49.00,0.00,1.92,0.02,0.24,19.42,0.41,11.00
11.00,0.08,21.42,0.92,0.00,1.45,7.10,7.10,15.53,3.50,0.40,3.50,20.39,1.23,1.42,17.48,0.00,6.20,23.62,21.64,8.00,4.50,0.00,2.50,18.45,16.70,15.53,19.42,1.40,1.38,18.28,49.69,2.90,27.40,19.42,17.96,20.81,17.96,4.36,0.60,19.42,19.42,19.42,2.40,53.00,12.82,19.42,0.00,8.00,10.80,8.35,17.48,1.20,4.76,9.10,9.40,0.00,0.00,0.00,1.00,33.79,58.63,1.45,1.75,16.84,56.40,53.00,0.00,1.92,5.29,20.78,19.42,28.74,11.00
