"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI"
1.00,0.00,23.85,0.00,9.80,3.00,7.40,12.29,19.22,1.50,0.00,3.50,0.00,0.00,0.00,0.00,0.00,8.40,2.70,8.20,0.00,10.34,15.41,5.00,19.32,19.32,19.51,19.51,0.00,0.00,21.80,69.30,3.30,0.00,19.51,19.32,0.00,18.15,0.00,0.00,19.51,19.51,19.51,2.40,46.00,12.88,19.51,19.51,8.40,0.00,6.92,0.00,2.40,1.50,3.20,18.00,0.00,1.00,77.60,87.80,2.10,1.50,0.00,109.60,47.00,0.00,2.00,0.00
2.00,0.00,23.99,0.00,9.80,3.00,7.40,12.29,19.22,1.50,0.00,3.50,0.00,0.00,0.00,0.00,0.00,8.40,2.70,9.70,0.00,10.34,15.41,5.00,19.32,19.32,19.51,19.51,0.00,0.00,21.70,70.10,3.30,0.00,19.51,19.32,0.00,18.15,0.00,0.00,19.51,19.51,19.51,2.40,44.00,12.88,19.51,19.51,8.40,0.00,6.92,0.00,2.40,2.10,4.30,18.00,0.00,1.00,75.20,86.70,1.90,1.40,0.00,110.20,45.10,0.00,2.00,0.00
3.00,0.00,23.85,0.00,9.80,3.00,7.40,12.29,19.22,1.50,0.00,3.50,0.00,1.20,0.00,0.00,0.00,8.40,2.60,9.10,0.00,10.34,15.41,5.00,19.32,19.32,19.51,19.51,0.00,0.50,21.50,66.10,3.30,0.00,19.51,19.32,0.00,18.15,0.20,0.00,19.51,19.51,19.51,2.40,45.00,12.88,19.51,19.51,8.40,0.00,6.92,0.00,2.40,3.00,6.00,18.00,0.00,1.00,73.40,85.70,1.80,1.20,0.00,105.90,42.90,0.00,2.00,0.00
4.00,0.10,23.94,0.00,9.80,3.00,7.40,12.29,19.22,1.50,0.00,3.50,0.00,2.10,0.90,0.00,0.00,8.40,2.40,8.80,0.00,10.34,15.41,5.00,19.32,19.32,19.51,19.51,0.00,4.40,21.30,66.80,3.30,0.00,19.51,19.32,0.00,18.15,3.00,0.00,19.51,19.51,19.51,2.40,46.00,12.88,19.51,19.51,8.40,0.00,6.92,0.00,2.40,3.60,6.90,18.00,0.00,1.00,71.70,86.10,1.70,1.20,0.00,105.10,40.30,0.00,2.00,0.00
5.00,1.40,23.84,0.50,9.80,3.00,7.40,12.29,19.22,1.50,0.00,3.50,0.00,3.30,5.20,0.00,0.00,8.40,2.20,9.60,0.00,10.34,15.41,5.00,19.32,19.32,19.51,19.51,0.00,11.40,21.10,67.30,3.30,0.00,19.51,19.32,8.00,18.15,11.40,0.00,19.51,19.51,19.51,2.40,46.00,12.88,19.51,19.51,8.40,0.00,6.92,0.00,2.40,4.10,7.60,18.00,0.02,1.00,70.30,85.60,1.50,1.10,5.76,103.80,36.50,0.00,2.00,0.49
6.00,3.40,23.88,1.30,9.80,3.00,7.40,12.29,19.22,1.50,0.00,3.50,0.00,7.20,10.90,0.00,0.00,8.40,2.10,10.30,0.00,10.34,15.41,5.00,19.32,19.32,19.51,19.51,0.00,14.20,20.70,67.20,3.30,0.00,19.51,19.32,31.00,18.15,24.40,0.00,19.51,19.51,19.51,2.40,46.00,12.88,19.51,19.51,8.40,0.00,6.92,0.00,2.40,4.30,7.80,18.00,0.05,1.00,64.50,85.20,1.50,1.30,22.32,100.10,33.40,0.00,2.00,5.78
7.00,5.20,23.81,3.40,9.80,3.00,7.40,12.29,19.22,1.50,0.00,3.50,0.00,10.30,14.10,0.00,0.00,8.40,2.10,10.90,0.00,10.34,15.41,5.00,19.32,19.32,19.51,19.51,0.00,15.00,20.30,64.80,3.30,0.00,19.51,19.32,58.00,18.15,32.00,0.00,19.51,19.51,19.51,2.40,46.00,12.88,19.51,19.51,8.40,0.00,6.92,0.00,2.40,4.50,7.90,18.00,0.06,1.00,60.90,79.70,1.50,1.50,41.76,100.60,32.10,0.00,2.00,18.31
8.00,6.90,23.79,6.10,9.80,3.00,7.40,12.29,19.22,1.50,0.00,3.50,0.00,14.10,15.30,0.00,0.00,8.40,1.90,11.90,0.00,10.34,15.41,5.00,19.32,19.32,19.51,19.51,0.00,15.10,20.60,66.00,3.30,0.00,19.51,19.32,86.00,18.15,33.90,0.00,19.51,19.51,19.51,2.40,47.00,12.88,19.51,19.51,8.40,0.00,6.92,0.00,2.40,5.40,8.70,18.00,0.09,1.00,60.70,76.90,1.90,2.10,61.92,99.80,31.20,0.00,2.00,32.13
9.00,8.90,23.78,8.50,9.80,3.00,7.40,12.29,19.22,1.50,0.00,3.50,0.00,17.30,15.90,0.00,0.00,8.40,1.60,14.80,0.00,10.34,15.41,5.00,19.32,19.32,19.51,19.51,0.00,15.20,21.10,67.60,3.30,0.00,19.51,19.32,95.00,18.15,34.80,0.00,19.51,19.51,19.51,2.40,47.00,12.88,19.51,19.51,8.40,0.00,6.92,0.00,2.40,6.50,9.90,18.00,0.41,1.00,61.30,73.90,2.50,2.80,74.88,100.20,31.10,0.10,2.00,41.16
10.00,10.90,23.90,11.00,9.80,3.00,7.40,12.29,19.22,1.50,0.00,3.50,0.00,18.50,16.30,0.00,0.00,8.40,1.20,18.00,0.00,10.34,15.41,5.00,19.32,19.32,19.51,19.51,0.00,15.20,22.20,71.70,3.30,0.00,19.51,19.32,105.00,18.15,35.30,0.00,19.51,19.51,19.51,2.40,45.00,12.88,19.51,19.51,8.40,0.00,6.92,0.00,2.40,7.90,11.00,18.00,0.56,1.00,65.10,76.00,3.80,3.70,79.92,97.20,31.30,0.20,2.00,50.07
