"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY"
1.00,0.00,18.78,0.00,16.00,0.00,7.50,6.40,7.72,2.64,0.00,3.40,20.00,0.00,0.00,19.00,0.00,4.00,19.40,57.70,8.00,3.30,15.08,2.50,17.90,16.58,9.00,13.00,1.40,0.00,28.28,80.96,2.79,27.00,18.85,17.44,0.00,17.44,0.00,0.60,18.85,18.85,18.85,2.40,114.88,12.45,16.02,5.00,9.00,7.75,13.67,2.40,3.80,3.80,18.00,0.00,0.00,0.00,1.00,112.61,106.34,7.63,5.67,0.00,119.56,97.42,0.00,2.00,0.00,0.00,11.00,0.00
2.00,0.00,18.86,0.00,16.00,0.00,7.50,6.40,7.72,2.64,0.00,3.40,20.00,0.00,0.00,19.00,0.00,4.00,19.10,55.30,8.00,3.30,15.08,2.50,17.90,16.58,9.00,13.00,1.40,0.00,26.72,75.52,2.79,27.00,18.85,17.44,0.00,17.44,0.00,0.60,18.85,18.85,18.85,2.40,95.19,12.45,16.02,5.00,9.00,7.75,13.67,2.40,3.10,3.10,18.00,0.00,0.00,0.00,1.00,102.66,101.51,7.28,5.26,0.00,113.18,79.11,0.00,2.00,0.00,0.00,11.00,0.00
3.00,0.00,18.66,0.00,16.00,0.00,7.50,6.40,7.72,2.64,0.00,3.40,20.00,0.00,0.00,19.00,0.00,4.00,18.70,52.50,8.00,3.30,15.08,2.50,17.90,16.58,9.00,13.00,1.40,0.00,25.02,69.62,2.79,27.00,18.85,17.44,0.00,17.44,0.00,0.60,18.85,18.85,18.85,2.40,73.78,12.45,16.02,5.00,9.00,7.75,13.67,2.40,2.30,2.30,18.00,0.00,0.00,0.00,1.00,91.86,96.29,6.46,4.59,0.00,106.24,59.20,0.00,2.00,0.00,0.00,11.00,0.00
4.00,0.00,18.40,0.00,16.00,0.00,7.50,6.40,7.72,2.64,0.00,3.40,20.00,0.00,0.00,19.00,0.00,4.00,18.00,49.40,8.00,3.30,3.40,2.50,17.90,16.58,9.00,13.00,1.40,0.00,23.47,64.18,2.79,27.00,18.85,17.44,0.00,17.44,0.00,0.60,18.85,18.85,18.85,2.40,54.08,12.45,16.02,5.00,9.00,7.75,13.67,2.40,1.90,1.90,18.00,0.00,0.00,0.00,1.00,81.92,91.46,5.64,3.96,0.00,99.85,40.89,0.00,2.00,0.00,0.00,11.00,0.00
5.00,0.00,19.55,0.00,16.00,0.00,7.50,6.40,7.72,2.64,0.00,3.40,20.00,0.00,0.00,19.00,0.00,4.00,17.20,46.20,8.00,3.30,3.40,2.50,17.90,16.58,9.00,13.00,1.40,0.00,22.31,60.14,2.79,27.00,18.85,17.44,0.00,17.44,0.00,0.60,18.85,18.85,18.85,2.40,39.53,12.45,16.02,5.00,9.00,7.75,13.67,2.40,1.50,1.60,18.00,0.00,0.00,0.00,1.00,74.52,87.82,4.83,3.49,0.00,95.12,27.39,0.00,2.00,0.00,0.00,11.00,0.00
6.00,0.00,19.56,0.00,16.00,0.00,7.50,6.40,7.72,2.64,0.00,3.40,20.00,0.00,0.00,19.00,0.00,4.00,16.40,42.80,8.00,3.30,3.40,2.50,17.90,16.58,9.00,13.00,1.40,0.00,21.69,57.79,2.79,27.00,18.85,17.44,0.00,17.44,0.00,0.60,18.85,18.85,18.85,2.40,36.72,12.45,16.02,5.00,9.00,7.75,13.67,2.40,1.30,1.40,18.00,0.00,0.00,0.00,1.00,71.50,85.43,4.01,2.95,0.00,92.74,24.90,0.00,2.00,0.00,0.00,11.00,0.00
7.00,0.00,19.55,0.00,16.00,0.00,7.50,6.40,7.72,2.64,0.00,3.40,20.00,0.00,0.00,19.00,0.00,4.00,15.60,39.40,8.00,3.30,3.40,2.50,17.90,16.58,9.00,13.00,1.40,0.00,20.33,52.60,2.79,27.00,18.85,17.44,0.00,17.44,0.00,0.60,18.85,18.85,18.85,2.40,30.53,12.45,16.02,5.00,9.00,7.75,13.67,2.40,1.10,1.20,18.00,0.00,0.00,0.00,1.00,64.85,80.18,3.12,2.18,0.00,87.48,19.43,0.00,2.00,0.00,0.00,11.00,0.00
8.00,0.00,19.78,0.00,16.00,0.00,7.50,6.40,7.72,2.64,0.00,3.40,20.00,0.00,0.00,19.00,0.00,4.00,15.10,36.20,8.00,3.30,3.40,2.50,17.90,16.58,9.00,13.00,1.40,0.00,18.97,47.41,2.79,27.00,18.85,17.44,0.00,17.44,0.00,0.60,18.85,18.85,18.85,2.40,24.34,12.45,16.02,5.00,9.00,7.75,13.67,2.40,1.10,1.20,18.00,0.00,0.00,0.00,1.00,58.20,74.93,2.43,1.60,0.00,82.23,13.95,0.00,2.00,0.00,0.00,11.00,0.00
9.00,0.00,19.36,0.00,16.00,0.00,7.50,6.40,7.72,2.64,0.00,3.40,20.00,0.00,0.00,19.00,0.00,4.00,14.70,33.20,8.00,3.30,3.40,2.50,17.90,16.58,9.00,13.00,1.40,0.00,18.35,45.05,2.79,27.00,18.85,17.44,0.00,17.44,0.00,0.60,18.85,18.85,18.85,2.40,20.50,12.45,16.02,5.00,9.00,7.75,13.67,2.40,1.10,1.20,18.00,0.00,0.00,0.00,1.00,55.18,72.55,2.32,1.58,0.00,79.85,10.91,0.00,2.00,0.00,0.00,11.00,0.00
10.00,0.00,19.40,0.00,16.00,0.00,7.50,6.40,7.72,2.64,0.00,3.40,20.00,0.00,0.00,19.00,0.00,4.00,15.10,30.70,8.00,3.30,3.40,2.50,17.90,16.58,9.00,13.00,1.40,0.00,17.56,41.92,2.79,27.00,18.85,17.44,0.00,17.44,0.00,0.60,18.85,18.85,18.85,2.40,19.58,12.45,16.02,5.00,9.00,7.75,13.67,2.40,1.20,1.20,18.00,0.00,0.00,0.00,1.00,52.87,69.66,2.18,1.51,0.00,76.76,10.09,0.00,2.00,0.00,0.00,11.00,0.00
