"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CS INTIPAMPA EXP","CTCASAGRANDE"
11.00,3.31,14.88,3.44,14.00,2.90,7.90,5.80,7.30,1.50,0.00,2.60,20.39,6.81,13.90,11.71,0.00,4.20,18.37,58.52,5.30,2.50,4.80,3.60,18.15,14.44,17.56,19.51,1.40,11.02,14.10,45.39,2.20,25.90,5.50,18.05,86.23,17.95,18.05,0.60,19.51,19.51,19.51,1.20,114.00,9.00,12.00,4.00,10.80,8.07,6.00,2.40,4.59,3.86,18.90,0.00,0.00,0.37,1.00,72.90,72.70,2.51,4.20,71.96,78.10,104.00,0.10,2.00,55.93,173.02,11.00,55.00,8.90,23.00
12.00,1.26,15.09,0.91,14.00,2.90,7.90,5.80,7.30,1.50,0.00,2.60,20.39,0.56,9.61,11.71,0.00,4.20,17.02,56.91,5.30,2.50,4.80,3.60,18.15,14.44,17.56,19.51,1.40,7.00,14.47,45.33,2.20,25.90,5.50,18.05,47.66,17.95,14.20,0.60,19.51,19.51,19.51,1.20,118.00,9.00,12.00,4.00,10.80,8.07,6.00,2.40,4.73,4.12,18.90,0.00,0.00,0.25,1.00,70.40,72.70,2.39,3.83,41.52,78.00,107.00,0.00,2.00,28.87,124.65,11.00,2.00,4.45,23.00
13.00,0.24,16.01,0.00,14.00,2.90,7.90,5.80,7.30,1.70,0.00,2.60,20.39,0.00,4.52,11.71,0.00,4.20,15.93,56.80,5.30,2.50,4.80,3.60,18.15,14.44,17.56,19.51,1.40,2.41,14.62,45.16,2.20,26.10,5.50,18.05,18.19,17.95,10.35,0.60,19.51,19.51,19.51,1.20,120.00,9.00,12.00,4.00,10.80,8.07,6.00,2.40,4.34,3.65,18.90,0.00,0.00,0.09,1.00,66.60,71.50,2.10,3.31,16.64,77.70,107.00,0.00,2.00,10.63,71.06,11.00,1.00,2.23,23.00
14.00,0.03,16.97,0.00,14.00,2.90,7.90,5.80,7.30,1.70,0.00,2.60,20.39,0.00,1.56,11.71,0.00,4.20,14.94,57.21,5.40,2.50,15.41,3.60,18.15,14.44,17.56,19.51,1.40,0.48,14.70,44.10,2.20,26.30,5.50,18.05,4.85,17.95,5.18,0.60,19.51,19.51,19.51,1.20,118.00,9.00,12.00,4.00,10.80,8.07,6.00,2.40,3.78,2.93,18.90,0.00,0.00,0.04,1.00,62.90,70.40,1.74,2.75,4.19,77.20,104.00,0.00,2.00,2.87,19.22,11.00,0.00,0.00,23.00
15.00,0.00,17.72,0.00,14.00,2.90,7.90,5.80,7.30,1.70,0.00,2.60,20.39,0.00,0.00,11.71,0.00,4.20,13.82,56.25,7.30,2.50,15.41,3.60,18.15,14.44,17.56,19.51,1.40,0.00,14.14,42.17,2.20,26.40,5.50,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,113.00,9.00,12.00,4.00,10.80,8.07,6.00,2.40,3.50,2.70,9.40,0.00,0.00,0.00,1.00,59.40,69.10,1.49,2.32,0.00,76.70,96.00,0.00,2.00,0.00,0.13,11.00,0.00,0.00,23.00
16.00,0.00,18.05,0.00,14.00,2.90,7.90,5.80,7.30,1.70,0.00,2.60,20.39,0.00,0.00,11.71,0.00,4.20,12.66,54.84,7.90,2.50,15.41,3.60,18.15,14.44,17.56,19.51,1.40,0.00,13.36,39.76,2.20,26.60,5.50,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,105.00,9.00,12.00,4.00,10.80,8.07,6.00,2.40,3.33,2.63,9.40,0.00,0.00,0.00,1.00,54.70,67.30,1.27,1.94,0.00,75.10,84.00,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
17.00,0.00,17.90,0.00,14.00,2.90,7.90,5.80,7.30,1.70,0.00,2.60,20.39,0.00,0.00,11.71,0.00,4.20,11.51,52.10,8.00,2.50,15.41,3.60,18.15,14.44,17.56,19.51,1.40,0.00,12.39,36.87,2.20,26.70,5.50,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,93.00,9.00,12.00,4.00,10.80,8.07,6.00,2.40,2.62,1.88,9.40,0.00,0.00,0.00,1.00,51.10,68.80,1.21,1.79,0.00,73.10,71.00,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
18.00,0.00,17.96,0.00,14.00,2.90,7.90,5.80,7.30,1.70,0.00,2.60,20.39,0.00,0.00,11.71,0.00,4.20,10.38,48.92,8.00,2.50,15.41,3.60,18.15,14.44,17.56,19.51,1.40,0.00,11.37,34.06,2.20,26.70,5.50,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,78.00,9.00,12.00,4.00,10.80,8.07,6.00,2.40,1.74,0.91,9.40,0.00,0.00,0.00,1.00,48.40,70.10,1.20,1.72,0.00,68.00,57.00,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
19.00,0.00,17.68,0.00,14.00,2.90,7.90,5.80,7.30,1.70,0.00,2.60,20.39,0.00,0.00,11.71,0.00,4.20,9.71,45.37,8.00,2.50,15.41,3.60,18.15,14.44,17.56,19.51,1.40,0.00,10.33,31.33,2.20,26.70,5.50,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,63.00,9.00,12.00,4.00,10.80,8.07,6.00,2.40,1.28,0.50,9.40,0.00,0.00,0.00,1.00,43.20,65.80,1.11,1.49,0.00,62.00,44.00,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
20.00,0.00,17.81,0.00,14.00,2.90,7.90,5.80,7.30,1.70,0.00,2.60,20.39,0.00,0.00,11.71,0.00,4.20,9.19,41.70,8.00,2.50,15.41,3.60,18.15,14.44,17.56,19.51,1.40,0.00,9.30,28.71,2.20,26.70,5.50,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,48.00,9.00,12.00,4.00,10.80,8.07,6.00,2.40,0.96,0.28,9.40,0.00,0.00,0.00,1.00,38.00,61.70,0.98,1.21,0.00,56.60,33.00,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
21.00,0.00,18.14,0.00,14.00,2.90,7.90,5.80,7.30,1.70,0.00,2.60,20.39,0.00,0.00,11.71,0.00,4.20,8.65,38.50,8.00,2.50,15.41,3.60,18.15,14.44,17.56,19.51,1.40,0.00,8.79,26.22,2.20,26.70,5.50,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,36.00,9.00,12.00,4.00,10.80,8.07,6.00,2.40,0.85,0.24,9.40,0.00,0.00,0.00,1.00,32.90,57.90,0.90,1.04,0.00,51.40,24.00,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
22.00,0.00,18.89,0.00,14.00,2.90,7.90,5.80,7.30,1.70,0.00,2.60,20.39,0.00,0.00,11.71,0.00,4.20,8.11,35.45,8.00,2.50,15.41,3.60,18.15,14.44,17.56,19.51,1.40,0.00,8.45,23.79,2.20,26.60,5.50,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,28.00,9.00,12.00,4.00,10.80,8.07,6.00,2.40,0.81,0.25,9.40,0.00,0.00,0.00,1.00,28.40,54.50,0.83,0.92,0.00,48.40,18.00,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
23.00,0.00,18.94,0.00,14.00,2.90,7.90,5.80,7.30,1.70,0.00,2.60,20.39,0.00,0.00,11.71,0.00,4.20,7.82,34.71,8.00,2.50,15.41,3.60,18.15,14.44,17.56,19.51,1.40,0.00,7.92,21.40,2.20,26.80,5.50,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,21.00,9.00,12.00,4.00,10.80,8.07,6.00,2.40,0.77,0.25,9.40,0.00,0.00,0.00,1.00,26.00,52.60,0.72,0.81,0.00,46.10,13.00,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
24.00,0.00,18.70,0.00,14.00,2.90,7.90,5.80,7.30,1.70,0.00,2.60,20.39,0.00,0.00,11.71,0.00,4.20,8.61,34.74,8.00,2.50,4.80,3.60,18.15,14.44,17.56,19.51,1.40,0.00,7.32,19.12,2.20,26.90,5.50,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,16.00,9.00,12.00,4.00,10.80,8.07,6.00,2.40,0.74,0.24,9.40,0.00,0.00,0.00,1.00,23.40,50.20,0.61,0.72,0.00,42.20,9.00,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
25.00,0.00,18.61,0.00,14.00,2.90,7.90,5.80,7.30,1.70,0.00,2.60,20.39,0.00,0.00,11.71,0.00,4.20,7.94,33.56,8.00,2.50,4.80,3.60,18.15,14.44,17.56,19.51,1.40,0.00,7.00,16.94,2.20,26.90,5.50,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,12.00,9.00,12.00,4.00,10.80,8.07,6.00,2.40,0.74,0.21,9.40,0.00,0.00,0.00,1.00,20.40,46.00,0.56,0.64,0.00,37.70,6.00,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
26.00,0.00,18.52,0.00,14.00,2.90,7.90,5.80,7.30,1.70,0.00,2.60,20.39,0.00,0.00,11.71,0.00,4.20,9.46,31.98,8.00,2.50,4.80,3.60,18.15,14.44,17.56,19.51,1.40,0.00,6.76,15.23,2.20,26.80,5.50,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,10.00,9.00,12.00,4.00,10.80,8.07,6.00,2.40,0.73,0.17,9.40,0.00,0.00,0.00,1.00,18.70,43.20,0.54,0.57,0.00,33.10,5.00,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
