"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI","CS SUNNY","CT AGROLMOS"
1.00,14.46,21.26,17.00,14.00,1.45,7.50,4.80,8.30,1.88,0.40,3.50,19.53,13.46,16.99,7.00,0.00,7.40,19.30,49.80,5.40,4.80,5.40,4.61,18.93,18.93,15.53,19.42,2.80,13.21,23.90,78.80,3.30,27.40,9.00,11.17,142.24,17.86,37.89,0.60,9.00,9.00,9.00,1.20,93.50,12.62,8.00,19.42,2.50,10.70,7.60,0.00,2.40,13.28,14.96,18.90,0.00,0.00,0.93,1.00,105.40,118.80,7.12,5.66,105.73,103.20,95.00,0.20,1.32,78.58,226.87,0.00,66.00,11.00
2.00,15.05,20.91,18.04,14.00,1.45,7.50,4.80,8.30,1.88,0.40,3.50,19.53,15.77,17.44,7.00,0.00,7.40,19.20,57.20,5.20,4.80,5.40,4.61,18.93,18.93,15.53,19.42,2.80,13.69,24.19,81.00,3.30,27.20,9.00,11.17,143.19,17.86,38.10,0.60,9.00,9.00,9.00,1.20,96.10,12.62,8.00,19.42,2.50,10.70,7.60,0.00,2.40,13.92,15.27,18.90,0.00,0.00,1.04,1.00,108.50,120.40,7.93,6.56,107.37,104.90,99.20,0.30,1.28,79.28,230.62,0.00,93.00,11.00
3.00,15.65,21.13,18.89,14.00,1.45,7.50,4.80,8.30,1.88,0.40,3.50,19.53,17.63,17.82,7.00,0.00,7.40,19.32,65.60,5.40,4.80,5.40,4.61,18.93,18.93,15.53,19.42,2.80,14.04,24.48,82.10,3.30,27.00,9.00,11.17,143.82,17.86,38.28,0.60,9.00,9.00,9.00,1.20,99.20,12.62,8.00,19.42,2.50,10.70,7.60,0.00,2.40,14.09,15.32,18.90,0.00,0.00,1.13,1.00,113.10,123.40,8.71,7.52,108.68,106.70,104.30,0.30,1.28,79.68,237.06,0.00,100.00,11.00
4.00,16.10,21.29,19.37,14.00,1.45,7.50,4.80,8.30,1.88,0.40,3.50,19.53,18.41,18.04,7.00,0.00,7.40,20.15,70.70,5.40,4.80,5.40,4.61,18.93,18.93,15.53,19.42,2.80,13.88,24.22,83.00,3.30,26.70,9.00,11.17,143.50,17.86,38.42,0.60,9.00,9.00,9.00,1.20,104.10,12.62,8.00,19.42,2.50,10.70,7.60,0.00,2.40,14.12,15.28,18.90,0.00,0.00,1.15,1.00,117.40,126.50,9.23,8.22,109.11,108.10,109.50,0.30,1.28,79.84,240.57,0.00,204.00,11.00
5.00,16.17,20.87,19.49,14.00,1.45,7.50,4.80,8.30,1.88,0.40,3.50,19.53,18.37,18.23,7.00,0.00,7.40,21.22,74.80,5.40,4.80,5.40,4.61,18.93,18.93,15.53,19.42,2.80,13.37,23.77,83.60,3.30,26.50,9.00,11.17,140.28,17.86,38.34,0.60,9.00,9.00,9.00,1.20,109.50,12.62,8.00,19.42,2.50,10.70,7.60,0.00,2.40,14.21,15.43,18.90,0.00,0.00,1.14,1.00,120.60,124.60,9.66,8.84,108.52,108.30,114.70,0.40,1.24,79.79,240.35,0.00,204.00,11.00
6.00,16.11,20.66,19.46,14.00,1.45,7.50,4.80,8.30,1.88,0.40,3.50,19.53,17.49,18.35,7.00,0.00,7.40,21.96,75.50,5.40,4.80,5.40,4.61,18.93,18.93,15.53,19.42,2.80,13.38,23.76,84.30,3.30,26.30,9.00,11.17,140.50,17.86,38.31,0.60,9.00,9.00,9.00,1.20,112.80,12.62,8.00,19.42,2.50,10.70,7.60,0.00,2.40,14.33,15.64,18.90,0.00,0.00,1.16,1.00,123.20,126.80,10.26,9.23,107.65,108.40,122.10,0.40,1.20,79.43,235.83,0.00,204.00,11.00
7.00,15.70,20.54,18.96,14.00,1.45,7.50,4.80,8.30,1.88,0.40,3.50,19.53,16.86,18.43,7.00,0.00,7.40,22.59,75.00,5.40,4.80,5.40,4.61,18.93,18.93,15.53,19.42,2.80,13.35,23.89,85.70,3.30,26.00,9.00,11.17,139.29,17.86,38.19,0.60,9.00,9.00,9.00,1.20,115.40,12.62,8.00,19.42,2.50,10.70,7.60,0.00,2.40,13.99,15.52,18.90,0.00,0.00,1.15,1.00,124.20,126.20,10.90,9.53,106.22,108.30,130.30,0.40,1.20,78.71,226.43,0.00,204.00,11.00
8.00,14.93,20.13,17.75,14.00,1.45,7.50,4.80,8.30,1.88,0.40,3.50,19.53,17.15,18.44,7.00,0.00,7.40,22.87,75.10,5.40,4.80,5.40,4.61,18.93,18.93,15.53,19.42,2.80,13.02,24.08,86.80,3.30,25.90,9.00,11.17,138.00,17.86,38.08,0.60,9.00,9.00,9.00,1.20,117.80,12.62,8.00,19.42,2.50,10.70,7.60,0.00,2.40,13.50,15.28,18.90,0.00,0.00,1.15,1.00,124.80,126.10,11.31,9.63,105.40,108.40,135.50,0.40,1.20,76.95,213.42,0.00,204.00,11.00
9.00,14.09,19.44,16.17,14.00,1.45,7.50,4.80,8.30,1.88,0.40,3.50,19.53,16.84,18.35,7.00,0.00,7.40,23.03,76.10,5.40,4.80,5.40,4.61,18.93,18.93,15.53,19.42,2.80,12.62,24.28,87.30,3.30,25.80,9.00,11.17,137.14,17.86,38.07,0.60,9.00,9.00,9.00,1.20,120.10,12.62,8.00,19.42,2.50,10.70,7.60,0.00,2.40,12.36,14.28,18.90,0.00,0.00,1.15,1.00,124.20,127.70,11.65,9.67,104.92,108.80,139.70,0.30,1.20,73.11,197.92,0.00,204.00,11.00
10.00,13.35,19.10,14.54,14.00,1.45,7.50,4.80,8.30,1.88,0.40,3.50,19.53,16.21,18.12,7.00,0.00,7.40,23.16,76.70,5.40,4.80,5.40,4.61,18.93,18.93,15.53,19.42,2.80,12.27,24.63,87.60,3.30,25.70,9.00,11.17,137.92,17.86,37.53,0.60,9.00,9.00,9.00,1.20,121.60,12.62,8.00,19.42,2.50,10.70,7.60,0.00,2.40,11.00,13.01,18.90,0.00,0.00,0.97,1.00,123.70,124.20,11.65,9.74,103.33,109.10,146.00,0.20,1.20,70.91,187.74,0.00,204.00,11.00
