"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CTCASA GRANDE"
11.00,0.21,17.25,0.71,14.00,1.45,7.50,5.80,5.50,1.50,0.40,3.30,20.00,0.70,2.11,17.56,0.00,0.00,16.53,26.82,0.00,0.00,0.00,2.50,17.95,14.05,13.66,17.56,1.40,1.93,22.43,62.47,2.10,28.12,13.66,18.05,31.59,18.05,6.19,0.60,19.51,19.51,19.51,2.40,19.00,11.22,9.80,3.50,10.80,6.83,7.60,2.40,0.57,0.48,18.00,0.00,0.00,0.00,1.23,69.42,74.57,2.65,4.43,30.53,62.14,23.00,0.00,2.00,11.15,6.40,11.00,4.54,23.00
12.00,0.84,17.50,1.92,14.00,1.45,7.50,5.80,5.50,1.50,0.40,3.30,20.00,1.34,5.89,17.56,0.00,0.00,16.59,26.57,0.00,0.00,0.00,2.50,17.95,14.05,13.66,17.56,1.40,6.57,22.55,62.19,2.10,28.12,13.66,18.05,76.47,18.05,15.31,0.60,19.51,19.51,19.51,2.40,16.00,11.22,9.80,3.50,10.80,6.83,7.60,2.40,0.67,0.63,18.00,0.00,0.00,0.00,1.23,66.86,73.51,2.58,4.35,60.64,61.48,21.00,0.00,2.00,38.20,45.82,11.00,33.17,23.00
13.00,2.62,17.58,3.25,14.00,1.45,7.50,5.80,5.50,1.50,0.40,3.30,20.00,3.83,12.13,17.56,0.00,0.00,16.65,26.86,0.00,0.00,0.00,2.50,17.95,14.05,13.66,17.56,1.40,11.26,22.27,61.04,2.10,28.12,13.66,18.05,115.60,18.05,26.92,0.60,19.51,19.51,19.51,2.40,8.00,11.22,9.80,3.50,10.80,6.83,7.60,2.40,0.94,0.77,18.00,0.00,0.00,0.00,1.23,63.29,71.37,2.39,4.26,85.80,61.10,10.00,0.00,2.00,61.91,97.67,11.00,85.69,23.00
14.00,5.14,17.39,5.97,14.00,1.45,7.50,5.80,5.50,1.50,0.40,3.30,20.00,10.02,16.50,17.56,0.00,0.00,16.71,27.32,0.00,0.00,0.00,2.50,17.95,14.05,13.66,17.56,1.40,14.12,21.86,59.59,2.10,28.12,13.66,18.05,138.72,18.05,33.46,0.60,19.51,19.51,19.51,2.40,18.00,11.22,9.80,3.50,10.80,6.83,7.60,2.40,1.27,0.90,18.00,0.00,0.00,0.00,1.23,59.39,68.86,2.16,4.17,99.84,60.80,21.00,0.00,2.00,75.90,164.75,11.00,149.18,23.00
15.00,7.87,17.42,8.62,14.00,1.45,7.50,5.80,5.50,1.50,0.40,3.30,20.00,14.49,18.03,17.56,0.00,0.00,16.70,28.58,0.00,0.00,0.00,2.50,17.95,14.05,13.66,17.56,1.40,15.31,21.70,59.70,2.10,28.12,13.66,18.05,143.98,18.05,36.29,0.60,19.51,19.51,19.51,2.40,33.00,11.22,9.80,3.50,10.80,6.83,7.60,2.40,1.25,0.93,18.00,0.00,0.00,0.00,1.23,56.13,66.84,2.06,3.92,105.68,60.19,34.00,0.00,2.00,79.13,207.47,11.00,185.35,23.00
16.00,10.02,17.23,10.49,14.00,1.45,7.50,5.80,5.50,1.50,0.40,3.30,20.00,16.64,18.60,17.56,0.00,0.00,16.50,30.11,0.00,0.00,0.00,2.50,17.95,14.05,13.66,17.56,1.40,15.80,21.62,60.32,2.10,28.12,13.66,18.05,144.45,18.05,37.72,0.60,19.51,19.51,19.51,2.40,40.00,11.22,9.80,3.50,10.80,6.83,7.60,2.40,1.12,0.93,18.00,0.00,0.00,0.00,1.23,53.08,64.99,1.99,3.61,108.71,59.47,39.00,0.10,2.00,79.67,230.31,11.00,197.21,23.00
17.00,11.73,17.22,12.38,14.00,1.45,7.50,5.80,5.50,1.50,0.40,3.30,20.00,17.92,18.77,17.56,0.00,0.00,16.31,31.53,0.00,0.00,0.00,2.50,17.95,14.05,13.66,17.56,1.40,15.92,21.87,62.09,2.10,28.12,13.66,18.05,144.48,18.05,38.42,0.60,19.51,19.51,19.51,2.40,36.00,11.22,9.80,3.50,10.80,6.83,7.60,2.40,1.02,0.91,18.00,0.00,0.00,0.00,1.23,53.11,65.45,2.58,4.19,110.40,60.01,34.00,0.20,2.00,79.85,241.30,11.00,202.09,23.00
18.00,13.22,17.33,14.00,14.00,1.45,7.50,5.80,5.50,1.50,0.40,3.30,20.00,17.92,18.73,17.56,0.00,0.00,16.11,32.91,0.00,0.00,0.00,2.50,17.95,14.05,13.66,17.56,1.40,15.95,22.23,64.23,2.10,28.12,13.66,18.05,144.48,18.05,38.69,0.60,19.51,19.51,19.51,2.40,31.00,11.22,9.80,3.50,10.80,6.83,7.50,2.40,0.94,0.88,18.00,0.00,0.00,0.00,1.23,54.16,66.69,3.38,5.05,111.38,60.97,25.00,0.20,1.96,79.99,247.33,11.00,203.90,23.00
19.00,14.86,15.19,15.41,14.00,1.45,7.50,5.80,5.50,1.50,0.40,3.30,20.00,17.92,18.60,17.56,0.00,0.00,15.91,37.02,0.00,0.00,0.00,2.50,17.95,14.05,13.66,17.56,1.40,15.90,22.42,66.64,2.10,28.12,13.66,18.05,144.39,18.05,38.89,0.60,19.51,19.51,19.51,2.40,26.00,11.22,9.80,3.50,10.80,6.83,7.50,2.40,0.81,0.80,18.00,0.00,0.00,0.00,1.23,56.90,68.08,4.12,6.10,111.93,62.13,29.00,0.30,2.00,80.00,250.56,11.00,204.00,23.00
20.00,16.18,14.39,16.64,14.00,1.45,7.50,5.80,5.50,1.50,0.40,3.30,20.00,18.30,18.58,17.56,0.00,0.00,15.72,42.03,0.00,0.00,0.00,2.50,17.95,14.05,13.66,17.56,1.40,15.89,22.56,69.14,2.10,28.12,13.66,18.05,144.22,18.05,38.94,0.60,19.51,19.51,19.51,2.40,23.00,11.22,9.80,3.50,10.80,6.83,7.50,2.40,0.66,0.69,18.00,0.00,0.00,0.00,1.23,60.20,69.54,4.84,7.20,112.12,63.36,28.00,0.30,2.00,80.00,251.82,11.00,204.00,23.00
