"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,72.04,29.81,67.13,643.66,146.88,8.92,2.98,101.14,18.97,1.82,28.29,14.92,82.64,0.00,5.13,2.82,154.17,85.91,88.38,44.06,34.48,203.71,15.00,3.90,6.88,83.80,0.00,0.00,9.98,41.36,4.43,9.57,228.46,228.19,0.00,0.00,21.01,27.36,125.75,185.81,125.78,5.67,0.00,51.91,44.04,47.58,46.13,30.67,30.56,30.55,37.75,83.59,28.92,82.66,146.00
2.00,72.36,29.95,67.13,643.66,146.88,8.92,2.98,101.14,18.97,1.82,28.29,14.92,82.99,0.00,5.13,2.82,154.17,85.14,88.38,44.06,34.48,213.89,15.00,3.90,6.88,83.80,0.00,0.00,9.98,43.72,4.43,10.11,228.46,228.19,0.00,0.00,31.13,21.18,149.24,139.14,149.30,5.67,0.00,51.91,41.04,51.34,46.13,30.67,30.56,30.55,54.90,72.41,22.42,89.17,146.00
3.00,72.37,29.95,67.13,643.66,146.88,8.92,2.98,101.14,18.97,1.82,28.29,14.92,82.54,0.00,5.13,2.82,154.17,83.42,88.38,44.06,34.48,220.00,15.00,3.90,6.88,83.80,0.00,0.00,9.98,47.73,4.43,11.04,228.46,228.19,0.00,0.00,35.14,35.07,131.93,190.84,131.96,5.67,0.00,51.91,46.44,46.40,46.13,30.67,30.56,30.55,56.00,35.72,20.62,90.97,146.00
4.00,72.37,29.95,67.13,643.66,146.88,8.92,2.98,101.14,18.97,1.82,28.29,14.92,83.31,0.00,5.13,2.82,154.17,82.17,88.38,44.06,34.48,220.00,15.00,3.90,6.88,83.80,0.00,0.00,9.98,47.73,4.43,11.04,228.46,228.19,0.00,21.86,21.53,33.53,159.40,158.03,159.46,5.67,0.00,61.61,47.45,49.40,46.13,30.67,30.56,30.55,56.00,0.00,29.11,82.48,146.00
5.00,72.37,29.95,67.13,643.66,146.88,8.92,2.98,101.14,18.97,1.82,28.29,14.92,82.00,0.00,5.13,2.82,154.17,83.18,88.38,44.06,34.48,210.04,15.00,3.90,6.88,83.80,0.00,0.00,9.98,39.51,4.43,9.14,228.46,228.19,0.00,20.62,20.62,20.62,157.94,124.29,158.00,5.67,0.00,51.91,39.95,47.68,46.13,30.67,30.56,30.55,47.45,73.08,24.33,87.25,146.00
6.00,75.05,29.95,67.13,643.66,146.88,8.92,2.98,110.37,18.97,1.82,28.29,14.92,142.31,0.00,5.13,2.82,154.17,97.77,88.38,44.06,34.48,220.00,15.00,3.90,6.88,83.80,0.00,0.00,9.98,47.73,4.43,11.04,228.46,228.19,67.50,67.10,20.62,67.33,184.17,197.14,184.23,5.67,74.91,51.46,52.53,46.68,46.13,30.67,30.56,30.55,56.00,74.57,36.37,108.69,146.00
7.00,72.41,29.95,67.13,643.66,146.88,8.92,2.98,110.37,18.97,1.82,28.29,14.92,120.50,0.00,5.13,2.82,154.17,86.84,88.38,44.06,34.48,220.00,15.00,3.90,6.88,83.80,0.00,0.00,9.98,47.73,4.43,11.04,228.46,228.19,67.50,67.10,20.62,67.33,184.17,197.14,184.23,5.67,74.91,57.40,44.83,48.60,46.13,30.67,30.56,30.55,56.00,77.67,27.32,110.22,146.00
8.00,72.37,29.95,67.13,643.66,146.88,8.92,2.98,110.37,18.97,1.82,28.29,14.92,83.85,0.00,5.13,2.82,154.17,78.26,88.38,44.06,34.48,220.00,15.00,3.90,6.88,83.80,0.00,0.00,9.98,47.73,4.43,11.04,228.46,228.19,67.12,66.71,28.47,28.47,184.17,197.14,184.23,5.67,71.92,69.94,44.10,49.32,46.13,30.67,30.56,30.55,56.00,84.00,35.21,109.85,146.00
9.00,72.37,29.95,67.13,643.66,146.88,8.92,2.98,104.88,18.97,1.82,28.29,14.92,75.08,0.00,5.13,2.82,154.17,74.81,88.38,44.06,34.48,209.07,15.00,3.90,6.88,83.80,0.00,0.00,9.98,47.73,4.43,11.04,228.46,228.19,58.69,58.32,37.35,20.62,184.17,197.14,184.23,5.67,74.91,51.80,42.61,49.58,46.13,30.67,30.56,30.55,56.00,84.00,39.24,103.52,146.00
10.00,72.37,29.95,67.13,643.66,146.88,8.92,2.98,107.22,18.97,1.82,28.29,14.92,73.30,0.00,5.13,2.82,154.17,73.03,88.38,44.06,34.48,199.35,15.00,3.90,6.88,83.80,0.00,0.00,9.98,47.73,4.43,11.04,228.46,228.19,49.22,48.97,20.62,49.11,184.17,161.29,184.23,5.67,0.00,76.30,47.95,43.41,46.13,30.67,30.56,30.55,56.00,77.67,27.32,101.56,146.00
