"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","MALPASO","CANON DEL PATO","GALLITO CIEGO","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES","CAHUAG1","CAHUAG2","CHARCATA"
1.00,78.46,29.81,66.81,643.50,208.33,6.72,3.42,43.72,18.35,3.65,29.94,141.62,7.24,3.89,159.36,88.45,132.07,46.81,106.83,13.52,6.88,86.66,0.00,6.39,9.00,94.99,4.41,19.68,0.00,155.07,20.73,0.00,0.00,0.00,172.03,185.46,172.10,2.03,74.55,61.84,66.24,46.38,50.29,20.82,0.00,0.00,0.00,86.85,20.82,109.69,164.10,20.34,20.30,18.20,18.04,3.87
2.00,72.50,29.81,66.81,643.50,208.33,6.72,3.42,43.72,18.35,3.65,29.94,140.61,7.24,3.89,159.36,86.71,132.07,45.00,99.80,13.52,6.88,86.66,0.00,6.39,9.00,54.71,4.41,12.97,0.00,145.08,39.46,66.77,0.00,21.41,143.88,161.48,143.92,1.46,74.55,61.84,49.48,43.33,50.29,12.09,0.00,0.00,0.00,85.00,41.55,109.69,160.03,20.34,13.77,18.20,18.04,3.87
3.00,72.37,29.81,66.81,643.50,208.33,6.72,3.42,43.72,18.35,3.65,29.94,138.09,7.24,3.89,159.36,85.42,132.07,45.00,99.80,13.52,6.88,86.66,36.00,6.39,9.00,42.42,4.41,10.14,0.00,145.08,39.43,66.77,0.00,21.44,131.45,150.56,131.48,1.35,68.23,58.87,44.48,43.16,50.29,0.00,10.36,0.00,0.00,85.00,41.55,109.69,157.73,20.34,13.80,18.20,18.04,3.87
4.00,76.68,29.81,66.81,643.50,208.33,6.72,3.42,43.72,18.35,3.65,29.94,141.62,7.24,3.89,159.36,85.42,132.07,45.00,99.80,13.52,6.88,86.66,36.00,6.39,9.00,54.63,4.41,12.95,0.00,0.00,39.14,66.77,0.00,21.73,153.72,169.68,153.77,1.52,74.55,61.84,62.31,44.19,50.29,13.04,0.00,0.00,0.00,85.00,41.55,109.69,159.68,20.34,17.87,18.20,18.04,3.87
5.00,78.57,29.81,66.81,643.50,208.33,6.72,3.42,43.72,18.35,3.65,29.94,141.62,7.24,3.89,159.36,83.68,132.07,45.00,99.80,13.52,6.88,86.66,36.00,6.39,9.00,53.63,4.41,12.72,0.00,0.00,39.14,66.77,0.00,21.73,151.82,168.10,151.87,1.51,74.55,61.84,64.66,45.13,50.29,0.00,0.00,12.87,0.00,85.00,41.55,109.69,156.13,20.34,13.77,18.20,18.04,3.87
6.00,74.32,29.81,66.81,643.50,208.33,6.72,3.42,43.72,18.35,3.65,29.94,139.90,7.24,3.89,159.36,80.43,132.07,45.00,99.80,13.52,6.88,86.66,36.00,6.39,9.00,39.35,4.41,9.43,0.00,0.00,39.22,66.77,0.00,21.64,140.09,158.26,140.13,1.46,71.92,60.96,54.08,43.29,50.29,12.09,0.00,0.00,0.00,85.00,41.55,109.69,150.42,20.34,13.74,18.20,18.04,3.87
7.00,75.80,29.81,66.81,643.50,208.33,6.72,3.42,43.72,18.35,3.65,29.94,135.38,7.24,3.89,159.36,77.67,132.07,46.81,99.80,13.52,6.88,86.66,0.00,6.39,0.00,36.90,4.41,8.87,0.00,0.00,37.13,66.77,0.00,23.74,145.89,163.17,145.94,1.46,73.27,60.35,58.79,42.34,50.29,11.22,0.00,11.22,0.00,86.85,25.12,109.69,148.32,20.34,13.74,18.20,18.04,3.87
8.00,72.37,29.81,66.81,643.50,208.33,6.72,3.42,43.72,18.35,3.65,29.94,119.97,7.24,3.89,159.36,74.05,132.07,46.81,99.80,13.52,6.88,86.66,0.00,6.39,0.00,15.03,4.41,3.83,0.00,0.00,26.85,57.16,0.00,26.85,166.39,180.42,0.00,1.46,0.00,61.84,52.98,37.89,50.29,0.00,22.44,0.00,0.00,86.85,25.12,109.69,141.78,20.34,13.51,18.20,18.04,3.87
9.00,72.37,29.81,66.81,643.50,208.33,6.72,3.42,43.72,18.35,3.65,29.94,107.14,7.24,3.89,159.36,70.60,132.07,46.81,99.80,13.52,6.88,86.66,0.00,6.39,0.00,15.03,4.41,3.83,0.00,0.00,26.29,26.23,0.00,26.29,0.00,137.28,118.15,1.29,0.00,55.69,52.96,37.87,50.29,0.00,0.00,19.85,0.00,86.85,25.12,109.69,137.07,20.34,13.51,18.20,18.04,3.87
10.00,72.37,29.81,66.81,643.50,208.33,6.72,3.42,43.72,18.35,3.65,29.94,91.22,7.24,3.89,159.36,67.67,132.07,46.81,99.80,13.52,6.88,86.66,0.00,6.39,0.00,4.66,4.41,0.00,0.00,0.00,67.18,66.77,0.00,67.00,68.71,76.89,0.00,1.06,0.00,45.00,52.95,37.87,50.29,16.31,0.00,0.00,0.00,86.85,20.73,89.21,130.27,20.34,13.54,18.20,18.04,3.87
