"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES"
1.00,65.98,27.44,67.46,548.95,179.46,5.19,5.45,100.85,15.71,1.41,17.09,8.63,93.91,9.49,5.21,164.71,112.91,75.88,29.87,18.00,150.01,30.14,3.94,6.88,88.12,0.00,6.39,9.98,57.29,9.58,13.32,0.00,0.00,0.00,56.54,37.15,56.74,0.00,0.00,0.00,0.00,0.00,0.00,36.62,39.65,31.87,30.82,30.70,30.70,20.51,20.51,48.98,48.97,204.20,12.63,12.63
2.00,65.98,27.44,67.46,552.74,180.69,5.19,5.45,101.35,15.71,1.41,17.09,14.99,82.11,9.49,5.21,164.71,112.91,76.49,29.87,18.00,150.01,30.14,3.94,6.88,88.12,0.00,6.39,9.98,60.24,9.58,14.00,0.00,0.00,55.02,54.69,22.90,22.90,0.00,0.00,0.00,0.00,66.67,30.77,36.32,39.94,31.87,30.82,30.70,30.70,20.51,0.00,33.48,33.48,204.20,12.63,12.63
3.00,65.98,27.44,67.46,581.78,190.19,5.19,5.45,105.63,15.71,1.41,17.09,14.99,82.11,9.49,5.21,164.71,112.91,81.67,29.87,0.00,150.01,30.14,3.94,6.88,88.12,0.00,6.39,9.98,67.05,9.58,15.59,0.00,0.00,22.69,61.69,62.45,22.69,0.00,0.00,0.00,0.00,66.67,45.00,36.25,40.02,31.87,30.82,30.70,30.70,20.51,0.00,33.48,33.48,204.20,12.63,12.63
4.00,65.98,27.44,67.46,616.58,201.56,5.19,5.45,108.19,15.71,1.41,17.09,14.99,82.11,9.49,5.21,164.71,112.91,84.76,29.87,0.00,150.01,30.14,3.94,6.88,88.12,0.00,6.39,9.98,76.73,9.58,17.83,0.00,0.00,29.06,67.42,68.21,21.64,0.00,0.00,0.00,0.00,69.15,47.56,36.06,40.20,31.87,30.82,30.70,30.70,20.51,0.00,33.48,33.48,204.20,12.63,12.63
5.00,65.98,27.44,67.46,635.01,207.59,5.19,5.45,110.91,15.71,1.41,17.09,14.99,82.11,9.49,5.21,164.71,112.91,88.07,29.87,7.77,150.01,30.14,3.94,6.88,88.12,0.00,6.39,9.98,85.48,9.58,19.87,0.00,0.00,67.83,67.42,68.21,26.29,0.00,0.00,0.00,0.00,75.28,76.67,36.06,40.20,31.87,30.82,30.70,30.70,20.51,20.51,33.48,33.48,204.20,12.63,12.63
6.00,67.70,28.15,67.46,635.01,207.59,5.19,5.45,110.91,15.71,1.41,17.09,14.99,97.97,9.49,5.21,164.71,112.91,88.07,29.87,23.41,150.01,30.14,3.94,6.88,88.12,0.00,6.39,9.98,85.48,9.58,19.87,0.00,0.00,67.83,67.42,68.21,46.78,0.00,111.91,0.00,0.00,75.28,76.67,37.64,42.97,31.87,30.82,30.70,30.70,20.51,20.51,40.48,40.48,204.20,12.63,12.63
7.00,66.27,29.65,67.46,635.01,207.59,5.19,5.45,110.91,15.71,1.41,17.09,14.99,72.47,9.49,5.21,164.71,112.91,88.07,29.87,23.41,150.01,30.14,3.94,6.88,88.12,0.00,6.39,9.98,85.48,9.58,19.87,0.00,0.00,46.78,67.42,68.21,67.65,0.00,154.14,0.00,0.00,75.28,76.67,36.33,40.66,31.87,30.82,30.70,30.70,20.51,20.51,52.94,0.00,204.20,12.63,12.63
8.00,60.17,30.10,67.46,635.01,207.59,5.19,5.45,110.91,15.71,1.41,17.09,14.99,97.31,9.49,5.21,164.71,112.91,88.07,29.87,28.24,150.01,30.14,3.94,6.88,88.12,0.00,6.39,9.98,70.32,9.58,16.35,0.00,0.00,31.00,30.82,51.13,31.00,0.00,112.64,106.40,0.00,75.28,76.67,32.19,34.15,31.87,30.82,30.70,30.70,20.52,36.92,66.95,0.00,204.20,12.63,12.63
9.00,72.37,30.10,67.46,635.01,207.59,5.19,5.45,104.69,15.71,1.41,17.09,14.99,114.43,9.49,5.21,164.71,112.91,80.53,29.87,18.00,150.01,30.14,3.94,6.88,88.12,0.00,6.39,9.98,44.87,9.58,10.43,0.00,147.43,22.03,22.03,28.35,28.33,129.87,138.22,0.00,0.00,75.28,76.67,40.44,47.20,31.87,30.82,30.70,30.70,21.10,45.78,33.48,33.48,204.20,12.63,12.63
10.00,61.00,30.10,67.46,635.01,207.59,5.19,5.45,110.61,15.71,1.41,17.09,14.99,125.06,9.49,5.21,164.71,112.91,87.70,29.87,18.00,150.01,30.14,3.94,6.88,88.12,0.00,6.39,9.98,72.78,9.58,16.92,0.00,156.44,52.09,21.84,52.35,21.84,109.24,115.63,109.25,0.00,75.28,76.67,31.07,32.57,31.87,30.82,30.70,30.70,24.71,87.60,52.55,52.55,204.20,12.63,12.63
