"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI","CT AGROLMOS"
11.00,12.91,9.37,12.88,14.00,2.90,7.60,2.60,4.20,1.83,0.40,3.50,17.00,17.36,17.54,4.00,0.00,7.00,23.34,61.90,0.00,4.70,5.00,1.60,17.86,10.00,3.50,5.00,2.80,13.55,22.58,72.94,2.50,26.20,5.00,10.68,138.76,16.50,33.65,0.60,2.90,3.40,3.40,1.20,92.00,7.50,6.50,19.42,2.00,10.60,6.33,5.30,1.20,14.92,16.41,9.50,0.00,0.00,1.01,0.00,44.40,50.40,9.92,8.49,98.95,44.50,109.20,0.20,0.88,73.52,250.00,5.00,9.50
12.00,12.15,9.48,10.50,14.00,2.90,7.60,2.60,4.20,1.83,0.40,3.50,17.00,16.92,17.31,4.00,0.00,7.00,23.59,63.19,0.00,4.70,5.00,1.60,17.86,10.00,3.50,5.00,2.80,13.38,22.63,73.03,2.50,26.20,5.00,10.68,136.44,16.50,32.88,0.60,2.90,3.40,3.40,1.20,104.00,7.50,6.50,19.42,2.00,10.60,6.33,5.30,1.20,14.90,16.31,9.50,0.00,0.00,0.94,0.00,46.30,53.00,10.11,8.61,96.86,45.80,116.30,0.10,0.88,70.81,250.00,5.00,9.50
13.00,11.41,9.40,7.55,14.00,2.90,7.60,2.60,4.20,1.83,0.40,3.50,17.00,15.72,16.60,4.00,0.00,7.00,23.80,64.84,0.00,4.70,5.00,1.60,17.86,10.00,3.50,5.00,2.80,12.88,22.73,72.81,2.50,26.30,5.00,10.68,127.12,16.50,29.99,0.60,2.90,3.40,3.40,1.20,113.00,7.50,6.50,19.42,2.00,10.60,6.33,5.30,1.20,14.89,16.15,9.50,0.00,0.00,0.79,0.00,48.30,55.60,10.24,8.63,91.79,47.10,122.10,0.10,0.88,63.58,235.63,5.00,9.50
14.00,10.61,10.05,4.57,14.00,2.90,7.60,2.60,4.20,1.83,0.40,3.50,17.00,10.45,14.78,4.00,0.00,7.00,23.81,65.87,0.00,4.70,5.00,1.60,17.86,10.00,3.50,5.00,2.80,9.81,22.82,72.60,2.50,26.30,5.00,10.68,88.65,16.50,19.23,0.60,2.90,3.40,3.40,1.20,118.00,7.50,6.50,19.42,2.00,10.60,6.33,5.30,1.20,14.87,15.97,9.50,0.00,0.00,0.57,0.00,50.00,58.10,10.06,8.52,75.56,47.80,126.10,0.10,0.92,43.43,220.22,5.00,9.50
15.00,9.38,9.68,1.96,14.00,2.90,7.60,2.60,4.20,1.83,0.40,3.50,17.00,1.08,10.74,4.00,0.00,7.00,23.75,66.69,0.00,4.70,5.00,1.60,17.86,10.00,3.50,5.00,2.80,2.86,22.91,72.39,2.50,26.30,5.00,10.68,39.43,16.50,8.37,0.60,2.90,3.40,3.40,1.20,122.00,7.50,6.50,19.42,2.00,10.60,6.33,5.30,1.20,14.45,15.65,9.50,0.00,0.00,0.49,0.00,51.50,60.50,9.77,8.36,37.85,48.30,129.50,0.10,0.96,18.49,173.92,5.00,9.50
16.00,6.94,8.91,0.21,14.00,2.90,7.60,2.60,4.20,1.83,0.40,3.50,17.00,0.01,4.02,4.00,0.00,7.00,23.43,68.35,0.00,4.70,5.00,1.60,17.86,10.00,3.50,5.00,2.80,0.27,23.07,72.15,2.50,26.50,5.00,10.68,8.83,16.50,1.35,0.60,2.90,3.40,3.40,1.20,124.00,7.50,6.50,19.42,2.00,10.60,6.33,5.30,1.20,13.89,15.30,9.50,0.00,0.00,0.34,0.00,57.30,67.40,9.12,7.57,10.45,54.00,126.30,0.10,1.00,4.25,98.50,5.00,9.50
17.00,0.58,9.49,0.00,14.00,2.90,7.60,2.60,4.20,1.83,0.40,3.50,17.00,0.00,0.43,4.00,0.00,7.00,23.03,70.28,0.00,4.70,5.00,1.60,17.86,10.00,3.50,5.00,2.80,0.00,23.32,71.88,2.50,26.60,5.00,10.68,0.43,16.50,0.01,0.60,2.90,3.40,3.40,1.20,124.00,7.50,6.50,19.42,2.00,10.60,6.33,5.30,1.20,13.20,14.72,9.50,0.00,0.00,0.12,0.00,62.80,74.00,8.33,6.56,0.54,59.80,120.80,0.00,1.08,0.19,42.90,5.00,9.50
18.00,0.00,9.30,0.00,14.00,2.90,7.60,2.60,4.20,1.83,0.40,3.50,17.00,0.00,0.00,4.00,0.00,7.00,22.28,68.47,0.00,4.70,15.53,1.60,17.86,10.00,3.50,5.00,2.80,0.00,23.42,71.18,2.50,26.70,5.00,10.68,0.00,16.50,0.00,0.60,2.90,3.40,3.40,1.20,124.00,7.50,6.50,19.42,2.00,10.60,6.33,5.30,1.20,12.46,14.08,9.50,0.00,0.00,0.06,0.00,59.50,69.70,7.74,6.07,0.00,55.30,114.10,0.00,1.12,0.00,10.62,5.00,9.50
19.00,0.00,9.21,0.00,14.00,2.90,7.60,2.60,4.20,1.83,0.40,3.50,17.00,0.00,0.00,4.00,0.00,7.00,21.42,65.41,4.57,4.70,15.53,1.60,17.86,10.00,3.50,5.00,2.80,0.00,23.39,70.03,2.50,26.90,5.00,10.68,0.00,16.50,0.00,0.60,2.90,3.40,3.40,1.20,121.00,7.50,6.50,19.42,2.00,10.60,6.33,5.30,1.20,11.50,13.86,9.50,0.00,0.00,0.00,0.00,61.70,70.00,7.22,5.77,0.00,55.60,107.00,0.00,1.16,0.00,0.00,5.00,9.50
20.00,0.00,8.80,0.00,14.00,2.90,7.60,2.60,4.20,1.83,0.40,3.50,17.00,0.00,0.00,4.00,0.00,7.00,20.63,56.85,7.28,4.70,15.53,1.60,17.86,10.00,3.50,5.00,2.80,0.00,23.12,68.54,2.50,27.10,5.00,10.68,0.00,16.50,0.00,0.60,2.90,3.40,3.40,1.20,115.00,7.50,6.50,19.42,2.00,10.60,6.33,5.30,1.20,10.48,13.77,9.50,0.00,0.00,0.00,0.00,62.30,70.10,6.90,5.53,0.00,54.00,97.40,0.00,1.16,0.00,0.00,5.00,9.50
21.00,0.00,9.60,0.00,14.00,2.90,7.60,2.60,4.20,1.83,0.40,3.50,17.00,0.00,0.00,4.00,0.00,7.00,19.87,46.46,7.43,4.70,15.53,1.60,17.86,10.00,3.50,5.00,2.80,0.00,22.63,66.71,2.50,27.20,5.00,10.68,0.00,16.50,0.00,0.60,2.90,3.40,3.40,1.20,107.00,7.50,6.50,19.42,2.00,10.60,6.33,5.30,1.20,9.98,13.63,9.60,0.00,0.00,0.00,0.00,62.30,70.20,6.65,5.31,0.00,51.60,86.80,0.00,1.16,0.00,0.00,5.00,9.50
22.00,0.00,11.83,0.00,14.00,2.90,7.60,2.60,4.20,1.83,0.40,3.50,17.00,0.00,0.00,4.00,0.00,7.00,18.95,39.50,7.45,4.70,15.53,1.60,17.86,10.00,3.50,5.00,2.80,0.00,22.03,64.06,2.50,27.20,5.00,10.68,0.00,16.50,0.00,0.60,2.90,3.40,3.40,1.20,98.00,7.50,6.50,19.42,2.00,10.60,6.33,5.30,1.20,9.66,13.47,16.10,0.00,0.00,0.00,0.00,61.00,71.20,6.35,5.06,0.00,49.30,76.50,0.00,1.16,0.00,0.00,5.00,9.50
23.00,0.00,11.55,0.00,14.00,2.90,7.60,2.60,4.20,1.83,0.40,3.50,17.00,0.00,0.00,4.00,0.00,7.00,17.96,33.68,7.45,4.70,15.53,1.60,17.86,10.00,3.50,5.00,2.80,0.00,21.32,60.58,2.50,27.30,5.00,10.68,0.00,16.50,0.00,0.60,2.90,3.40,3.40,1.20,87.00,7.50,6.50,19.42,2.00,10.60,6.33,5.30,1.20,9.19,12.96,18.90,0.00,0.00,0.00,0.00,59.30,72.40,6.05,4.80,0.00,47.00,66.30,0.00,1.20,0.00,0.00,5.00,9.50
24.00,0.00,11.42,0.00,14.00,2.90,7.60,2.60,4.20,1.83,0.40,3.50,17.00,0.00,0.00,4.00,0.00,7.00,17.38,30.32,7.48,4.70,15.53,1.60,17.86,10.00,3.50,5.00,2.80,0.00,20.41,57.27,2.50,27.30,5.00,10.68,0.00,16.50,0.00,0.60,2.90,3.40,3.40,1.20,74.00,7.50,6.50,19.42,2.00,10.60,6.33,5.30,1.20,8.67,12.32,18.90,0.00,0.00,0.00,0.00,55.80,71.70,5.36,4.37,0.00,44.00,56.10,0.00,1.20,0.00,0.00,5.00,9.50
25.00,0.00,11.41,0.00,14.00,2.90,7.60,2.60,4.20,1.83,0.40,3.50,17.00,0.00,0.00,4.00,0.00,7.00,16.92,27.77,6.86,4.70,15.53,1.60,17.86,10.00,3.50,5.00,2.80,0.00,19.30,54.14,2.50,27.40,5.00,10.68,0.00,16.50,0.00,0.60,2.90,3.40,3.40,1.20,64.00,7.50,6.50,19.42,2.00,10.60,6.33,5.30,1.20,8.36,11.90,18.90,0.00,0.00,0.00,0.00,51.60,70.30,4.55,3.89,0.00,40.90,46.00,0.00,1.20,0.00,0.00,5.00,9.50
26.00,0.00,11.51,0.00,14.00,2.90,7.60,2.60,4.20,1.83,0.40,3.50,17.00,0.00,0.00,4.00,0.00,7.00,17.32,25.51,5.64,4.70,15.53,1.60,17.86,10.00,3.50,5.00,2.80,0.00,18.12,50.76,2.50,27.40,5.00,10.68,0.00,16.50,0.00,0.60,2.90,3.40,3.40,1.20,56.00,7.50,6.50,19.42,2.00,10.60,6.33,5.30,1.20,8.11,11.54,18.90,0.00,0.00,0.00,0.00,48.90,68.20,4.15,3.50,0.00,37.70,39.00,0.00,1.20,0.00,0.00,5.00,9.50
27.00,0.00,11.50,0.00,14.00,2.90,7.60,2.60,4.20,1.83,0.40,3.50,17.00,0.00,0.00,4.00,0.00,7.00,18.00,23.34,2.49,4.70,15.53,1.60,17.86,10.00,3.50,5.00,2.80,0.00,16.89,47.16,2.50,27.50,5.00,10.68,0.00,16.50,0.00,0.60,2.90,3.40,3.40,1.20,49.00,7.50,6.50,19.42,2.00,10.60,6.33,5.30,1.20,7.98,11.30,18.90,0.00,0.00,0.00,0.00,46.80,65.90,3.89,3.15,0.00,34.30,33.00,0.00,1.20,0.00,0.00,5.00,9.50
28.00,0.00,11.23,0.00,14.00,2.90,7.60,2.60,4.20,1.83,0.40,3.50,17.00,0.00,0.00,4.00,0.00,7.00,18.99,21.30,0.00,4.70,15.53,1.60,17.86,10.00,3.50,5.00,2.80,0.00,15.72,43.42,2.50,27.50,5.00,10.68,0.00,16.50,0.00,0.60,2.90,3.40,3.40,1.20,42.00,7.50,6.50,19.42,2.00,10.60,6.33,5.30,1.20,7.88,11.11,18.90,0.00,0.00,0.00,0.00,43.10,62.50,3.42,2.69,0.00,30.70,28.30,0.00,1.16,0.00,0.00,5.00,9.50
29.00,0.00,11.27,0.00,14.00,2.90,7.60,2.60,4.20,1.83,0.40,3.50,17.00,0.00,0.00,4.00,0.00,7.00,20.09,19.29,0.00,4.70,5.00,1.60,17.86,10.00,3.50,5.00,2.80,0.00,14.62,39.53,2.50,27.50,5.00,10.68,0.00,16.50,0.00,0.60,2.90,3.40,3.40,1.20,36.00,7.50,6.50,19.42,2.00,10.60,6.33,5.30,1.20,7.79,11.24,18.90,0.00,0.00,0.00,0.00,38.90,58.90,2.87,2.21,0.00,27.00,24.00,0.00,1.20,0.00,0.00,5.00,9.50
30.00,0.00,11.51,0.00,14.00,2.90,7.60,2.60,4.20,1.83,0.40,3.50,17.00,0.00,0.00,4.00,0.00,7.00,21.05,18.59,0.00,4.70,5.00,1.60,17.86,10.00,3.50,5.00,2.80,0.00,13.59,36.04,2.50,27.50,5.00,10.68,0.00,16.50,0.00,0.60,2.90,3.40,3.40,1.20,32.00,7.50,6.50,19.42,2.00,10.60,6.33,5.30,1.20,7.70,11.48,18.90,0.00,0.00,0.00,0.00,34.70,55.20,2.43,1.74,0.00,23.50,20.90,0.00,1.12,0.00,0.00,5.00,9.50
