"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION"
1.00,0.00,17.40,0.00,0.00,3.00,7.30,6.10,19.14,3.50,0.40,3.40,0.00,0.00,0.00,11.18,11.20,9.60,7.35,22.20,0.00,10.30,15.55,5.00,19.44,19.44,15.55,19.44,2.50,0.00,3.81,9.99,3.52,28.12,19.44,18.76,0.00,6.00,0.00,0.60,19.44,19.44,19.44,2.40,5.00,12.83,19.92,7.60,10.70,7.95,0.00,2.20,6.28,9.46,18.90,0.00,1.90,2.10,1.03,0.00,0.00,0.00,28.72,4.00,0.00,2.16,0.00,0.00,0.00,0.00,13.00,0.00,0.00,0.00
2.00,0.00,17.41,0.00,0.00,3.00,7.30,6.10,19.14,3.50,0.40,3.40,0.00,0.00,0.00,11.18,11.20,9.60,7.01,20.90,0.00,10.30,15.55,5.00,19.44,19.44,15.55,19.44,2.50,0.00,3.73,9.97,3.52,28.12,19.49,18.76,0.00,6.00,0.00,0.60,19.44,19.44,19.44,2.40,4.00,12.83,19.92,7.60,10.70,7.95,0.00,2.20,6.03,9.17,18.80,0.00,1.90,2.10,1.03,0.00,0.00,0.00,28.08,3.00,0.00,2.16,0.00,0.00,0.00,0.00,13.00,0.00,0.00,0.00
3.00,0.00,17.48,0.00,0.00,3.00,7.30,6.10,19.14,3.50,0.40,3.40,0.00,0.00,0.00,11.18,11.20,9.60,8.17,18.47,0.00,10.30,15.55,5.00,19.44,19.44,15.55,19.44,2.50,0.00,3.63,9.92,3.52,28.12,19.49,18.76,0.00,6.00,0.00,0.60,19.44,19.44,19.44,2.40,4.00,12.83,19.92,7.60,10.70,7.95,0.00,2.20,5.55,8.84,18.90,0.00,1.90,2.76,1.03,0.06,0.00,0.00,27.86,3.00,0.00,2.16,0.00,0.00,0.00,0.00,13.00,0.00,0.00,0.00
4.00,0.00,17.38,0.00,0.00,3.00,7.30,6.10,19.14,3.50,0.40,3.40,0.00,0.00,0.00,11.18,11.20,9.60,10.22,15.50,0.00,10.30,15.55,5.00,19.44,19.44,15.55,19.44,2.50,0.00,3.52,9.82,3.52,28.12,19.48,18.76,0.00,6.00,0.00,0.60,19.44,19.44,19.44,2.40,3.00,12.83,19.92,7.60,10.70,7.95,0.00,2.20,5.84,8.97,18.90,0.00,1.90,2.76,1.03,0.06,0.00,0.00,28.08,3.00,0.00,2.20,0.00,0.00,0.00,0.00,13.00,0.00,0.00,0.00
5.00,0.00,17.41,0.00,0.00,3.00,7.30,6.10,19.14,3.50,0.40,3.40,0.00,0.00,0.00,11.18,11.19,9.60,10.15,14.65,0.00,10.30,15.55,5.00,19.44,19.44,15.55,19.44,2.50,0.00,3.48,9.65,3.52,28.12,19.47,18.76,0.00,6.00,0.00,0.60,19.44,19.44,19.44,2.40,3.00,12.83,19.92,7.60,10.70,7.95,0.00,2.20,5.73,9.00,18.90,0.00,1.90,2.76,1.03,0.06,0.00,0.00,28.54,2.00,0.00,2.32,0.00,0.00,0.00,0.00,13.00,0.00,0.00,0.00
6.00,0.00,17.38,0.00,0.00,3.00,7.30,6.10,19.14,3.50,0.40,3.40,0.00,0.00,0.00,11.18,11.19,9.60,8.53,14.48,0.00,10.30,15.55,5.00,19.44,19.44,15.55,19.44,2.50,0.00,3.53,9.57,3.52,28.12,19.48,18.76,0.00,6.00,0.00,0.60,19.44,19.44,19.44,2.40,3.00,12.83,19.92,7.60,10.70,7.95,0.00,2.20,5.93,9.26,18.90,0.00,1.90,2.76,1.03,0.06,0.00,0.00,29.24,2.00,0.00,2.40,0.00,0.00,0.00,0.00,13.00,0.00,0.00,0.00
7.00,0.00,17.41,0.00,0.00,3.00,7.30,6.10,19.14,3.50,0.40,3.40,0.00,0.00,0.00,11.18,11.19,9.60,7.83,15.67,0.00,10.30,15.55,5.00,19.44,19.44,15.55,19.44,2.50,0.00,3.54,9.57,3.52,28.12,19.48,18.76,0.00,6.00,0.00,0.60,19.44,19.44,19.44,2.40,3.00,12.83,19.92,7.60,10.70,7.95,0.00,2.20,5.73,8.71,18.90,0.00,1.90,2.76,1.03,0.06,0.00,0.00,29.46,2.00,0.00,2.56,0.00,0.00,0.00,0.00,13.00,0.00,0.00,0.00
8.00,0.00,17.62,0.00,0.00,3.00,7.30,6.10,19.14,3.50,0.40,3.40,0.00,0.00,0.00,11.18,11.19,9.60,8.28,15.39,0.00,10.30,15.55,5.00,19.44,19.44,15.55,19.44,2.50,0.00,3.51,9.35,3.52,28.12,19.47,18.76,0.00,6.00,0.00,0.60,19.44,19.44,19.44,2.40,2.00,12.83,19.92,7.60,10.70,7.95,0.00,2.20,5.51,8.51,18.90,0.00,1.90,2.76,1.03,0.06,0.00,0.00,29.20,2.00,0.00,2.68,0.00,0.00,0.00,0.00,13.00,0.00,0.00,0.00
9.00,0.00,17.41,0.00,0.00,3.00,7.30,6.10,19.14,3.50,0.40,3.40,0.00,0.00,0.00,11.18,11.19,9.60,8.99,16.27,0.00,10.30,15.55,5.00,19.44,19.44,15.55,19.44,2.50,0.00,3.54,8.91,3.52,28.12,19.46,18.76,0.00,6.00,0.00,0.60,19.44,19.44,19.44,2.40,3.00,12.83,19.92,7.60,10.70,7.95,0.00,2.20,5.42,8.45,18.90,0.00,1.90,2.76,1.03,0.06,0.00,0.00,28.93,2.00,0.00,2.64,0.00,0.00,0.00,0.00,13.00,0.00,0.00,0.00
10.00,0.00,17.38,0.00,0.00,3.00,7.30,6.10,19.14,3.50,0.40,3.40,0.00,0.00,0.00,11.18,10.18,9.60,9.37,15.71,0.00,10.30,15.55,5.00,19.44,19.44,15.55,19.44,2.50,0.00,3.65,8.74,3.52,28.12,19.49,18.76,0.00,6.00,0.00,0.60,19.44,19.44,19.44,2.40,3.00,12.83,19.92,7.60,10.70,7.95,0.00,2.20,5.78,8.64,18.90,0.00,1.90,2.76,1.03,0.06,0.00,0.00,28.64,2.00,0.00,2.56,0.00,0.00,0.00,0.00,13.00,0.00,0.00,0.00
11.00,0.00,17.51,0.00,0.00,3.00,7.30,6.10,19.14,3.50,0.40,3.40,0.00,0.00,0.00,11.18,9.78,9.60,7.84,14.69,0.00,10.30,15.55,5.00,19.44,19.44,15.55,19.44,2.50,0.00,3.65,8.86,3.52,28.12,19.46,18.76,0.00,6.00,0.00,0.60,19.44,19.44,19.44,2.40,3.00,12.83,19.92,7.60,10.70,7.95,0.00,2.20,6.05,9.02,18.90,0.00,1.89,4.10,2.60,0.19,0.00,0.00,27.65,2.00,0.00,2.44,0.00,0.00,0.00,0.00,13.00,0.00,0.00,0.00
12.00,0.04,17.55,0.02,0.00,3.00,7.30,6.10,19.14,3.50,0.40,3.40,0.00,0.00,0.49,11.18,9.57,9.60,7.35,13.25,0.88,10.30,15.55,5.00,19.44,19.44,15.55,19.44,2.50,0.37,3.56,8.94,3.52,28.12,19.47,18.76,0.00,6.00,0.40,0.60,19.44,19.44,19.44,2.40,3.00,12.83,19.92,7.60,10.70,7.95,0.00,2.20,6.07,9.07,18.90,0.00,1.89,4.10,2.60,0.19,0.00,0.00,25.94,3.00,0.00,2.32,0.00,2.96,0.00,0.00,13.00,0.02,1.19,0.00
13.00,0.44,17.40,0.06,0.00,3.00,7.30,6.10,19.14,3.50,0.40,3.40,0.00,1.69,1.62,11.18,8.53,9.60,6.84,12.89,3.49,10.30,15.55,5.00,19.44,19.44,15.55,19.44,2.50,1.35,3.58,9.00,3.52,28.12,19.47,18.76,4.00,6.00,1.51,0.60,19.44,19.44,19.44,2.40,3.00,12.83,19.92,7.60,10.70,7.95,0.00,2.20,6.49,9.50,18.90,0.03,1.89,4.10,2.60,0.19,0.00,2.88,24.98,3.00,0.00,2.32,2.46,26.41,0.00,6.69,13.00,0.03,2.37,2.77
14.00,2.72,17.42,1.07,0.00,3.00,7.30,6.10,19.14,3.50,0.40,3.40,0.00,2.50,5.88,11.18,8.59,9.60,6.53,12.66,4.22,10.30,15.55,5.00,19.44,19.44,15.55,19.44,2.50,5.24,3.72,9.08,3.52,28.12,19.48,18.76,30.00,6.00,7.68,0.60,19.44,19.44,19.44,2.40,2.00,12.83,19.92,7.60,10.70,7.95,0.00,2.20,7.61,10.57,18.79,0.06,1.89,4.10,2.60,0.19,0.00,21.60,24.74,3.00,0.00,2.32,12.11,70.08,0.00,41.67,13.00,0.08,11.14,20.57
15.00,3.89,17.40,2.05,0.00,3.00,7.30,6.10,19.14,3.50,0.40,3.40,0.00,5.18,10.62,11.18,9.20,9.60,6.66,12.58,3.90,10.30,15.55,5.00,19.44,19.44,15.55,19.44,2.50,9.14,3.60,9.18,3.52,28.12,19.49,18.76,61.00,6.00,16.45,0.60,19.44,19.44,19.44,2.40,2.00,12.83,19.92,7.60,10.70,7.95,0.00,2.20,7.35,10.30,18.90,0.08,1.89,4.10,2.60,0.19,0.00,43.92,24.82,3.00,0.00,2.32,30.27,132.81,0.00,95.71,13.00,0.12,19.91,50.56
16.00,7.24,17.35,4.80,0.00,3.00,7.30,6.10,19.14,3.50,0.40,3.40,0.00,7.22,13.86,11.18,9.58,9.60,3.41,12.37,5.11,10.30,15.55,5.00,19.44,19.44,15.55,19.44,2.50,11.54,3.22,8.95,3.52,28.12,19.49,18.76,93.00,6.00,25.22,0.60,19.44,19.44,19.44,2.40,2.00,12.83,19.92,7.60,10.70,7.95,0.00,2.20,7.48,10.57,18.90,0.11,1.89,4.10,2.60,0.19,0.00,66.96,25.20,2.00,0.00,2.32,46.93,186.59,0.00,145.59,13.00,0.18,29.07,75.53
17.00,8.53,17.25,6.95,0.00,3.00,7.30,6.10,19.14,3.50,0.40,3.40,0.00,9.40,14.58,11.18,10.08,9.60,0.00,13.50,5.89,10.30,15.55,5.00,19.44,19.44,15.55,19.44,0.00,12.13,2.92,8.38,3.52,28.12,19.49,18.76,112.00,6.00,28.82,0.60,19.44,19.44,19.44,2.40,2.00,12.83,19.92,7.60,10.70,7.95,0.00,2.20,8.36,11.39,18.90,0.53,1.89,2.76,1.03,0.06,0.00,80.64,26.48,2.00,0.10,2.32,54.13,199.17,0.00,166.48,13.00,0.23,38.23,81.58
18.00,11.30,17.42,9.86,0.00,3.00,7.30,6.10,19.14,3.50,0.40,3.40,0.00,10.72,15.15,11.18,9.86,9.60,0.00,13.65,6.36,10.30,15.55,5.00,19.44,19.44,15.55,19.44,0.00,12.64,2.70,8.12,3.52,28.12,19.49,18.76,117.00,6.00,29.97,0.60,19.44,19.44,19.44,2.40,2.00,12.83,19.92,7.60,10.70,7.95,0.00,2.20,8.37,12.03,18.90,0.73,1.90,2.76,1.03,0.06,0.00,84.24,28.65,1.00,0.20,2.32,61.72,214.04,0.00,173.75,13.00,0.28,39.21,85.01
19.00,12.07,17.38,11.27,0.00,3.00,7.30,6.10,19.14,3.50,0.40,3.40,0.00,11.92,15.53,11.18,9.89,9.60,0.00,17.07,7.67,10.30,15.55,5.00,19.44,19.44,15.55,19.44,0.00,12.85,2.59,8.17,3.52,28.12,19.48,18.76,120.00,6.00,30.34,0.60,19.44,19.44,19.44,2.40,2.00,12.83,19.92,7.60,10.70,7.95,0.00,2.20,8.76,12.52,18.90,0.90,1.89,8.05,8.82,0.62,0.17,86.40,30.45,1.00,0.20,2.36,64.13,215.68,0.00,176.83,13.00,0.34,40.20,86.78
20.00,14.03,17.31,12.60,0.00,3.00,7.30,6.10,19.14,3.50,0.40,3.40,0.00,12.28,15.62,11.18,10.62,9.60,0.00,21.25,7.88,10.30,15.55,5.00,19.44,19.44,15.55,19.44,0.00,12.91,2.60,8.68,3.52,28.12,19.50,18.76,122.00,6.00,30.17,0.60,19.44,19.44,19.44,2.40,2.00,12.83,19.92,7.60,10.70,7.95,0.00,2.20,10.87,13.69,18.90,1.01,1.89,8.05,8.82,0.62,0.17,87.84,31.88,1.00,0.30,2.44,65.01,216.28,0.00,179.42,13.00,0.37,40.13,87.73
21.00,14.54,17.33,13.74,0.00,3.00,7.30,6.10,19.14,3.50,0.40,3.40,0.00,12.28,15.66,11.18,10.81,9.60,0.00,27.15,7.99,10.30,15.55,5.00,19.44,19.44,15.55,19.44,0.00,12.98,2.66,9.65,3.52,28.12,19.49,18.76,122.00,6.00,29.80,0.60,19.44,19.44,19.44,2.40,2.00,12.83,19.92,7.60,10.70,7.95,0.00,2.20,11.01,13.72,18.90,1.10,1.90,16.88,17.20,1.78,0.73,87.84,33.25,1.00,0.30,2.48,68.49,219.06,0.00,181.13,13.00,0.41,40.06,88.07
22.00,15.57,17.29,13.74,0.00,3.00,7.30,6.10,19.14,3.50,0.40,3.40,0.00,12.47,15.72,11.18,10.90,9.60,0.00,32.75,8.01,10.30,15.55,5.00,19.44,19.44,15.55,19.44,0.00,12.90,2.77,10.48,3.52,28.12,19.49,18.76,120.00,6.00,30.53,0.60,19.44,19.44,19.44,2.40,2.00,12.83,19.92,7.60,10.70,7.95,0.00,2.20,11.75,14.37,18.87,1.12,1.90,16.88,17.20,1.78,0.73,86.40,34.57,1.00,0.30,2.52,66.77,209.64,0.00,180.42,13.00,0.43,41.16,87.36
23.00,15.63,17.46,14.25,0.00,3.00,7.30,6.10,19.14,3.50,0.40,3.40,0.00,12.26,15.80,11.18,11.35,9.60,0.00,36.70,8.01,10.30,15.55,5.00,19.44,19.44,15.55,19.44,0.00,12.87,2.88,11.16,3.52,28.12,19.47,18.76,120.00,6.00,30.63,0.60,19.44,19.44,19.44,2.40,3.00,12.83,19.92,7.60,10.70,7.95,0.00,2.20,11.96,14.27,18.90,1.11,1.90,26.53,28.02,3.11,1.64,86.40,34.82,3.00,0.40,2.56,68.18,212.12,0.00,176.60,13.00,0.45,42.27,85.38
24.00,15.65,17.22,14.63,0.00,3.00,7.30,6.10,19.14,3.50,0.40,3.40,0.00,11.69,15.77,11.18,11.36,9.60,0.00,38.29,8.00,10.30,15.55,5.00,19.44,19.44,15.55,19.44,0.00,12.79,3.01,11.65,3.52,28.12,19.49,18.76,119.00,6.00,30.37,0.60,19.44,19.44,19.44,2.40,3.00,12.83,19.92,7.60,10.70,7.95,0.00,2.20,12.12,14.07,18.90,1.13,1.90,26.53,28.02,3.11,1.64,85.68,33.99,7.00,0.40,2.56,69.88,216.72,0.00,172.18,13.00,0.44,41.19,83.28
