"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES","CAHUAG1","CAHUAG2"
1.00,78.57,29.98,67.20,627.79,204.43,4.07,4.27,110.48,19.21,2.04,41.90,0.00,142.44,5.13,2.82,164.07,112.47,132.84,47.08,242.00,30.30,4.22,6.88,87.77,0.00,6.39,9.98,26.83,9.80,9.00,228.68,228.42,51.76,24.31,62.62,51.63,184.35,197.33,184.41,5.67,74.99,76.38,66.62,51.02,81.64,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,19.44,20.27,22.80,22.58
2.00,78.57,29.98,67.20,627.79,204.43,4.07,4.27,110.48,19.21,2.04,41.90,0.00,142.44,5.13,2.82,164.07,112.47,132.84,47.08,242.00,30.30,4.22,6.88,87.77,0.00,6.39,9.98,39.59,9.80,11.96,228.68,228.42,59.95,59.57,64.41,25.40,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,19.44,20.27,22.80,22.58
3.00,78.57,29.98,67.20,627.79,204.43,4.07,4.27,110.48,19.21,2.04,41.90,0.00,142.44,5.13,2.82,164.07,112.47,132.84,47.08,242.00,30.30,4.22,6.88,87.77,0.00,6.39,9.98,27.90,9.80,9.25,228.68,228.42,37.12,49.34,61.96,37.11,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,19.44,20.27,22.80,22.58
4.00,78.57,29.98,67.20,627.79,204.43,4.07,4.27,110.48,19.21,2.04,41.90,0.00,142.44,5.13,2.82,164.07,112.47,132.84,47.08,242.00,30.30,4.22,6.88,87.77,0.00,6.39,9.98,56.86,9.80,15.96,228.68,228.42,27.94,66.90,67.67,67.12,184.35,197.33,184.41,5.67,74.99,76.38,66.62,50.53,81.64,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,19.44,20.27,22.80,22.58
5.00,78.57,29.98,67.20,627.79,204.43,4.07,4.27,110.48,19.21,2.04,41.90,0.00,142.44,5.13,2.82,164.07,112.47,132.84,47.08,242.00,30.30,4.22,6.88,87.77,0.00,6.39,9.98,61.13,9.80,16.94,228.68,228.42,25.72,63.77,62.67,62.13,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,19.44,20.27,22.80,22.58
6.00,78.57,29.98,67.20,627.79,204.43,4.07,4.27,110.48,19.21,2.04,41.90,0.00,142.44,5.13,2.82,164.07,112.47,132.84,47.08,242.00,30.30,4.22,6.88,87.77,0.00,6.39,9.98,66.46,9.80,18.18,228.68,228.42,64.89,63.48,64.25,26.08,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,19.44,20.27,22.80,22.58
7.00,78.57,29.98,67.20,627.79,204.43,4.07,4.27,110.48,19.21,2.04,41.90,0.00,142.44,5.13,2.82,164.07,112.47,132.84,47.08,242.00,30.30,4.22,6.88,87.77,0.00,6.39,9.98,70.91,9.80,19.21,228.68,228.42,66.77,66.31,67.09,27.44,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,19.44,20.27,22.80,22.58
8.00,78.57,29.98,67.20,627.79,204.43,4.07,4.27,110.48,19.21,2.04,41.90,0.00,142.44,5.13,2.82,164.07,112.47,132.84,47.08,242.00,30.30,4.22,6.88,87.77,0.00,6.39,9.98,70.18,9.80,19.04,228.68,228.42,66.32,65.80,66.58,27.09,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,19.44,20.27,22.80,22.58
9.00,78.57,29.98,67.20,627.79,204.43,4.07,4.27,110.48,19.21,2.04,41.90,0.00,142.44,5.13,2.82,164.07,112.47,132.84,47.08,242.00,30.30,4.22,6.88,87.77,0.00,6.39,9.98,69.60,9.80,18.91,228.68,228.42,66.34,65.82,66.60,27.10,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,19.44,20.27,22.80,22.58
10.00,78.57,29.98,67.20,627.79,204.43,4.07,4.27,110.48,19.21,2.04,41.90,0.00,142.44,5.13,2.82,164.07,112.47,132.84,47.08,242.00,30.30,4.22,6.88,87.77,0.00,6.39,9.98,64.88,9.80,17.81,228.68,228.42,64.62,63.55,64.32,26.10,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,19.44,20.27,22.80,22.58
