"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA"
1.00,2.30,23.01,1.70,14.00,4.20,6.30,10.77,18.62,1.78,0.40,3.00,16.00,5.02,11.25,17.01,0.00,8.60,2.28,24.45,8.00,10.00,14.93,5.00,18.70,18.70,18.89,18.89,1.40,7.32,24.51,73.32,3.48,24.20,18.89,17.94,25.81,17.38,7.21,0.00,18.89,18.89,18.89,2.40,121.19,12.47,18.89,8.00,10.70,7.45,17.00,1.20,0.90,2.04,19.00,0.31,2.00,61.23,94.54,9.20,8.42,17.33,97.46,155.89,0.10,2.00,45.49,100.99,11.00,90.63,22.00,0.09,8.84
2.00,0.55,22.87,1.14,14.00,4.20,6.30,10.77,18.62,1.78,0.40,3.00,16.00,1.16,7.54,17.01,0.00,8.60,1.61,26.33,8.00,10.00,14.93,5.00,18.70,18.70,18.89,18.89,1.40,3.95,24.17,72.06,3.48,24.40,18.89,17.94,8.20,17.38,1.35,0.00,18.89,18.89,18.89,2.40,122.19,12.47,18.89,8.00,10.70,7.45,17.00,1.20,0.99,1.98,19.00,0.22,2.00,59.16,90.76,8.60,8.20,5.72,97.31,152.24,0.10,2.00,21.41,50.66,11.00,46.02,22.00,0.06,6.78
3.00,0.03,22.97,0.48,14.00,4.20,6.30,10.77,18.62,1.78,0.40,3.00,16.00,0.00,3.74,17.01,0.00,8.60,1.00,28.43,8.00,10.00,14.93,5.00,18.70,18.70,18.89,18.89,1.40,1.61,23.79,70.58,3.48,24.50,18.89,17.94,3.20,17.38,0.75,0.00,18.89,18.89,18.89,2.40,122.86,12.47,18.89,8.00,10.70,7.45,17.00,1.20,1.12,1.94,19.00,0.07,2.00,56.70,87.21,7.50,7.76,2.64,98.75,148.36,0.00,2.00,8.44,20.61,11.00,16.34,22.00,0.03,4.72
4.00,0.00,22.93,0.05,14.00,4.20,6.30,10.77,18.62,1.78,0.40,3.00,16.00,0.00,1.29,17.01,0.00,8.60,0.56,31.21,8.00,10.00,14.93,5.00,18.70,18.70,18.89,18.89,1.40,0.46,23.28,68.49,3.48,24.60,18.89,17.94,0.70,17.38,0.26,0.00,18.89,18.89,18.89,2.40,122.55,12.47,18.89,8.00,10.70,7.45,17.00,1.20,1.41,1.96,19.00,0.04,2.00,55.43,84.33,6.60,6.64,0.68,99.09,143.84,0.00,2.00,3.11,8.04,11.00,5.09,22.00,0.02,2.49
5.00,0.00,22.94,0.00,14.00,4.20,6.30,10.77,18.62,1.78,0.40,3.00,16.00,0.00,0.30,17.01,0.00,8.60,0.15,33.53,8.00,10.00,14.93,5.00,18.70,18.70,18.89,18.89,1.40,0.06,22.61,66.37,3.48,24.90,18.89,17.94,0.00,17.38,0.04,0.00,18.89,18.89,18.89,2.40,121.90,12.47,18.89,8.00,10.70,7.45,17.00,1.20,1.58,1.91,19.00,0.00,2.00,58.36,82.38,6.10,5.70,0.11,96.03,138.68,0.00,2.00,0.70,1.77,11.00,0.93,22.00,0.00,0.25
6.00,0.00,22.93,0.00,14.00,4.20,6.30,10.77,18.62,1.78,0.40,3.00,16.00,0.00,0.00,17.01,0.00,8.60,0.00,34.45,8.00,10.00,14.93,5.00,18.70,18.70,18.89,18.89,1.40,0.00,21.52,64.18,3.48,25.00,18.89,17.94,0.00,17.38,0.00,0.00,18.89,18.89,18.89,2.40,120.26,12.47,18.89,8.00,10.70,7.45,17.00,1.20,1.42,1.62,19.00,0.00,2.00,60.49,83.20,5.70,5.25,0.00,93.17,131.66,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
7.00,0.00,22.94,0.00,14.00,4.20,6.30,10.77,18.62,1.78,0.40,3.00,16.00,0.00,0.00,17.01,0.00,8.60,0.00,34.77,8.00,10.00,14.93,5.00,18.70,18.70,18.89,18.89,1.40,0.00,20.53,62.06,3.48,25.20,18.89,17.94,0.00,17.38,0.00,0.60,18.89,18.89,18.89,2.40,123.00,12.47,18.89,8.00,10.70,7.45,17.00,1.20,1.32,1.45,19.00,0.00,2.00,60.52,84.05,5.20,4.80,0.00,91.32,128.00,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
8.00,0.00,23.03,0.00,14.00,4.20,6.30,10.77,18.62,1.78,0.40,3.00,16.00,0.00,0.00,17.01,0.00,8.60,0.15,33.28,8.00,10.00,14.93,5.00,18.70,18.70,18.89,18.89,1.40,0.00,19.89,60.17,3.48,24.90,18.89,17.94,0.00,17.38,0.00,0.60,18.89,18.89,18.89,2.40,120.00,12.47,18.89,8.00,10.70,7.45,17.00,1.20,1.44,1.62,19.00,0.00,2.00,61.36,84.95,4.80,4.36,0.00,89.26,111.13,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
9.00,0.00,22.90,0.00,14.00,4.20,6.30,10.77,18.62,1.78,0.40,3.00,16.00,0.00,0.00,17.01,0.00,8.60,0.70,31.97,8.00,10.00,14.93,5.00,18.70,18.70,18.89,18.89,1.40,0.00,19.27,57.85,3.48,25.20,18.89,17.94,0.00,17.38,0.00,0.60,18.89,18.89,18.89,2.40,101.79,12.47,18.89,8.00,10.70,7.45,17.00,1.20,1.52,1.67,19.00,0.00,2.00,64.69,86.03,4.50,3.97,0.00,86.60,98.66,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
10.00,0.00,22.91,0.00,14.00,4.20,6.30,10.77,18.62,1.78,0.40,3.00,16.00,0.00,0.00,17.01,0.00,8.60,1.43,31.18,8.00,10.00,14.93,5.00,18.70,18.70,18.89,18.89,1.40,0.00,18.73,54.23,3.48,25.30,18.89,17.94,0.00,17.38,0.00,0.60,18.89,18.89,18.89,2.40,89.34,12.47,18.89,8.00,10.70,7.45,17.00,1.20,1.51,1.36,19.00,0.00,2.00,67.22,87.66,4.10,3.71,0.00,84.04,85.38,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
