"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION"
1.00,0.00,21.29,0.00,14.00,4.50,7.20,3.60,6.30,1.70,0.00,3.50,20.25,0.00,0.00,3.10,7.20,11.54,16.90,0.00,4.50,4.50,2.50,17.39,8.50,3.50,5.00,1.40,0.00,8.18,50.39,2.35,0.00,3.20,15.46,0.00,14.49,0.00,0.60,4.00,4.50,4.60,1.15,24.00,6.20,6.00,2.30,10.70,7.90,5.20,1.15,15.08,13.13,18.00,0.00,0.46,22.23,20.72,3.28,2.19,0.00,44.24,24.00,0.00,1.24,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
2.00,0.00,21.61,0.00,14.00,4.50,7.20,3.60,6.30,1.70,0.00,3.50,20.25,0.00,0.00,3.10,7.20,11.84,16.37,0.00,4.50,4.50,2.50,17.39,8.50,3.50,5.00,1.40,0.00,7.83,47.36,2.35,0.00,3.20,15.46,0.00,14.49,0.00,0.60,4.00,4.50,4.60,1.15,22.00,6.20,6.00,2.30,10.70,7.90,5.20,1.15,15.09,13.05,18.00,0.00,0.46,22.77,21.12,3.23,2.49,0.00,42.25,24.00,0.00,1.20,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
3.00,0.00,22.03,0.00,14.00,4.50,7.20,3.60,6.30,1.70,0.00,3.50,20.25,0.00,0.00,3.10,7.20,12.87,16.06,0.00,4.50,4.50,2.50,17.39,8.50,3.50,5.00,1.40,0.00,7.56,43.86,2.35,0.00,3.20,15.46,0.00,14.49,0.00,0.60,4.00,4.50,4.60,1.15,21.00,6.20,6.00,2.30,10.70,7.90,5.20,1.15,15.22,13.03,18.00,0.00,0.46,18.42,16.87,2.66,1.91,0.00,41.10,25.00,0.00,1.16,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
4.00,0.00,22.21,0.00,14.00,4.50,7.20,3.60,6.30,1.70,0.00,3.50,20.25,0.00,0.00,3.10,7.20,13.56,15.90,0.00,4.50,4.50,2.50,17.39,8.50,3.50,5.00,1.40,0.00,7.34,41.21,2.35,0.00,3.20,15.46,0.00,14.49,0.00,0.60,4.00,4.50,4.60,1.15,23.00,6.20,6.00,2.30,10.70,7.90,5.20,1.15,15.35,13.01,18.00,0.00,0.46,18.30,16.59,2.95,1.74,0.00,42.49,29.00,0.00,1.20,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
5.00,0.00,22.46,0.00,14.00,4.50,7.20,3.60,6.30,1.70,0.00,3.50,20.25,0.00,0.00,3.10,7.20,14.24,15.51,0.00,4.50,4.50,2.50,17.39,8.50,3.50,5.00,1.40,0.00,7.22,39.61,2.35,0.00,3.20,15.46,0.00,14.49,0.00,0.60,4.00,4.50,4.60,1.15,26.00,6.20,6.00,2.30,10.70,7.90,5.20,1.15,15.31,13.04,18.00,0.00,0.46,17.39,13.59,2.63,1.94,0.00,40.64,33.00,0.00,1.16,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
6.00,0.00,22.60,0.00,14.00,4.50,7.20,3.60,6.30,1.70,0.00,3.50,20.25,0.00,0.00,3.10,7.20,14.62,14.60,0.00,4.50,4.50,2.50,17.39,8.50,3.50,5.00,1.40,0.00,7.19,38.80,2.35,0.00,3.20,15.46,0.00,14.49,0.00,0.60,4.00,4.50,4.60,1.15,30.00,6.20,6.00,2.30,10.70,7.90,5.20,1.15,15.27,13.06,18.00,0.00,0.46,17.65,14.39,2.75,1.75,0.00,38.57,37.00,0.00,1.16,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
7.00,0.00,22.43,0.00,14.00,4.50,7.20,3.60,6.30,1.70,0.00,3.50,20.25,0.00,0.00,3.10,7.20,15.84,14.56,0.00,4.50,4.50,2.50,17.39,8.50,3.50,5.00,1.40,0.00,7.16,38.21,2.35,0.00,3.20,15.46,0.00,14.49,0.00,0.60,4.00,4.50,4.60,1.15,34.00,6.20,6.00,2.30,10.70,7.90,5.20,1.15,15.29,13.13,18.00,0.00,0.46,19.99,18.20,2.75,2.04,0.00,38.07,40.00,0.00,1.12,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
8.00,0.00,22.77,0.00,14.00,4.50,7.20,3.60,6.30,1.70,0.00,3.50,20.25,0.00,0.00,3.10,7.20,16.48,15.34,0.00,4.50,4.50,2.50,17.39,8.50,3.50,5.00,1.40,0.00,7.13,38.58,2.35,0.00,3.20,15.46,0.00,14.49,0.00,0.60,4.00,4.50,4.60,1.15,37.00,6.20,6.00,2.30,10.70,7.90,5.20,1.15,15.32,13.21,18.00,0.00,0.46,20.42,18.10,2.63,1.86,0.00,39.05,43.00,0.00,1.12,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
9.00,0.00,22.96,0.00,14.00,4.50,7.20,3.60,6.30,1.70,0.00,3.50,20.25,0.00,0.00,3.10,7.20,17.09,15.23,0.00,4.50,4.50,2.50,17.39,8.50,3.50,5.00,1.40,0.00,7.12,39.78,2.35,0.00,3.20,15.46,0.00,14.49,0.00,0.60,4.00,4.50,4.60,1.15,38.00,6.20,6.00,2.30,10.70,7.90,5.20,1.15,15.62,13.27,18.00,0.00,0.46,24.63,23.63,3.63,2.17,0.00,40.62,45.00,0.00,1.12,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
10.00,0.00,22.82,0.00,14.00,4.50,7.20,3.60,6.30,1.70,0.00,3.50,20.25,0.00,0.00,3.10,7.20,17.71,13.68,0.00,4.50,4.50,2.50,17.39,8.50,3.50,5.00,1.40,0.00,7.09,40.61,2.35,0.00,3.20,15.46,0.00,14.49,0.00,0.60,4.00,4.50,4.60,1.15,39.00,6.20,6.00,2.30,10.70,7.90,5.20,1.15,15.92,13.33,18.00,0.00,0.46,25.17,23.11,3.55,2.48,0.00,44.06,46.00,0.00,1.12,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
