"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI"
1.00,0.00,24.10,0.00,14.00,4.20,7.80,12.44,19.22,1.80,0.00,3.50,10.00,0.00,0.00,18.05,0.00,9.00,8.00,25.00,8.10,9.60,15.61,5.00,19.32,19.32,19.51,19.51,2.60,0.00,22.60,59.25,3.50,0.00,19.51,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,43.00,12.88,20.49,19.51,8.40,0.00,6.48,0.00,2.40,5.27,8.00,18.00,0.97,1.64,0.00,1.00,36.00,54.00,1.04,0.73,0.00,94.31,15.00,0.00,2.00,0.00
2.00,0.00,23.67,0.00,14.00,4.20,7.80,12.44,19.22,1.80,0.00,3.50,10.00,0.00,0.00,18.05,0.00,9.00,9.62,20.61,8.10,9.60,15.61,5.00,19.32,19.32,19.51,19.51,2.60,0.00,16.35,42.31,3.50,0.00,19.51,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,27.46,12.88,20.49,19.51,8.40,0.00,6.48,0.00,2.40,6.96,10.88,18.00,0.97,1.64,0.00,1.00,32.00,50.00,1.29,1.11,0.00,78.44,9.77,0.00,2.00,0.00
3.00,0.00,23.73,0.00,14.00,4.20,7.80,12.44,19.22,1.80,0.00,3.50,10.00,0.00,0.00,18.05,0.00,9.00,10.66,19.72,8.10,9.60,15.61,5.00,19.32,19.32,19.51,19.51,2.60,0.00,15.43,39.17,3.50,0.00,19.51,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,22.17,12.88,20.49,19.51,8.40,0.00,6.48,0.00,2.40,6.55,10.82,18.00,0.97,1.64,0.00,1.00,28.00,46.00,1.03,1.03,0.00,74.75,7.84,0.00,2.00,0.00
4.00,0.00,23.75,0.00,14.00,4.20,7.80,12.44,19.22,1.80,0.00,3.50,10.00,0.00,0.00,18.05,0.00,9.00,11.06,19.29,8.10,9.60,15.61,5.00,19.32,19.32,19.51,19.51,2.60,0.00,14.54,37.47,3.50,0.00,19.51,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,19.20,12.88,20.49,19.51,8.40,0.00,6.48,0.00,2.40,6.58,10.82,18.00,0.97,1.64,0.00,1.00,24.00,42.00,0.85,0.87,0.00,70.88,7.04,0.00,2.00,0.00
5.00,0.00,23.79,0.00,14.00,4.20,7.80,12.44,19.22,1.80,0.00,3.50,10.00,0.00,0.00,18.05,0.00,9.00,11.81,18.74,8.10,9.60,15.61,5.00,19.32,19.32,19.51,19.51,2.60,0.00,13.66,35.56,3.50,0.00,19.51,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,16.00,12.88,20.49,19.51,8.40,0.00,6.48,0.00,2.40,6.67,10.84,18.00,0.97,1.64,0.00,1.00,21.00,38.00,0.69,0.74,0.00,67.13,6.27,0.00,2.00,0.00
6.00,0.00,23.96,0.00,14.00,4.20,7.80,12.44,19.22,1.80,0.00,3.50,10.00,0.00,0.00,18.05,0.00,9.00,13.62,17.83,8.10,9.60,15.61,5.00,19.32,19.32,19.51,19.51,2.60,0.00,12.84,33.03,3.50,0.00,19.51,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,12.17,12.88,20.49,19.51,8.40,0.00,6.48,0.00,2.40,6.90,10.93,18.00,0.97,1.64,0.00,1.00,18.00,34.00,0.62,0.71,0.00,63.72,5.55,0.00,2.00,0.00
7.00,0.00,23.75,0.00,14.00,4.20,7.80,12.44,19.22,1.80,0.00,3.50,10.00,0.00,0.00,18.05,0.00,9.00,15.01,17.16,8.10,9.60,15.61,5.00,19.32,19.32,19.51,19.51,2.60,0.00,12.10,30.72,3.50,0.00,19.51,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,8.68,12.88,20.49,19.51,8.40,0.00,6.48,0.00,2.40,7.08,11.06,18.00,0.97,1.64,0.00,1.00,16.00,31.00,0.57,0.69,0.00,60.37,5.02,0.00,2.00,0.00
8.00,0.00,23.87,0.00,14.00,4.20,7.80,12.44,19.22,1.80,0.00,3.50,10.00,0.00,0.00,18.05,0.00,9.00,15.19,17.25,8.10,9.60,15.61,5.00,19.32,19.32,19.51,19.51,2.60,0.00,11.60,29.12,3.50,0.00,19.51,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,6.27,12.88,20.49,19.51,8.40,0.00,6.48,0.00,2.40,7.09,11.31,18.00,0.97,1.64,0.00,1.00,14.00,29.00,0.58,0.68,0.00,57.18,5.04,0.00,2.00,0.00
9.00,0.00,23.77,0.00,14.00,4.20,7.80,12.44,19.22,1.80,0.00,3.50,10.00,0.00,0.00,18.05,0.00,9.00,15.43,17.07,8.10,9.60,15.61,5.00,19.32,19.32,19.51,19.51,2.60,0.00,11.26,27.90,3.50,0.00,19.51,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,4.76,12.88,20.49,19.51,8.40,0.00,6.48,0.00,2.40,7.23,11.63,18.00,0.97,1.64,0.00,1.00,15.00,30.00,0.61,0.69,0.00,54.88,5.59,0.00,2.00,0.00
10.00,0.00,23.67,0.00,14.00,4.20,7.80,12.44,19.22,1.80,0.00,3.50,10.00,0.00,0.00,18.05,0.00,9.00,15.86,16.10,8.10,9.60,15.61,5.00,19.32,19.32,19.51,19.51,2.60,0.00,11.38,27.82,3.50,0.00,19.51,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,6.00,12.88,20.49,19.51,8.40,0.00,6.48,0.00,2.40,7.81,12.15,18.00,0.97,1.64,0.00,1.00,17.00,31.00,0.74,0.76,0.00,55.22,7.76,0.00,2.00,0.00
