"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI"
1.00,10.40,23.77,9.00,14.00,4.20,7.20,12.29,19.22,1.80,0.00,3.50,0.00,16.00,16.60,18.05,0.00,9.40,2.50,5.10,3.70,9.90,15.61,5.00,19.32,19.32,19.51,19.51,2.60,14.15,19.40,58.80,3.50,0.00,19.51,19.32,125.00,18.15,34.13,0.60,19.51,19.51,19.51,2.40,12.10,12.88,19.51,0.00,8.40,0.00,6.90,0.00,2.40,3.00,4.20,18.00,0.41,1.00,18.60,39.10,1.10,1.40,90.00,97.30,8.00,0.10,2.00,69.93
2.00,12.90,23.70,11.50,14.00,4.20,7.20,12.29,19.22,1.80,0.00,3.50,0.00,18.00,17.30,18.05,0.00,9.40,2.30,6.90,3.90,9.90,15.61,5.00,19.32,19.32,19.51,19.51,2.60,14.33,20.70,61.60,3.50,0.00,19.51,19.32,130.00,18.15,34.85,0.60,19.51,19.51,19.51,2.40,11.30,12.88,19.51,0.00,8.40,0.00,6.90,0.00,2.40,3.90,5.70,18.00,0.56,1.00,18.80,40.70,1.50,1.80,93.60,99.00,9.00,0.20,2.00,73.80
3.00,14.80,23.93,14.10,14.00,4.20,7.20,12.29,19.22,1.80,0.00,3.50,0.00,18.90,17.60,18.05,0.00,9.40,1.80,10.30,5.10,9.90,15.61,5.00,19.32,19.32,19.51,19.51,2.60,14.45,22.20,65.90,3.50,0.00,19.51,19.32,133.00,18.15,35.55,0.60,19.51,19.51,19.51,2.40,8.30,12.88,19.51,0.00,8.40,0.00,6.90,0.00,2.40,4.50,6.90,18.00,0.69,1.00,22.40,42.80,2.30,2.50,95.76,102.80,10.00,0.20,2.00,75.57
4.00,16.10,23.89,16.40,14.00,4.20,7.20,12.29,19.22,1.80,0.00,3.50,0.00,19.30,17.70,18.05,0.00,9.40,1.40,14.40,6.20,9.90,15.61,5.00,19.32,19.32,19.51,19.51,2.60,14.46,24.00,70.70,3.50,0.00,19.51,19.32,136.00,18.15,35.55,0.60,19.51,19.51,19.51,2.40,12.30,12.88,19.51,0.00,8.40,0.00,6.90,0.00,2.40,5.10,8.00,18.00,0.77,1.00,27.40,47.00,3.20,3.20,97.92,107.30,12.00,0.30,2.00,76.61
5.00,17.00,23.80,18.00,14.00,4.20,7.20,12.29,19.22,1.80,0.00,3.50,0.00,19.50,17.80,18.05,0.00,9.40,1.40,20.40,6.40,9.90,15.61,5.00,19.32,19.32,19.51,19.51,2.60,14.46,25.80,76.30,3.50,0.00,19.51,19.32,137.00,18.15,35.75,0.60,19.51,19.51,19.51,2.40,15.60,12.88,19.51,0.00,8.40,0.00,6.90,0.00,2.40,5.60,8.50,18.00,0.84,1.00,32.90,52.00,4.20,4.20,98.64,113.30,13.25,0.30,2.00,77.41
6.00,17.80,23.92,18.40,14.00,4.20,7.20,12.29,19.22,1.80,0.00,3.50,0.00,19.60,18.00,18.05,0.00,9.40,1.60,26.20,6.40,9.90,15.61,5.00,19.32,19.32,19.51,19.51,2.60,14.63,26.80,80.40,3.50,0.00,19.51,19.32,137.00,18.15,36.20,0.60,19.51,19.51,19.51,2.40,17.50,12.88,19.51,0.00,8.40,0.00,6.90,0.00,2.40,6.30,9.20,18.00,0.86,1.00,39.00,56.80,5.10,5.10,98.64,117.50,18.50,0.30,2.00,78.27
7.00,18.10,23.80,18.30,14.00,4.20,7.20,12.29,19.22,1.80,0.00,3.50,0.00,19.60,18.00,18.05,0.00,9.40,2.70,31.00,6.30,9.90,15.61,5.00,19.32,19.32,19.51,19.51,2.60,14.67,27.50,82.40,3.50,0.00,19.51,19.32,125.00,18.15,35.61,0.60,19.51,19.51,19.51,2.40,31.60,12.88,19.51,0.00,8.40,0.00,6.90,0.00,2.40,7.50,10.00,18.00,0.85,1.00,45.40,61.60,6.00,5.90,80.00,120.50,20.20,0.40,2.00,79.24
8.00,18.20,23.70,17.70,14.00,4.20,7.20,12.29,19.22,1.80,0.00,3.50,0.00,19.50,18.10,18.05,0.00,9.40,3.70,35.70,6.50,9.90,15.61,5.00,19.32,19.32,19.51,19.51,2.60,14.62,27.70,84.40,3.50,0.00,19.51,19.32,120.00,18.15,34.49,0.60,19.51,19.51,19.51,2.40,41.30,12.88,19.51,0.00,8.40,0.00,6.90,0.00,2.40,8.30,10.50,18.00,0.87,1.00,52.00,67.10,7.00,6.70,80.00,122.90,25.50,0.40,2.00,79.70
9.00,18.10,23.61,16.40,14.00,4.20,7.20,12.29,19.22,1.80,0.00,3.50,0.00,19.50,18.10,18.05,0.00,9.40,4.50,40.30,6.40,9.90,15.61,5.00,19.32,19.32,19.51,19.51,2.60,14.47,27.80,85.20,3.50,0.00,19.51,19.32,115.00,18.15,33.20,0.60,19.51,19.51,19.51,2.40,49.70,12.88,19.51,0.00,8.40,0.00,6.90,0.00,2.40,8.40,10.00,18.00,0.86,1.00,58.70,72.80,8.20,7.50,90.00,123.10,38.56,0.40,2.00,79.83
10.00,17.40,23.74,13.70,14.00,4.20,7.20,12.29,19.22,1.80,0.00,3.50,0.00,19.60,18.20,18.05,0.00,9.40,5.40,44.20,6.40,9.90,15.61,5.00,19.32,19.32,19.51,19.51,2.60,13.92,27.50,85.70,3.50,0.00,19.51,19.32,115.00,18.15,36.27,0.60,19.51,19.51,19.51,2.40,58.10,12.88,19.51,0.00,8.40,0.00,6.90,0.00,2.40,8.30,9.50,18.00,0.86,1.00,62.50,75.90,9.30,8.20,85.00,122.70,65.00,0.40,2.00,79.84
