"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI"
1.00,3.55,23.02,7.03,14.00,3.00,7.40,12.29,16.00,3.60,0.00,3.40,14.00,14.38,14.20,18.44,10.93,8.35,2.80,1.20,6.90,10.93,6.00,5.00,19.32,19.32,19.51,19.51,2.80,8.04,23.40,70.10,3.30,0.00,19.51,17.56,38.00,18.34,7.52,0.60,20.00,20.00,20.00,1.20,123.30,12.88,20.49,0.00,8.00,10.60,7.80,0.00,2.40,7.70,10.00,18.00,1.02,1.64,0.31,1.23,95.00,95.60,2.90,2.90,38.50,82.00,125.00,0.10,2.00,26.24
2.00,3.84,23.22,1.92,14.00,3.00,7.40,12.29,16.00,3.60,0.00,3.40,14.00,6.82,8.89,18.44,10.93,8.35,2.10,2.60,6.90,10.93,15.41,5.00,19.32,19.32,19.51,19.51,2.80,3.48,22.40,68.10,3.30,0.00,19.51,17.56,13.70,18.34,12.67,0.60,20.00,20.00,20.00,1.20,120.90,12.88,20.49,0.00,8.00,10.60,7.80,0.00,2.40,7.10,9.00,18.00,1.02,1.64,0.22,1.23,95.00,95.60,2.70,2.40,16.90,79.10,116.20,0.10,2.00,13.51
3.00,2.00,23.09,0.48,14.00,3.00,7.40,12.29,16.00,3.60,0.00,3.40,14.00,2.92,2.92,18.44,10.93,8.35,1.40,3.80,6.60,10.93,15.41,5.00,19.32,19.32,19.51,19.51,2.80,1.07,21.40,64.50,3.30,0.00,19.51,17.56,4.00,18.34,1.71,0.60,20.00,20.00,20.00,1.20,118.30,12.88,20.49,0.00,8.00,10.60,7.80,20.00,2.40,6.50,7.80,18.00,1.02,1.64,0.07,1.23,95.00,95.60,2.50,2.10,7.60,77.70,105.90,0.00,2.00,4.99
4.00,0.80,23.08,0.32,14.00,3.00,7.40,12.29,16.00,3.60,0.00,3.40,14.00,0.54,0.23,18.44,10.93,8.35,1.20,6.40,7.20,10.93,15.41,5.00,19.32,19.32,19.51,19.51,2.80,0.11,20.40,60.70,3.30,0.00,19.51,17.56,0.00,18.34,0.13,0.60,20.00,20.00,20.00,1.20,112.30,12.88,20.49,0.00,8.00,10.60,7.80,20.00,2.40,5.60,6.90,18.00,1.02,1.64,0.04,1.23,92.00,86.00,2.30,1.80,0.00,73.60,90.10,0.00,2.00,1.08
5.00,0.00,23.07,0.00,14.00,4.20,7.40,12.29,16.00,3.60,0.00,3.40,14.00,0.00,0.00,18.44,10.93,8.35,1.20,9.90,8.00,10.93,15.41,5.00,19.32,19.32,19.51,19.51,2.80,0.00,19.30,56.60,3.30,0.00,19.51,17.56,0.00,18.34,0.00,0.60,20.00,20.00,20.00,1.20,105.10,12.88,20.49,0.00,8.00,10.60,7.80,20.00,2.40,4.80,6.00,18.00,1.02,1.64,0.00,1.23,82.00,82.00,2.10,1.60,0.00,68.60,72.50,0.00,2.00,0.02
6.00,0.00,23.52,0.00,14.00,4.20,7.40,12.29,16.00,3.60,0.00,3.40,14.00,0.00,0.00,18.44,10.93,8.35,1.50,12.10,8.10,10.93,15.41,5.00,19.32,19.32,19.51,19.51,2.80,0.00,17.40,52.20,3.30,0.00,19.51,17.56,0.00,18.34,0.00,0.60,20.00,20.00,20.00,1.20,92.40,12.88,20.49,0.00,8.00,10.60,7.80,20.00,2.40,4.40,5.40,18.00,1.02,1.64,0.00,1.23,72.00,78.00,2.10,1.50,0.00,63.50,54.50,0.00,2.00,0.00
7.00,0.00,23.46,0.00,14.00,4.20,7.40,12.29,16.00,3.60,0.00,3.40,14.00,0.00,0.00,18.44,10.93,8.35,1.90,13.60,8.10,10.93,15.41,5.00,19.32,19.32,19.51,19.51,2.80,0.00,15.30,46.40,3.30,0.00,19.51,17.56,0.00,18.34,0.00,0.60,20.00,20.00,20.00,1.20,77.90,12.88,20.49,0.00,8.00,10.60,7.80,20.00,2.40,4.00,4.80,18.00,1.02,1.64,0.00,1.23,65.00,72.00,2.10,1.40,0.00,58.40,36.20,0.00,2.00,0.00
8.00,0.00,23.46,0.00,14.00,4.20,7.40,12.29,16.00,3.60,0.00,3.40,14.00,0.00,0.00,18.44,10.93,8.35,2.30,13.10,8.10,10.93,15.41,5.00,19.32,19.32,19.51,19.51,2.80,0.00,13.60,40.70,3.30,0.00,19.51,17.56,0.00,18.34,0.00,0.60,20.00,20.00,20.00,1.20,65.00,12.88,20.49,0.00,8.00,10.60,7.80,20.00,2.40,4.30,5.40,18.00,1.02,1.64,0.00,1.23,55.00,65.00,2.10,1.30,0.00,52.00,22.90,0.00,2.00,0.00
9.00,0.00,23.52,0.00,14.00,4.20,7.40,12.29,16.00,3.60,0.00,3.40,14.00,0.00,0.00,18.44,10.93,8.35,2.80,11.80,8.00,10.93,15.41,5.00,19.32,19.32,19.51,19.51,2.80,0.00,12.10,35.40,3.30,0.00,19.51,17.56,0.00,18.34,0.00,0.60,20.00,20.00,20.00,1.20,52.60,12.88,20.49,0.00,8.00,10.60,7.80,20.00,2.40,4.70,6.30,18.00,1.02,1.64,0.00,1.23,48.00,58.00,2.00,1.10,0.00,45.30,11.10,0.00,2.00,0.00
10.00,0.00,23.34,0.00,14.00,4.20,7.40,12.29,16.00,3.60,0.00,3.40,14.00,0.00,0.00,18.44,10.93,8.35,3.10,11.40,8.00,10.93,15.41,5.00,19.32,19.32,19.51,19.51,2.80,0.00,11.50,31.80,3.30,0.00,19.51,17.56,0.00,18.34,0.00,0.60,20.00,20.00,20.00,1.20,44.20,12.88,20.49,0.00,8.00,10.60,7.80,20.00,2.40,4.50,6.30,18.00,1.02,1.64,0.00,1.23,44.00,50.00,2.00,1.00,0.00,43.80,5.90,0.00,2.00,0.00
