"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN"
1.00,15.52,23.58,16.92,0.00,0.00,7.00,9.50,19.22,3.40,0.30,3.50,0.00,14.91,17.01,17.56,0.00,9.10,10.77,52.50,3.20,9.50,15.41,4.60,19.32,19.32,16.59,19.51,0.00,13.39,24.04,73.11,2.60,0.00,19.51,19.41,118.65,9.20,27.70,0.60,19.51,19.51,19.51,2.40,80.14,12.88,20.49,0.00,8.00,0.00,0.00,20.00,0.00,2.83,4.10,18.00,0.00,0.00,1.01,1.23,67.21,76.50,6.58,5.94,96.47,109.04,88.64,0.30,2.00,69.55,223.35
2.00,16.11,23.48,17.53,0.00,0.00,7.00,9.50,19.22,3.40,0.30,3.50,0.00,14.68,17.02,17.56,0.00,9.10,11.76,59.83,3.10,9.50,15.41,4.60,19.32,19.32,16.59,19.51,0.00,13.15,25.33,76.90,2.60,0.00,19.51,19.41,115.16,9.20,27.18,0.60,19.51,19.51,19.51,2.40,83.64,12.88,20.49,0.00,8.00,0.00,0.00,20.00,0.00,3.50,4.84,18.00,0.00,0.00,1.03,1.23,46.46,77.81,4.02,6.63,93.88,113.05,95.51,0.30,2.00,68.93,222.08
3.00,16.38,23.45,17.77,0.00,0.00,7.00,9.50,19.22,3.40,0.30,3.50,0.00,14.53,17.06,17.56,0.00,9.10,13.96,64.76,3.70,9.50,15.41,4.60,19.32,19.32,16.59,19.51,0.00,12.86,25.73,79.27,2.60,0.00,19.51,19.41,116.40,9.20,26.71,0.60,19.51,19.51,19.51,2.40,88.83,12.88,20.49,0.00,8.00,0.00,0.00,20.00,0.00,3.98,5.05,18.00,0.00,0.00,1.02,1.23,25.62,82.25,4.16,7.43,89.97,112.95,103.36,0.40,2.00,67.92,224.67
4.00,16.52,23.50,17.70,0.00,0.00,7.00,9.50,19.22,3.40,0.30,3.50,0.00,14.51,17.11,17.14,0.00,9.10,15.43,68.88,3.70,9.50,15.41,4.60,19.32,19.32,16.59,19.51,0.00,12.95,25.84,81.16,2.60,0.00,19.51,19.41,118.42,9.20,26.63,0.60,19.51,19.51,19.51,2.40,95.45,12.88,20.49,0.00,8.00,0.00,0.00,20.00,0.00,4.00,4.69,18.00,0.00,0.00,1.04,1.23,0.59,85.89,1.13,8.24,89.02,116.92,111.69,0.24,2.00,67.74,225.81
5.00,16.19,23.29,17.12,0.00,0.00,7.00,9.50,19.22,3.40,0.30,3.50,0.00,14.97,17.19,17.51,0.00,9.10,16.31,70.23,3.80,9.50,15.41,4.60,19.32,19.32,16.59,19.51,0.00,13.08,25.92,82.23,2.60,0.00,19.51,19.41,120.50,9.20,26.90,0.60,19.51,19.51,19.51,2.40,98.96,12.88,20.49,0.00,8.00,0.00,0.00,20.00,0.00,5.45,6.10,18.00,0.00,0.00,1.03,1.23,0.05,81.50,0.06,5.39,88.89,119.01,117.48,0.35,2.00,67.96,228.78
6.00,15.37,23.44,16.04,0.00,0.00,7.00,9.50,19.22,3.40,0.30,3.50,0.00,15.34,17.28,17.56,0.00,9.10,17.14,70.66,3.80,9.50,15.41,4.60,19.32,19.32,16.59,19.51,0.00,13.15,25.98,83.02,2.60,0.00,19.51,19.41,122.68,9.20,27.30,0.60,19.51,19.51,19.51,2.40,102.26,12.88,20.49,0.00,8.00,0.00,0.00,20.00,0.00,6.84,7.56,18.00,0.00,0.00,1.02,1.23,0.05,79.18,0.06,5.46,88.92,120.10,124.26,0.40,2.00,68.58,228.38
7.00,14.46,23.09,14.60,0.00,0.00,7.00,9.50,19.22,3.40,0.30,3.50,0.00,15.51,17.38,17.56,0.00,9.10,17.44,71.06,3.20,9.50,15.41,4.60,19.32,19.32,16.59,19.51,0.00,13.20,25.77,83.27,2.60,0.00,19.51,19.41,123.86,9.20,27.57,0.60,19.51,19.51,19.51,2.40,108.85,12.88,0.00,0.00,0.00,0.00,0.00,20.00,0.00,6.99,7.79,18.00,0.00,0.00,1.02,1.23,0.05,63.14,0.06,5.30,89.16,120.51,129.57,0.30,2.00,69.04,228.81
8.00,13.64,23.38,12.94,0.00,0.00,7.00,9.50,19.22,3.40,0.30,3.50,0.00,15.57,17.44,17.56,0.00,9.10,17.88,71.46,3.10,9.50,15.41,4.60,19.32,19.32,16.59,19.51,0.00,13.21,25.45,83.35,2.60,0.00,19.51,19.41,123.32,9.20,27.68,0.60,19.51,19.51,19.51,2.40,114.94,12.88,12.49,0.00,4.36,0.00,0.00,20.00,0.00,6.73,7.61,18.00,0.00,0.00,0.87,1.23,2.66,93.00,3.13,10.59,89.05,120.42,135.05,0.20,2.00,68.06,225.64
9.00,12.79,23.19,10.98,0.00,0.00,7.00,9.50,19.22,3.40,0.30,3.50,0.00,15.21,17.43,17.56,0.00,9.10,18.21,71.52,3.00,9.50,15.41,4.60,19.32,19.32,16.59,19.51,0.00,13.17,25.37,83.21,2.60,0.00,19.51,19.41,120.01,9.20,26.99,0.60,19.51,19.51,19.51,2.40,118.73,12.88,20.49,0.00,8.00,0.00,0.00,20.00,0.00,6.28,6.66,18.00,0.00,0.00,0.84,1.23,1.57,92.96,2.42,10.88,87.83,120.43,140.16,0.20,2.00,65.66,225.72
10.00,11.81,22.92,8.47,0.00,0.00,7.00,9.50,19.22,3.40,0.30,3.50,0.00,13.93,17.33,17.56,0.00,9.10,18.63,71.48,2.90,9.50,15.41,4.60,19.32,19.32,16.59,19.51,0.00,12.97,25.35,83.00,2.60,0.00,19.51,19.41,102.80,9.20,24.72,0.60,19.51,19.51,19.51,2.40,121.34,12.88,20.49,0.00,8.00,0.00,0.00,20.00,0.00,5.75,5.46,18.00,0.00,0.00,0.79,1.23,13.43,95.08,5.35,11.12,84.12,120.25,144.05,0.10,2.00,61.05,219.98
