"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","MALPASO","CANON DEL PATO","GALLITO CIEGO","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES","CAHUAG1","CAHUAG2","CHARCATA"
1.00,75.08,29.81,66.81,650.00,210.44,6.68,3.37,43.72,19.10,3.65,32.00,77.03,7.20,3.87,149.01,109.83,116.99,18.00,120.00,14.93,6.88,81.03,56.00,6.39,9.00,80.48,4.41,19.68,177.94,0.00,67.18,66.77,0.00,67.00,183.28,196.19,183.34,5.67,0.00,61.84,58.72,40.58,46.54,25.67,25.57,25.56,20.73,20.73,94.66,109.69,168.53,20.34,17.50,18.12,17.95,0.00
2.00,72.80,29.81,66.81,650.00,210.44,6.68,3.37,43.72,19.10,3.65,32.00,69.38,7.20,3.87,149.01,106.89,122.98,18.00,120.00,14.93,6.88,81.03,56.00,6.39,9.00,65.32,4.41,16.19,187.85,0.00,67.18,66.77,0.00,60.87,183.28,196.19,183.34,5.67,67.36,45.00,51.16,43.34,46.54,25.67,25.57,25.56,84.50,22.87,37.39,109.69,164.09,20.34,17.50,18.12,17.95,0.00
3.00,74.44,29.81,66.81,650.00,210.44,6.68,3.37,43.72,19.10,3.65,32.00,91.97,7.20,3.87,149.01,0.00,119.35,18.00,120.00,14.93,6.88,81.03,56.00,6.39,9.00,69.85,4.41,17.23,183.25,0.00,67.18,66.77,0.00,67.00,183.28,196.19,183.34,5.67,67.36,58.51,57.30,44.20,46.54,25.67,25.57,25.56,26.94,83.44,49.26,109.69,201.83,20.34,17.50,19.70,16.37,0.00
4.00,68.49,29.81,66.81,650.00,210.44,6.68,3.37,43.72,19.10,3.65,32.00,71.65,7.20,3.87,149.01,101.27,113.50,18.00,120.00,14.93,6.88,81.03,56.00,6.39,9.00,55.70,4.41,13.97,183.17,0.00,67.18,66.77,0.00,67.00,183.28,196.19,183.34,5.67,67.36,45.00,38.78,43.84,46.54,25.67,25.57,25.56,42.30,42.45,73.58,88.34,159.49,20.34,17.50,18.12,17.95,0.00
5.00,75.18,29.81,66.81,650.00,210.44,6.68,3.37,43.72,19.10,3.65,32.00,77.58,7.20,3.87,149.01,101.15,132.07,0.00,123.51,14.93,6.88,81.03,56.00,6.39,9.00,65.30,4.41,16.18,197.43,0.00,67.18,66.77,0.00,60.87,183.28,196.19,183.34,5.67,0.00,45.73,57.06,42.49,46.54,27.11,27.00,27.00,84.50,36.28,20.73,109.69,161.39,20.34,17.50,18.12,17.95,0.00
6.00,74.86,29.81,66.81,650.00,210.44,6.68,3.37,43.72,19.10,3.65,32.00,87.05,7.20,3.87,149.01,99.32,125.32,30.71,124.17,14.93,6.88,81.03,56.00,6.39,9.00,62.57,4.41,15.55,194.09,0.00,20.73,47.50,0.00,32.20,183.28,196.19,183.34,5.67,0.00,45.00,52.75,44.07,46.54,25.93,25.83,25.82,75.85,21.26,109.73,80.19,158.11,20.34,17.50,18.12,17.95,0.00
7.00,77.34,29.81,66.81,650.00,210.44,6.68,3.37,43.72,19.10,3.65,32.00,81.54,7.20,3.87,149.01,96.94,131.85,18.00,155.79,14.93,6.88,81.03,0.00,6.39,9.00,65.53,4.41,16.23,197.62,0.00,29.33,55.70,0.00,29.33,183.28,196.19,183.34,5.67,0.00,43.81,62.95,43.99,46.54,30.52,30.41,30.40,84.50,53.35,85.17,0.00,154.91,20.34,17.50,18.12,17.95,0.00
8.00,77.06,29.81,66.81,650.00,210.44,6.68,3.37,43.72,19.10,3.65,32.00,74.84,7.20,3.87,149.01,92.85,116.76,24.87,120.00,14.93,6.88,81.03,0.00,6.39,9.00,63.31,4.41,15.72,188.78,0.00,67.18,66.77,0.00,67.00,183.28,196.19,183.34,5.67,0.00,47.49,57.37,42.46,46.54,25.67,25.57,25.56,56.46,25.60,58.77,0.00,150.06,20.34,17.50,18.12,17.95,0.00
9.00,78.57,29.81,66.81,650.00,210.44,6.68,3.37,43.72,19.10,3.65,32.00,84.08,7.20,3.87,149.01,91.29,132.07,30.71,120.00,14.93,6.88,81.03,0.00,6.39,0.00,80.48,4.41,19.68,0.00,0.00,67.18,66.77,0.00,67.00,183.28,196.19,183.34,5.67,67.36,56.91,66.24,46.38,46.54,29.13,29.01,29.01,20.73,20.73,81.95,109.69,153.57,20.34,17.50,18.12,17.95,0.00
10.00,76.98,29.81,66.81,650.00,210.44,6.68,3.37,43.72,19.10,3.65,32.00,79.46,7.20,3.87,149.01,86.08,79.79,19.11,120.00,14.93,6.88,81.03,0.00,6.39,0.00,39.18,4.41,10.17,163.66,0.00,67.18,66.77,0.00,60.87,183.28,196.19,183.34,3.96,0.00,57.67,55.17,44.13,46.54,30.52,30.41,0.00,20.73,20.73,74.97,63.29,138.73,20.34,17.50,19.70,16.37,0.00
