"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CS INTIPAMPA EXP","CTCASAGRANDE"
1.00,0.00,18.21,0.00,14.00,2.90,7.90,5.80,7.30,1.80,0.00,2.60,20.00,0.00,0.00,11.71,0.00,4.10,11.37,28.86,0.00,0.00,4.80,3.60,18.15,15.41,10.00,13.66,1.40,0.00,5.91,15.06,2.05,26.80,10.00,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,8.00,9.00,17.56,6.00,10.80,8.12,6.50,2.40,0.90,0.87,18.90,0.00,0.00,0.00,1.00,24.43,26.82,0.79,0.96,0.00,56.96,5.00,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
2.00,0.00,18.21,0.00,14.00,2.90,7.90,5.80,7.30,1.80,0.00,2.60,20.00,0.00,0.00,11.71,0.00,4.10,11.37,28.86,0.00,0.00,4.80,3.60,18.15,15.41,10.00,13.66,1.40,0.00,5.41,13.21,2.05,26.80,10.00,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,6.00,9.00,17.56,6.00,10.80,8.12,6.50,2.40,0.90,0.87,18.90,0.00,0.00,0.00,1.00,14.78,16.00,0.79,0.96,0.00,54.62,5.00,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
3.00,0.00,18.37,0.00,14.00,2.90,7.90,5.80,7.30,1.80,0.00,2.60,20.00,0.00,0.00,11.71,0.00,4.10,11.81,28.16,0.00,0.00,4.80,3.60,18.15,15.41,10.00,13.66,1.40,0.00,5.12,12.30,2.05,26.70,10.00,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,5.00,9.00,17.56,6.00,10.80,8.12,6.50,2.40,0.78,0.76,18.90,0.00,0.00,0.00,1.00,14.78,16.00,0.72,0.85,0.00,52.29,4.00,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
4.00,0.00,18.42,0.00,14.00,2.90,7.90,5.80,7.30,1.80,0.00,2.60,20.00,0.00,0.00,11.71,0.00,4.10,12.19,27.32,0.00,0.00,4.80,3.60,18.15,15.41,10.00,13.66,1.40,0.00,4.95,11.79,2.05,26.70,10.00,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,5.00,9.00,17.56,6.00,10.80,8.12,6.50,2.40,0.57,0.50,18.90,0.00,0.00,0.00,1.00,14.78,16.00,0.63,0.68,0.00,50.69,4.00,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
5.00,0.00,18.59,0.00,14.00,2.90,7.90,5.80,7.30,1.80,0.00,2.60,20.00,0.00,0.00,11.71,0.00,4.10,12.67,27.34,0.00,0.00,4.80,3.60,18.15,15.41,10.00,13.66,1.40,0.00,4.90,11.69,2.05,26.60,10.00,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,5.00,9.00,17.56,6.00,10.80,8.12,6.50,2.40,0.49,0.36,18.90,0.00,0.00,0.00,1.00,14.78,16.00,0.56,0.63,0.00,49.10,4.00,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
6.00,0.00,19.05,0.00,14.00,2.90,7.90,5.80,7.30,1.80,0.00,2.60,20.00,0.00,0.00,11.71,0.00,4.10,13.19,27.65,0.00,0.00,4.80,3.60,18.15,15.41,10.00,13.66,1.40,0.00,4.98,11.70,2.05,26.60,10.00,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,5.00,9.00,17.56,6.00,10.80,8.12,6.50,2.40,0.46,0.26,18.90,0.00,0.00,0.00,1.00,14.78,16.00,0.50,0.62,0.00,48.51,4.00,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
7.00,0.00,19.33,0.00,14.00,2.90,7.90,5.80,7.30,1.80,0.00,2.60,20.00,0.00,0.00,11.71,0.00,4.10,13.69,25.55,0.00,0.00,4.80,3.60,18.15,15.41,10.00,13.66,1.40,0.00,5.20,11.82,2.05,26.60,10.00,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,5.00,9.00,17.56,6.00,10.80,8.12,6.50,2.40,0.59,0.63,18.90,0.00,0.00,0.00,1.00,14.78,16.00,0.45,0.57,0.00,47.92,4.00,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
8.00,0.00,19.44,0.00,14.00,2.90,7.90,5.80,7.30,1.80,0.00,2.60,20.00,0.00,0.00,11.71,0.00,4.10,14.20,22.63,0.00,0.00,4.80,3.60,18.15,15.41,10.00,13.66,1.40,0.00,5.41,11.92,2.05,26.60,10.00,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,5.00,9.00,17.56,6.00,10.80,8.12,6.50,2.40,0.76,1.16,18.90,0.00,0.00,0.00,1.00,7.32,8.04,0.40,0.51,0.00,48.08,4.00,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
9.00,0.00,19.27,0.00,14.00,2.90,7.90,5.80,7.30,1.80,0.00,2.60,20.00,0.00,0.00,11.71,0.00,4.10,14.94,21.84,0.00,0.00,4.80,3.60,18.15,15.41,10.00,13.66,1.40,0.00,5.62,12.02,2.05,26.60,10.00,18.05,0.00,17.95,0.49,0.60,19.51,19.51,19.51,1.20,5.00,9.00,17.56,6.00,10.80,8.12,6.50,2.40,0.80,1.46,18.90,0.00,0.00,0.00,1.00,7.32,8.04,0.38,0.48,0.00,48.23,5.00,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
10.00,0.00,19.31,0.00,14.00,2.90,7.90,5.80,7.30,1.80,0.00,2.60,20.00,0.03,0.01,11.71,0.00,4.10,15.75,21.74,0.00,0.00,4.80,3.60,18.15,15.41,10.00,13.66,1.40,0.00,5.83,12.55,2.05,26.70,10.00,18.05,0.01,17.95,0.98,0.60,19.51,19.51,19.51,1.20,6.00,9.00,17.56,6.00,10.80,8.12,6.50,2.40,0.80,1.68,18.90,0.00,0.00,0.00,1.00,4.30,5.00,0.36,0.47,0.35,48.46,5.00,0.00,2.00,0.00,0.06,11.00,0.00,0.00,23.00
11.00,0.19,19.28,0.00,14.00,2.90,7.90,5.80,7.30,1.80,0.00,2.60,20.00,0.40,0.90,11.71,0.00,4.10,15.54,20.88,0.00,0.00,4.80,3.60,18.15,15.41,10.00,13.66,1.40,0.40,6.06,13.50,2.05,26.70,10.00,18.05,4.68,17.95,6.25,0.60,19.51,19.51,19.51,1.20,6.00,9.00,17.56,6.00,10.80,8.12,6.50,2.40,0.68,1.28,18.90,0.00,0.00,0.00,1.00,4.30,5.00,0.34,0.46,16.80,48.69,5.00,0.00,2.00,3.41,45.82,11.00,12.53,1.62,23.00
12.00,0.85,19.36,0.27,14.00,2.90,7.90,5.80,7.30,1.80,0.00,2.60,20.00,0.85,3.01,11.71,0.00,4.10,14.99,19.75,0.00,0.00,4.80,3.60,18.15,15.41,10.00,13.66,1.40,2.22,6.17,14.16,2.05,26.60,10.00,18.05,21.73,17.95,11.51,0.60,19.51,19.51,19.51,1.20,7.00,9.00,17.56,6.00,10.80,8.12,6.50,2.40,0.52,0.67,18.90,0.00,0.00,0.00,1.00,4.30,5.00,0.32,0.46,42.09,48.69,5.00,0.00,2.00,12.90,123.98,11.00,40.92,6.91,23.00
