"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION"
1.00,0.00,0.00,0.00,19.00,0.00,3.80,4.70,15.94,3.20,0.40,3.30,0.00,0.00,0.00,8.50,10.00,14.85,22.77,0.00,10.69,15.55,0.00,18.46,18.46,8.00,11.66,0.00,0.00,18.20,53.20,3.00,26.00,9.00,18.46,0.00,8.00,0.00,0.60,9.00,10.00,10.00,0.00,24.00,9.80,11.66,5.00,10.70,0.00,10.69,2.20,17.48,13.84,19.00,0.00,1.31,7.40,43.63,4.00,3.70,0.00,63.95,41.30,0.00,2.00,0.00,0.00,11.00,0.00,13.50,0.00,0.00,0.00
2.00,0.00,0.00,0.00,19.00,0.00,3.80,4.70,15.94,3.20,0.40,3.30,0.00,0.00,0.00,8.50,10.00,15.26,23.13,0.00,10.69,15.55,0.00,18.46,18.46,8.00,11.66,0.00,0.00,18.00,53.10,3.00,26.00,9.00,18.46,0.00,8.00,0.00,0.60,9.00,10.00,10.00,0.00,24.00,9.80,11.66,5.00,10.70,0.00,10.69,2.20,17.49,13.77,19.00,0.00,1.31,9.70,43.03,4.10,4.00,0.00,63.09,42.30,0.00,2.00,0.00,0.00,11.00,0.00,13.50,0.00,0.00,0.00
3.00,0.00,0.00,0.00,19.00,0.00,3.80,4.70,15.94,3.20,0.40,3.30,0.00,0.00,0.00,8.50,10.00,16.56,18.31,0.00,10.69,15.55,0.00,18.46,18.46,8.00,11.66,0.00,0.00,17.90,53.10,3.00,26.10,9.00,18.46,0.00,8.00,0.00,0.60,9.00,10.00,10.00,0.00,26.00,9.80,11.66,5.00,10.70,0.00,10.69,2.20,17.58,13.93,19.00,0.00,1.31,14.00,38.35,4.30,4.40,0.00,61.47,42.80,0.10,1.96,0.00,0.00,11.00,0.00,13.50,0.00,0.00,0.00
4.00,0.00,0.00,0.00,19.00,0.00,3.80,4.70,15.94,3.20,0.40,3.30,0.00,0.00,0.00,8.50,10.00,16.94,16.65,0.00,10.69,15.55,0.00,18.46,18.46,8.00,11.66,0.00,0.00,17.70,51.70,3.00,26.10,9.00,18.46,0.00,8.00,0.00,0.60,9.00,10.00,10.00,0.00,28.00,9.80,11.66,5.00,10.70,0.00,10.69,2.20,17.66,14.09,19.00,0.00,1.31,14.00,37.86,4.20,4.40,0.00,59.56,42.50,0.20,1.96,0.00,0.00,11.00,0.00,13.50,0.00,0.00,0.00
5.00,0.00,0.00,0.00,19.00,0.00,3.80,4.70,15.94,3.20,0.40,3.30,0.00,0.00,0.00,8.50,10.00,16.12,14.77,0.00,10.69,15.55,0.00,18.46,18.46,8.00,11.66,0.00,0.00,17.30,49.70,3.00,26.20,9.00,18.46,0.00,8.00,0.00,0.60,9.00,10.00,10.00,0.00,29.00,9.80,11.66,5.00,10.70,0.00,10.69,2.20,17.70,14.26,19.00,0.00,1.31,12.40,35.71,4.10,4.20,0.00,58.79,41.90,0.20,1.96,0.00,0.00,11.00,0.00,13.50,0.00,0.00,0.00
6.00,0.08,0.00,0.07,19.00,0.00,3.80,4.70,15.94,3.20,0.40,3.30,0.00,0.04,0.17,4.50,10.00,15.93,15.38,0.00,10.69,15.55,0.00,18.46,18.46,8.00,11.66,0.00,0.18,16.70,47.10,3.00,26.20,9.00,18.46,0.00,8.00,0.33,0.60,9.00,10.00,10.00,0.00,30.00,9.80,11.66,5.00,10.70,0.00,10.50,2.20,17.74,14.43,19.00,0.00,1.31,11.90,35.82,4.10,4.00,0.00,57.17,37.70,0.30,1.92,0.24,1.73,11.00,6.46,13.50,0.00,0.70,5.95
7.00,0.49,0.00,0.67,19.00,0.00,3.80,4.70,15.94,3.20,0.40,3.30,0.00,0.83,2.46,4.50,10.00,16.41,15.42,0.00,10.69,15.55,0.00,18.46,18.46,8.00,11.66,0.00,2.29,15.30,42.50,3.00,26.20,9.00,18.46,3.00,8.00,1.97,0.60,9.00,10.00,10.00,0.00,29.00,9.80,11.66,5.00,10.70,0.00,10.50,2.20,17.73,14.57,19.00,0.03,1.31,14.60,34.58,3.90,3.50,2.16,56.05,28.40,0.30,1.92,4.56,27.48,11.00,48.52,13.50,0.01,1.41,39.20
8.00,2.57,0.00,2.70,19.00,0.00,3.80,4.70,15.94,3.20,0.40,3.30,0.00,2.42,8.40,4.50,10.00,15.94,15.28,0.00,10.69,15.55,0.00,18.46,18.46,8.00,11.66,0.00,7.30,13.60,36.90,3.00,26.20,9.00,18.46,27.00,8.00,8.97,0.60,9.00,10.00,10.00,0.00,28.00,9.80,11.66,5.00,10.70,0.00,10.50,2.20,17.71,14.70,19.00,0.06,1.31,15.60,33.54,3.30,2.80,19.44,51.40,20.60,0.30,1.92,17.75,88.77,11.00,103.58,13.50,0.05,10.57,72.33
9.00,3.85,0.00,4.63,19.00,0.00,3.80,4.70,15.94,3.20,0.40,3.30,0.00,5.28,13.32,4.50,10.00,15.24,14.77,0.00,10.69,15.55,0.00,18.46,18.46,8.00,11.66,0.00,11.25,12.60,32.70,3.00,26.20,9.00,18.46,60.00,8.00,17.68,0.60,9.00,10.00,10.00,0.00,26.00,9.80,11.66,5.00,10.70,0.00,10.50,2.20,17.73,14.89,19.00,0.08,1.31,15.80,33.11,2.90,2.20,43.20,44.90,17.40,0.40,1.92,35.83,159.34,11.00,148.16,13.50,0.10,19.74,90.01
10.00,6.88,0.00,7.16,19.00,0.00,3.80,4.70,15.94,3.20,0.40,3.30,0.00,6.72,14.82,8.50,10.00,15.38,13.85,0.00,10.69,15.55,0.00,18.46,18.46,8.00,11.66,0.00,12.46,12.50,31.40,3.00,26.00,9.00,18.46,94.00,8.00,24.30,0.60,9.00,10.00,10.00,0.00,23.00,9.80,11.66,5.00,10.70,0.00,10.50,2.20,17.75,15.08,19.00,0.11,1.31,18.00,32.65,2.60,1.80,67.68,39.40,14.30,0.40,1.92,49.67,200.66,11.00,165.66,13.50,0.15,28.26,89.73
