"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION"
1.00,0.00,23.86,0.00,14.00,4.50,7.20,3.60,7.40,1.40,0.00,3.50,19.00,0.00,0.00,3.10,10.00,10.66,20.81,0.00,10.00,15.46,2.50,16.43,10.00,3.50,5.00,1.40,0.00,28.24,81.56,2.50,0.00,4.00,17.14,0.00,14.49,0.00,0.60,4.00,4.00,4.50,1.15,84.00,6.70,6.00,3.00,10.70,0.00,5.80,2.30,16.35,13.58,9.45,0.00,0.48,89.04,94.57,10.16,8.37,0.00,92.66,94.00,0.00,1.16,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
2.00,0.00,23.91,0.00,14.00,4.50,7.20,3.60,7.40,1.40,0.00,3.50,19.00,0.00,0.00,3.10,10.00,9.58,20.32,0.00,10.00,15.46,2.50,16.43,10.00,3.50,5.00,1.40,0.00,27.98,79.76,2.50,0.00,4.00,17.17,0.00,14.49,0.00,0.60,4.00,4.00,4.50,1.15,78.00,6.70,6.00,3.00,10.70,0.00,5.80,2.30,16.24,13.60,9.45,0.00,0.48,84.02,90.99,9.21,8.04,0.00,90.81,90.00,0.00,1.16,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
3.00,0.00,23.76,0.00,14.00,4.50,7.20,3.60,7.40,1.40,0.00,3.50,19.00,0.00,0.00,3.10,10.00,10.12,19.14,0.00,10.00,15.46,2.50,16.43,10.00,3.50,5.00,1.40,0.00,27.84,78.53,2.50,0.00,4.00,17.17,0.00,14.49,0.00,0.60,4.00,4.00,4.50,1.15,76.00,6.70,6.00,3.00,10.70,0.00,5.80,2.30,16.10,13.60,9.45,0.00,0.48,85.07,90.76,9.61,8.06,0.00,88.96,89.00,0.00,1.16,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
4.00,0.00,23.76,0.00,14.00,4.50,7.20,3.60,7.40,1.40,0.00,3.50,19.00,0.00,0.00,3.10,10.00,10.06,17.14,0.00,10.00,15.46,2.50,16.43,10.00,3.50,5.00,1.40,0.00,27.70,76.27,2.50,0.00,4.00,17.19,0.00,14.49,0.00,0.60,4.00,4.00,4.50,1.15,77.00,6.70,6.00,3.00,10.70,0.00,5.80,2.30,15.95,13.60,9.45,0.00,0.47,86.11,90.52,10.01,8.08,0.00,87.04,89.00,0.00,1.16,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
5.00,0.00,23.87,0.00,14.00,4.50,7.20,3.60,7.40,1.40,0.00,3.50,19.00,0.00,0.00,3.10,10.00,9.96,16.87,0.00,10.00,15.46,2.50,16.43,10.00,3.50,5.00,1.40,0.00,27.59,75.20,2.50,0.00,4.00,17.21,0.00,14.49,0.00,0.60,4.00,4.00,4.50,1.15,78.00,6.70,6.00,3.00,10.70,0.00,5.80,2.30,15.85,13.61,6.19,0.00,0.47,86.46,90.29,10.30,8.03,0.00,88.42,90.00,0.00,1.12,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
6.00,0.00,23.67,0.00,14.00,4.50,7.20,3.60,7.40,1.40,0.00,3.50,19.00,0.00,0.00,3.10,10.00,11.03,17.38,0.00,10.00,15.46,2.50,16.43,10.00,3.50,5.00,1.40,0.00,27.48,74.44,2.50,0.00,4.00,17.22,0.00,14.49,0.00,0.60,4.00,4.00,4.50,1.15,79.00,6.70,6.00,3.00,10.70,0.00,5.80,2.30,15.74,13.63,8.99,0.00,0.47,86.80,90.06,10.59,7.98,0.00,89.79,92.00,0.00,1.12,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
7.00,0.00,23.75,0.00,14.00,4.50,7.20,3.60,7.40,1.40,0.00,3.50,19.00,0.00,0.00,3.10,10.00,10.74,16.45,0.00,10.00,15.46,2.50,16.43,10.00,3.50,5.00,1.40,0.00,27.33,74.38,2.50,0.00,4.00,17.23,0.00,14.49,0.00,0.60,4.00,4.00,4.50,1.15,81.00,6.70,6.00,3.00,10.70,0.00,5.80,2.30,15.75,13.66,9.45,0.00,0.47,87.44,88.80,10.88,7.77,0.00,92.60,95.00,0.00,1.08,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
8.00,0.00,23.80,0.00,14.00,4.50,7.20,3.60,7.40,1.40,0.00,3.50,19.00,0.00,0.00,3.10,10.00,8.92,14.08,0.00,10.00,15.46,2.50,16.43,10.00,3.50,5.00,1.40,0.00,27.15,74.17,2.50,0.00,4.00,17.24,0.00,14.49,0.00,0.60,4.00,4.00,4.50,1.15,84.00,6.70,6.00,3.00,10.70,0.00,5.80,2.30,15.76,13.69,9.45,0.00,0.47,88.09,87.53,11.17,7.56,0.00,86.07,98.00,0.00,1.08,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
9.00,0.00,23.86,0.00,14.00,4.50,7.20,3.60,7.40,1.40,0.00,3.50,19.00,0.00,0.00,3.10,10.00,9.29,13.74,0.00,10.00,15.46,2.50,16.43,10.00,3.50,5.00,1.40,0.00,26.67,73.57,2.50,0.00,4.00,17.22,0.00,14.49,0.00,0.60,4.00,4.00,4.50,1.15,84.00,6.70,6.00,3.00,10.70,0.00,5.80,2.30,16.03,13.72,9.45,0.00,0.47,82.90,80.55,10.25,6.65,0.00,83.68,98.00,0.00,1.08,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
10.00,0.00,23.68,0.00,14.00,4.50,7.20,3.60,7.40,1.40,0.00,3.50,19.00,0.00,0.00,3.10,10.00,9.29,12.77,0.00,10.00,15.46,2.50,16.43,10.00,3.50,5.00,1.40,0.00,26.18,73.51,2.50,0.00,4.00,17.21,0.00,14.49,0.00,0.60,4.00,4.00,4.50,1.15,84.00,6.70,6.00,3.00,10.70,0.00,5.80,2.30,16.30,13.76,9.45,0.00,0.47,77.70,73.56,9.33,5.74,0.00,82.73,97.00,0.00,1.08,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
11.00,0.00,23.78,0.00,14.00,4.50,7.20,3.60,7.40,1.40,0.00,3.50,19.00,0.00,0.00,3.10,10.00,8.76,14.65,0.00,10.00,15.46,2.50,16.43,10.00,3.50,5.00,1.40,0.00,25.62,73.08,2.50,0.00,4.00,17.21,0.00,14.49,0.00,0.60,4.00,4.00,4.50,1.15,82.00,6.70,6.00,3.00,10.70,0.00,5.80,2.30,16.42,13.79,9.45,0.00,0.47,71.53,66.49,8.31,4.94,0.00,79.07,94.00,0.00,1.08,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
12.00,0.00,23.76,0.00,14.00,4.50,7.20,3.60,7.40,1.40,0.00,3.50,19.00,0.01,0.00,3.10,10.00,11.42,16.02,0.00,10.00,15.46,2.50,16.43,10.00,3.50,5.00,1.40,0.09,25.06,72.57,2.50,0.00,4.00,17.20,0.00,14.49,0.03,0.60,4.00,4.00,4.50,1.15,78.00,6.70,6.00,3.00,10.70,0.00,5.80,2.30,16.53,13.83,9.45,0.00,0.47,65.36,59.43,7.29,4.13,0.00,74.09,90.00,0.00,1.04,0.00,0.24,11.00,5.89,17.69,0.00,0.00,5.95
13.00,0.20,23.82,0.30,14.00,4.50,7.20,3.60,7.40,1.50,0.00,3.50,19.00,0.64,1.75,3.10,10.00,15.24,20.30,0.00,10.00,15.46,2.50,16.43,10.00,3.50,5.00,1.40,2.38,24.45,71.71,2.50,0.00,4.00,17.21,1.00,14.49,1.17,0.60,4.00,4.00,4.50,1.15,76.00,6.70,6.00,3.00,10.70,0.00,5.80,2.30,16.62,13.92,9.45,0.03,0.47,59.77,53.69,6.54,3.53,0.72,80.43,87.00,0.10,1.04,0.00,14.25,11.00,42.04,17.69,0.00,0.00,39.20
