"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA"
1.00,0.00,23.75,0.00,14.00,4.20,6.50,11.08,19.14,1.78,0.40,3.30,18.24,0.00,0.00,17.49,0.00,8.00,4.72,11.84,0.70,10.69,13.80,4.80,19.24,19.24,19.44,19.44,1.40,0.00,13.96,30.21,3.40,25.50,19.44,18.46,0.00,17.93,0.00,0.60,19.44,19.44,19.44,2.40,19.12,12.83,19.44,8.00,10.70,6.76,17.49,2.40,0.81,2.75,18.90,0.00,2.00,26.13,41.37,1.07,0.92,0.00,56.55,14.89,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
2.00,0.00,23.75,0.00,14.00,4.20,6.50,11.08,19.14,1.78,0.40,3.30,18.24,0.00,0.00,17.49,0.00,8.00,4.72,11.84,0.70,10.69,13.80,4.80,19.24,19.24,19.44,19.44,1.40,0.00,13.96,30.21,3.40,25.50,19.44,18.46,0.00,17.93,0.00,0.60,19.44,19.44,19.44,2.40,19.12,12.83,19.44,8.00,10.70,6.76,17.49,2.40,0.81,2.75,18.90,0.00,2.00,26.13,41.37,1.07,0.92,0.00,56.55,14.89,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
3.00,0.00,23.75,0.00,14.00,4.20,6.50,11.08,19.14,1.78,0.40,3.30,18.24,0.00,0.00,17.49,0.00,8.00,4.65,11.43,0.00,10.69,13.80,4.80,19.24,19.24,19.44,19.44,1.40,0.00,13.34,29.00,3.40,25.50,19.44,18.46,0.00,17.93,0.00,0.60,19.44,19.44,19.44,2.40,17.28,12.83,19.44,8.00,10.70,6.76,17.49,2.40,0.84,2.99,18.90,0.00,2.00,26.35,41.61,1.04,0.91,0.00,55.70,13.62,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
4.00,0.00,23.97,0.00,14.00,4.20,6.50,11.08,19.14,1.78,0.40,3.30,18.24,0.00,0.00,17.49,0.00,8.00,4.59,11.13,0.00,10.69,13.80,4.80,19.24,19.24,19.44,19.44,1.40,0.00,12.58,27.41,3.40,25.40,19.44,18.46,0.00,17.93,0.00,0.60,19.44,19.44,19.44,2.40,15.60,12.83,19.44,8.00,10.70,6.76,17.49,2.40,0.86,3.05,18.90,0.00,2.00,26.67,41.98,1.00,0.89,0.00,54.85,12.47,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
5.00,0.00,23.78,0.00,14.00,4.20,6.50,11.08,19.14,1.78,0.40,3.30,18.24,0.00,0.00,17.49,0.00,8.00,4.39,11.52,0.00,10.69,13.80,4.80,19.24,19.24,19.44,19.44,1.40,0.00,11.90,26.36,3.40,25.60,19.44,18.46,0.00,17.93,0.00,0.60,19.44,19.44,19.44,2.40,14.88,12.83,19.44,8.00,10.70,6.76,17.49,2.40,1.11,3.54,18.90,0.00,2.00,26.67,42.72,0.85,0.77,0.00,53.12,12.11,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
6.00,0.00,23.79,0.00,14.00,4.20,6.50,11.08,19.14,1.78,0.40,3.30,18.24,0.00,0.00,17.49,0.00,8.00,4.15,12.15,0.00,10.69,13.80,4.80,19.24,19.24,19.44,19.44,1.40,0.00,11.24,25.49,3.40,25.50,19.44,18.46,0.00,17.93,0.00,0.60,19.44,19.44,19.44,2.40,14.47,12.83,19.44,8.00,10.70,6.76,17.49,2.40,1.43,4.16,18.90,0.00,2.00,26.57,43.59,0.66,0.62,0.00,51.11,12.00,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
7.00,0.00,23.75,0.00,14.00,4.20,6.50,11.08,19.14,1.78,0.40,3.30,18.24,0.00,0.00,17.49,0.00,8.00,3.91,12.59,0.00,10.69,13.80,4.80,19.24,19.24,19.44,19.44,1.40,0.00,10.65,24.77,3.40,25.60,19.44,18.46,0.00,17.93,0.00,0.60,19.44,19.44,19.44,2.40,13.59,12.83,19.44,8.00,10.70,6.76,17.49,2.40,1.50,4.31,18.90,0.00,2.00,25.56,42.52,0.51,0.46,0.00,50.59,8.67,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
8.00,0.00,23.86,0.00,14.00,4.20,6.50,11.08,19.14,1.78,0.40,3.30,18.24,0.00,0.00,17.49,0.00,8.00,3.66,12.97,0.00,10.69,13.80,4.80,19.24,19.24,19.44,19.44,1.40,0.00,10.08,24.09,3.40,25.80,19.44,18.46,0.00,17.93,0.00,0.60,19.44,19.44,19.44,2.40,12.55,12.83,19.44,8.00,10.70,6.76,17.49,2.40,1.48,4.29,18.90,0.00,2.00,24.24,40.81,0.38,0.29,0.00,50.58,4.25,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
9.00,0.00,23.78,0.00,14.00,4.20,6.50,11.08,19.14,1.78,0.40,3.30,18.24,0.00,0.00,17.49,0.00,8.00,3.77,12.21,0.00,10.69,13.80,4.80,19.24,19.24,19.44,19.44,1.40,0.00,9.72,23.09,3.40,25.90,19.44,18.46,0.00,17.93,0.00,0.60,19.44,19.44,19.44,2.40,12.40,12.83,19.44,8.00,10.70,6.76,17.49,2.40,1.57,4.45,18.90,0.00,2.00,22.31,38.22,0.33,0.25,0.00,48.64,4.76,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
10.00,0.00,23.65,0.00,14.00,4.20,6.50,11.08,19.14,1.78,0.40,3.30,18.24,0.00,0.00,17.49,0.00,8.00,4.00,11.07,0.00,10.69,13.80,4.80,19.24,19.24,19.44,19.44,1.40,0.00,9.43,21.99,3.40,25.70,19.44,18.46,0.00,17.93,0.00,0.60,19.44,19.44,19.44,2.40,12.55,12.83,19.44,8.00,10.70,6.76,17.49,2.40,1.69,4.65,18.90,0.00,2.00,20.17,35.35,0.32,0.25,0.00,46.07,6.92,0.00,2.00,0.00,1.05,11.00,0.00,22.00,0.00,0.00
