"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY"
1.00,0.00,18.10,0.00,0.00,1.45,7.50,6.40,6.30,1.70,0.40,3.50,20.00,0.00,0.00,18.05,0.00,0.00,18.11,33.51,7.90,0.00,4.80,2.50,18.54,16.20,12.00,18.00,1.40,0.00,3.71,7.11,2.30,26.80,19.51,18.05,0.00,18.05,0.00,0.60,19.51,19.51,19.51,2.40,8.00,12.00,17.56,4.00,10.80,8.61,11.71,2.40,1.27,0.91,17.00,0.00,0.00,0.00,1.00,12.18,23.14,0.71,0.74,0.00,21.96,5.00,0.00,2.00,0.00,0.00,0.00,0.00
2.00,0.01,17.81,0.07,0.00,1.45,7.50,6.40,6.30,1.70,0.40,3.50,20.00,0.00,0.02,18.05,0.00,0.00,18.54,34.48,7.90,0.00,4.80,2.50,18.54,16.20,12.00,18.00,1.40,0.00,5.05,11.23,2.30,26.80,19.51,18.05,0.55,18.05,0.06,0.60,19.51,19.51,19.51,2.40,9.00,12.00,17.56,4.00,10.80,8.61,11.71,2.40,1.19,0.89,17.00,0.00,0.00,0.00,1.00,14.75,27.65,0.70,0.79,0.63,29.53,5.00,0.00,2.00,0.13,0.00,0.00,0.00
3.00,0.18,19.20,1.00,0.00,1.45,7.50,6.40,6.30,1.70,0.40,3.50,20.00,0.00,0.52,18.05,0.00,0.00,18.98,34.56,7.90,0.00,4.80,2.50,18.54,16.20,12.00,18.00,1.40,0.60,6.51,15.72,2.30,26.90,19.51,18.05,14.07,18.05,1.55,0.60,19.51,19.51,19.51,2.40,9.00,12.00,17.56,4.00,10.80,8.61,11.71,2.40,1.16,0.89,17.00,0.00,0.00,0.00,1.00,17.56,32.58,0.67,0.77,13.24,37.75,5.00,0.00,2.00,8.42,16.87,0.00,37.00
4.00,0.78,19.40,2.21,0.00,1.45,7.50,6.40,6.30,1.70,0.40,3.50,20.00,0.04,1.98,18.05,0.00,0.00,19.42,34.51,7.90,0.00,4.80,2.50,18.54,16.20,12.00,18.00,1.40,2.48,7.85,19.85,2.30,27.00,19.51,18.05,42.67,18.05,5.81,0.60,19.51,19.51,19.51,2.40,9.00,12.00,17.56,4.00,10.80,8.61,11.90,2.40,1.15,0.89,17.00,0.00,0.00,0.00,1.00,20.13,37.09,0.64,0.73,36.14,45.32,5.00,0.00,2.00,25.97,52.16,0.00,75.00
5.00,2.62,18.56,3.67,0.00,1.45,7.50,6.40,6.30,1.70,0.40,3.50,20.00,0.32,4.28,18.05,0.00,0.00,19.64,34.23,7.90,0.00,4.80,2.50,18.54,16.20,12.00,18.00,1.40,4.49,8.82,22.87,2.30,27.00,19.51,18.05,74.48,18.05,11.42,0.60,19.51,19.51,19.51,2.40,9.00,12.00,17.56,4.00,10.80,8.61,11.90,2.40,1.06,0.80,17.00,0.00,0.00,0.03,1.00,22.01,40.35,0.62,0.80,59.03,50.88,6.00,0.00,2.00,43.16,104.13,0.00,128.00
6.00,5.06,18.61,5.79,0.00,1.45,7.50,6.40,6.30,1.70,0.40,3.50,20.00,1.83,6.87,18.05,0.00,0.00,19.79,33.67,7.90,0.00,4.80,2.50,18.54,16.20,12.00,18.00,1.40,6.06,8.85,23.50,2.30,27.00,19.51,18.05,96.72,18.05,16.14,0.60,19.51,19.51,19.51,2.40,9.00,12.00,17.56,4.00,10.80,8.61,11.90,2.40,0.94,0.68,17.00,0.00,0.00,0.05,1.00,22.76,40.34,0.59,0.91,76.95,52.12,7.00,0.00,2.00,63.48,163.99,0.00,180.00
7.00,7.73,18.24,7.95,0.00,1.45,7.50,6.40,6.30,1.70,0.40,3.50,20.00,4.91,9.68,18.05,0.00,0.00,19.81,31.66,7.90,0.00,4.80,2.50,18.54,16.20,12.00,18.00,1.40,8.29,8.91,24.88,2.30,26.80,19.51,18.05,104.57,18.05,20.30,0.60,19.51,19.51,19.51,2.40,9.00,12.00,17.56,4.00,10.80,8.61,11.90,2.40,0.97,0.73,17.00,0.00,0.00,0.06,1.00,24.40,40.32,0.75,1.18,83.83,54.83,8.00,0.00,2.00,71.59,203.73,0.00,190.00
8.00,9.99,18.42,9.86,0.00,1.45,7.50,6.40,6.30,1.70,0.40,3.50,20.00,7.86,12.51,18.05,0.00,0.00,19.80,30.32,7.90,0.00,4.80,2.50,18.54,16.20,12.00,18.00,1.40,10.29,8.97,26.27,2.30,26.80,19.51,18.05,111.41,18.05,22.80,0.60,19.51,19.51,19.51,2.40,9.00,12.00,17.56,4.00,10.80,8.61,11.90,2.40,1.05,0.83,17.00,0.00,0.00,0.09,1.00,26.04,40.30,0.96,1.52,88.37,57.55,7.00,0.10,2.00,72.18,228.68,0.00,199.00
9.00,11.82,18.59,11.53,0.00,1.45,7.50,6.40,6.30,1.70,0.40,3.50,20.00,9.20,14.64,18.05,0.00,0.00,19.70,31.15,7.90,0.00,4.80,2.50,18.54,16.20,12.00,18.00,1.40,12.66,9.00,26.90,2.30,26.70,19.51,18.05,117.25,18.05,25.08,0.60,19.51,19.51,19.51,2.40,8.00,12.00,17.56,4.00,10.80,8.61,11.90,2.40,1.43,1.08,17.00,0.00,0.00,0.44,1.00,26.79,40.29,1.27,1.90,91.25,58.78,8.00,0.20,2.00,71.21,238.00,0.00,203.00
10.00,13.34,18.83,13.02,0.00,1.45,7.50,6.40,6.30,1.70,0.40,3.50,20.00,9.33,15.86,18.05,0.00,0.00,19.56,32.86,7.90,0.00,4.80,2.50,18.54,16.20,12.00,18.00,1.40,13.81,9.36,29.03,2.30,26.60,19.51,18.05,119.26,18.05,27.51,0.60,19.51,19.51,19.51,2.40,6.00,12.00,17.56,4.00,10.80,8.61,11.90,2.40,1.91,1.37,17.00,0.00,0.00,0.59,1.00,30.42,43.05,1.62,2.30,92.57,61.08,10.00,0.20,2.00,73.22,237.55,0.00,207.00
11.00,14.77,18.14,14.34,0.00,1.45,7.50,6.40,6.30,1.70,0.40,3.50,20.00,9.79,16.62,18.05,0.00,0.00,19.17,37.33,7.90,0.00,4.80,2.50,18.54,16.20,12.00,18.00,1.40,14.47,10.15,32.84,2.30,26.40,19.51,18.05,121.56,18.05,29.52,0.60,19.51,19.51,19.51,2.40,5.00,12.00,17.56,4.00,10.80,8.61,11.90,2.40,2.49,1.91,17.00,0.00,0.00,0.74,1.00,35.10,48.37,2.01,2.93,93.58,64.32,12.00,0.30,2.00,75.69,247.41,0.00,209.00
12.00,16.03,18.09,15.51,0.00,1.45,7.50,6.40,6.30,1.70,0.40,3.50,20.00,11.62,16.97,18.05,0.00,0.00,18.69,42.18,7.90,0.00,4.80,2.50,18.54,16.20,12.00,18.00,1.40,14.79,10.90,36.35,2.30,26.30,19.51,18.05,124.14,18.05,30.70,0.60,19.51,19.51,19.51,2.40,5.00,12.00,17.56,4.00,10.80,8.61,11.90,2.40,3.10,2.54,17.00,0.00,0.00,0.83,1.00,40.06,52.74,2.41,3.65,95.11,66.96,13.00,0.30,2.00,76.40,250.40,0.00,210.00
13.00,17.09,17.44,16.48,0.00,1.45,7.50,6.40,6.30,2.20,0.40,3.50,20.00,13.26,17.16,18.05,0.00,0.00,18.42,48.24,7.90,0.00,4.80,2.50,18.54,16.20,12.00,18.00,1.40,15.01,11.52,39.00,2.30,26.20,19.51,18.05,126.02,18.05,31.43,0.60,19.51,19.51,19.51,2.40,8.00,12.00,17.56,4.00,10.80,8.61,11.90,2.40,4.26,4.30,17.00,0.00,0.00,0.90,1.00,45.88,54.34,2.69,4.17,96.12,67.90,17.00,0.30,2.00,76.86,250.40,0.00,209.00
