"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES"
1.00,65.98,27.44,67.46,472.29,154.39,5.19,5.45,81.61,15.71,1.41,17.09,14.99,92.72,9.49,5.21,164.71,56.11,52.59,29.87,0.00,150.01,30.14,3.94,6.88,88.12,0.00,6.39,9.98,85.48,9.58,19.87,0.00,143.59,27.10,67.42,68.21,27.10,102.09,108.18,102.10,0.00,0.00,61.87,36.06,40.20,31.87,30.82,30.70,30.70,20.51,0.00,20.51,0.00,204.20,12.63,12.63
2.00,65.98,27.44,67.46,503.22,164.51,5.19,5.45,110.91,15.71,1.41,17.09,14.99,92.72,9.49,5.21,164.71,56.11,88.07,29.87,0.00,150.01,30.14,3.94,6.88,88.12,0.00,6.39,9.98,85.48,9.58,19.87,0.00,0.00,29.61,67.42,68.21,29.61,110.06,116.51,110.07,0.00,0.00,56.85,41.12,35.14,31.87,30.82,30.70,30.70,20.51,0.00,20.51,0.00,204.20,12.63,12.63
3.00,66.84,27.80,67.46,512.22,167.45,5.19,5.45,110.91,15.71,1.41,17.09,14.99,92.72,9.49,5.21,164.71,56.11,88.07,29.87,0.00,150.01,30.14,3.94,6.88,88.12,0.00,6.39,9.98,85.48,9.58,19.87,0.00,0.00,31.21,67.42,68.21,31.21,157.36,0.00,157.42,0.00,0.00,53.66,36.86,41.58,31.87,30.82,30.70,30.70,20.51,0.00,20.51,0.00,204.20,12.63,12.63
4.00,66.27,27.56,67.46,538.71,176.11,5.19,5.45,78.03,15.71,1.41,17.09,14.99,92.72,9.49,5.21,164.71,56.11,48.25,29.87,0.00,150.01,30.14,3.94,6.88,88.12,0.00,6.39,9.98,81.35,9.58,18.91,143.59,0.00,67.83,22.21,68.21,32.47,0.00,0.00,0.00,0.00,0.00,60.41,36.33,40.66,31.87,30.82,30.70,30.70,20.51,0.00,20.51,0.00,204.20,12.63,12.63
5.00,66.27,27.56,67.46,456.15,149.12,5.19,5.45,78.28,15.71,1.41,17.09,14.99,82.11,9.49,5.21,164.71,56.11,48.55,29.87,0.00,150.01,30.14,3.94,6.88,88.12,0.00,6.39,9.98,80.87,9.58,18.80,143.59,0.00,45.00,63.90,45.00,45.00,111.73,0.00,0.00,0.00,0.00,45.01,36.82,40.17,31.87,30.82,30.70,30.70,20.51,20.51,20.51,0.00,204.20,12.63,12.63
6.00,66.27,27.56,67.46,482.39,157.70,5.19,5.45,78.34,15.71,1.41,17.09,14.99,58.52,9.49,5.21,164.71,56.11,48.63,29.87,0.00,150.01,30.14,3.94,6.88,88.12,0.00,6.39,9.98,82.43,9.58,19.16,143.59,0.00,21.78,58.18,62.70,58.39,0.00,0.00,0.00,0.00,0.00,45.00,41.62,35.37,31.87,30.82,30.70,30.70,20.51,20.51,20.51,0.00,204.20,12.63,12.63
7.00,66.27,30.10,67.46,487.59,159.39,5.19,5.45,84.16,15.71,1.41,17.09,14.99,50.36,9.49,5.21,164.71,56.11,55.67,29.87,0.00,150.01,30.14,3.94,6.88,88.12,0.00,6.39,9.98,85.48,9.58,19.87,0.00,143.59,66.28,65.87,66.65,22.89,0.00,0.00,0.00,0.00,0.00,45.00,36.61,40.37,31.87,30.82,30.70,30.70,20.51,20.51,20.51,0.00,204.20,12.63,12.63
8.00,66.27,30.10,67.46,476.42,155.74,5.19,5.45,92.65,15.71,1.41,17.09,14.99,50.36,9.49,5.21,164.71,56.11,65.95,29.87,0.00,150.01,30.14,3.94,6.88,88.12,0.00,6.39,9.98,59.56,9.58,13.84,0.00,143.59,25.06,26.31,37.15,37.15,0.00,72.46,0.00,0.00,0.00,53.98,36.86,40.13,31.87,30.82,30.70,30.70,20.51,20.51,20.51,0.00,204.20,12.63,12.63
9.00,66.27,30.10,67.46,551.14,180.17,5.19,5.45,108.52,15.71,1.41,17.09,14.99,61.55,9.49,5.21,164.71,56.11,85.18,29.87,18.00,150.01,30.14,3.94,6.88,88.12,0.00,6.39,9.98,59.56,9.58,13.84,0.00,143.59,51.78,0.00,52.04,21.84,0.00,115.11,0.00,0.00,0.00,76.67,36.66,40.33,31.87,30.82,30.70,30.70,20.51,20.51,33.25,33.25,204.20,12.63,12.63
10.00,65.36,30.10,67.46,595.82,194.78,5.19,5.45,110.91,15.71,1.41,17.09,14.99,61.55,9.49,5.21,164.71,56.11,88.07,29.87,31.19,150.01,30.14,3.94,6.88,88.12,0.00,6.39,9.98,61.17,9.58,14.22,0.00,0.00,40.47,29.22,29.36,29.36,0.00,148.94,0.00,0.00,74.97,53.35,40.74,33.94,31.87,30.82,30.70,30.70,20.51,74.06,56.53,56.52,204.20,12.63,12.63
