"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2"
1.00,78.57,30.22,67.73,649.93,213.30,8.01,8.01,111.35,19.36,3.98,28.29,15.05,15.32,8.91,7.86,165.35,113.35,112.57,44.45,35.59,246.01,30.00,2.85,6.88,88.00,71.24,6.39,9.98,16.20,10.21,3.78,0.00,143.00,20.43,64.81,51.89,20.43,185.79,198.88,185.86,5.67,66.39,45.97,67.15,57.26,60.79,30.94,30.82,30.82,87.88,84.00,111.24,111.19
2.00,78.57,30.22,67.73,649.93,213.30,8.01,8.01,111.35,19.36,3.98,28.29,15.05,15.32,8.91,7.86,165.35,113.35,112.57,44.45,35.59,246.01,30.00,2.85,6.88,88.00,88.28,6.39,9.98,25.93,10.21,6.05,0.00,143.00,20.43,64.81,51.90,20.43,185.79,198.88,185.86,5.67,0.00,46.03,67.15,57.26,60.79,30.94,30.82,30.82,87.88,84.00,111.24,111.19
3.00,78.57,30.22,67.73,649.93,213.30,8.01,8.01,111.35,19.36,3.98,28.29,15.05,15.32,8.91,7.86,165.35,113.35,112.57,44.45,35.59,246.01,30.00,2.85,6.88,88.00,72.45,6.39,9.98,16.54,10.21,3.86,0.00,143.00,20.43,66.18,56.66,20.43,185.79,198.88,185.86,5.67,0.00,46.03,67.15,57.26,60.79,30.94,30.82,30.82,87.88,84.00,111.24,111.19
4.00,78.57,30.22,67.73,649.93,213.30,8.01,8.01,111.35,19.36,3.98,28.29,15.05,32.30,8.91,7.86,165.35,113.35,112.57,44.45,35.59,246.01,30.00,2.85,6.88,88.00,71.78,6.39,9.98,26.28,10.21,6.13,0.00,143.00,20.43,66.18,56.66,20.43,185.79,198.88,185.86,5.67,0.00,46.03,67.15,57.26,60.79,30.94,30.82,30.82,87.88,84.00,111.24,111.19
5.00,78.57,30.22,67.73,649.93,213.30,8.01,8.01,111.35,19.36,3.98,28.29,15.05,51.11,8.91,7.86,165.35,113.35,112.57,44.45,35.59,246.01,30.00,2.85,6.88,88.00,73.02,6.39,9.98,31.87,10.21,7.44,0.00,143.00,20.43,66.18,56.66,20.43,185.79,198.88,185.86,5.67,0.00,46.03,67.15,57.26,60.79,30.94,30.82,30.82,87.88,84.00,111.24,111.19
6.00,78.57,30.22,67.73,649.93,213.30,8.01,8.01,111.35,19.36,3.98,28.29,15.05,53.69,8.91,7.86,165.35,113.35,112.57,44.45,35.59,246.01,30.00,2.85,6.88,88.00,44.49,6.39,9.98,16.20,10.21,3.78,0.00,143.00,27.47,0.00,49.85,27.47,185.79,198.88,185.86,5.67,66.39,45.97,67.15,57.26,60.79,30.94,30.82,30.82,87.88,84.00,110.50,111.19
7.00,78.57,30.22,67.73,649.93,213.30,8.01,8.01,111.35,19.36,3.98,28.29,15.05,73.61,8.91,7.86,165.35,113.35,112.57,44.45,35.59,246.01,30.00,2.85,6.88,88.00,56.50,6.39,9.98,16.20,10.21,3.78,0.00,143.00,23.62,34.25,48.15,23.62,185.79,198.88,185.86,5.67,0.00,46.03,67.15,67.06,60.79,30.94,30.82,30.82,87.88,84.00,110.50,111.19
8.00,78.57,30.22,67.73,649.93,213.30,8.01,8.01,111.35,19.36,3.98,28.29,15.05,75.30,8.91,7.86,165.35,113.35,112.57,44.45,35.59,246.01,30.00,2.85,6.88,88.00,66.00,6.39,9.98,0.00,10.21,0.00,0.00,143.00,20.43,66.18,56.66,20.43,185.79,198.88,185.86,5.67,0.00,46.03,67.15,57.26,60.79,30.94,30.82,30.82,87.88,84.00,111.24,111.19
9.00,78.57,30.22,67.73,649.93,213.30,8.01,8.01,111.35,19.36,3.98,28.29,15.05,94.23,8.91,7.86,165.35,113.35,112.57,44.45,35.59,246.01,30.00,2.85,6.88,88.00,107.95,6.39,9.98,44.21,10.21,10.32,0.00,143.00,21.45,66.92,58.67,21.45,185.79,198.88,185.86,5.67,76.05,46.03,67.15,57.26,60.79,30.94,30.82,30.82,87.88,84.00,111.24,111.19
10.00,78.57,30.22,67.73,649.93,213.30,8.01,8.01,111.35,19.36,3.98,28.29,15.05,143.56,8.91,7.86,165.35,113.35,133.88,44.45,35.59,246.01,30.00,2.85,6.88,88.00,115.36,6.39,9.98,85.48,10.21,19.95,154.39,154.39,26.55,67.69,68.48,26.55,185.79,198.88,185.86,5.67,76.05,73.16,67.15,67.06,60.79,30.94,30.82,30.82,87.88,84.00,111.24,111.19
