"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,35.87,29.44,67.13,635.03,206.59,7.51,7.88,110.37,14.05,2.23,28.29,14.92,87.75,5.13,2.82,163.91,112.36,132.71,22.12,35.37,130.02,13.31,1.97,6.88,87.69,0.00,9.00,85.48,3.45,19.77,144.33,144.33,67.50,67.10,67.88,67.33,152.70,164.06,152.76,1.34,74.91,76.30,0.00,0.00,48.54,0.00,0.00,10.31,22.75,22.75,74.58,74.55,203.20
2.00,35.87,29.95,67.13,635.03,206.59,7.51,7.88,110.37,14.05,2.23,28.29,14.92,84.37,5.13,2.82,163.91,112.36,132.71,22.12,35.37,130.02,13.31,1.97,6.88,87.69,0.00,9.00,85.48,3.45,19.77,228.46,0.00,54.60,63.36,64.12,34.62,154.65,166.22,154.70,1.34,74.91,76.30,0.00,0.00,48.54,0.00,0.00,10.31,22.75,22.75,74.96,74.94,203.20
3.00,41.94,29.95,67.13,635.03,206.59,7.51,7.88,110.37,14.05,2.23,28.29,14.92,81.71,5.13,2.82,163.91,112.36,132.71,22.12,35.37,130.02,13.31,1.97,6.88,87.69,0.00,9.00,85.48,3.45,19.77,227.45,0.00,66.19,0.00,66.31,66.01,147.84,158.63,147.89,1.34,74.91,76.30,0.00,0.00,48.54,0.00,0.00,10.31,22.75,22.75,50.34,50.34,203.20
4.00,62.73,29.95,67.13,635.03,206.59,7.51,7.88,110.37,14.05,2.23,28.29,14.92,80.33,5.13,2.82,163.91,112.36,132.71,22.12,35.37,130.02,13.31,1.97,6.88,87.69,0.00,9.00,85.48,3.45,19.77,225.67,0.00,34.20,0.00,67.88,34.18,142.82,152.96,142.86,0.00,74.91,76.30,0.00,0.00,48.54,0.00,0.00,0.00,22.28,22.28,35.18,35.18,202.00
5.00,61.76,29.95,67.13,635.03,206.59,7.51,7.88,110.37,14.05,2.23,28.29,14.92,80.17,5.13,2.82,163.91,112.36,132.71,22.12,35.37,130.02,13.31,1.97,6.88,87.69,0.00,9.00,85.48,3.45,19.77,225.17,0.00,20.62,0.00,59.52,59.04,143.16,153.34,143.21,0.00,74.91,76.30,0.00,0.00,48.54,0.00,0.00,0.00,22.28,22.28,36.18,36.18,201.62
6.00,65.09,29.95,67.13,635.03,206.59,7.51,7.88,110.37,14.05,2.23,28.29,14.92,79.54,5.13,2.82,163.91,112.36,132.71,22.12,35.37,130.02,13.31,1.97,6.88,87.69,0.00,9.00,85.48,3.45,19.77,214.60,0.00,64.68,0.00,0.00,64.51,131.50,140.12,131.54,1.34,74.91,76.30,0.00,0.00,48.54,0.00,0.00,10.31,22.28,22.28,20.62,20.62,201.18
7.00,62.21,29.95,67.13,635.03,206.59,7.51,7.88,110.37,14.05,2.23,28.29,14.92,84.02,5.13,2.82,163.91,112.36,132.71,22.12,35.37,130.02,13.31,1.97,6.88,87.69,0.00,9.00,0.00,3.45,0.00,225.01,0.00,58.45,0.00,58.76,20.62,153.11,164.51,153.16,1.34,74.91,76.30,0.00,0.00,48.54,0.00,0.00,10.31,22.65,22.65,44.10,44.10,203.20
8.00,62.29,29.95,67.13,635.03,206.59,7.51,7.88,110.37,14.05,2.23,28.29,14.92,84.48,5.13,2.82,163.91,112.36,132.71,22.12,35.37,130.02,13.31,1.97,6.88,87.69,0.00,9.00,0.00,3.45,0.00,224.39,0.00,20.62,0.00,58.72,58.26,152.44,163.78,152.50,1.34,74.91,76.30,0.00,0.00,48.54,0.00,0.00,10.31,22.39,22.39,43.67,43.66,203.20
9.00,65.01,29.95,67.13,635.03,206.59,7.51,7.88,110.37,14.05,2.23,28.29,14.92,73.42,5.13,2.82,163.91,112.36,132.71,22.12,35.37,130.02,13.31,1.97,6.88,87.69,0.00,9.00,85.48,3.45,19.77,220.82,0.00,64.54,0.00,64.90,0.00,144.29,154.63,144.35,1.34,74.91,76.30,0.00,0.00,48.54,0.00,0.00,10.31,22.28,22.28,33.34,33.34,203.20
10.00,63.28,29.95,67.13,635.03,206.59,7.51,7.88,110.37,14.05,2.23,28.29,14.92,77.49,5.13,2.82,163.91,112.36,132.71,22.12,35.37,130.02,13.31,1.97,6.88,87.69,0.00,9.00,85.48,3.45,19.77,224.80,0.00,67.13,0.00,67.50,0.00,148.57,159.45,148.62,1.34,74.91,76.30,0.00,0.00,48.54,0.00,0.00,10.31,22.49,22.49,47.35,47.35,203.20
11.00,63.03,29.95,67.13,635.03,206.59,7.51,7.88,110.37,14.05,2.23,28.29,14.92,94.21,5.13,2.82,163.91,112.36,132.71,22.12,35.37,130.02,13.31,1.97,6.88,87.69,0.00,9.00,85.48,3.45,19.77,228.46,0.00,67.50,0.00,67.88,0.00,184.17,197.14,0.00,1.34,74.91,76.30,0.00,0.00,48.54,0.00,0.00,10.31,22.70,22.70,94.70,94.66,203.20
12.00,63.37,29.95,67.13,635.03,206.59,7.51,7.88,110.37,14.05,2.23,28.29,14.92,81.71,5.13,2.82,163.91,112.36,132.71,22.12,35.37,130.02,13.31,1.97,6.88,87.69,0.00,9.00,4.64,3.45,0.00,228.46,0.00,67.00,0.00,67.37,0.00,166.39,178.90,166.45,1.34,74.91,76.30,0.00,0.00,48.54,0.00,0.00,10.31,22.28,22.28,22.48,22.48,182.28
13.00,61.76,29.95,67.13,635.03,206.59,7.51,7.88,110.37,14.05,2.23,28.29,14.92,81.71,5.13,2.82,163.91,112.36,132.71,22.12,35.37,130.02,13.31,1.97,6.88,87.69,0.00,9.00,85.48,3.45,19.77,228.46,0.00,59.12,20.62,59.44,0.00,168.64,181.27,168.70,2.74,74.91,76.30,0.00,0.00,48.54,15.87,0.00,15.86,22.70,22.70,59.24,59.24,162.49
14.00,63.48,29.95,67.13,635.03,206.59,7.51,7.88,110.37,14.05,2.23,28.29,14.92,81.71,5.13,2.82,163.91,112.36,132.71,22.12,35.37,130.02,13.31,1.97,6.88,87.69,0.00,9.00,85.48,3.45,19.77,228.46,0.00,0.00,66.62,67.40,0.00,145.43,155.92,145.48,2.82,74.91,76.30,0.00,0.00,48.54,11.00,11.00,11.00,22.28,22.28,57.93,57.92,137.32
15.00,63.16,29.95,67.13,635.03,206.59,7.51,7.88,110.37,14.05,2.23,28.29,14.92,81.71,5.13,2.82,163.91,112.36,132.71,22.12,35.37,130.02,13.31,1.97,6.88,87.69,0.00,9.00,85.48,3.45,19.77,228.46,0.00,0.00,67.10,67.88,0.00,178.70,191.63,178.77,4.79,74.91,76.30,0.00,0.00,48.54,21.12,21.07,21.07,22.70,22.70,65.47,65.45,138.40
16.00,63.23,29.95,67.13,635.03,206.59,7.51,7.88,110.37,14.05,2.23,28.29,14.92,67.70,5.13,2.82,163.91,112.36,132.71,22.12,35.37,130.02,13.31,1.97,6.88,87.69,0.00,9.00,85.48,3.45,19.77,144.33,144.33,0.00,67.00,67.78,0.00,159.04,171.03,159.10,3.42,74.91,76.30,0.00,0.00,48.54,14.07,14.07,14.07,22.28,22.28,51.70,51.70,140.18
17.00,63.16,29.95,67.13,635.03,206.59,7.51,7.88,110.37,14.05,2.23,28.29,14.92,58.72,5.13,2.82,163.91,112.36,132.71,22.12,35.37,130.02,13.31,1.97,6.88,87.69,0.00,9.00,85.48,3.45,19.77,148.94,148.93,0.00,67.10,67.88,0.00,140.53,150.37,140.59,5.62,74.91,76.30,0.00,0.00,48.54,25.39,25.29,25.29,22.49,22.49,58.59,58.58,136.93
18.00,63.16,29.95,67.13,635.03,206.59,7.51,7.88,110.37,14.05,2.23,28.29,14.92,59.63,5.13,2.82,163.91,112.36,132.71,22.12,35.37,130.02,13.31,1.97,6.88,87.69,0.00,9.00,85.48,3.45,19.77,153.80,153.79,0.00,67.10,67.88,0.00,148.69,159.58,148.74,5.67,74.91,76.30,0.00,0.00,48.54,25.67,25.57,25.56,22.49,22.49,58.58,58.58,137.91
19.00,63.03,29.95,67.13,635.03,206.59,7.51,7.88,110.37,14.05,2.23,28.29,14.92,78.16,5.13,2.82,163.91,112.36,132.71,22.12,35.37,130.02,13.31,1.97,6.88,87.69,0.00,9.00,85.48,3.45,19.77,170.78,170.74,67.50,0.00,67.88,0.00,0.00,197.14,184.23,5.67,74.91,76.30,0.00,0.00,48.54,25.67,25.57,25.56,22.49,22.49,80.89,80.86,146.09
20.00,63.03,29.95,67.13,635.03,206.59,7.51,7.88,110.37,14.05,2.23,28.29,14.92,56.98,5.13,2.82,163.91,112.36,132.71,22.12,35.37,130.02,13.31,1.97,6.88,87.69,0.00,9.00,85.48,3.45,19.77,170.07,170.03,67.50,0.00,67.88,0.00,140.27,150.07,140.31,5.67,74.91,76.30,0.00,0.00,48.54,25.67,25.57,25.56,22.49,22.49,79.94,79.93,137.57
21.00,63.03,29.95,67.13,635.03,206.59,7.51,7.88,110.37,14.05,2.23,28.29,14.92,56.66,5.13,2.82,163.91,112.36,132.71,22.12,35.37,130.02,13.31,1.97,6.88,87.69,0.00,9.00,84.76,3.45,19.61,171.82,171.77,67.50,0.00,67.88,0.00,141.14,151.05,141.18,5.67,74.91,76.30,0.00,0.00,48.54,25.67,25.57,25.56,22.49,22.49,95.33,95.29,138.43
22.00,63.03,29.95,67.13,635.03,206.59,7.51,7.88,110.37,14.05,2.23,28.29,14.92,54.83,5.13,2.82,163.91,112.36,132.71,22.12,35.37,130.02,13.31,1.97,6.88,87.69,0.00,9.00,83.97,3.45,19.42,173.56,173.51,67.50,0.00,67.88,0.00,141.09,151.00,141.14,5.67,74.91,76.30,0.00,0.00,48.54,25.67,25.57,25.56,22.75,22.75,102.39,102.35,137.71
23.00,63.42,29.95,67.13,635.03,206.59,7.51,7.88,110.37,14.05,2.23,28.29,14.92,46.70,5.13,2.82,163.91,112.36,132.71,22.12,35.37,130.02,13.31,1.97,6.88,87.69,0.00,9.00,83.07,3.45,19.22,174.19,174.13,67.50,0.00,0.00,67.33,135.67,144.85,135.71,5.67,74.91,76.30,0.00,0.00,48.54,25.67,25.57,25.56,22.75,22.75,109.31,109.26,134.81
24.00,63.09,29.95,67.13,635.03,206.59,7.51,7.88,110.37,14.05,2.23,28.29,14.92,41.59,5.13,2.82,163.91,112.36,132.71,22.12,35.37,130.02,13.31,1.97,6.88,87.69,0.00,9.00,84.05,3.45,19.44,170.87,170.83,0.00,0.00,67.88,67.33,184.17,197.14,0.00,5.67,74.91,76.30,0.00,0.00,48.54,25.67,25.57,25.56,22.28,22.28,88.14,88.10,131.40
25.00,63.09,29.95,67.13,635.03,206.59,7.51,7.88,110.37,14.05,2.23,28.29,14.92,38.37,5.13,2.82,163.91,112.36,132.71,22.12,35.37,130.02,13.31,1.97,6.88,87.69,0.00,9.00,85.01,3.45,19.66,168.11,168.08,0.00,0.00,67.88,67.33,179.72,0.00,179.79,5.67,74.91,76.30,0.00,0.00,48.54,25.67,25.57,25.56,22.28,22.28,74.34,74.31,128.66
26.00,63.20,29.95,67.13,635.03,206.59,7.51,7.88,110.37,14.05,2.23,28.29,14.92,31.66,5.13,2.82,163.91,112.36,132.71,22.12,35.37,130.02,13.31,1.97,6.88,87.69,0.00,9.00,85.15,3.45,19.70,0.00,228.19,48.79,0.00,48.94,48.72,180.88,0.00,180.95,5.67,74.91,76.30,0.00,0.00,48.54,25.67,25.57,25.56,22.39,22.39,72.78,72.76,125.28
27.00,64.40,29.95,67.13,635.03,206.59,7.51,7.88,110.37,14.05,2.23,28.29,14.92,41.38,5.13,2.82,163.91,112.36,132.71,22.12,35.37,130.02,13.31,1.97,6.88,87.69,0.00,9.00,79.19,3.45,18.32,0.00,228.19,65.45,0.00,65.82,0.00,151.06,162.23,151.11,5.67,74.91,76.30,0.00,0.00,48.54,25.67,25.57,25.56,22.75,22.75,0.00,0.00,128.99
