"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,62.89,29.95,67.13,626.00,203.65,7.51,7.88,110.37,17.56,0.00,19.00,14.92,75.57,5.13,2.82,163.91,112.36,104.25,21.75,4.12,122.99,0.00,1.97,6.88,87.69,6.39,0.00,77.33,3.45,17.89,0.00,0.00,58.47,37.17,58.77,38.18,0.00,92.02,148.75,0.00,0.00,67.01,42.80,25.64,38.76,0.00,0.00,0.00,26.81,20.62,98.46,0.00,146.00
2.00,57.59,29.95,67.13,626.00,203.65,7.51,7.88,110.17,17.56,0.00,19.00,14.92,82.31,5.13,2.82,163.91,74.86,104.00,21.75,4.12,122.99,0.00,1.97,6.88,87.69,6.39,0.00,75.09,3.45,17.37,0.00,0.00,54.40,0.00,66.51,30.76,0.00,83.53,158.61,0.00,0.00,67.01,39.18,20.62,38.76,0.00,0.00,0.00,20.62,20.62,104.64,0.00,146.00
3.00,63.03,29.95,67.13,626.00,203.65,7.51,7.88,99.35,17.56,0.00,19.00,14.92,78.43,5.13,2.82,163.91,74.16,90.84,21.75,35.37,122.99,0.00,1.97,6.88,87.69,6.39,0.00,53.72,3.45,12.43,0.00,0.00,67.50,0.00,67.88,0.00,66.54,72.88,66.54,0.00,0.00,67.01,43.17,25.61,38.76,0.00,0.00,0.00,53.96,53.96,0.00,0.00,146.00
4.00,72.37,29.95,67.13,626.00,203.65,7.51,7.88,106.18,17.56,0.00,19.00,14.92,74.63,5.13,2.82,163.91,84.95,99.14,21.75,4.12,122.99,0.00,1.97,6.88,87.69,6.39,0.00,56.41,3.45,13.05,0.00,0.00,39.86,0.00,62.00,0.00,69.73,75.72,69.73,0.00,0.00,67.01,47.62,44.83,38.76,0.00,0.00,0.00,31.70,0.00,110.26,0.00,146.00
5.00,72.37,29.95,67.13,626.00,203.65,7.51,7.88,105.15,17.56,0.00,19.00,14.92,72.09,5.13,2.82,163.91,84.26,97.89,21.75,4.12,122.99,0.00,1.97,6.88,87.69,6.39,0.00,52.79,3.45,12.21,0.00,0.00,56.33,0.00,56.61,0.00,66.75,73.08,66.75,0.00,0.00,67.01,49.73,37.91,38.76,0.00,0.00,0.00,20.62,0.00,110.26,0.00,146.00
6.00,63.03,29.95,67.13,626.00,203.65,7.51,7.88,102.60,17.56,0.00,19.00,14.92,77.07,5.13,2.82,163.91,88.39,94.79,21.75,24.74,122.99,0.00,1.97,6.88,87.69,6.39,0.00,54.89,3.45,12.70,0.00,0.00,67.50,0.00,67.88,0.00,67.01,73.29,67.01,0.00,0.00,67.01,43.17,25.61,38.76,0.00,0.00,0.00,20.62,0.00,98.46,0.00,146.00
7.00,65.15,29.95,67.13,626.00,203.65,7.51,7.88,107.02,17.56,0.00,19.00,14.92,79.32,5.13,2.82,163.91,88.51,100.16,21.75,0.00,122.99,0.00,1.97,6.88,87.69,6.39,0.00,4.64,3.45,0.00,0.00,0.00,61.16,0.00,67.88,0.00,79.97,80.93,79.98,0.00,0.00,66.99,45.45,33.49,38.76,0.00,0.00,0.00,20.62,0.00,104.66,0.00,146.00
8.00,65.27,29.95,67.13,626.00,203.65,7.51,7.88,105.60,17.56,0.00,19.00,14.92,80.30,5.13,2.82,163.91,89.00,98.44,21.75,0.00,122.99,0.00,1.97,6.88,87.69,6.39,0.00,57.73,3.45,13.35,0.00,0.00,67.50,0.00,61.16,0.00,75.13,77.38,75.13,0.00,0.00,67.01,45.33,29.13,38.76,0.00,0.00,0.00,20.62,0.00,104.64,0.00,146.00
9.00,63.03,29.95,67.13,626.00,203.65,7.51,7.88,109.57,17.56,0.00,19.00,14.92,85.47,5.13,2.82,163.91,89.78,103.26,21.75,0.00,122.99,0.00,1.97,6.88,87.69,6.39,0.00,4.64,3.45,0.00,0.00,0.00,67.50,0.00,67.87,0.00,106.81,75.76,106.82,0.00,0.00,0.00,42.76,26.02,38.76,0.00,0.00,0.00,35.62,0.00,110.26,0.00,146.00
10.00,65.15,29.95,67.13,626.00,203.65,7.51,7.88,105.34,17.56,0.00,19.00,14.92,84.32,5.13,2.82,163.91,90.03,98.12,21.75,0.00,122.99,0.00,1.97,6.88,87.69,6.39,0.00,59.90,3.45,13.86,0.00,0.00,61.16,0.00,67.88,0.00,79.91,78.17,79.91,0.00,0.00,67.01,43.39,25.95,38.76,0.00,0.00,0.00,20.62,0.00,104.64,0.00,146.00
11.00,65.14,29.95,67.13,626.00,203.65,7.51,7.88,108.31,17.56,0.00,19.00,14.92,78.97,5.13,2.82,163.91,88.58,101.74,21.75,0.00,122.99,0.00,1.97,6.88,87.69,6.39,0.00,69.10,3.45,15.98,0.00,0.00,61.16,0.00,67.88,0.00,89.23,77.31,89.23,0.00,0.00,31.92,44.71,31.27,38.76,0.00,0.00,0.00,35.62,0.00,110.26,0.00,146.00
12.00,72.37,29.95,67.13,626.00,203.65,7.51,7.88,110.37,17.56,0.00,19.00,14.92,78.95,5.13,2.82,163.91,76.62,104.25,21.75,0.00,122.99,0.00,1.97,6.88,87.69,6.39,0.00,4.64,3.45,0.00,0.00,0.00,0.00,0.00,67.88,0.00,0.00,94.98,126.54,0.00,0.00,66.99,48.08,47.31,38.76,0.00,0.00,0.00,32.85,32.85,110.26,0.00,146.00
13.00,72.37,29.95,67.13,626.00,203.65,7.51,7.88,108.72,17.56,0.00,0.00,14.92,78.95,5.13,2.82,163.91,74.41,102.23,21.75,0.00,122.99,0.00,1.97,6.88,87.69,6.39,0.00,4.64,3.45,0.00,0.00,0.00,0.00,0.00,67.88,0.00,0.00,72.84,66.50,0.00,0.00,67.01,47.60,44.84,38.76,0.00,0.00,0.00,20.62,56.40,110.26,0.00,120.32
14.00,72.37,29.95,67.13,587.86,191.24,7.51,7.88,101.66,17.56,0.00,0.00,14.92,73.34,5.13,2.82,163.91,67.63,93.64,21.75,0.00,122.99,0.00,1.97,6.88,87.69,6.39,9.00,43.11,3.45,9.97,0.00,0.00,20.62,0.00,67.88,0.00,0.00,72.84,0.00,0.00,0.00,66.99,46.23,41.41,38.76,0.00,0.00,0.00,65.23,20.62,101.46,0.00,84.18
15.00,72.37,29.95,67.13,616.10,200.43,7.51,7.88,107.97,17.56,0.00,0.00,14.92,73.81,5.13,2.82,163.91,63.11,101.32,21.75,0.00,122.99,0.00,1.97,6.88,87.69,6.39,9.00,4.64,3.45,0.00,0.00,0.00,20.62,0.00,67.88,0.00,0.00,72.84,0.00,0.00,0.00,67.01,51.19,41.26,38.76,0.00,0.00,0.00,83.07,83.07,20.62,0.00,50.95
16.00,72.37,29.95,67.13,626.00,203.65,7.51,7.88,110.37,17.56,0.00,0.00,14.91,64.35,5.13,2.82,163.91,64.72,104.25,21.75,0.00,122.99,0.00,1.97,6.88,87.69,6.39,9.00,4.64,3.45,0.00,0.00,0.00,61.97,0.00,62.32,0.00,0.00,72.84,0.00,1.46,0.00,66.99,51.93,43.01,38.76,12.09,0.00,0.00,20.62,20.62,110.26,0.00,51.98
17.00,72.37,29.95,67.13,626.00,203.65,7.51,7.88,110.37,17.56,0.00,0.00,14.91,65.74,5.13,2.82,163.91,60.15,104.25,21.75,18.00,122.99,0.00,1.97,6.88,87.69,6.39,9.00,85.47,3.45,19.77,0.00,0.00,61.97,20.62,62.32,0.00,0.00,72.84,0.00,1.53,0.00,66.99,47.06,42.90,38.76,13.19,0.00,0.00,20.62,20.62,110.26,0.00,53.27
18.00,72.37,29.95,67.13,626.00,203.65,7.51,7.88,110.37,17.56,0.00,0.00,14.92,93.25,5.13,2.82,163.91,61.99,104.25,21.75,18.00,122.99,0.00,1.97,6.88,87.69,6.39,9.00,4.64,3.45,0.00,0.00,0.00,43.31,67.10,43.31,0.00,0.00,97.73,0.00,2.67,0.00,66.99,47.05,50.20,38.76,30.67,0.00,0.00,32.27,32.27,101.45,0.00,58.52
19.00,72.37,29.95,67.13,626.00,203.65,7.51,7.88,110.37,17.56,0.00,0.00,14.92,82.69,5.13,2.82,163.91,63.56,104.25,21.75,4.13,122.99,0.00,1.97,6.88,87.69,6.39,9.00,75.26,3.45,17.41,0.00,0.00,67.50,0.00,0.00,0.00,0.00,74.68,71.13,2.67,67.01,67.01,50.51,39.69,38.76,30.67,0.00,0.00,74.17,74.17,39.32,0.00,55.19
20.00,72.37,29.95,67.13,626.00,203.65,7.51,7.88,110.37,17.56,0.00,0.00,14.92,81.63,5.13,2.82,163.91,71.83,104.25,21.75,29.06,122.99,0.00,1.97,6.88,87.69,6.39,9.00,84.80,3.45,19.62,0.00,0.00,20.62,67.10,0.00,0.00,0.00,79.59,78.23,2.67,67.01,53.52,47.89,46.80,38.76,30.67,0.00,0.00,40.41,40.41,110.23,0.00,54.32
21.00,72.37,29.95,67.13,626.00,203.65,7.51,7.88,110.37,17.56,0.00,0.00,14.92,71.28,5.13,2.82,163.91,71.22,104.25,21.75,18.00,122.99,0.00,1.97,6.88,87.69,6.39,9.00,59.26,3.45,13.71,0.00,0.00,0.00,62.02,62.77,0.00,0.00,80.38,0.00,2.78,67.01,30.93,46.93,40.72,38.76,16.21,16.20,0.00,63.21,20.62,87.78,0.00,50.18
22.00,72.37,29.95,67.13,626.00,203.65,7.51,7.88,110.37,17.56,0.00,0.00,14.92,72.63,5.13,2.82,163.91,66.88,104.25,21.75,28.60,122.99,0.00,1.97,6.88,87.69,6.39,9.00,65.90,3.45,15.24,0.00,0.00,0.00,58.76,59.44,0.00,0.00,92.85,0.00,3.21,67.01,56.27,47.59,44.85,38.76,19.51,19.47,0.00,47.64,32.82,77.81,0.00,51.83
23.00,72.37,29.95,67.13,626.00,203.65,7.51,7.88,110.37,17.56,0.00,0.00,14.92,71.74,5.13,2.82,163.91,67.24,104.25,21.75,4.13,122.99,0.00,1.97,6.88,87.69,6.39,9.00,70.60,3.45,16.33,0.00,0.00,0.00,60.52,61.23,0.00,0.00,85.16,0.00,3.25,67.01,59.19,46.52,45.92,38.76,19.85,19.81,0.00,43.26,43.26,60.89,0.00,51.81
24.00,72.37,29.95,67.13,626.00,203.65,7.51,7.88,110.37,17.56,0.00,0.00,14.91,71.75,5.13,2.82,163.91,68.27,104.25,21.75,4.13,122.99,0.00,1.97,6.88,87.69,6.39,9.00,4.64,3.45,0.00,0.00,0.00,0.00,53.17,67.83,0.00,0.00,123.95,0.00,3.28,67.01,53.16,46.55,45.90,38.76,20.02,19.98,0.00,0.00,79.43,54.15,0.00,51.09
25.00,72.37,29.95,67.13,626.00,203.65,7.51,7.88,110.37,17.56,0.00,0.00,14.92,75.79,5.13,2.82,163.91,66.88,104.25,21.75,28.01,122.99,0.00,1.97,6.88,87.69,6.39,9.00,85.48,3.45,19.77,0.00,0.00,0.00,67.10,59.77,0.00,0.00,115.88,0.00,2.66,0.00,66.99,51.19,41.26,38.76,0.00,30.55,0.00,0.00,37.70,83.81,0.00,51.59
26.00,46.28,29.95,67.13,626.00,203.65,7.51,7.88,110.37,17.56,0.00,0.00,14.92,94.91,5.13,2.82,163.91,65.78,104.25,21.75,18.12,122.99,0.00,1.97,6.88,87.69,6.39,9.00,85.46,3.45,19.77,0.00,0.00,50.60,67.07,67.85,0.00,0.00,156.70,0.00,2.35,0.00,64.47,31.17,0.00,38.76,0.00,25.72,0.00,0.00,29.92,83.82,0.00,58.45
27.00,51.34,29.95,67.13,626.00,203.65,7.51,7.88,110.37,17.56,0.00,0.00,14.92,94.82,5.13,2.82,163.91,75.76,104.25,21.75,35.37,122.99,0.00,1.97,6.88,87.69,6.39,9.00,77.32,3.45,17.89,0.00,0.00,67.50,35.00,67.88,0.00,0.00,128.64,0.00,2.15,0.00,67.01,39.18,0.00,38.76,0.00,22.66,0.00,0.00,24.86,67.91,0.00,48.95
28.00,72.37,29.95,67.13,626.00,203.65,7.51,7.88,110.37,17.56,0.00,0.00,14.92,94.92,5.13,2.82,163.91,76.99,104.25,21.75,35.37,122.99,0.00,1.97,6.88,87.69,6.39,9.00,63.59,3.45,14.71,0.00,0.00,20.62,27.20,20.62,0.00,0.00,126.62,0.00,2.02,0.00,67.01,46.36,41.29,38.76,10.32,10.32,0.00,0.00,76.69,99.41,0.00,51.50
29.00,72.37,29.95,67.13,626.00,203.65,7.51,7.88,110.37,17.56,0.00,0.00,14.92,71.02,5.13,2.82,163.91,77.26,104.25,21.75,35.37,122.99,0.00,1.97,6.88,87.69,6.39,9.00,83.91,3.45,19.41,0.00,0.00,46.58,46.45,20.62,0.00,0.00,80.98,0.00,3.18,0.00,67.06,52.61,44.62,38.76,19.30,19.27,0.00,0.00,28.72,110.26,0.00,43.20
