"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION"
1.00,0.00,20.56,0.00,14.00,4.20,7.20,3.20,6.30,1.60,0.00,3.50,16.00,0.00,0.00,3.10,3.26,5.80,18.00,15.00,0.00,2.50,6.00,2.50,8.00,15.94,3.50,5.00,1.30,0.00,0.98,9.63,2.30,28.25,3.12,13.91,0.00,15.46,0.00,0.60,3.50,4.00,4.20,2.30,2.00,6.50,5.00,2.00,10.80,7.81,5.20,2.30,15.11,15.04,9.45,0.00,0.44,5.50,5.48,0.57,0.21,0.00,9.43,4.00,0.00,1.32,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
2.00,0.00,21.03,0.00,14.00,4.20,7.20,3.20,6.30,1.60,0.00,3.50,16.00,0.00,0.00,3.10,3.26,5.80,18.00,15.07,0.00,2.50,6.00,2.50,8.00,15.94,3.50,5.00,1.30,0.00,0.88,8.61,2.30,28.15,3.12,13.91,0.00,15.46,0.00,0.60,3.50,4.00,4.20,2.30,1.00,6.50,5.00,2.00,10.00,7.81,5.20,2.30,15.09,14.91,9.45,0.00,0.44,4.48,5.21,0.38,0.20,0.00,8.96,3.00,0.00,1.32,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
3.00,0.00,21.15,0.00,14.00,4.20,7.20,3.20,6.30,1.60,0.00,3.50,16.00,0.00,0.00,3.10,3.27,5.80,18.00,18.00,0.00,2.50,6.00,2.50,8.00,15.94,3.50,5.00,1.30,0.00,0.87,8.33,2.30,28.11,3.12,13.91,0.00,15.46,0.00,0.60,3.50,4.00,4.20,2.30,0.00,6.50,5.00,2.00,10.80,7.81,5.20,2.30,14.46,14.64,9.45,0.00,0.44,4.89,6.03,0.49,0.20,0.00,9.32,3.00,0.00,1.28,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
4.00,0.00,21.31,0.00,14.00,4.20,7.20,3.20,6.30,1.60,0.00,3.50,16.00,0.00,0.00,3.10,3.27,5.80,15.00,18.00,0.00,2.50,6.00,2.50,8.00,15.94,3.50,5.00,1.30,0.00,0.88,8.16,2.30,28.05,3.12,13.91,0.00,15.46,0.00,0.60,3.50,4.00,4.20,2.30,1.00,6.50,5.00,2.00,10.80,7.81,5.20,2.30,14.55,14.69,9.45,0.00,0.44,5.00,7.40,0.41,0.22,0.00,9.91,3.00,0.00,1.28,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
5.00,0.00,21.36,0.00,14.00,4.20,7.20,3.20,6.30,1.60,0.00,3.50,16.00,0.00,0.00,3.10,3.27,5.80,15.00,15.00,0.00,2.50,6.00,2.50,8.00,15.94,3.50,5.00,1.30,0.00,0.90,6.88,2.30,28.16,3.12,13.91,0.00,15.46,0.00,0.60,3.50,4.00,4.20,2.30,1.00,6.50,5.00,2.00,10.80,7.81,5.20,2.30,14.20,14.81,9.45,0.00,0.44,5.46,7.84,0.49,0.36,0.00,10.78,3.00,0.00,1.28,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
6.00,0.00,21.65,0.00,14.00,4.20,7.20,3.20,6.30,1.60,0.00,3.50,16.00,0.00,0.00,3.10,3.27,5.80,15.00,15.00,0.00,2.50,6.00,2.50,8.00,15.94,3.50,5.00,1.30,0.00,0.93,6.86,2.30,28.20,3.12,13.91,0.00,15.46,0.00,0.60,3.50,4.00,4.20,2.30,1.00,6.50,5.00,2.00,10.80,7.81,5.20,2.30,14.05,14.45,9.45,0.00,0.44,6.60,8.28,0.56,0.39,0.00,10.70,4.00,0.00,1.28,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
7.00,0.00,21.39,0.00,14.00,4.20,7.20,3.20,6.30,1.60,0.00,3.50,16.00,0.00,0.00,3.10,3.27,5.80,17.00,10.00,0.00,2.50,6.00,2.50,8.00,15.94,3.50,5.00,1.30,0.00,0.99,5.72,2.30,28.44,3.12,13.91,0.00,15.46,0.00,0.60,3.50,4.00,4.20,2.30,1.00,6.50,5.00,2.00,10.80,7.81,5.20,2.30,13.29,13.99,9.45,0.00,0.44,6.60,8.98,0.72,0.42,0.00,9.48,5.00,0.00,1.28,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
8.00,0.00,21.65,0.00,14.00,4.20,7.20,3.20,6.30,1.60,0.00,3.50,16.00,0.00,0.00,3.10,3.27,5.80,17.00,10.00,0.00,2.50,6.00,2.50,8.00,15.94,3.50,5.00,1.30,0.00,1.06,5.36,2.30,28.67,3.12,13.91,0.00,15.46,0.00,0.60,3.50,4.00,4.20,2.30,2.00,6.50,5.00,2.00,10.80,7.81,5.20,2.30,12.53,13.32,9.45,0.00,0.44,7.91,9.80,0.81,0.47,0.00,9.06,6.00,0.00,1.24,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
9.00,0.00,21.99,0.00,14.00,4.20,7.20,3.20,6.30,1.60,0.00,3.50,16.00,0.00,0.00,3.10,3.27,5.80,17.00,10.00,0.00,2.50,6.00,2.50,8.00,15.94,3.50,5.00,1.30,0.00,1.04,5.59,2.30,28.70,3.12,13.91,0.00,15.46,0.00,0.60,3.50,4.00,4.20,2.30,2.00,6.50,5.00,2.00,10.80,7.81,5.20,2.30,12.79,13.37,9.45,0.00,0.44,8.13,10.40,0.77,0.45,0.00,9.38,8.00,0.10,1.24,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
10.00,0.00,21.93,0.00,14.00,4.20,7.20,3.20,6.30,1.60,0.00,3.50,16.00,0.00,0.00,3.10,3.27,5.80,20.00,10.00,0.00,2.50,6.00,2.50,8.00,15.94,3.50,5.00,1.30,0.00,1.02,6.33,2.30,28.63,3.12,13.91,0.00,15.46,0.00,0.60,3.50,4.00,4.20,2.30,3.00,6.50,5.00,2.00,10.80,7.81,5.20,2.30,12.87,13.52,9.45,0.00,0.44,8.68,11.93,0.91,0.44,0.00,10.14,10.00,0.20,1.24,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
