"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI"
1.00,0.00,19.91,0.00,14.00,4.20,7.60,3.40,5.90,1.51,0.40,3.30,19.00,0.00,0.00,4.00,0.00,6.60,12.76,18.20,0.00,3.00,6.20,1.80,18.93,10.00,3.50,5.00,2.80,0.00,22.00,65.40,2.20,27.00,6.00,12.62,0.00,17.86,0.00,0.60,5.00,5.50,5.50,2.40,35.00,7.00,7.00,17.48,2.20,10.60,8.65,6.20,1.20,10.14,13.88,18.90,0.00,0.00,0.00,1.00,78.80,80.59,2.62,2.61,0.00,83.30,35.00,0.00,1.04,0.00,0.00,6.00
2.00,0.00,20.18,0.00,14.00,4.20,7.60,3.40,5.90,1.51,0.40,3.30,19.00,0.00,0.00,4.00,0.00,6.60,13.12,19.50,0.00,3.00,6.20,1.80,18.93,10.00,3.50,5.00,2.80,0.00,20.60,61.00,2.20,27.00,6.00,12.62,0.00,17.86,0.00,0.60,5.00,5.50,5.50,2.40,35.00,7.00,7.00,17.48,2.20,10.60,8.65,6.20,1.20,10.58,14.30,18.90,0.00,0.00,0.00,1.00,77.80,80.33,2.55,2.62,0.00,80.10,35.00,0.00,1.04,0.00,0.00,6.00
3.00,0.00,20.50,0.00,14.00,4.20,7.60,3.40,5.90,1.51,0.40,3.30,19.00,0.00,0.00,4.00,0.00,6.60,13.34,20.10,0.00,3.00,6.20,1.80,18.93,10.00,3.50,5.00,2.80,0.00,20.10,58.70,2.20,27.00,6.00,12.62,0.00,17.86,0.00,0.60,5.00,5.50,5.50,2.40,35.00,7.00,7.00,17.48,2.20,10.60,8.65,6.20,1.20,10.94,14.61,18.90,0.00,0.00,0.00,1.00,76.90,79.83,2.44,2.57,0.00,77.50,35.00,0.00,1.04,0.00,0.00,6.00
4.00,0.00,20.81,0.00,14.00,4.20,7.60,3.40,5.90,1.51,0.40,3.30,19.00,0.00,0.00,4.00,0.00,6.60,13.10,20.80,0.00,3.00,6.20,1.80,18.93,10.00,3.50,5.00,2.80,0.00,19.70,56.20,2.20,27.00,6.00,12.62,0.00,17.86,0.00,0.60,5.00,5.50,5.50,2.40,30.00,7.00,7.00,17.48,2.20,10.60,8.65,6.20,1.20,11.05,14.58,18.90,0.00,0.00,0.00,1.00,75.90,78.65,2.20,2.34,0.00,75.00,35.00,0.00,1.00,0.00,0.00,6.00
5.00,0.00,20.70,0.00,14.00,4.20,7.60,3.40,5.90,1.51,0.40,3.30,19.00,0.00,0.00,4.00,0.00,6.60,12.98,21.80,0.00,3.00,6.20,1.80,18.93,10.00,3.50,5.00,2.80,0.00,19.20,52.70,2.20,27.00,6.00,12.62,0.00,17.86,0.00,0.60,5.00,5.50,5.50,2.40,25.00,7.00,7.00,17.48,2.20,10.60,8.65,6.20,1.20,11.13,14.61,18.90,0.00,0.00,0.00,1.00,71.40,77.24,1.98,2.14,0.00,73.10,30.00,0.00,1.00,0.00,0.00,6.00
6.00,0.00,20.71,0.00,14.00,4.20,7.60,3.40,5.90,1.51,0.40,3.30,19.00,0.00,0.00,4.00,0.00,6.60,13.22,22.50,0.00,3.00,6.20,1.80,18.93,10.00,3.50,5.00,2.80,0.00,18.50,48.10,2.20,27.00,6.00,12.62,0.00,17.86,0.00,0.60,5.00,5.50,5.50,2.40,23.00,7.00,7.00,17.48,2.20,10.60,8.65,6.20,1.20,11.10,14.77,18.90,0.00,0.00,0.00,1.00,66.40,75.17,1.84,2.03,0.00,71.00,28.00,0.00,1.00,0.00,0.00,6.00
7.00,0.00,20.94,0.00,14.00,4.20,7.60,3.40,5.90,1.51,0.40,3.30,19.00,0.00,0.00,4.00,0.00,6.60,13.28,22.70,0.00,3.00,6.20,1.80,18.93,10.00,3.50,5.00,2.80,0.00,17.50,42.50,2.20,27.00,6.00,12.62,0.00,17.86,0.00,0.60,5.00,5.50,5.50,2.40,22.00,7.00,7.00,17.48,2.20,10.60,8.65,6.20,1.20,11.11,14.89,18.90,0.00,0.00,0.00,1.00,60.30,73.10,1.70,1.93,0.00,68.20,24.30,0.00,1.00,0.00,0.00,6.00
8.00,0.00,20.89,0.00,14.00,4.20,7.60,3.40,5.90,1.51,0.40,3.30,19.00,0.00,0.00,4.00,0.00,6.60,12.76,22.90,0.00,3.00,6.20,1.80,18.93,10.00,3.50,5.00,2.80,0.00,16.60,37.80,2.20,27.00,6.00,12.62,0.00,17.86,0.00,0.60,5.00,5.50,5.50,2.40,20.00,7.00,7.00,17.48,2.20,10.60,8.65,6.20,1.20,11.22,14.84,18.90,0.00,0.00,0.00,1.00,54.70,71.05,1.56,1.85,0.00,65.60,24.30,0.00,0.96,0.00,0.00,6.00
9.00,0.75,20.76,0.00,14.00,4.20,7.60,3.40,5.90,1.51,0.40,3.30,19.00,0.34,0.14,4.00,0.00,6.60,12.35,23.50,0.00,3.00,6.20,1.80,18.93,10.00,3.50,5.00,2.80,1.25,16.10,35.00,2.20,27.00,6.00,12.62,4.19,17.86,0.20,0.60,5.00,5.50,5.50,2.40,17.00,7.00,7.00,17.48,2.20,10.60,8.65,6.20,1.20,11.32,14.81,18.90,0.00,0.00,0.04,1.00,50.60,69.04,1.42,1.77,2.43,62.90,24.30,0.00,1.00,1.89,13.50,6.00
10.00,7.00,20.84,0.00,14.00,4.20,7.60,3.40,5.90,1.51,0.40,3.30,19.00,1.08,2.23,4.00,0.00,6.60,12.21,24.50,0.00,3.00,6.20,1.80,18.93,10.00,3.50,5.00,2.80,7.52,15.50,32.50,2.20,27.00,6.00,12.62,44.71,17.86,7.20,0.60,5.00,5.50,5.50,2.40,14.00,7.00,7.00,17.48,2.20,10.60,8.65,6.20,1.20,11.38,14.81,18.90,0.00,0.00,0.07,1.00,45.80,67.13,1.29,1.70,34.56,59.60,24.30,0.00,1.00,19.52,53.05,6.00
