"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2"
1.00,78.57,30.10,67.46,646.80,211.44,0.00,7.88,110.91,19.29,1.96,41.51,7.12,143.00,8.91,7.59,4.17,164.71,112.91,88.82,22.14,47.27,145.30,34.42,3.89,6.88,87.66,0.00,6.39,9.98,95.92,0.00,19.87,229.57,229.31,62.08,67.06,62.44,37.57,0.00,198.10,185.13,5.67,75.75,72.88,66.88,66.80,81.95,30.82,30.70,30.70,87.54,84.00,110.80,110.50
2.00,78.57,30.10,67.46,646.80,211.44,0.00,7.88,110.91,19.29,1.96,41.51,7.12,143.00,8.91,7.59,4.17,164.71,112.91,88.82,22.14,47.27,145.30,34.42,3.89,6.88,87.66,0.00,6.39,9.98,95.92,0.00,19.87,229.57,229.31,49.74,49.48,49.98,67.16,0.00,198.10,185.13,5.67,75.75,72.88,66.88,66.80,81.95,30.82,30.70,30.70,87.54,84.00,110.80,110.50
3.00,78.57,30.10,67.46,646.80,211.44,0.00,7.88,110.91,19.29,1.96,41.51,7.12,143.00,8.91,7.59,4.17,164.71,112.91,88.82,22.14,47.27,145.30,34.42,3.89,6.88,87.66,0.00,6.39,9.98,95.92,0.00,19.87,229.57,229.31,67.83,67.42,0.00,67.65,0.00,198.10,185.13,5.67,75.75,72.88,66.88,66.80,81.95,30.82,30.70,30.70,87.54,84.00,110.80,110.50
4.00,78.57,30.10,67.46,646.80,211.44,0.00,7.88,110.91,19.29,1.96,41.51,7.12,143.00,8.91,7.59,4.17,164.71,112.91,88.82,22.14,47.27,145.30,34.42,3.89,6.88,87.66,0.00,6.39,9.98,95.92,0.00,19.87,229.57,229.31,67.25,43.80,44.11,43.89,0.00,198.10,185.13,5.67,75.75,72.88,66.88,66.80,81.95,30.82,30.70,30.70,87.54,84.00,110.80,110.50
5.00,78.57,30.10,67.46,646.80,211.44,0.00,7.88,110.91,19.29,1.96,41.51,7.12,143.00,8.91,7.59,4.17,164.71,112.91,88.82,22.14,47.27,145.30,34.42,3.89,6.88,87.66,0.00,6.39,9.98,95.92,0.00,19.87,229.57,229.31,46.60,46.41,46.78,0.00,0.00,198.10,185.13,5.67,75.75,72.88,66.88,66.80,81.95,30.82,30.70,30.70,87.54,84.00,110.80,110.76
6.00,78.57,30.10,67.46,646.80,211.44,0.00,7.88,110.91,19.29,1.96,41.51,7.12,143.00,8.91,7.59,4.17,164.71,112.91,88.82,22.14,47.27,145.30,34.42,3.89,6.88,87.66,0.00,6.39,9.98,95.92,0.00,19.87,229.57,229.31,48.36,48.14,0.00,67.16,0.00,198.10,185.13,5.67,75.75,72.88,66.88,66.80,81.95,30.82,30.70,30.70,87.54,84.00,110.80,110.76
7.00,78.57,30.10,67.46,646.80,211.44,0.00,7.88,110.91,19.29,1.96,41.51,7.12,143.00,8.91,7.59,4.17,164.71,112.91,88.82,22.14,47.27,145.30,34.42,3.89,6.88,87.66,0.00,6.39,9.98,95.92,0.00,19.87,229.57,229.31,61.34,60.95,0.00,67.18,0.00,198.10,185.13,5.67,75.75,72.88,66.88,66.80,81.95,30.82,30.70,30.70,87.54,84.00,110.80,110.50
8.00,78.57,30.10,67.46,646.80,211.44,0.00,7.88,110.91,19.29,1.96,41.51,7.12,143.00,8.91,7.59,4.17,164.71,112.91,88.82,22.14,47.27,145.30,34.42,3.89,6.88,87.66,0.00,6.39,9.98,95.92,0.00,19.87,229.57,229.31,41.41,41.29,67.43,41.36,0.00,198.10,185.13,5.67,75.75,72.88,66.88,66.80,81.95,30.82,30.70,30.70,87.54,84.00,110.80,110.50
9.00,78.57,30.10,67.46,646.80,211.44,0.00,7.88,110.91,19.29,1.96,41.51,7.12,143.00,8.91,7.59,4.17,164.71,112.91,88.82,22.14,47.27,145.30,34.42,3.89,6.88,87.66,0.00,6.39,9.98,95.92,0.00,19.87,229.57,229.31,45.73,32.71,45.89,67.16,0.00,198.10,185.13,5.67,75.75,72.88,66.88,66.80,81.95,30.82,30.70,30.70,87.54,84.00,110.80,110.50
10.00,78.57,30.10,67.46,646.80,211.44,0.00,7.88,110.91,19.29,1.96,41.51,7.12,143.00,8.91,7.59,4.17,164.71,112.91,88.82,22.14,47.27,145.30,34.42,3.89,6.88,87.66,0.00,6.39,9.98,95.92,0.00,19.87,229.57,229.31,41.45,41.33,41.56,67.16,0.00,198.10,185.13,5.67,75.75,72.88,66.88,66.80,81.95,30.82,30.70,30.70,87.54,84.00,110.80,110.50
