"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN"
1.00,14.54,22.72,8.40,0.00,0.00,8.10,9.50,19.12,3.40,0.00,3.50,0.00,9.80,15.40,19.00,0.00,9.40,19.39,72.40,7.90,10.73,15.61,5.00,19.32,20.00,17.56,19.51,0.00,11.10,28.40,90.10,3.00,0.00,18.00,19.12,117.30,17.95,25.87,0.60,19.51,19.51,19.51,0.00,115.40,12.88,21.00,19.51,6.00,8.00,0.00,20.00,0.00,7.88,10.60,18.00,0.00,0.00,1.13,1.23,104.90,102.20,11.16,11.40,82.40,117.90,44.30,0.40,2.00,57.60,215.00
2.00,13.91,22.78,7.20,0.00,0.00,8.10,9.50,19.12,3.40,0.00,3.50,0.00,9.10,15.00,19.00,0.00,9.40,20.67,72.80,8.00,10.73,15.61,5.00,19.32,20.00,17.56,19.51,0.00,10.90,28.20,89.50,3.00,0.00,18.00,19.12,116.50,17.95,25.70,0.60,19.51,19.51,19.51,0.00,118.00,12.88,21.00,19.51,6.00,8.00,0.00,20.00,0.00,8.51,10.76,18.00,0.00,0.00,1.12,1.23,103.01,102.90,9.13,11.90,80.80,118.30,39.30,0.40,2.00,56.45,215.00
3.00,13.25,22.81,5.80,0.00,0.00,8.10,9.50,19.12,3.40,0.00,3.50,0.00,8.40,15.00,19.00,0.00,9.40,22.13,72.70,7.90,10.73,15.61,5.00,19.32,20.00,17.56,19.51,0.00,10.70,27.90,89.10,3.00,0.00,18.00,19.12,115.50,17.95,25.46,0.60,19.51,19.51,19.51,0.00,120.40,12.88,21.00,19.51,6.00,8.00,0.00,20.00,0.00,8.38,10.33,18.00,0.00,0.00,1.12,1.23,105.27,102.50,10.90,12.40,79.30,118.90,37.00,0.30,2.00,54.88,215.00
4.00,12.55,22.60,4.40,0.00,0.00,8.10,9.50,19.12,3.40,0.00,3.50,0.00,7.80,14.80,19.00,0.00,9.40,23.64,72.80,7.90,10.73,15.61,5.00,19.32,20.00,17.56,19.51,0.00,10.30,27.80,88.70,3.00,0.00,18.00,19.12,113.10,17.95,25.42,0.60,19.51,19.51,19.51,0.00,122.20,12.88,21.00,19.51,6.00,8.00,0.00,20.00,0.00,8.01,9.70,18.00,0.00,0.00,0.95,1.23,104.62,102.50,10.98,12.80,77.20,119.40,43.80,0.20,2.00,51.78,215.00
5.00,11.64,22.72,3.00,0.00,0.00,8.10,9.50,19.12,3.40,0.00,3.50,0.00,7.10,14.10,19.00,0.00,9.40,24.34,73.00,8.00,10.73,15.61,5.00,19.32,20.00,17.56,19.51,0.00,9.60,27.80,88.30,3.00,0.00,18.00,19.12,108.60,17.95,24.96,0.60,19.51,19.51,19.51,0.00,123.80,12.88,21.00,19.51,6.00,8.00,0.00,20.00,0.00,7.18,8.67,18.00,0.00,0.00,0.92,1.23,104.34,103.50,11.27,12.80,74.20,119.80,48.40,0.20,2.00,46.75,215.00
6.00,10.65,22.74,1.60,0.00,0.00,8.10,9.50,19.12,3.40,0.00,3.50,0.00,5.90,12.80,19.00,0.00,9.40,24.77,72.20,7.90,10.73,15.61,5.00,19.32,20.00,17.56,19.51,0.00,8.40,27.90,88.10,3.00,0.00,18.00,19.12,101.70,17.95,23.49,0.60,19.51,19.51,19.51,0.00,124.60,12.88,21.00,19.51,6.00,8.00,0.00,20.00,0.00,6.21,7.49,18.00,0.00,0.00,0.86,1.23,104.00,99.40,13.70,12.90,69.60,120.00,43.80,0.10,2.00,39.40,215.00
7.00,9.18,22.57,0.60,0.00,0.00,8.10,9.50,19.12,3.40,0.00,3.50,0.00,3.10,10.40,19.00,0.00,9.40,24.40,71.10,7.90,10.73,15.61,5.00,19.32,20.00,17.56,19.51,0.00,5.70,28.10,88.10,3.00,0.00,18.00,19.12,79.20,17.95,19.28,0.60,19.51,19.51,19.51,0.00,125.20,12.88,21.00,19.51,6.00,8.00,0.00,20.00,0.00,5.55,6.30,18.00,0.00,0.00,0.72,1.23,104.60,100.50,13.80,13.00,58.70,120.20,48.70,0.10,2.00,27.92,208.52
8.00,6.62,22.60,0.10,0.00,0.00,8.10,9.50,19.12,3.40,0.00,3.50,0.00,0.90,6.20,19.00,0.00,9.40,23.77,70.30,7.90,10.73,15.61,5.00,19.32,20.00,17.56,19.51,0.00,2.00,28.00,87.50,3.00,0.00,18.00,19.12,38.00,17.95,11.55,0.60,19.51,19.51,19.51,0.00,125.20,12.88,21.00,19.51,6.00,8.00,0.00,20.00,0.00,4.98,5.10,18.00,0.00,0.00,0.52,1.23,105.40,101.70,13.80,13.10,33.00,119.90,52.40,0.10,2.00,14.23,168.53
9.00,2.46,22.49,0.00,0.00,0.00,8.10,9.50,19.12,3.40,0.00,3.50,0.00,0.10,1.50,19.00,0.00,9.40,23.47,69.60,7.90,10.73,15.61,5.00,19.32,20.00,17.56,19.51,0.00,0.10,27.80,86.80,3.00,0.00,18.00,19.12,9.90,17.95,4.52,0.60,19.51,19.51,19.51,0.00,125.10,12.88,21.00,19.51,6.00,8.00,0.00,20.00,0.00,4.68,4.53,18.00,0.00,0.00,0.45,1.23,106.80,103.40,13.50,12.70,8.20,119.50,52.90,0.10,2.00,4.74,141.83
10.00,0.46,22.67,0.00,0.00,0.00,8.10,9.50,19.12,3.40,0.00,3.50,0.00,0.00,0.00,19.00,0.00,9.40,23.28,68.80,7.90,10.73,15.61,5.00,19.32,20.00,17.56,19.51,0.00,0.00,27.50,86.40,3.00,0.00,18.00,19.12,0.30,17.95,0.79,0.60,19.51,19.51,19.51,0.00,124.60,12.88,21.00,19.51,6.00,8.00,0.00,20.00,0.00,4.46,4.17,18.00,0.00,0.00,0.31,1.23,107.90,105.10,13.30,12.30,0.20,119.20,53.00,0.10,2.00,0.45,62.46
