"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","MALPASO","CANON DEL PATO","GALLITO CIEGO","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES","CAHUAG1","CAHUAG2","CHARCATA"
1.00,65.46,29.81,66.81,650.00,210.44,9.09,9.85,43.81,19.10,2.50,30.02,84.16,5.10,2.74,119.00,56.24,16.58,0.00,86.00,0.00,6.88,64.71,0.00,6.39,0.00,76.27,3.44,19.68,0.00,0.00,28.55,66.77,67.55,20.73,0.00,73.21,0.00,1.46,0.00,31.09,31.28,43.66,41.29,0.00,11.22,11.22,86.70,86.85,0.00,89.27,57.04,20.34,6.87,19.04,6.22,4.83
2.00,65.46,29.81,66.81,650.00,145.88,9.09,9.85,97.33,19.10,2.50,30.02,77.86,5.10,2.74,119.00,56.24,82.01,0.00,86.00,0.00,6.88,64.71,0.00,0.00,0.00,76.27,3.44,19.68,224.69,0.00,20.73,66.77,67.55,20.73,0.00,73.21,0.00,1.46,0.00,62.18,30.58,44.36,41.29,0.00,11.22,11.22,20.73,0.00,0.00,89.27,10.36,20.34,6.87,6.32,18.94,4.83
3.00,65.46,28.14,66.81,650.00,145.88,0.00,9.85,97.33,19.10,2.50,30.02,50.02,5.10,2.74,119.00,56.24,82.01,0.00,86.00,0.00,6.88,64.71,0.00,6.39,9.00,0.00,3.44,0.00,227.35,0.00,47.61,0.00,47.61,20.73,0.00,73.21,0.00,2.76,0.00,75.00,31.29,43.66,41.29,16.08,0.00,16.06,20.73,0.00,0.00,89.27,10.36,20.34,6.87,12.65,12.61,4.83
4.00,65.46,28.18,66.81,650.00,145.88,0.00,9.85,97.33,19.10,2.50,30.02,50.02,5.10,2.74,119.00,56.24,82.01,0.00,86.00,15.20,6.88,64.71,0.00,6.39,9.00,41.89,3.44,11.77,227.35,0.00,20.73,0.00,28.55,67.00,0.00,73.21,0.00,2.68,0.00,62.18,31.28,43.66,41.29,15.41,0.00,15.40,20.73,0.00,0.00,72.28,10.36,20.34,6.87,12.65,12.60,4.83
5.00,65.46,28.14,66.81,650.00,145.88,0.00,9.85,97.33,19.10,2.50,30.02,50.02,5.10,2.74,119.00,56.24,82.01,0.00,86.00,15.20,6.88,64.71,0.00,6.39,9.00,49.66,3.44,13.55,227.35,0.00,44.63,0.00,20.73,0.00,0.00,73.21,0.00,3.64,0.00,62.18,38.35,43.83,41.29,0.00,22.84,22.83,20.73,0.00,0.00,106.26,10.36,20.34,6.87,19.04,6.22,4.83
6.00,65.46,28.14,66.81,650.00,145.88,0.00,9.85,97.33,19.10,2.50,30.02,50.02,5.10,2.74,119.00,56.24,82.01,0.00,86.00,15.20,6.88,64.71,0.00,6.39,9.00,7.44,3.44,3.83,150.47,150.46,35.39,0.00,20.73,0.00,0.00,73.21,0.00,4.63,72.47,62.77,38.03,44.15,41.29,0.00,30.41,30.40,20.73,0.00,0.00,77.34,10.36,20.34,6.87,19.04,6.22,4.83
7.00,65.46,28.14,66.81,650.00,145.88,0.00,9.85,97.33,19.10,2.50,30.02,50.02,5.10,2.74,119.00,56.24,82.01,0.00,86.00,15.20,6.88,64.71,0.00,6.39,9.98,7.44,3.44,3.83,169.36,169.33,20.73,0.00,28.71,0.00,0.00,73.21,0.00,4.70,74.55,75.00,38.35,43.83,41.29,0.00,30.41,30.40,20.73,26.94,0.00,59.18,10.36,20.34,6.87,19.04,6.22,4.83
8.00,65.46,28.14,66.81,650.00,145.88,0.00,9.85,97.33,19.10,2.50,30.02,50.02,5.10,2.74,119.00,56.24,82.01,0.00,86.00,15.20,6.88,64.71,0.00,6.39,9.00,7.44,3.44,3.83,184.19,184.08,20.73,0.00,28.14,0.00,0.00,73.21,0.00,5.67,74.55,75.00,37.70,44.48,41.29,30.52,30.41,30.40,20.73,20.73,0.00,48.21,10.36,20.34,6.87,19.04,6.22,4.83
9.00,65.46,28.14,66.81,650.00,145.88,0.00,9.85,97.33,19.10,2.50,30.02,50.02,5.10,2.74,119.00,56.24,82.01,0.00,86.00,15.20,6.88,64.71,0.00,6.39,9.00,57.89,3.44,15.45,165.21,165.19,0.00,0.00,20.73,0.00,0.00,73.21,0.00,5.67,74.55,62.52,33.64,43.73,41.29,25.67,25.57,25.56,20.73,26.94,0.00,78.11,10.36,20.34,6.87,19.04,6.22,4.83
10.00,65.46,28.14,66.81,650.00,145.88,0.00,9.85,97.33,19.10,2.50,30.02,50.02,5.10,2.74,119.00,56.24,82.01,0.00,86.00,15.20,6.88,64.71,0.00,6.39,9.00,76.27,3.44,19.68,148.84,148.83,0.00,0.00,20.73,0.00,0.00,73.21,0.00,5.61,74.55,75.00,40.62,44.23,41.29,25.35,25.25,25.25,20.73,20.73,0.00,78.11,10.36,20.34,6.87,19.04,6.22,4.83
