"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CS INTIPAMPA EXPANSION","CS COENERGY"
11.00,0.02,16.24,0.00,0.00,4.35,8.40,6.00,6.30,1.60,0.00,2.50,0.00,0.14,0.02,14.63,0.00,5.60,23.49,35.26,0.00,4.00,7.00,4.00,17.37,13.27,10.73,14.63,1.40,0.00,4.62,10.19,2.35,28.12,15.61,18.05,0.93,17.95,0.19,0.60,19.51,19.51,19.51,1.20,5.54,8.30,13.66,3.50,10.80,6.64,4.40,2.40,0.64,0.32,18.00,0.00,1.23,10.66,23.07,0.32,0.20,0.98,22.17,1.86,0.00,2.00,0.26,2.45,11.00,37.00,24.00,0.78,0.00
12.00,0.24,16.28,0.00,0.00,4.35,8.40,6.00,6.30,1.60,0.00,2.50,0.00,0.53,0.28,14.63,0.00,5.60,23.22,31.45,0.00,4.00,7.00,4.00,17.37,13.27,10.73,14.63,1.40,0.16,4.78,10.68,2.35,28.12,15.61,18.05,9.32,17.95,1.25,0.60,19.51,19.51,19.51,1.20,4.67,8.30,13.66,3.50,10.80,6.64,4.40,2.40,0.54,0.29,18.00,0.00,1.23,8.96,20.54,0.25,0.13,8.43,24.67,2.04,0.00,2.00,3.86,32.54,11.00,75.00,24.00,3.90,0.02
13.00,1.11,16.64,0.00,0.00,4.35,8.40,6.00,6.30,1.60,0.00,2.50,0.00,0.74,1.02,14.63,0.00,5.60,22.81,28.11,0.00,4.00,7.00,4.00,17.37,13.27,10.73,14.63,1.40,0.77,4.87,10.99,2.35,28.12,15.61,18.05,25.02,17.95,3.56,0.60,19.51,19.51,19.51,0.00,4.29,8.30,13.66,3.50,10.80,6.64,4.40,2.40,0.48,0.28,18.00,0.03,1.23,7.51,18.19,0.19,0.09,21.15,27.05,2.30,0.00,2.00,10.39,97.20,11.00,128.00,24.00,7.02,0.05
14.00,2.99,16.96,0.06,0.00,4.35,8.40,6.00,6.30,1.40,0.00,2.50,0.00,1.62,2.19,14.63,0.00,5.60,22.00,26.18,0.00,4.00,7.00,4.00,17.37,13.27,10.73,14.63,1.40,1.82,4.72,10.77,2.35,28.12,15.61,18.05,45.55,17.95,6.59,0.60,19.51,19.51,19.51,0.00,5.34,8.30,13.66,3.50,10.80,6.64,4.40,2.40,0.53,0.29,18.00,0.05,1.23,6.80,16.39,0.14,0.09,38.14,29.07,2.83,0.00,2.00,19.90,182.09,11.00,180.00,24.00,16.01,0.10
15.00,5.63,17.49,0.72,0.00,4.35,8.40,6.00,6.30,1.40,0.00,2.50,0.00,5.39,3.50,14.63,0.00,5.60,21.11,24.96,0.00,4.00,7.00,4.00,17.37,13.27,10.73,14.63,1.40,3.04,4.86,11.41,2.35,28.12,15.61,18.05,62.24,17.95,10.71,0.60,19.51,19.51,19.51,0.00,6.02,8.30,13.66,3.50,10.80,6.64,4.40,2.40,0.57,0.28,18.00,0.06,1.23,6.25,15.22,0.13,0.14,51.66,30.72,3.67,0.00,2.00,30.86,215.20,11.00,190.00,24.00,25.00,0.15
16.00,7.81,17.52,2.27,0.00,4.35,8.40,6.00,6.30,1.40,0.00,2.50,0.00,10.39,4.57,14.63,0.00,5.60,19.96,25.90,0.00,4.00,7.00,4.00,17.37,13.27,10.73,14.63,1.40,4.09,5.84,14.60,2.35,28.12,15.61,18.05,73.55,17.95,14.23,0.60,19.51,19.51,19.51,0.00,5.61,8.30,13.66,3.50,10.80,6.64,4.40,2.40,0.58,0.22,18.00,0.09,1.23,6.15,15.98,0.23,0.36,59.30,31.26,5.47,0.10,2.00,39.68,225.69,11.00,199.00,24.00,28.32,0.21
17.00,9.53,17.26,4.75,0.00,4.35,8.40,6.00,6.30,1.40,0.00,2.50,0.00,13.59,5.26,14.63,0.00,5.60,19.01,27.48,0.00,4.00,7.00,4.00,17.37,13.27,10.73,14.63,1.40,4.70,6.91,18.35,2.35,28.12,15.61,18.05,78.86,17.95,18.61,0.60,19.51,19.51,19.51,0.00,5.70,8.30,13.66,3.50,10.80,6.64,4.40,2.40,0.60,0.17,18.00,0.44,1.23,7.32,17.81,0.39,0.62,64.71,33.14,6.90,0.20,2.00,48.72,229.28,11.00,203.00,24.00,31.63,0.26
18.00,10.75,15.68,7.39,0.00,4.35,8.40,6.00,6.30,1.40,0.00,2.50,0.00,15.34,6.55,14.63,0.00,5.60,18.67,30.99,0.00,4.00,7.00,4.00,17.37,13.27,10.73,14.63,1.40,5.97,8.25,23.77,2.35,28.12,15.61,18.05,88.81,17.95,21.14,0.60,19.51,19.51,19.51,0.00,7.35,8.30,13.66,3.50,10.80,6.64,4.40,2.40,0.65,0.16,18.00,0.59,1.23,12.30,22.86,0.70,1.02,72.99,39.05,7.24,0.20,2.00,54.92,235.54,11.00,207.00,24.00,33.26,0.31
19.00,12.04,14.62,9.62,0.00,4.35,8.40,6.00,6.30,1.40,0.00,2.50,0.00,15.72,8.54,14.63,0.00,5.60,18.25,35.76,0.00,4.00,7.00,4.00,17.37,13.27,10.73,14.63,1.40,7.45,9.58,29.23,2.35,28.12,15.61,18.05,100.84,17.95,23.69,0.60,19.51,19.51,19.51,0.00,9.94,8.30,13.66,3.50,10.80,6.64,4.40,2.40,0.70,0.15,18.00,0.74,1.23,18.37,28.94,1.07,1.48,82.89,44.99,9.65,0.30,2.00,62.30,244.37,11.00,209.00,24.00,34.89,0.34
20.00,13.32,14.48,11.50,0.00,4.35,8.40,6.00,6.30,1.40,0.00,2.50,0.00,16.10,10.48,14.63,0.00,5.60,17.61,44.30,0.00,4.00,7.00,4.00,17.37,13.27,10.73,14.63,1.40,8.61,10.90,34.78,2.35,28.12,15.61,18.05,111.75,17.95,24.98,0.60,19.51,19.51,19.51,0.00,15.35,8.30,13.66,3.50,10.80,6.64,4.40,2.40,0.77,0.14,18.00,0.83,1.23,27.70,38.09,1.60,2.14,89.37,51.06,18.32,0.30,2.00,66.74,246.62,11.00,210.00,24.00,36.13,0.35
21.00,14.22,14.58,12.75,0.00,4.35,8.40,6.00,6.30,1.40,0.00,2.50,0.00,16.72,11.68,14.63,0.00,5.60,17.11,52.60,0.00,4.00,7.00,4.00,17.37,13.27,10.73,14.63,1.40,10.10,12.06,39.65,2.35,28.12,15.61,18.05,119.73,17.95,24.19,0.60,19.51,19.51,19.51,0.00,21.29,8.30,13.66,3.50,10.80,6.64,4.40,2.40,0.98,0.29,18.00,0.90,1.23,35.98,46.10,2.08,2.78,95.04,56.38,27.15,0.30,2.00,68.93,246.51,11.00,209.00,24.00,37.36,0.35
22.00,14.77,14.95,13.57,0.00,4.35,8.40,6.00,6.30,1.40,0.00,2.50,0.00,17.06,12.81,14.63,0.00,5.60,17.02,60.19,1.00,4.00,7.00,4.00,17.37,13.27,10.73,14.63,1.40,11.21,12.78,42.44,2.35,28.12,15.61,18.05,120.05,17.95,23.92,0.60,19.51,19.51,19.51,0.00,28.83,8.30,13.66,3.50,10.80,6.64,4.40,2.40,1.62,0.92,18.00,0.92,1.23,41.08,50.69,2.40,3.36,95.01,59.43,36.49,0.40,2.00,71.05,247.08,11.00,208.00,24.00,37.00,0.35
23.00,14.66,15.10,13.62,0.00,4.35,8.40,6.00,6.30,1.40,0.00,2.50,0.00,17.04,13.85,14.63,0.00,5.60,17.19,66.67,2.40,4.00,7.00,4.00,17.37,13.27,10.73,14.63,1.40,12.13,13.34,44.76,2.35,28.12,15.61,18.05,107.69,17.95,23.12,0.60,19.51,19.51,19.51,0.00,36.93,8.30,13.66,3.50,10.80,6.64,4.40,2.40,2.40,1.76,18.00,0.91,1.23,45.26,54.25,2.66,3.86,87.58,61.63,46.08,0.40,2.00,72.86,247.77,11.00,208.00,24.00,36.64,0.36
24.00,14.47,14.18,13.43,0.00,4.35,8.40,6.00,6.30,1.50,0.00,2.50,0.00,16.66,13.72,14.63,0.00,5.60,18.13,69.80,3.10,4.00,7.00,4.00,17.37,13.27,10.73,14.63,1.40,12.31,13.43,45.62,2.35,28.12,15.61,18.05,96.41,17.95,22.27,0.60,19.51,19.51,19.51,0.00,46.72,8.30,13.66,3.50,10.80,6.64,4.40,2.40,3.62,3.22,18.00,0.93,1.23,46.70,54.70,2.78,4.11,81.22,61.28,56.40,0.40,2.00,73.57,247.30,11.00,208.00,24.00,36.86,0.35
25.00,14.12,12.40,13.16,0.00,4.35,8.40,6.00,6.30,1.50,0.00,2.50,0.00,15.85,12.99,14.63,0.00,5.60,19.29,72.52,2.70,4.00,7.00,4.00,17.37,13.27,10.73,14.63,1.40,12.00,13.50,46.61,2.35,28.12,15.61,18.05,95.44,17.95,21.97,0.60,19.51,19.51,19.51,0.00,58.15,8.30,13.66,3.50,10.80,6.64,4.40,2.40,5.04,4.87,18.00,0.92,1.23,48.29,55.41,2.87,4.30,76.49,60.84,66.63,0.40,2.00,73.52,245.31,11.00,206.00,24.00,37.07,0.36
26.00,13.49,12.03,12.81,0.00,4.35,8.40,6.00,6.30,1.50,0.00,2.50,0.00,15.70,12.74,14.63,0.00,5.60,21.08,73.99,2.70,4.00,7.00,4.00,17.37,13.27,10.73,14.63,1.40,11.89,13.52,47.99,2.35,28.12,15.61,18.05,88.89,17.95,21.47,0.60,19.51,19.51,19.51,0.00,74.50,8.30,13.66,3.50,10.80,6.64,4.40,2.40,7.03,7.09,18.00,0.92,1.23,50.36,56.84,2.89,4.29,68.75,60.15,76.60,0.30,2.00,73.00,243.15,11.00,204.00,24.00,36.30,0.36
27.00,12.56,12.17,12.24,0.00,4.35,8.40,6.00,6.30,1.50,0.00,2.50,0.00,16.17,13.38,14.63,0.00,5.60,22.58,75.19,2.80,4.00,7.00,4.00,17.37,13.27,10.73,14.63,1.40,11.81,13.50,48.84,2.35,28.12,15.61,18.05,78.00,17.95,20.42,0.60,19.51,19.51,19.51,0.00,89.89,8.30,13.66,3.50,10.80,6.64,4.40,2.40,8.74,8.93,18.00,0.92,1.23,52.25,58.19,2.92,4.29,57.99,59.39,86.76,0.20,2.00,71.49,240.02,11.00,199.00,24.00,35.53,0.36
28.00,11.54,13.06,11.48,0.00,4.35,8.40,6.00,6.30,1.50,0.00,2.50,0.00,16.27,13.07,14.63,0.00,5.60,23.20,75.61,3.00,4.00,7.00,4.00,17.37,13.27,10.73,14.63,1.40,10.94,13.39,48.11,2.35,28.12,15.61,18.05,70.81,17.95,18.75,0.60,19.51,19.51,19.51,0.00,102.36,8.30,13.66,3.50,10.80,6.64,4.40,2.40,9.60,9.64,18.00,0.77,1.23,53.65,59.25,3.00,4.28,51.01,58.45,97.45,0.20,2.00,69.18,232.36,11.00,194.00,24.00,34.51,0.35
29.00,10.13,12.42,10.31,0.00,4.35,8.40,6.00,6.30,1.50,0.00,2.50,0.00,15.04,12.17,14.63,0.00,5.60,23.71,75.84,3.10,4.00,7.00,4.00,17.37,13.27,10.73,14.63,1.40,10.15,13.28,47.45,2.35,28.12,15.61,18.05,66.40,17.95,16.80,0.60,19.51,19.51,19.51,0.00,112.56,8.30,13.66,3.50,10.80,6.64,4.40,2.40,10.34,10.30,18.00,0.75,1.23,54.36,59.53,3.02,4.24,48.26,57.50,106.48,0.10,2.00,66.70,221.79,11.00,185.00,24.00,33.48,0.34
30.00,8.45,12.22,8.77,0.00,4.35,8.40,6.00,6.30,1.50,0.00,2.50,0.00,12.92,10.92,14.63,0.00,5.60,23.89,75.48,3.00,4.00,7.00,4.00,17.37,13.27,10.73,14.63,1.40,9.32,13.22,47.00,2.35,28.12,15.61,18.05,64.65,17.95,14.57,0.60,19.51,19.51,19.51,0.00,115.91,8.30,13.66,3.50,10.80,6.64,4.40,2.40,10.75,10.80,18.00,0.70,1.23,53.02,57.47,2.88,4.09,46.98,56.51,110.52,0.10,2.00,63.16,210.01,11.00,176.00,24.00,30.78,0.31
31.00,6.75,11.46,7.32,0.00,4.35,8.40,6.00,6.30,1.50,0.00,2.50,0.00,8.86,9.42,14.63,0.00,5.60,23.95,75.19,0.00,4.00,7.00,4.00,17.37,13.27,10.73,14.63,1.40,8.16,13.10,46.13,2.35,28.12,15.61,18.05,62.06,17.95,12.61,0.60,19.51,19.51,19.51,0.00,119.06,8.30,13.66,3.50,10.80,6.64,4.40,2.40,11.10,11.25,18.00,0.59,1.23,51.59,55.64,2.69,3.93,45.87,55.53,114.08,0.10,2.00,59.46,200.88,11.00,143.00,24.00,28.07,0.26
32.00,5.15,11.36,4.99,0.00,4.35,8.40,6.00,6.30,1.66,0.00,2.50,0.00,3.88,8.15,14.63,0.00,5.60,23.67,75.07,0.00,4.00,7.00,4.00,17.37,13.27,10.73,14.63,1.40,6.76,12.77,44.03,2.35,28.12,15.61,18.05,55.89,17.95,10.43,0.60,19.51,19.51,19.51,0.00,121.57,8.30,13.66,3.50,10.80,6.64,4.40,2.40,11.25,11.59,18.00,0.43,1.23,49.92,54.56,2.41,3.71,41.78,54.57,116.22,0.10,2.00,54.01,188.43,11.00,109.00,24.00,22.79,0.20
33.00,3.35,11.18,1.89,0.00,4.35,8.40,6.00,6.30,1.66,0.00,2.50,0.00,1.72,6.53,14.63,0.00,5.60,23.30,74.97,0.00,4.00,7.00,4.00,17.37,13.27,10.73,14.63,1.40,5.18,12.67,42.88,2.35,28.12,15.61,18.05,44.10,17.95,6.88,0.60,19.51,19.51,19.51,0.00,123.51,8.30,13.66,3.50,10.80,6.64,4.40,2.40,11.25,11.69,18.00,0.37,1.23,48.12,53.53,2.18,3.47,35.52,54.02,118.24,0.10,2.00,46.15,150.32,11.00,55.00,24.00,17.51,0.14
34.00,1.80,10.89,0.27,0.00,4.35,8.40,6.00,6.30,1.66,0.00,2.50,0.00,0.34,4.41,14.63,0.00,5.60,22.65,74.87,0.00,4.00,7.00,4.00,17.37,13.27,10.73,14.63,1.40,3.25,13.23,44.59,2.35,28.12,15.61,18.05,28.24,17.95,3.85,0.60,19.51,19.51,19.51,0.00,123.72,8.30,13.66,3.50,10.80,6.64,4.40,2.40,10.77,11.10,18.00,0.25,1.23,45.90,52.70,2.13,3.16,22.20,54.72,119.86,0.00,2.00,28.39,82.26,11.00,2.00,24.00,11.76,0.08
35.00,0.70,11.51,0.01,0.00,4.35,8.40,6.00,6.30,1.66,0.00,2.50,0.00,0.00,2.26,14.63,0.00,5.60,21.95,74.61,0.00,4.00,7.00,4.00,17.37,13.27,10.73,14.63,1.40,1.13,13.81,46.31,2.35,28.12,15.61,18.05,11.68,17.95,0.96,0.60,19.51,19.51,19.51,0.00,123.73,8.30,13.66,3.50,10.80,6.64,4.40,2.40,10.12,10.39,18.00,0.09,1.23,43.86,52.18,2.03,2.84,9.90,55.81,120.56,0.00,2.00,10.46,29.07,11.00,1.00,24.00,6.00,0.04
36.00,0.17,12.11,0.00,0.00,4.35,8.40,6.00,6.30,1.66,0.00,2.50,0.00,0.00,0.81,14.63,0.00,5.60,21.08,73.88,6.30,4.00,15.41,4.00,17.37,13.27,10.73,14.63,1.40,0.18,14.44,48.04,2.35,28.12,15.61,18.05,2.82,17.95,0.14,0.60,19.51,19.51,19.51,0.00,123.16,8.30,13.66,3.50,10.80,6.64,4.40,2.40,8.91,9.28,18.00,0.04,1.23,42.36,52.55,1.80,2.49,2.29,58.11,118.49,0.00,2.00,2.73,5.85,11.00,0.00,24.00,3.21,0.00
37.00,0.01,12.06,0.00,0.00,4.35,8.40,6.00,6.30,1.66,0.00,2.50,0.00,0.00,0.17,14.63,0.00,5.60,20.24,73.03,7.20,4.00,15.41,4.00,17.37,13.27,10.73,14.63,1.40,0.01,15.03,49.59,2.35,28.12,15.61,18.05,0.39,17.95,0.01,0.60,19.51,19.51,19.51,1.20,121.99,8.30,13.66,3.50,10.80,6.64,4.40,2.40,7.67,8.02,18.00,0.00,1.23,41.21,53.59,1.59,2.18,0.29,60.08,115.75,0.00,2.00,0.32,1.11,11.00,0.00,24.00,0.42,0.00
38.00,0.00,12.45,0.00,0.00,4.35,8.40,6.00,6.30,1.66,0.00,2.50,0.00,0.00,0.00,14.63,0.00,5.60,19.49,71.83,8.10,4.00,15.41,4.00,17.37,13.27,10.73,14.63,1.40,0.00,15.53,50.58,2.35,28.12,15.61,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,119.04,8.30,13.66,3.50,10.80,6.64,4.40,2.40,6.32,6.29,18.00,0.00,1.23,41.09,56.58,1.44,2.03,0.00,61.10,111.02,0.00,2.00,0.00,0.00,11.00,0.00,24.00,0.21,0.00
39.00,0.00,12.29,0.00,0.00,4.35,8.40,6.00,6.30,1.66,0.00,2.50,0.00,0.00,0.00,14.63,0.00,5.60,19.04,70.18,8.10,4.00,15.41,4.00,17.37,13.27,10.73,14.63,1.40,0.00,15.84,50.94,2.35,28.12,15.61,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,112.45,8.30,13.66,3.50,10.80,6.64,4.40,2.40,5.05,4.66,18.00,0.00,1.23,41.41,59.49,1.35,1.92,0.00,61.19,103.12,0.00,2.00,0.00,0.00,11.00,0.00,24.00,0.00,0.00
40.00,0.00,12.29,0.00,0.00,4.35,8.40,6.00,6.30,1.72,0.00,2.50,0.00,0.00,0.00,14.63,0.00,5.60,19.50,67.22,8.10,4.00,15.41,4.00,17.37,13.27,10.73,14.63,1.40,0.00,15.57,49.42,2.35,28.12,15.61,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,94.96,8.30,13.66,3.50,10.80,6.64,4.40,2.40,4.00,3.34,18.00,0.00,1.23,42.99,62.15,1.42,1.94,0.00,58.51,85.77,0.00,2.00,0.00,0.00,11.00,0.00,24.00,0.00,0.00
41.00,0.00,12.20,0.00,0.00,4.35,8.40,6.00,6.30,1.72,0.00,2.50,0.00,0.00,0.00,14.63,0.00,5.60,19.69,63.84,8.10,4.00,15.41,4.00,17.37,13.27,10.73,14.63,1.40,0.00,15.10,47.56,2.35,28.12,15.61,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,78.11,8.30,13.66,3.50,10.80,6.64,4.40,2.40,3.01,2.18,18.00,0.00,1.23,44.37,64.24,1.47,1.92,0.00,56.35,68.95,0.00,2.00,0.00,0.00,11.00,0.00,24.00,0.00,0.00
42.00,0.00,12.13,0.00,0.00,4.35,8.40,6.00,6.30,1.72,0.00,2.50,0.00,0.00,0.00,14.63,0.00,5.60,19.11,59.18,8.10,4.00,15.41,4.00,17.37,13.27,10.73,14.63,1.40,0.00,14.02,44.68,2.35,28.12,15.61,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,63.19,8.30,13.66,3.50,10.80,6.64,4.40,2.40,2.20,1.47,18.00,0.00,1.23,45.12,64.62,1.47,1.79,0.00,55.76,53.76,0.00,2.00,0.00,0.00,11.00,0.00,24.00,0.00,0.00
43.00,0.00,12.21,0.00,0.00,4.35,8.40,6.00,6.30,1.72,0.00,2.50,0.00,0.00,0.00,14.63,0.00,5.60,18.45,54.45,8.00,4.00,15.41,4.00,17.37,13.27,10.73,14.63,1.40,0.00,13.18,42.22,2.35,28.12,15.61,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,49.62,8.30,13.66,3.50,10.80,6.64,4.40,2.40,1.51,0.85,18.00,0.00,1.23,45.55,64.79,1.45,1.64,0.00,54.62,40.07,0.00,2.00,0.00,0.00,11.00,0.00,24.00,0.00,0.00
