"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI"
1.00,12.39,22.23,5.94,0.00,4.20,8.50,4.80,9.40,2.50,0.40,3.50,0.00,15.00,15.15,9.00,0.00,10.00,14.50,21.90,3.90,10.68,15.53,2.50,17.48,14.08,6.00,8.00,2.80,12.70,1.20,7.00,2.15,26.10,15.53,19.11,117.91,17.96,23.00,0.60,6.00,6.00,7.00,1.20,18.70,10.00,9.50,5.00,2.80,10.70,8.10,10.68,2.40,15.79,17.07,18.90,0.00,0.00,0.96,1.00,22.10,23.70,0.81,0.96,85.06,30.30,18.40,0.20,1.50,65.31,206.10,5.00
2.00,11.70,22.16,4.96,0.00,4.20,8.50,4.80,9.40,2.50,0.40,3.50,0.00,14.00,14.99,9.00,0.00,10.00,14.50,21.40,3.10,10.68,15.53,2.50,17.48,14.08,6.00,8.00,2.80,12.39,1.10,6.70,2.15,26.00,15.53,19.11,113.39,17.96,13.60,0.60,6.00,6.00,7.00,1.20,21.90,10.00,9.50,5.00,2.80,10.70,8.10,10.68,2.40,15.58,16.88,18.90,0.00,0.00,0.90,1.00,21.80,23.20,0.83,0.98,81.86,29.60,19.50,0.10,1.50,61.66,193.10,5.00
3.00,11.11,22.12,3.94,0.00,4.20,8.50,4.80,9.40,2.50,0.40,3.50,0.00,11.40,14.39,9.00,0.00,10.00,14.60,23.40,3.00,10.68,15.53,2.50,17.48,14.08,6.00,8.00,2.80,11.21,1.10,6.40,2.15,26.30,15.53,19.11,91.10,17.96,0.90,0.60,6.00,6.00,7.00,1.20,24.10,10.00,9.50,10.00,2.80,10.70,8.10,10.68,2.40,15.58,16.97,18.90,0.00,0.00,0.76,1.00,21.70,22.60,0.71,0.96,72.53,28.80,20.00,0.10,1.50,50.81,180.00,10.00
4.00,10.20,22.19,2.46,0.00,4.20,8.50,4.80,9.40,2.50,0.40,3.50,0.00,3.99,12.61,9.00,0.00,10.00,14.70,27.20,3.00,10.68,15.53,2.50,17.48,14.08,6.00,8.00,2.80,7.39,1.10,6.50,2.15,26.40,15.53,19.11,42.92,17.96,0.00,0.60,6.00,6.00,7.00,1.20,28.60,10.00,9.50,10.00,2.80,10.70,8.10,10.68,2.40,15.66,17.15,18.90,0.00,0.00,0.55,1.00,20.80,21.70,0.55,0.92,42.16,30.20,25.10,0.10,1.50,27.47,130.10,10.00
5.00,8.95,22.31,0.44,0.00,4.20,8.50,4.80,9.40,2.50,0.40,3.50,0.00,0.06,7.32,9.00,0.00,10.00,14.90,31.60,2.90,10.68,15.53,2.50,17.48,14.08,6.00,8.00,2.80,1.88,1.50,7.90,2.15,26.10,15.53,19.11,14.81,17.96,0.00,0.60,6.00,6.00,7.00,1.20,33.20,10.00,9.50,14.56,2.80,10.70,8.10,10.68,2.40,15.62,17.18,18.90,0.00,0.00,0.47,1.00,17.60,20.00,0.50,0.85,14.45,29.20,31.00,0.10,1.50,9.69,68.20,10.00
6.00,4.55,22.29,0.00,0.00,4.20,8.50,4.80,9.40,2.50,0.40,3.50,0.00,0.00,1.70,9.00,0.00,10.00,15.10,35.30,2.90,10.68,15.53,2.50,17.48,14.08,6.00,8.00,2.80,0.11,2.00,9.20,2.15,26.30,15.53,19.11,2.49,17.96,0.00,0.60,6.00,6.00,7.00,1.20,38.60,10.00,9.50,14.56,2.80,10.70,8.10,10.68,2.40,15.53,17.15,18.90,0.00,0.00,0.33,1.00,15.80,18.40,0.51,0.77,2.62,28.80,33.40,0.10,1.50,1.84,19.00,10.00
7.00,0.08,22.20,0.00,0.00,4.20,8.50,4.80,9.40,2.50,0.40,3.50,0.00,0.00,0.02,9.00,0.00,10.00,15.10,38.70,7.00,10.68,15.53,2.50,17.48,14.08,6.00,8.00,2.80,0.00,2.50,10.80,2.15,26.50,15.53,19.11,0.03,17.96,0.00,0.60,6.00,6.00,7.00,1.20,44.10,10.00,9.50,14.56,2.80,10.70,8.10,10.68,2.40,15.19,17.09,18.90,0.00,0.00,0.11,1.00,14.40,17.30,0.47,0.74,0.03,28.50,34.70,0.00,1.50,0.03,1.20,10.00
8.00,0.00,22.19,0.00,0.00,4.20,8.50,4.80,9.40,2.90,0.40,3.50,0.00,0.00,0.00,9.00,0.00,10.00,14.60,39.40,8.00,10.68,15.53,2.50,17.48,14.08,6.00,8.00,2.80,0.00,3.10,12.10,2.15,26.80,15.53,19.11,0.00,17.96,0.00,0.60,6.00,6.00,7.00,1.20,45.00,10.00,9.50,14.56,2.80,10.70,8.10,10.68,2.40,14.76,17.02,18.90,0.00,0.00,0.05,1.00,14.30,16.80,0.42,0.73,0.00,27.50,33.90,0.00,1.50,0.00,0.00,10.00
9.00,0.00,22.22,0.00,0.00,4.20,8.50,4.80,9.40,2.90,0.40,3.50,0.00,0.00,0.00,9.00,0.00,10.00,12.80,39.30,8.00,10.68,15.53,2.50,17.48,14.08,6.00,8.00,2.80,0.00,3.70,12.50,2.15,26.90,15.53,19.11,0.00,17.96,0.00,0.60,6.00,6.00,7.00,1.20,44.30,10.00,9.50,19.42,2.80,10.70,8.10,10.68,2.40,14.62,16.98,18.90,0.00,0.00,0.00,1.00,14.60,18.00,0.43,0.67,0.00,26.30,32.50,0.00,1.50,0.00,0.00,0.00
10.00,0.00,22.58,0.00,0.00,4.20,8.50,4.80,9.40,2.90,0.40,3.50,0.00,0.00,0.00,9.00,0.00,10.00,11.20,39.20,7.90,10.68,15.53,2.50,17.48,14.08,6.00,8.00,2.80,0.00,4.30,13.00,2.15,27.10,15.53,19.11,0.00,17.96,0.00,0.60,6.00,6.00,7.00,1.20,45.00,10.00,9.50,19.42,2.80,10.70,8.10,10.68,2.40,14.56,16.93,18.90,0.00,0.00,0.00,1.00,15.90,19.20,0.47,0.59,0.00,24.10,29.80,0.00,1.50,0.00,0.00,0.00
