"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN"
1.00,9.48,22.76,0.22,0.00,2.90,7.80,6.00,14.00,1.50,0.00,3.50,0.00,0.44,11.08,12.62,0.00,9.80,19.78,30.41,8.00,10.39,15.53,4.50,20.00,20.00,8.00,11.65,2.80,5.07,12.80,45.40,3.22,25.70,20.00,13.00,30.70,19.00,6.48,0.60,10.00,10.68,10.68,2.40,112.20,12.82,11.65,20.00,4.00,10.70,0.00,17.48,1.20,13.73,15.63,18.90,0.00,0.00,0.45,1.00,67.61,41.21,7.20,6.20,28.29,22.00,119.40,0.10,2.00,18.79,101.44
2.00,7.01,23.01,0.00,0.00,2.90,7.80,6.00,14.00,1.50,0.00,3.50,0.00,0.00,4.15,12.62,0.00,9.80,19.09,29.64,7.90,10.39,15.53,4.50,20.00,20.00,8.00,11.65,2.80,0.91,13.40,46.80,3.22,25.90,20.00,13.00,6.14,19.00,1.10,0.60,10.00,10.68,10.68,2.40,113.20,12.82,11.65,20.00,4.00,10.70,0.00,17.48,1.20,13.06,15.16,18.90,0.00,0.00,0.31,1.00,67.38,43.55,7.10,6.10,5.94,26.00,117.40,0.10,2.00,5.89,36.45
3.00,0.42,22.89,0.00,0.00,2.90,7.80,6.00,14.00,1.50,0.00,3.50,0.00,0.00,0.28,12.62,0.00,9.80,18.22,27.71,7.90,10.39,15.53,4.50,20.00,20.00,8.00,11.65,2.80,0.00,14.10,47.90,3.22,26.10,20.00,13.00,0.48,19.00,0.00,0.60,10.00,10.68,10.68,2.40,112.60,12.82,11.65,20.00,4.00,10.70,0.00,17.48,1.20,12.33,14.61,18.90,0.00,0.00,0.11,1.00,67.67,49.10,7.20,6.00,0.31,29.80,113.30,0.00,2.00,0.51,2.68
4.00,0.00,22.94,0.00,0.00,2.90,7.80,6.00,14.00,1.50,0.00,3.50,0.00,0.00,0.00,12.62,0.00,9.80,16.80,28.91,7.90,10.39,15.53,4.50,20.00,20.00,8.00,11.65,2.80,0.00,14.80,48.90,3.22,26.40,20.00,13.00,0.00,19.00,0.00,0.60,10.00,10.68,10.68,2.40,110.60,12.82,11.65,20.00,4.00,10.70,0.00,17.48,1.20,11.46,13.83,18.90,0.00,0.00,0.05,1.00,68.18,50.50,7.20,5.80,0.00,32.60,107.50,0.00,2.00,0.00,0.00
5.00,0.00,23.01,0.00,0.00,2.90,7.80,6.00,14.00,1.50,0.00,3.50,0.00,0.00,0.00,12.62,0.00,9.80,15.41,28.23,7.90,10.39,15.53,4.50,20.00,20.00,8.00,11.65,2.80,0.00,15.50,46.90,3.22,26.70,20.00,13.00,0.00,19.00,0.00,0.60,10.00,10.68,10.68,2.40,108.20,12.82,11.65,20.00,4.00,10.70,0.00,17.48,1.20,10.71,13.24,18.90,0.00,0.00,0.00,1.00,69.35,51.74,7.30,5.70,0.00,35.20,101.10,0.00,2.00,0.00,0.00
6.00,0.00,23.03,0.00,0.00,2.90,7.80,6.00,14.00,1.50,0.00,3.50,0.00,0.00,0.00,12.62,0.00,9.80,14.06,26.69,7.90,10.39,15.53,4.50,20.00,20.00,8.00,11.65,2.80,0.00,15.90,46.80,3.22,26.80,20.00,13.00,0.00,19.00,0.00,0.60,10.00,10.68,10.68,2.40,105.70,12.82,11.65,20.00,4.00,10.70,0.00,17.48,1.20,10.34,13.26,18.90,0.00,0.00,0.00,1.00,70.38,54.59,7.30,5.60,0.00,36.40,93.50,0.00,2.00,0.00,0.00
7.00,0.00,22.98,0.00,0.00,2.90,7.80,6.00,14.00,1.50,0.00,3.50,0.00,0.00,0.00,12.62,0.00,9.80,12.80,24.30,7.90,10.39,15.53,4.50,20.00,20.00,8.00,11.65,2.80,0.00,16.00,46.30,3.22,26.90,20.00,13.00,0.00,19.00,0.00,0.60,10.00,10.68,10.68,2.40,103.00,12.82,11.65,20.00,4.00,10.70,0.00,17.48,1.20,10.01,13.33,18.90,0.00,0.00,0.00,1.00,70.98,55.80,7.10,5.30,0.00,37.20,85.40,0.00,2.00,0.00,0.00
8.00,0.00,23.02,0.00,0.00,2.90,7.80,6.00,14.00,1.50,0.00,3.50,0.00,0.00,0.00,12.62,0.00,9.80,11.82,22.65,7.90,10.39,15.53,4.50,20.00,20.00,8.00,11.65,2.80,0.00,16.40,46.70,3.22,27.00,20.00,13.00,0.00,19.00,0.00,0.60,10.00,10.68,10.68,2.40,99.10,12.82,11.65,20.00,4.00,10.70,0.00,17.48,1.20,9.84,13.54,18.90,0.00,0.00,0.00,1.00,71.46,55.53,7.00,5.00,0.00,38.00,78.70,0.00,2.00,0.00,0.00
9.00,0.00,23.08,0.00,0.00,2.90,7.80,6.00,14.00,1.50,0.00,3.50,0.00,0.00,0.00,12.62,0.00,9.80,10.91,24.43,7.90,10.39,15.53,4.50,20.00,20.00,8.00,11.65,2.80,0.00,16.80,47.30,3.22,27.00,20.00,13.00,0.00,19.00,0.00,0.60,10.00,10.68,10.68,2.40,94.80,12.82,11.65,20.00,4.00,10.70,0.00,17.48,1.20,9.85,13.78,18.90,0.00,0.00,0.00,1.00,71.53,54.88,6.80,4.80,0.00,38.80,72.40,0.00,2.00,0.00,0.00
10.00,0.00,23.29,0.00,0.00,2.90,7.80,6.00,14.00,1.50,0.00,3.50,0.00,0.00,0.00,12.62,0.00,9.80,10.20,21.93,7.90,10.39,15.53,4.50,20.00,20.00,8.00,11.65,2.80,0.00,17.00,47.50,3.22,26.90,20.00,13.00,0.00,19.00,0.00,0.60,10.00,10.68,10.68,2.40,89.60,12.82,11.65,20.00,4.00,10.70,0.00,17.48,1.20,10.38,14.09,18.90,0.00,0.00,0.00,1.00,71.15,52.64,6.60,4.60,0.00,39.40,67.70,0.00,2.00,0.00,0.00
