"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION"
1.00,12.56,23.49,13.04,0.00,2.90,7.80,6.60,19.14,3.50,0.00,3.40,0.00,13.15,16.43,8.00,0.00,9.50,19.50,58.00,9.86,10.00,8.00,5.00,19.44,19.44,15.55,19.44,2.80,13.53,28.80,87.50,3.52,28.12,10.00,18.95,124.00,17.88,30.69,0.60,19.44,19.44,19.44,2.40,106.00,12.83,20.41,7.60,10.80,7.80,0.00,2.40,5.60,5.40,18.95,1.02,1.66,123.10,118.40,17.20,13.90,89.28,114.60,135.00,0.30,2.00,73.21,226.03,0.00,185.82,17.00,0.39,41.92,103.99
2.00,10.27,23.28,11.24,0.00,2.90,7.80,6.60,19.14,3.50,0.00,3.40,0.00,13.05,16.48,8.00,0.00,9.50,19.70,60.00,7.91,10.00,8.00,5.00,19.44,19.44,15.55,19.44,2.80,13.46,28.90,87.50,3.52,28.12,10.00,18.95,124.00,17.88,30.46,0.60,19.44,19.44,19.44,2.40,108.00,12.83,20.41,7.60,10.80,7.80,0.00,2.40,5.00,4.40,18.95,0.86,1.53,122.70,117.90,17.10,14.00,89.28,113.50,140.00,0.20,2.00,70.71,226.34,0.00,184.48,17.00,0.38,42.14,104.19
3.00,9.41,23.49,10.21,0.00,2.90,7.80,6.60,19.14,3.50,0.00,3.40,0.00,11.64,16.41,8.00,0.00,9.50,19.60,62.00,7.97,10.00,8.00,5.00,19.44,19.44,15.55,19.44,2.80,13.35,28.90,87.30,3.52,28.12,10.00,18.95,123.00,17.88,29.70,0.60,19.44,19.44,19.44,2.40,110.00,12.83,20.41,7.60,10.80,7.80,0.00,2.40,4.60,3.80,18.95,0.83,1.41,123.20,118.00,17.20,14.10,88.56,113.00,145.00,0.20,2.00,69.33,220.98,0.00,182.38,17.00,0.37,42.35,99.93
4.00,7.12,23.38,8.10,0.00,2.90,7.80,6.60,19.14,3.50,0.00,3.40,0.00,10.87,16.06,8.00,0.00,9.50,19.80,64.00,7.98,10.00,8.00,5.00,19.44,19.44,15.55,19.44,2.80,13.19,28.90,87.00,3.52,28.12,10.00,18.95,119.00,17.88,27.16,0.60,19.44,19.44,19.44,2.40,115.00,12.83,20.41,7.60,10.80,7.80,0.00,2.40,4.30,3.40,18.95,0.78,1.34,123.70,117.60,17.60,14.20,85.68,113.30,145.00,0.10,2.00,65.22,215.41,0.00,179.83,17.00,0.35,37.55,97.06
5.00,5.91,23.34,6.32,0.00,2.90,7.80,6.60,19.14,3.50,0.00,3.40,0.00,8.93,15.72,8.00,0.00,9.50,20.20,68.00,8.04,10.00,8.00,5.00,19.44,19.44,15.55,19.44,2.80,12.87,28.90,86.90,3.52,28.12,10.00,18.95,106.00,17.88,23.88,0.60,19.44,19.44,19.44,2.40,115.00,12.83,20.41,7.60,10.80,7.80,0.00,2.40,4.00,3.00,18.95,0.66,1.31,124.10,117.50,17.90,14.30,76.32,113.30,145.00,0.10,2.00,58.58,193.71,0.00,159.23,17.00,0.31,32.75,93.11
6.00,3.38,23.47,3.84,0.00,2.90,7.80,6.60,19.14,3.50,0.00,3.40,0.00,6.40,14.49,8.00,0.00,9.50,20.30,72.00,8.00,10.00,8.00,5.00,19.44,19.44,15.55,19.44,2.80,11.90,29.00,87.10,3.52,28.12,10.00,18.95,84.00,17.88,16.52,0.60,19.44,19.44,19.44,2.40,115.00,12.83,20.41,7.60,10.80,7.80,0.00,2.40,3.40,2.20,18.95,0.48,1.31,124.30,117.50,17.80,14.20,60.48,113.70,145.00,0.10,2.04,44.09,153.72,0.00,123.67,17.00,0.26,24.63,86.19
7.00,2.33,23.21,2.25,0.00,2.90,7.80,6.60,19.14,3.50,0.00,3.40,0.00,1.39,11.42,8.00,0.00,9.50,20.40,72.00,8.00,10.00,8.00,5.00,19.44,19.44,15.55,19.44,2.80,8.89,29.10,87.30,3.52,28.12,10.00,18.95,56.00,17.88,10.11,0.60,19.44,19.44,19.44,2.40,115.00,12.83,20.41,7.60,10.80,7.80,0.00,2.40,2.70,1.80,18.95,0.41,2.09,124.00,117.20,17.70,14.00,40.32,114.30,145.00,0.10,2.08,21.69,90.72,0.00,66.27,17.00,0.20,16.50,57.53
8.00,1.36,23.30,0.86,0.00,2.90,7.80,6.60,19.14,3.50,0.00,3.40,0.00,0.15,7.31,8.00,0.00,9.50,20.20,72.00,8.00,10.00,8.00,5.00,19.44,19.44,15.55,19.44,2.80,5.19,29.10,87.00,3.52,28.12,10.00,18.95,26.00,17.88,4.15,0.60,19.44,19.44,19.44,2.40,115.00,12.83,20.41,7.60,10.80,7.80,0.00,2.40,2.20,1.60,18.95,0.28,2.18,122.80,116.70,17.00,13.60,18.72,114.40,145.00,0.10,2.16,8.11,31.43,0.00,18.86,17.00,0.12,9.06,24.00
9.00,0.59,23.37,0.23,0.00,2.90,7.80,6.60,19.14,3.50,0.00,3.40,0.00,0.00,4.29,8.00,0.00,9.50,19.70,72.00,8.00,10.00,8.00,5.00,19.44,19.44,15.55,19.44,2.80,3.33,29.10,86.70,3.52,28.12,10.00,18.95,6.00,17.88,0.57,0.60,19.44,19.44,19.44,2.40,116.00,12.83,20.41,7.60,10.80,7.80,0.00,2.40,1.70,1.50,18.95,0.10,2.18,119.80,115.50,16.20,13.10,4.32,114.60,137.20,0.00,2.24,1.26,1.66,0.00,3.87,17.00,0.04,1.61,1.49
10.00,0.00,23.36,0.00,0.00,2.90,7.80,6.60,19.14,3.50,0.00,3.40,0.00,0.00,1.60,8.00,0.00,9.50,18.80,72.00,8.00,10.00,8.00,5.00,19.44,19.44,15.55,19.44,2.80,1.41,29.20,86.70,3.52,28.12,10.00,18.95,0.00,17.88,0.23,0.60,19.44,19.44,19.44,2.40,118.00,12.83,20.41,7.60,10.80,7.80,0.00,2.40,1.40,1.50,18.95,0.05,2.17,117.40,114.70,15.50,12.70,0.00,115.40,128.30,0.00,2.28,0.00,0.00,0.00,0.00,17.00,0.02,0.81,0.00
