"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXP"
1.00,0.00,23.15,0.00,14.00,4.20,0.00,11.90,18.62,0.00,0.00,3.50,13.00,0.00,0.00,17.01,0.00,7.20,0.08,14.20,8.00,10.86,13.79,5.00,18.70,18.70,18.89,18.89,1.40,0.00,7.50,15.80,3.24,27.00,18.89,0.00,0.00,0.00,0.00,0.00,18.89,18.89,18.89,2.40,29.60,12.47,18.89,8.20,8.00,7.80,17.00,1.20,2.73,3.08,18.00,0.00,2.00,6.90,21.30,0.51,1.17,0.00,15.10,14.70,0.00,2.00,0.00,0.00,5.00,0.00,10.00,0.00,0.00,0.00
2.00,0.00,23.22,0.00,14.00,4.20,0.00,11.90,18.62,0.00,0.00,3.50,13.00,0.00,0.00,17.01,0.00,7.20,0.02,14.40,8.00,10.86,13.79,5.00,18.70,18.70,18.89,18.89,1.40,0.00,7.30,13.90,3.24,27.00,18.89,0.00,0.00,0.00,0.00,0.00,18.89,18.89,18.89,2.40,23.90,12.47,18.89,8.20,8.00,7.80,17.00,1.20,2.93,4.09,18.00,0.00,2.00,10.00,20.20,0.48,1.10,0.00,15.30,11.40,0.00,2.00,0.00,0.00,5.00,0.00,10.00,0.00,0.00,0.00
3.00,0.00,23.37,0.00,14.00,4.20,0.00,11.90,18.62,0.00,0.00,3.50,13.00,0.00,0.00,17.01,0.00,7.20,0.01,14.60,8.00,10.86,13.79,5.00,18.70,18.70,18.89,18.89,1.40,0.00,7.10,12.50,3.24,27.00,18.89,0.00,0.00,0.00,0.00,0.00,18.89,18.89,18.89,2.40,17.60,12.47,18.89,8.20,8.00,7.80,17.00,1.20,2.68,3.93,18.00,0.00,2.00,9.00,20.00,0.44,1.03,0.00,14.20,6.70,0.00,2.00,0.00,0.00,5.00,0.00,10.00,0.00,0.00,0.00
4.00,0.00,23.20,0.00,14.00,4.20,0.00,11.90,18.62,0.00,0.00,3.50,13.00,0.00,0.00,17.01,0.00,7.20,0.00,14.70,7.90,10.86,13.79,5.00,18.70,18.70,18.89,18.89,1.40,0.00,6.90,11.60,3.24,27.00,18.89,0.00,0.00,0.00,0.00,0.00,18.89,18.89,18.89,2.40,8.50,12.47,18.89,8.20,8.00,7.80,17.00,1.20,2.15,2.60,18.00,0.00,2.00,8.00,20.60,0.40,0.94,0.00,13.60,7.80,0.00,2.00,0.00,0.00,5.00,0.00,10.00,0.00,0.00,0.00
5.00,0.00,23.21,0.00,14.00,4.20,0.00,11.90,18.62,0.00,0.00,3.50,13.00,0.00,0.00,17.01,0.00,7.20,0.00,14.50,7.90,10.86,13.79,5.00,18.70,18.70,18.89,18.89,1.40,0.00,6.80,10.80,3.24,27.00,18.89,0.00,0.00,0.00,0.00,0.00,18.89,18.89,18.89,2.40,5.40,12.47,18.89,8.20,8.00,7.80,17.00,1.20,1.50,1.04,18.00,0.00,2.00,7.00,21.90,0.36,0.84,0.00,13.10,8.90,0.00,2.00,0.00,0.00,5.00,0.00,10.00,0.00,0.00,0.00
6.00,0.00,23.07,0.00,14.00,4.20,0.00,11.90,18.62,0.00,0.00,3.50,13.00,0.00,0.00,17.01,0.00,7.20,0.00,14.30,7.90,10.86,13.79,5.00,18.70,18.70,18.89,18.89,1.40,0.00,6.60,9.60,3.24,27.00,18.89,0.00,0.00,0.00,0.00,0.00,18.89,18.89,18.89,2.40,9.80,12.47,18.89,8.20,8.00,7.80,17.00,1.20,1.03,0.48,18.00,0.00,2.00,6.00,22.60,0.33,0.71,0.00,12.60,6.30,0.00,2.00,0.00,0.00,5.00,0.00,10.00,0.00,0.00,0.00
7.00,0.00,23.15,0.00,14.00,4.20,0.00,11.90,18.62,0.00,0.00,3.50,13.00,0.00,0.00,17.01,0.00,7.20,0.01,13.80,7.90,10.86,13.79,5.00,18.70,18.70,18.89,18.89,1.40,0.00,6.10,7.40,3.24,27.00,18.89,0.00,0.00,0.00,0.00,0.00,18.89,18.89,18.89,2.40,8.00,12.47,18.89,8.20,8.00,7.80,17.00,1.20,0.71,0.19,18.00,0.00,2.00,2.70,21.90,0.31,0.60,0.00,11.60,5.40,0.00,2.00,0.00,0.00,5.00,0.00,10.00,0.00,0.00,0.00
8.00,0.00,23.14,0.00,14.00,4.20,0.00,11.90,18.62,0.00,0.00,3.50,13.00,0.00,0.00,17.01,0.00,7.20,0.00,13.30,7.90,10.86,13.79,5.00,18.70,18.70,18.89,18.89,1.40,0.00,5.50,5.10,3.24,27.00,18.89,0.00,0.00,0.00,0.00,0.00,18.89,18.89,18.89,2.40,6.40,12.47,18.89,8.20,8.00,7.80,17.00,1.20,0.56,0.07,18.00,0.00,2.00,2.60,21.10,0.32,0.51,0.00,10.70,5.80,0.00,2.00,0.00,0.00,5.00,0.00,10.00,0.00,0.00,0.00
9.00,0.00,23.16,0.00,14.00,4.20,0.00,11.90,18.62,0.00,0.00,3.50,13.00,0.00,0.00,17.01,0.00,7.20,0.00,12.80,7.90,10.86,13.79,5.00,18.70,18.70,18.89,18.89,1.40,0.00,4.90,3.20,3.24,27.00,18.89,0.00,0.00,0.00,0.00,0.00,18.89,18.89,18.89,2.40,4.40,12.47,18.89,8.20,8.00,7.80,17.00,1.20,0.74,0.06,18.00,0.00,2.00,4.60,20.80,0.37,0.50,0.00,10.00,6.40,0.00,2.00,0.00,0.00,5.00,0.00,10.00,0.00,0.00,0.00
10.00,0.00,23.21,0.00,14.00,4.20,0.00,11.90,18.62,0.00,0.00,3.50,13.00,0.00,0.00,17.01,0.00,7.20,0.00,12.60,7.90,10.86,13.79,5.00,18.70,18.70,18.89,18.89,1.40,0.00,4.40,1.90,3.24,27.00,18.89,0.00,0.00,0.00,0.00,0.00,18.89,18.89,18.89,2.40,3.10,12.47,18.89,8.20,8.00,7.80,17.00,1.20,0.94,0.07,18.00,0.00,2.00,4.40,20.00,0.33,0.46,0.00,9.60,5.60,0.00,2.00,0.00,0.00,5.00,0.00,10.00,0.00,0.00,0.00
