"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III","CH ANASHIRONI","CH RENOVANDES"
11.00,16.29,29.95,67.13,635.03,206.59,7.75,8.13,110.37,17.91,4.01,28.52,0.00,60.00,6.14,3.37,163.91,112.36,132.71,44.06,32.39,212.60,13.33,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,182.24,182.14,67.50,0.00,67.88,0.00,0.00,72.84,0.00,0.00,74.91,76.30,66.56,0.00,54.07,30.67,30.56,30.55,44.29,44.31,26.06,26.06,203.20,19.40,0.00
12.00,16.29,29.95,67.13,635.03,206.59,7.75,8.13,110.37,17.91,4.01,28.52,0.00,60.00,6.14,3.37,163.91,112.36,132.71,44.06,35.37,212.60,13.33,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,228.46,0.00,67.50,0.00,39.89,0.00,0.00,178.25,0.00,0.00,74.91,76.30,66.56,0.00,54.07,30.67,30.56,30.55,44.46,44.48,71.30,71.28,203.20,19.40,0.00
13.00,16.29,29.95,67.13,635.03,206.59,7.75,8.13,110.37,17.91,4.01,28.52,0.00,60.00,6.14,3.37,163.91,112.36,132.71,44.06,35.37,212.60,13.33,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,188.24,188.11,67.50,0.00,67.88,0.00,86.46,92.47,0.00,0.00,74.91,76.30,66.56,0.00,54.07,30.67,30.56,30.55,44.17,44.19,60.89,60.88,203.20,19.40,0.00
14.00,16.29,29.95,67.13,635.03,206.59,7.75,8.13,110.37,17.91,4.01,28.52,0.00,60.00,6.14,3.37,163.91,112.36,132.71,44.06,35.37,212.60,13.33,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,189.59,189.45,56.49,56.15,56.81,0.00,76.95,83.15,76.96,0.00,74.91,76.30,66.56,0.00,54.07,30.67,30.56,30.55,44.31,44.34,34.67,34.67,203.20,19.40,0.00
15.00,16.29,29.95,67.13,635.03,206.59,7.75,8.13,110.37,17.91,4.01,28.52,0.00,60.00,6.14,3.37,163.91,112.36,132.71,44.06,35.37,212.60,13.33,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,192.61,192.45,55.84,55.56,35.64,55.72,95.50,101.49,95.50,0.00,74.91,76.30,66.56,0.00,54.07,30.67,30.56,30.55,44.31,44.34,101.41,101.36,203.20,19.40,0.00
16.00,16.29,29.95,67.13,635.03,206.59,7.75,8.13,110.37,17.91,4.01,28.52,0.00,60.00,6.14,3.37,163.91,112.36,132.71,44.06,35.37,212.60,13.33,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,0.00,228.19,63.24,61.38,62.13,46.94,131.96,140.63,131.99,0.00,74.91,76.30,66.56,0.00,54.07,30.67,30.56,30.55,44.72,44.74,106.64,106.60,203.20,19.40,0.00
17.00,16.29,29.95,67.13,635.03,206.59,7.75,8.13,110.37,17.91,4.01,28.52,0.00,60.00,6.14,3.37,163.91,112.36,132.71,44.06,35.37,212.60,13.33,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,0.00,228.19,52.37,59.30,59.96,52.24,144.06,154.36,144.11,0.00,74.91,76.30,60.88,52.33,54.07,30.67,30.56,30.55,44.58,44.60,105.86,105.81,203.20,19.40,0.00
18.00,16.29,29.95,67.13,635.03,206.59,7.75,8.13,110.37,17.91,4.01,28.52,0.00,69.74,6.14,3.37,163.91,112.36,132.71,44.06,35.37,212.60,25.68,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,0.00,228.19,67.50,67.10,0.00,67.33,159.35,171.36,159.41,0.00,74.91,76.30,58.26,58.18,54.07,30.67,30.56,30.55,44.58,44.60,104.95,104.90,203.20,19.40,0.00
19.00,16.29,29.95,67.13,635.03,206.59,7.75,8.13,110.37,17.91,4.01,28.52,14.92,71.11,6.14,3.37,163.91,112.36,132.71,44.06,35.37,212.60,25.68,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,0.00,228.19,56.58,56.30,56.85,47.11,158.14,170.05,158.20,0.00,74.91,76.30,53.17,55.29,54.07,30.67,30.56,30.55,44.36,44.38,105.24,105.19,203.20,19.40,0.00
20.00,16.29,29.95,67.13,635.03,206.59,7.75,8.13,110.37,17.91,4.01,28.52,14.92,109.25,6.14,3.37,163.91,112.36,132.71,44.06,35.37,212.60,25.68,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,0.00,228.19,22.88,38.75,22.88,22.88,169.75,182.43,169.82,0.00,74.91,76.30,54.98,56.73,54.07,30.67,30.56,30.55,44.43,44.45,94.71,94.66,203.20,19.40,0.00
21.00,16.29,29.95,67.13,635.03,206.59,7.75,8.13,110.37,17.91,4.01,28.52,14.92,119.51,6.14,3.37,163.91,112.36,132.71,44.06,35.37,212.60,25.68,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,0.00,228.19,57.13,56.83,49.30,57.00,179.00,191.94,179.06,0.00,74.91,76.30,56.72,56.65,54.07,30.67,30.56,30.55,44.72,44.74,106.33,106.29,203.20,19.40,0.00
22.00,16.29,29.95,67.13,635.03,206.59,7.75,8.13,110.37,17.91,4.01,28.52,14.92,124.09,6.14,3.37,163.91,112.36,132.71,44.06,35.37,212.60,25.68,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,200.79,200.58,53.68,53.37,53.97,50.45,170.43,183.14,170.50,0.00,74.91,76.30,47.17,47.12,54.07,30.67,30.56,30.55,44.43,44.45,95.04,95.00,203.20,19.40,0.00
23.00,16.29,29.95,67.13,635.03,206.59,7.75,8.13,110.37,17.91,4.01,28.52,14.92,127.66,6.14,3.37,163.91,112.36,132.71,44.06,35.37,212.60,25.68,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,201.61,201.40,44.55,60.05,63.75,44.55,174.57,187.42,174.64,0.00,74.91,76.30,47.87,47.82,54.07,30.67,30.56,30.55,44.72,44.74,105.14,105.10,203.20,19.40,0.00
24.00,16.29,29.95,67.13,635.03,206.59,7.75,8.13,110.37,17.91,4.01,28.52,14.92,130.58,6.14,3.37,163.91,112.36,132.71,44.06,35.37,212.60,25.68,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,200.85,200.64,36.31,61.76,57.00,56.52,176.39,189.28,176.46,0.00,74.91,76.30,50.68,44.49,54.07,30.67,30.56,30.55,44.58,44.60,105.29,105.25,203.20,19.40,0.00
25.00,16.29,29.95,67.13,635.03,206.59,7.75,8.13,110.37,17.91,4.01,28.52,14.92,130.68,6.14,3.37,163.91,112.36,132.71,44.06,35.37,212.60,25.68,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,200.57,200.37,60.48,48.92,49.39,49.06,177.57,190.49,177.64,0.00,74.91,76.30,43.93,49.67,54.07,30.67,30.56,30.55,44.43,44.45,105.08,105.03,203.20,19.40,0.00
26.00,16.29,29.95,67.13,635.03,206.59,7.75,8.13,110.37,17.91,4.01,28.52,14.92,126.26,6.14,3.37,163.91,112.36,132.71,44.06,35.37,212.60,25.68,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,199.15,198.95,37.25,60.84,58.21,61.04,177.89,190.82,177.96,0.00,74.91,76.30,48.92,48.87,54.07,30.67,30.56,30.55,44.72,44.74,105.27,105.22,203.20,19.40,0.00
27.00,16.29,29.95,67.13,635.03,206.59,7.75,8.13,110.37,17.91,4.01,28.52,14.92,128.50,6.14,3.37,163.91,112.36,132.71,44.06,35.37,212.60,25.68,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,228.46,0.00,65.31,65.09,52.70,65.32,184.17,197.14,184.23,0.00,74.91,76.30,0.00,66.47,54.07,30.67,30.56,30.55,44.58,44.60,106.74,106.70,203.20,19.40,0.00
28.00,16.29,29.95,67.13,635.03,206.59,7.75,8.13,110.37,17.91,4.01,28.52,14.92,125.81,6.14,3.37,163.91,112.36,132.71,44.06,35.37,212.60,25.68,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,228.46,0.00,62.06,41.36,64.02,61.89,184.17,197.14,184.23,0.00,74.91,76.30,59.70,59.62,54.07,30.67,30.56,30.55,44.58,44.60,106.78,106.73,203.20,19.40,0.00
29.00,16.29,29.95,67.13,635.03,206.59,7.75,8.13,110.37,17.91,4.01,28.52,14.92,117.06,6.14,3.37,163.91,112.36,132.71,44.06,35.37,212.60,13.33,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,228.46,0.00,62.94,59.11,59.84,37.93,184.17,197.14,184.23,0.00,74.91,76.30,56.26,57.47,54.07,30.67,30.56,30.55,44.58,44.60,106.43,106.38,203.20,19.40,0.00
30.00,16.29,29.95,67.13,635.03,206.59,7.75,8.13,110.37,17.91,4.01,28.52,14.92,100.09,6.14,3.37,163.91,112.36,132.71,44.06,35.37,212.60,13.33,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,228.46,0.00,0.00,64.61,62.26,52.37,173.87,186.70,173.94,0.00,74.91,76.30,42.45,45.78,54.07,30.67,30.56,30.55,44.31,44.34,77.27,77.24,203.20,19.40,0.00
31.00,16.29,29.95,67.13,635.03,206.59,7.75,8.13,110.37,17.91,4.01,28.52,14.92,91.70,6.14,3.37,163.91,112.36,132.71,44.06,35.37,212.60,13.33,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,228.46,0.00,0.00,59.44,60.17,37.83,164.27,176.65,164.33,0.00,74.91,76.30,46.54,41.70,54.07,30.67,30.56,30.55,44.31,44.34,0.00,0.00,203.20,19.40,0.00
32.00,16.29,29.95,67.13,635.03,206.59,7.75,8.13,110.37,17.91,4.01,28.52,14.92,83.07,6.14,3.37,163.91,112.36,132.71,44.06,35.37,212.60,13.33,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,228.46,0.00,0.00,53.38,53.88,20.79,150.45,161.55,150.50,0.00,74.91,76.30,38.48,49.75,54.07,30.67,30.56,30.55,44.17,44.19,0.00,0.00,203.20,19.40,0.00
