"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES"
1.00,78.57,29.98,67.20,621.99,202.54,6.57,6.90,110.48,19.21,1.78,41.90,14.93,81.79,5.13,2.82,164.07,112.47,132.84,43.55,18.00,240.00,30.30,2.06,6.88,87.77,0.00,6.39,9.98,0.00,9.70,0.00,228.68,228.42,20.60,0.00,20.60,0.00,78.84,84.98,78.71,5.67,0.00,0.00,66.62,66.54,76.63,30.70,30.59,30.58,48.08,85.00,110.37,110.32,203.40,0.00,0.00
2.00,78.57,29.98,67.20,621.99,202.54,6.57,6.90,110.48,19.21,1.78,41.90,14.93,82.10,5.13,2.82,164.07,112.47,132.84,43.55,18.00,240.00,30.30,2.06,6.88,87.77,0.00,6.39,9.98,0.00,9.70,0.00,228.68,228.42,20.60,0.00,20.60,0.00,109.83,116.29,107.79,5.67,0.00,0.00,66.62,66.54,76.63,30.70,30.59,30.58,85.00,48.08,110.37,110.32,203.40,0.00,0.00
3.00,78.57,29.98,67.20,621.99,202.54,6.57,6.90,110.48,19.21,1.78,41.90,14.93,81.79,5.13,2.82,164.07,112.47,132.84,43.55,18.00,240.00,30.30,2.06,6.88,87.77,0.00,6.39,9.98,0.00,9.70,0.00,228.68,228.42,20.60,0.00,20.60,0.00,0.00,93.08,87.41,5.67,0.00,0.00,66.62,66.54,76.63,30.70,30.59,30.58,48.08,85.00,106.37,106.32,203.40,0.00,0.00
4.00,78.57,29.98,67.20,621.99,202.54,6.57,6.90,110.48,19.21,1.78,41.90,14.93,81.50,5.13,2.82,164.07,112.47,132.84,43.55,18.00,240.00,30.30,2.06,6.88,87.77,0.00,6.39,9.98,0.00,9.70,0.00,228.68,228.42,20.60,0.00,20.60,0.00,0.00,78.12,79.44,5.67,0.00,0.00,66.62,66.54,76.63,30.70,30.59,30.58,85.00,48.08,84.38,84.35,203.40,0.00,0.00
5.00,78.57,29.98,67.20,621.99,202.54,6.57,6.90,110.48,19.21,1.78,41.90,14.93,81.76,5.13,2.82,164.07,112.47,132.84,43.55,18.00,240.00,30.30,2.06,6.88,87.77,0.00,6.39,9.98,0.00,9.70,0.00,228.68,228.42,20.60,0.00,20.60,0.00,0.00,157.74,0.00,5.67,0.00,0.00,66.62,66.54,76.63,30.70,30.59,30.58,85.00,48.08,76.12,76.09,203.40,0.00,0.00
6.00,78.57,29.98,67.20,621.99,202.54,6.57,6.90,110.48,19.21,1.78,41.90,14.93,82.10,5.13,2.82,164.07,112.47,132.84,43.55,18.00,240.00,30.30,2.06,6.88,87.77,0.00,6.39,9.98,0.00,9.70,0.00,228.68,228.42,30.70,0.00,20.60,20.60,0.00,155.95,0.00,5.67,0.00,0.00,66.62,66.54,76.63,30.70,30.59,30.58,48.08,87.36,63.81,63.80,203.40,0.00,0.00
7.00,78.57,29.98,67.20,621.99,202.54,6.57,6.90,110.48,19.21,1.78,41.90,14.93,81.48,5.13,2.82,164.07,112.47,132.84,43.55,13.90,240.00,30.30,2.06,6.88,87.77,0.00,6.39,9.98,0.00,9.70,0.00,228.68,228.42,20.60,0.00,0.00,20.60,77.17,76.81,0.00,5.67,0.00,0.00,66.62,66.54,76.63,30.70,30.59,30.58,85.00,22.35,71.31,71.29,203.40,19.44,20.27
8.00,78.57,29.98,67.20,621.99,202.54,6.57,6.90,110.48,19.21,1.78,41.90,14.93,81.79,5.13,2.82,164.07,112.47,132.84,43.55,18.00,240.00,30.30,2.06,6.88,87.77,0.00,6.39,9.98,0.00,9.70,0.00,228.68,228.42,20.60,0.00,0.00,20.60,80.97,86.92,0.00,5.67,0.00,0.00,66.62,66.54,76.63,30.70,30.59,30.58,85.00,48.08,0.00,110.32,203.40,19.44,20.27
9.00,78.57,29.98,67.20,621.99,202.54,6.57,6.90,110.48,19.21,1.78,41.90,14.93,82.10,5.13,2.82,164.07,112.47,132.84,43.55,18.00,240.00,30.30,2.06,6.88,87.77,0.00,6.39,9.98,0.00,9.70,0.00,228.68,228.42,20.60,0.00,0.00,20.60,80.75,87.02,0.00,5.67,0.00,0.00,66.62,66.54,76.63,30.70,30.59,30.58,48.08,85.00,73.70,73.68,203.40,19.44,20.27
10.00,78.57,29.98,67.20,621.99,202.54,6.57,6.90,110.48,19.21,1.78,41.90,14.93,81.79,5.13,2.82,164.07,112.47,132.84,43.55,18.00,240.00,30.30,2.06,6.88,87.77,0.00,6.39,9.98,0.00,9.70,0.00,228.68,228.42,20.60,0.00,0.00,20.60,90.47,90.27,0.00,5.67,0.00,0.00,66.62,66.54,76.63,30.70,30.59,30.58,85.00,48.08,87.16,87.12,203.40,19.44,20.27
