"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN"
1.00,0.00,23.65,0.00,17.00,4.20,7.20,11.00,20.00,1.60,0.70,3.50,0.00,0.00,0.00,17.56,0.00,9.40,16.15,32.30,8.00,5.90,15.32,5.00,20.00,20.00,18.00,20.00,0.00,0.00,10.50,9.90,3.36,0.00,19.51,17.56,0.00,18.05,0.00,0.60,19.51,19.51,19.51,0.00,10.42,12.88,19.51,19.51,6.00,10.60,0.00,20.00,0.00,10.50,14.15,9.00,0.00,0.00,0.00,1.23,20.20,33.70,2.22,1.58,0.00,5.30,9.92,0.00,2.00,0.00,0.00
2.00,0.00,23.59,0.00,17.00,4.20,7.20,11.00,20.00,1.60,0.70,3.50,0.00,0.00,0.00,17.56,0.00,9.40,16.17,32.60,8.00,5.90,15.32,5.00,20.00,20.00,18.00,20.00,0.00,0.00,10.80,10.40,3.36,0.00,19.51,17.56,0.00,18.05,0.00,0.60,19.51,19.51,19.51,0.00,10.82,12.88,19.51,19.51,6.00,10.60,0.00,20.00,0.00,10.52,14.16,9.00,0.00,0.00,0.00,1.23,19.20,33.10,2.27,1.61,0.00,15.60,10.56,0.00,2.00,0.00,0.00
3.00,0.00,23.46,0.00,17.00,4.20,7.20,11.00,20.00,1.60,0.70,3.50,0.00,0.00,0.00,17.56,0.00,9.40,16.02,34.80,8.00,5.90,15.32,5.00,20.00,20.00,18.00,20.00,0.00,0.00,12.80,9.50,3.36,0.00,19.51,17.56,0.00,18.05,0.00,0.60,19.51,19.51,19.51,0.00,10.83,12.88,19.51,19.51,6.00,10.60,0.00,20.00,0.00,10.55,14.15,9.00,0.00,0.00,0.00,1.23,16.90,31.20,2.30,1.67,0.00,15.40,10.08,0.00,2.00,0.00,0.00
4.00,0.00,23.67,0.00,17.00,4.20,7.20,11.00,20.00,1.60,0.70,3.50,0.00,0.00,0.00,17.56,0.00,9.40,15.83,36.50,8.00,5.90,15.32,5.00,20.00,20.00,18.00,20.00,0.00,0.00,13.10,14.70,3.36,0.00,19.51,17.56,0.00,18.05,0.00,0.60,19.51,19.51,19.51,0.00,10.70,12.88,19.51,19.51,6.00,10.60,0.00,20.00,0.00,10.59,14.13,9.00,0.00,0.00,0.00,1.23,19.60,34.50,2.33,1.74,0.00,25.50,9.23,0.00,2.00,0.00,0.00
5.00,0.00,23.43,0.00,17.00,4.20,7.20,11.00,20.00,1.60,0.70,3.50,0.00,0.00,0.00,17.56,0.00,9.40,15.95,36.60,8.00,5.90,15.32,5.00,20.00,20.00,18.00,20.00,0.00,0.00,13.00,18.40,3.36,0.00,19.51,17.56,0.00,18.05,0.00,0.60,19.51,19.51,19.51,0.00,11.29,12.88,19.51,19.51,6.00,10.60,0.00,20.00,0.00,10.89,14.26,9.00,0.00,0.00,0.00,1.23,17.80,33.40,2.12,1.59,0.00,26.60,8.92,0.00,2.00,0.00,0.00
6.00,0.62,23.52,0.07,17.00,4.20,7.20,11.00,20.00,1.60,0.70,3.50,0.00,0.25,0.08,17.56,0.00,9.40,16.17,36.10,8.00,5.90,15.32,5.00,20.00,20.00,18.00,20.00,0.00,0.00,12.70,21.00,3.36,0.00,19.51,17.56,2.88,18.05,0.57,0.60,19.51,19.51,19.51,0.00,12.12,12.88,19.51,19.51,6.00,10.60,0.00,20.00,0.00,11.28,14.44,9.00,0.00,0.00,0.00,1.23,15.80,32.00,1.84,1.38,2.70,37.20,8.79,0.00,2.00,0.55,0.00
7.00,5.58,23.70,0.64,17.00,4.20,7.20,11.00,20.00,1.60,0.70,3.50,0.00,1.05,1.13,17.56,0.00,9.40,17.12,34.00,8.00,5.90,15.32,5.00,20.00,20.00,18.00,20.00,0.00,0.39,13.90,20.80,3.36,0.00,19.51,17.56,16.50,18.05,3.08,0.60,19.51,19.51,19.51,0.00,11.43,12.88,19.51,19.51,6.00,10.60,0.00,20.00,0.00,11.63,14.55,9.00,0.00,0.00,0.03,1.23,13.40,29.40,1.70,1.26,12.99,36.30,7.94,0.00,2.00,9.52,0.00
8.00,9.31,23.82,1.97,17.00,4.20,7.20,11.00,20.00,1.60,0.70,3.50,0.00,2.28,5.67,17.56,0.00,9.40,18.31,32.10,8.00,5.90,15.32,5.00,20.00,20.00,18.00,20.00,0.00,5.29,13.20,26.40,3.36,0.00,19.51,17.56,56.50,18.05,12.74,0.60,19.51,19.51,19.51,0.00,10.23,12.88,19.51,19.51,6.00,10.60,0.00,20.00,0.00,11.95,14.63,9.00,0.00,0.00,0.06,1.23,16.20,31.80,1.60,1.19,46.35,45.50,6.84,0.00,2.00,30.17,0.00
9.00,11.12,23.82,4.39,17.00,4.20,7.20,11.00,20.00,1.60,0.70,3.50,0.00,5.04,12.02,17.56,0.00,9.40,18.48,30.60,8.00,5.90,15.32,5.00,20.00,20.00,18.00,20.00,0.00,10.41,12.50,30.10,3.36,0.00,19.51,17.56,101.53,18.05,22.92,0.60,19.51,19.51,19.51,0.00,9.45,12.88,19.51,19.51,6.00,10.60,0.00,20.00,0.00,11.88,14.47,9.00,0.00,0.00,0.08,1.23,14.00,29.60,1.57,1.37,79.44,44.80,5.80,0.00,2.00,53.50,0.00
10.00,12.00,23.71,6.28,17.00,4.20,7.20,11.00,20.00,1.60,0.70,3.50,0.00,8.52,15.03,17.56,0.00,9.40,18.32,29.70,8.00,5.90,15.32,5.00,20.00,20.00,18.00,20.00,0.00,12.15,13.90,32.90,3.36,0.00,19.51,17.56,120.11,18.05,28.70,0.60,19.51,19.51,19.51,0.00,8.81,12.88,19.51,19.51,6.00,10.60,0.00,20.00,0.00,11.68,14.23,9.00,0.00,0.00,0.11,1.23,17.70,33.30,1.56,1.63,87.95,53.50,4.77,0.00,2.00,66.23,0.00
