Id Equipo,Equipo,Id COES,Considera Equipo,Id Cat Vierte,Id Vierte,Id Cat Turbina,Id Turbina,Id Padre,Id Nod Destino,Id Nod Origen,Id Nodo,Estado
1,AG1,2455,1,0,0,0,0,0,0,0,0,1
2,AG2,2456,1,0,0,0,0,0,0,0,0,1
3,AG3,2458,1,0,0,0,0,0,0,0,0,1
4,M1,2459,1,0,0,0,0,0,0,0,0,1
5,M2,2460,1,0,0,0,0,0,0,0,0,1
6,M3,2461,1,0,0,0,0,0,0,0,0,1
