"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN"
11.00,0.00,23.65,0.00,14.00,4.20,8.30,9.70,17.95,0.00,0.00,3.50,0.00,0.00,0.00,17.56,0.00,7.80,12.69,19.96,0.00,10.00,14.54,5.00,19.32,19.32,19.51,19.51,0.00,0.00,18.55,41.81,3.20,0.00,19.51,19.32,0.00,9.20,0.00,0.60,20.00,19.51,19.51,2.40,14.10,12.88,19.51,19.51,7.00,0.00,0.00,17.56,2.40,0.62,1.07,9.00,0.00,1.00,21.40,36.70,1.30,0.93,0.00,56.20,3.70,0.00,2.00,0.00,0.00
12.00,0.00,23.62,0.03,14.00,4.20,8.30,9.70,17.95,0.00,0.00,3.50,0.00,0.12,1.13,17.56,0.00,7.80,12.87,19.41,8.10,10.00,14.54,5.00,19.32,19.32,19.51,19.51,0.00,1.16,18.75,42.68,3.20,0.00,19.51,19.32,1.63,9.20,0.38,0.60,20.00,19.51,19.51,2.40,15.10,12.88,19.51,19.51,7.00,0.00,0.00,17.56,2.40,0.62,1.09,9.00,0.00,1.00,13.60,26.40,1.18,0.84,1.15,49.80,6.30,0.00,2.00,1.22,0.00
13.00,0.47,23.92,0.78,14.00,4.20,8.30,9.70,17.95,0.00,0.00,3.50,0.00,0.38,6.39,17.56,0.00,7.80,12.44,19.07,8.10,10.00,14.54,5.00,19.32,19.32,19.51,19.51,0.00,6.18,18.83,43.34,3.20,0.00,19.51,19.32,24.39,9.20,5.20,0.60,20.00,19.51,19.51,2.40,17.60,12.88,19.51,19.51,7.00,0.00,0.00,17.56,2.40,0.64,1.16,9.00,0.03,1.00,7.10,20.70,1.03,0.75,17.18,60.50,12.70,0.00,2.00,10.71,0.90
14.00,2.83,12.21,3.08,14.00,4.20,8.30,9.70,17.95,0.00,0.00,3.50,0.00,12.16,12.26,17.56,0.00,7.80,11.80,18.79,8.10,10.00,14.54,5.00,19.32,19.32,19.51,19.51,0.00,10.69,18.78,43.77,3.20,0.00,19.51,19.32,71.33,9.20,15.41,0.60,20.00,19.51,19.51,2.40,17.50,12.88,19.51,19.51,7.00,0.00,0.00,17.56,2.40,0.66,1.25,9.00,0.06,1.00,11.10,20.40,0.86,0.65,53.96,50.80,9.50,0.00,2.00,27.88,3.69
15.00,5.54,12.29,5.78,14.00,4.20,8.30,9.70,17.95,0.00,0.00,3.50,0.00,14.35,14.14,17.56,0.00,7.80,10.79,18.81,8.10,10.00,14.54,5.00,19.32,19.32,19.51,19.51,0.00,12.11,18.27,43.04,3.20,0.00,19.51,19.32,109.35,9.20,25.30,0.60,20.00,19.51,19.51,2.40,17.60,12.88,19.51,19.51,7.00,0.00,0.00,17.56,2.40,0.75,1.34,9.00,0.07,1.00,9.80,21.80,0.76,0.67,83.63,43.10,8.70,0.00,2.00,40.00,8.62
16.00,8.22,12.41,8.25,14.00,4.20,8.30,9.70,17.95,0.00,0.00,3.50,0.00,16.10,15.12,17.56,0.00,7.80,9.67,18.93,8.10,10.00,14.54,5.00,19.32,19.32,19.51,19.51,0.00,12.68,17.30,41.14,3.20,0.00,19.51,19.32,127.76,9.20,32.55,0.60,20.00,19.51,19.51,2.40,16.50,12.88,19.51,19.51,7.00,0.00,0.00,17.56,2.40,0.85,1.44,9.00,0.10,1.00,7.60,16.20,0.69,0.72,92.88,35.20,7.20,0.00,2.00,49.35,15.57
17.00,10.54,12.29,10.61,14.00,2.90,8.30,9.70,17.95,0.00,0.00,3.50,0.00,17.02,15.99,17.56,0.00,7.80,8.92,19.90,8.00,10.00,14.54,5.00,19.32,19.32,19.51,19.51,0.00,13.17,16.77,41.32,3.20,0.00,19.51,19.32,132.40,9.20,33.54,0.60,20.00,19.51,19.51,2.40,14.30,12.88,19.51,19.51,7.00,0.00,0.00,17.56,2.40,1.00,1.65,9.00,0.49,1.00,8.90,19.10,0.87,0.87,96.11,34.20,8.60,0.10,2.00,56.64,22.45
18.00,12.48,12.34,12.56,14.00,2.90,8.30,9.70,17.95,0.00,0.00,3.50,0.00,17.48,16.72,17.56,0.00,7.80,8.29,21.15,8.00,10.00,14.54,5.00,19.32,19.32,19.51,19.51,0.00,13.50,16.69,43.58,3.20,0.00,19.51,19.32,134.93,9.20,34.19,0.60,20.00,19.51,19.51,2.40,14.80,12.88,19.51,19.51,7.00,0.00,0.00,17.56,2.40,1.15,1.89,9.00,0.67,1.00,12.20,22.00,1.15,1.05,98.22,35.70,14.30,0.20,2.00,63.31,28.98
19.00,14.13,12.21,14.23,14.00,2.90,8.30,9.70,17.95,0.00,0.00,3.50,0.00,17.60,17.19,17.56,0.00,7.80,7.77,24.67,8.00,10.00,14.54,5.00,19.32,19.32,19.51,19.51,0.00,13.23,16.98,47.69,3.20,0.00,19.51,19.32,135.91,9.20,34.70,0.60,20.00,19.51,19.51,2.40,23.80,12.88,19.51,19.51,7.00,0.00,0.00,17.56,2.40,1.49,2.35,9.00,0.83,1.00,16.10,25.30,1.70,1.49,99.29,44.80,31.40,0.20,2.00,67.28,34.09
20.00,15.51,12.21,15.69,14.00,2.90,8.30,9.70,17.95,0.00,0.00,3.50,0.00,17.59,16.98,17.56,0.00,7.80,7.28,28.94,8.00,10.00,14.54,5.00,19.32,19.32,19.51,19.51,0.00,13.20,17.64,53.63,3.20,0.00,19.51,19.32,136.32,9.20,35.06,0.60,20.00,19.51,19.51,2.40,28.80,12.88,19.51,19.51,7.00,0.00,0.00,17.56,2.40,1.90,2.88,9.00,0.92,1.00,18.70,27.10,2.35,2.00,99.80,55.60,40.10,0.30,2.00,69.80,37.69
21.00,16.53,12.24,16.70,14.00,2.90,8.30,9.70,17.95,0.00,0.00,3.50,0.00,17.56,17.06,17.56,0.00,7.80,7.40,34.35,8.00,10.00,14.54,5.00,19.32,19.32,19.51,19.51,0.00,13.31,18.46,59.22,3.20,0.00,19.51,19.32,135.68,9.20,35.08,0.60,20.00,19.51,19.51,2.40,36.10,12.88,19.51,19.51,7.00,0.00,0.00,17.56,2.40,2.22,3.19,9.00,1.01,1.00,26.10,37.40,3.43,2.72,99.80,62.10,43.70,0.30,2.00,71.29,40.26
22.00,17.41,11.88,17.38,14.00,2.90,8.30,9.70,17.95,0.00,0.00,3.50,0.00,17.57,17.02,17.56,0.00,7.80,7.71,40.14,8.00,10.00,14.54,5.00,19.32,19.32,19.51,19.51,0.00,13.47,19.44,64.46,3.20,0.00,19.51,19.32,133.55,9.20,35.09,0.60,20.00,19.51,19.51,2.40,35.00,12.88,19.51,19.51,7.00,0.00,0.00,17.56,2.40,2.52,3.43,9.00,1.03,1.00,38.50,49.60,4.65,3.51,98.75,65.70,38.00,0.30,2.00,71.92,41.86
23.00,17.80,11.94,17.82,14.00,2.90,8.30,9.70,17.95,0.00,0.00,3.50,0.00,17.64,17.03,17.56,0.00,7.80,8.26,45.93,8.00,10.00,14.54,5.00,19.32,19.32,19.51,19.51,0.00,13.84,20.49,68.83,3.20,0.00,19.51,19.32,130.91,9.20,34.74,0.60,20.00,19.51,19.51,2.40,39.40,12.88,19.51,19.51,7.00,0.00,0.00,17.56,2.40,2.64,3.33,9.00,1.02,1.00,60.00,65.70,5.48,4.19,97.37,71.30,39.30,0.40,2.00,71.75,42.89
24.00,18.15,11.67,18.08,14.00,2.90,8.30,9.70,17.95,0.00,0.00,3.50,0.00,17.77,17.04,17.56,0.00,7.80,8.88,51.72,8.00,10.00,14.54,5.00,19.32,19.32,19.51,19.51,0.00,13.94,21.62,72.32,3.20,0.00,19.51,19.32,130.81,9.20,34.41,0.60,20.00,19.51,19.51,2.40,45.40,12.88,19.51,19.51,7.00,0.00,0.00,17.56,2.40,2.70,3.10,9.00,1.04,1.00,65.10,74.40,6.17,4.83,97.24,81.00,50.80,0.40,2.00,72.13,43.40
25.00,18.28,11.56,18.02,14.00,2.90,8.30,9.70,17.95,0.00,0.00,3.50,0.00,17.85,16.97,17.56,0.00,7.80,9.43,55.31,8.00,10.00,14.54,5.00,19.32,19.32,19.51,19.51,0.00,13.95,22.60,75.20,3.20,0.00,19.51,19.32,130.51,9.20,34.31,0.60,20.00,19.51,19.51,2.40,54.50,12.88,19.51,19.51,7.00,0.00,0.00,17.56,2.40,3.71,4.47,9.00,1.03,1.00,75.30,78.70,6.94,5.49,97.02,96.50,57.20,0.40,2.00,72.49,43.33
26.00,17.75,11.56,17.51,14.00,2.90,8.30,9.70,17.95,0.00,0.00,3.50,0.00,17.85,16.90,17.56,0.00,7.80,9.97,58.16,8.00,10.00,14.54,5.00,19.32,19.32,19.51,19.51,0.00,13.89,23.43,77.47,3.20,0.00,19.51,19.32,131.06,9.20,34.59,0.60,20.00,19.51,19.51,2.40,66.80,12.88,19.51,19.51,7.00,0.00,0.00,17.56,2.40,5.03,6.36,9.00,1.02,1.00,85.20,84.80,7.73,6.15,96.41,101.60,67.70,0.40,2.00,72.52,42.70
27.00,16.79,11.73,16.51,14.00,2.90,8.30,9.70,17.95,0.00,0.00,3.50,0.00,17.95,16.99,17.56,0.00,7.80,10.51,58.74,8.00,10.00,14.54,5.00,19.32,19.32,19.51,19.51,0.00,13.98,24.11,79.33,3.20,0.00,19.51,19.32,132.71,9.20,34.46,0.60,20.00,19.51,19.51,2.40,66.70,12.88,19.51,19.51,7.00,0.00,0.00,17.56,2.40,5.45,6.68,9.00,1.02,1.00,83.33,89.23,6.33,4.92,95.82,103.20,69.60,0.30,2.00,72.36,41.66
28.00,15.65,11.56,15.48,14.00,2.90,8.30,9.70,17.95,0.00,0.00,3.50,0.00,17.84,16.93,17.56,0.00,7.80,11.04,58.56,8.00,10.00,14.54,5.00,19.32,19.32,19.51,19.51,0.00,13.90,24.62,80.76,3.20,0.00,19.51,19.32,132.27,9.20,34.46,0.60,20.00,19.51,19.51,2.40,80.40,12.88,19.51,19.51,7.00,0.00,0.00,17.56,2.40,5.57,6.48,9.00,0.87,1.00,78.91,88.15,5.86,4.66,95.29,100.90,90.50,0.20,2.00,71.13,40.18
29.00,14.07,11.56,13.97,14.00,2.90,8.30,9.70,17.95,0.00,0.00,3.50,0.00,17.64,16.83,17.56,0.00,7.80,11.19,60.07,8.00,10.00,14.54,5.00,19.32,19.32,19.51,19.51,0.00,13.72,25.13,82.18,3.20,0.00,19.51,19.32,129.06,9.20,34.40,0.60,20.00,19.51,19.51,2.40,92.80,12.88,19.51,19.51,7.00,0.00,0.00,17.56,2.40,4.98,5.34,9.00,0.84,1.00,79.16,82.74,7.58,6.12,93.20,106.10,98.40,0.20,2.00,68.17,37.50
30.00,12.24,11.71,12.33,14.00,2.90,8.30,9.70,17.95,0.00,0.00,3.50,0.00,17.13,16.60,17.56,0.00,7.80,11.20,62.15,8.00,10.00,14.54,5.00,19.32,19.32,19.51,19.51,0.00,13.35,25.63,83.59,3.20,0.00,19.51,19.32,124.98,9.20,34.17,0.60,20.00,19.51,19.51,2.40,104.60,12.88,19.51,19.51,7.00,0.00,0.00,17.56,2.40,4.14,3.90,9.00,0.79,1.00,77.46,82.03,5.29,4.60,89.76,108.90,116.20,0.10,2.00,63.86,33.62
31.00,10.02,11.67,10.14,14.00,2.90,8.30,9.70,17.95,0.00,0.00,3.50,0.00,16.11,15.90,17.56,0.00,7.80,11.34,64.17,7.20,10.00,14.54,5.00,19.32,19.32,19.51,19.51,0.00,12.86,26.04,84.60,3.20,0.00,19.51,19.32,113.82,9.20,32.69,0.60,20.00,19.51,19.51,2.40,109.70,12.88,19.51,19.51,7.00,0.00,0.00,17.56,2.40,3.70,3.03,9.00,0.66,1.00,78.85,82.68,5.16,4.80,82.85,110.50,108.30,0.10,2.00,56.61,29.23
32.00,7.50,11.90,7.71,14.00,2.90,8.30,9.70,17.95,0.00,0.00,3.50,0.00,14.05,14.45,17.56,0.00,7.80,11.53,66.18,8.00,10.00,14.54,5.00,19.32,19.32,19.51,19.51,0.00,11.69,26.37,85.21,3.20,0.00,19.51,19.32,91.25,9.20,28.02,0.60,20.00,19.51,19.51,2.40,125.20,12.88,19.51,19.51,7.00,0.00,0.00,17.56,2.40,3.39,2.34,9.00,0.48,1.00,78.98,86.61,6.29,5.32,71.49,94.00,128.40,0.10,2.00,40.81,24.35
33.00,4.77,11.72,5.13,14.00,2.90,8.30,9.70,17.95,0.00,0.00,3.50,0.00,7.64,9.78,17.56,0.00,7.80,11.55,66.53,8.00,10.00,14.54,5.00,19.32,19.32,19.51,19.51,0.00,7.85,26.64,85.65,3.20,0.00,19.51,19.32,56.30,9.20,18.05,0.60,20.00,19.51,19.51,2.40,118.20,12.88,19.51,19.51,7.00,0.00,0.00,17.56,2.40,3.57,2.29,9.00,0.41,1.00,83.10,90.90,8.27,7.42,49.12,99.70,121.90,0.10,2.00,19.12,18.30
34.00,2.35,11.78,2.53,14.00,2.90,8.30,9.70,17.95,0.00,0.00,3.50,0.00,1.12,2.92,17.56,0.00,7.80,11.51,66.31,8.00,10.00,14.54,5.00,19.32,19.32,19.51,19.51,0.00,1.87,26.86,85.93,3.20,0.00,19.51,19.32,20.11,9.20,7.24,0.60,20.00,19.51,19.51,2.40,126.50,12.88,19.51,19.51,7.00,0.00,0.00,17.56,2.40,3.92,2.44,9.00,0.28,1.00,85.50,96.40,7.37,6.81,19.44,100.50,133.80,0.10,2.00,5.90,11.25
35.00,0.48,23.33,0.58,14.00,2.90,8.30,9.70,17.95,0.00,0.00,3.50,0.00,0.00,0.13,17.56,0.00,7.80,11.36,65.86,8.00,10.00,14.54,5.00,19.32,19.32,19.51,19.51,0.00,0.00,27.02,86.10,3.20,0.00,19.51,19.32,1.35,9.20,0.51,0.60,20.00,19.51,19.51,2.40,124.70,12.88,19.51,19.51,7.00,0.00,0.00,17.56,2.40,3.71,2.34,9.00,0.10,1.00,86.90,96.50,6.60,6.09,1.68,102.00,143.20,0.00,2.00,0.53,5.54
36.00,0.00,23.38,0.00,14.00,2.90,8.30,9.70,17.95,0.00,0.00,3.50,0.00,0.00,0.00,17.56,0.00,7.80,11.17,65.33,8.00,10.00,14.54,5.00,19.32,19.32,19.51,19.51,0.00,0.00,27.11,86.16,3.20,0.00,19.51,19.32,0.00,9.20,0.00,0.60,20.00,19.51,19.51,2.40,122.40,12.88,19.51,19.51,7.00,0.00,0.00,17.56,2.40,3.31,2.15,9.00,0.05,1.00,83.00,93.00,5.86,5.33,0.00,104.60,145.40,0.00,2.00,0.00,1.41
37.00,0.00,23.43,0.00,14.00,4.20,8.30,9.70,17.95,0.00,0.00,3.50,0.00,0.00,0.00,17.56,0.00,7.80,10.79,62.18,8.00,10.00,14.54,5.00,19.32,19.32,19.51,19.51,0.00,0.00,27.34,86.16,3.20,0.00,19.51,19.32,0.00,9.20,0.00,0.60,20.00,19.51,19.51,2.40,121.90,12.88,19.51,19.51,7.00,0.00,0.00,17.56,2.40,2.87,1.88,9.00,0.00,1.00,84.00,93.40,5.52,5.03,0.00,108.00,140.30,0.00,2.00,0.00,0.00
38.00,0.00,23.48,0.00,14.00,4.20,8.30,9.70,17.95,0.00,0.00,3.50,0.00,0.00,0.00,17.56,0.00,7.80,10.34,58.16,8.00,10.00,14.54,5.00,19.32,19.32,19.51,19.51,0.00,0.00,27.72,86.11,3.20,0.00,19.51,19.32,0.00,9.20,0.00,0.60,20.00,19.51,19.51,2.40,117.60,12.88,19.51,19.51,7.00,0.00,0.00,17.56,2.40,2.43,1.58,9.00,0.00,1.00,82.50,92.60,5.30,4.89,0.00,104.20,129.20,0.00,2.00,0.00,0.00
39.00,0.00,23.75,0.00,14.00,4.20,8.30,9.70,17.95,0.00,0.00,3.50,0.00,0.00,0.00,17.56,0.00,7.80,10.05,51.48,8.00,10.00,14.54,5.00,19.32,19.32,19.51,19.51,0.00,0.00,28.00,86.05,3.20,0.00,19.51,19.32,0.00,9.20,0.00,0.60,20.00,19.51,19.51,2.40,108.70,12.88,19.51,19.51,7.00,0.00,0.00,17.56,2.40,2.14,1.22,9.00,0.00,1.00,79.70,90.70,5.24,4.74,0.00,98.50,107.30,0.00,2.00,0.00,0.00
40.00,0.00,23.74,0.00,14.00,4.20,8.30,9.70,17.95,0.00,0.00,3.50,0.00,0.00,0.00,17.56,0.00,7.80,9.81,43.91,8.00,10.00,14.54,5.00,19.32,19.32,19.51,19.51,0.00,0.00,28.20,85.98,3.20,0.00,19.51,19.32,0.00,9.20,0.00,0.60,20.00,19.51,19.51,2.40,97.50,12.88,19.51,19.51,7.00,0.00,0.00,17.56,2.40,1.90,0.85,9.00,0.00,1.00,71.90,87.70,5.23,4.58,0.00,87.60,82.50,0.00,2.00,0.00,0.00
41.00,0.00,23.79,0.00,14.00,4.20,8.30,9.70,17.95,0.00,0.00,3.50,0.00,0.00,0.00,17.56,0.00,7.80,9.57,38.76,8.00,10.00,14.54,5.00,19.32,19.32,19.51,19.51,0.00,0.00,28.38,85.90,3.20,0.00,19.51,19.32,0.00,9.20,0.00,0.60,20.00,19.51,19.51,2.40,81.80,12.88,19.51,19.51,7.00,0.00,0.00,17.56,2.40,1.58,0.68,9.00,0.00,1.00,73.50,86.70,5.25,4.58,0.00,84.60,52.00,0.00,2.00,0.00,0.00
42.00,0.00,23.64,0.00,14.00,4.20,8.30,9.70,17.95,0.00,0.00,3.50,0.00,0.00,0.00,17.56,0.00,7.80,9.33,34.42,8.00,10.00,14.54,5.00,19.32,19.32,19.51,19.51,0.00,0.00,28.55,85.83,3.20,0.00,19.51,19.32,0.00,9.20,0.00,0.60,20.00,19.51,19.51,2.40,72.00,12.88,19.51,19.51,7.00,0.00,0.00,17.56,2.40,1.24,0.59,9.00,0.00,1.00,71.10,86.90,5.30,4.64,0.00,72.50,26.30,0.00,2.00,0.00,0.00
43.00,0.00,23.70,0.00,14.00,4.20,8.30,9.70,17.95,0.00,0.00,3.50,0.00,0.00,0.00,17.56,0.00,7.80,9.11,31.86,8.00,10.00,14.54,5.00,19.32,19.32,19.51,19.51,0.00,0.00,28.66,85.69,3.20,0.00,19.51,19.32,0.00,9.20,0.00,0.60,20.00,19.51,19.51,2.40,66.90,12.88,19.51,19.51,7.00,0.00,0.00,17.56,2.40,1.13,0.61,9.00,0.00,1.00,66.40,83.00,5.28,4.55,0.00,68.70,20.90,0.00,2.00,0.00,0.00
44.00,0.00,23.55,0.00,14.00,4.20,8.30,9.70,17.95,0.00,0.00,3.50,0.00,0.00,0.00,17.56,0.00,7.80,8.89,29.89,8.00,10.00,14.54,5.00,19.32,19.32,19.51,19.51,0.00,0.00,28.71,85.46,3.20,0.00,19.51,19.32,0.00,9.20,0.00,0.60,20.00,19.51,19.51,2.40,62.90,12.88,19.51,19.51,7.00,0.00,0.00,17.56,2.40,1.11,0.65,9.00,0.00,1.00,61.60,78.90,5.24,4.43,0.00,64.50,16.70,0.00,2.00,0.00,0.00
45.00,0.00,23.61,0.00,14.00,4.20,8.30,9.70,17.95,0.00,0.00,3.50,0.00,0.00,0.00,17.56,0.00,7.80,8.85,29.49,8.00,10.00,14.54,5.00,19.32,19.32,19.51,19.51,0.00,0.00,28.68,84.72,3.20,0.00,19.51,19.32,0.00,9.20,0.00,0.60,20.00,19.51,19.51,2.40,62.10,12.88,19.51,19.51,7.00,0.00,0.00,17.56,2.40,1.02,0.77,9.00,0.00,1.00,56.00,73.60,5.02,4.12,0.00,59.90,16.10,0.00,2.00,0.00,0.00
46.00,0.00,23.91,0.00,14.00,4.20,8.30,9.70,17.95,0.00,0.00,3.50,0.00,0.00,0.00,17.56,0.00,7.80,8.87,29.61,8.00,10.00,14.54,5.00,19.32,19.32,19.51,19.51,0.00,0.00,28.58,83.45,3.20,0.00,19.51,19.32,0.00,9.20,0.00,0.60,20.00,19.51,19.51,2.40,58.40,12.88,19.51,19.51,7.00,0.00,0.00,17.56,2.40,0.91,0.91,9.00,0.00,1.00,50.60,68.90,4.75,3.75,0.00,56.00,14.90,0.00,2.00,0.00,0.00
