"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA"
1.00,4.35,23.80,3.23,14.00,4.20,6.70,12.05,18.85,3.55,0.40,3.40,15.00,9.00,4.91,19.00,0.00,8.80,9.70,7.60,8.00,11.18,15.35,5.00,19.24,19.24,19.44,19.44,1.40,4.30,2.20,6.40,3.00,27.00,13.61,18.17,30.15,17.88,6.60,0.60,20.00,20.00,20.00,1.20,1.00,12.83,21.00,8.20,10.70,7.03,17.49,2.40,0.73,0.76,18.00,0.00,0.00,0.05,1.00,0.30,1.60,0.07,0.11,17.85,7.20,1.00,0.00,2.00,23.46,42.30,11.00,28.88,25.00,0.00,21.00
2.00,5.40,23.79,4.50,14.00,4.20,6.70,12.05,18.85,3.55,0.40,3.40,15.00,10.43,7.49,19.00,0.00,8.80,9.30,9.00,8.00,11.18,15.35,5.00,19.24,19.24,19.44,19.44,1.40,7.03,2.40,7.40,3.00,27.00,13.61,18.17,41.93,17.88,9.40,0.60,20.00,20.00,20.00,1.20,1.00,12.83,21.00,8.20,10.70,7.03,17.49,2.40,0.91,0.88,18.00,0.00,0.00,0.06,1.00,1.10,2.00,0.14,0.18,24.75,8.20,1.00,0.08,2.00,27.37,59.78,11.00,41.48,25.00,0.00,22.50
3.00,6.97,23.79,6.23,14.00,4.20,6.70,12.05,18.85,3.55,0.40,3.40,15.00,12.62,9.59,19.00,0.00,8.80,9.00,10.70,8.00,11.18,15.35,5.00,19.24,19.24,19.44,19.44,1.40,8.73,2.60,8.70,3.00,27.00,13.61,18.17,57.19,17.88,17.31,0.60,20.00,20.00,20.00,1.20,1.00,12.83,21.00,8.20,10.70,7.03,17.49,2.40,1.08,0.98,18.00,0.00,0.00,0.33,1.00,2.30,2.70,0.22,0.25,32.62,9.40,1.00,0.17,2.00,34.30,93.96,11.00,64.99,25.00,0.00,27.39
4.00,7.97,23.79,7.30,14.00,4.20,6.70,12.05,18.85,3.55,0.40,3.40,15.00,13.03,9.94,19.00,0.00,8.80,8.30,14.90,8.00,11.18,15.35,5.00,19.24,19.24,19.44,19.44,1.40,9.08,3.50,11.70,3.00,27.00,13.61,18.17,68.14,17.88,15.21,0.60,20.00,20.00,20.00,1.20,1.00,12.83,21.00,8.20,10.70,7.03,17.49,2.40,1.25,1.07,18.00,0.00,0.00,0.46,1.00,3.60,3.80,0.30,0.31,37.27,11.50,1.00,0.17,2.00,37.94,118.94,11.00,83.00,25.00,0.00,28.22
5.00,9.30,23.77,8.13,14.00,4.20,6.70,12.05,18.85,3.55,0.40,3.40,15.00,13.28,10.62,19.00,0.00,8.80,7.60,19.80,8.00,11.18,15.35,5.00,19.24,19.24,19.44,19.44,1.40,9.44,4.50,15.40,3.00,27.00,13.61,18.17,74.70,17.88,18.44,0.60,20.00,20.00,20.00,1.20,1.00,12.83,21.00,8.20,10.70,7.03,17.49,2.40,1.42,1.13,18.00,0.00,0.00,0.56,1.00,5.10,5.10,0.38,0.39,41.83,14.00,1.00,0.25,2.00,42.43,120.77,11.00,84.04,25.00,0.00,29.88
6.00,10.54,23.73,8.80,14.00,4.20,6.70,12.05,18.85,3.55,0.40,3.40,15.00,13.53,11.21,19.00,0.00,8.80,7.50,25.80,8.00,11.18,15.35,5.00,19.24,19.24,19.44,19.44,1.40,9.94,5.70,19.70,3.00,27.00,13.61,18.17,74.87,17.88,22.81,0.60,20.00,20.00,20.00,1.20,1.00,12.83,21.00,8.20,10.70,7.03,17.49,2.40,1.59,1.19,18.00,0.00,0.00,0.63,1.00,5.70,5.80,0.46,0.48,46.07,20.40,1.00,0.25,2.00,46.11,124.71,11.00,87.57,25.00,0.00,30.71
7.00,11.54,21.75,9.13,14.00,4.20,6.70,12.05,18.85,3.55,0.40,3.40,15.00,13.11,10.87,19.00,0.00,8.80,7.70,32.10,8.00,11.18,15.35,5.00,19.24,19.24,19.44,19.44,1.40,10.25,7.10,24.20,3.00,27.00,13.61,18.17,74.29,17.88,19.71,0.60,20.00,20.00,20.00,1.20,1.00,12.83,21.00,8.20,10.70,7.03,17.49,2.40,2.08,1.85,18.00,0.00,0.00,0.69,1.00,6.00,6.20,0.55,0.68,45.40,28.30,1.00,0.25,2.00,49.19,129.07,11.00,86.74,25.00,0.00,32.37
8.00,12.12,15.03,8.88,14.00,4.20,6.70,12.05,18.85,3.55,0.40,3.40,15.00,12.12,8.87,19.00,0.00,8.80,8.40,38.40,8.00,11.18,15.35,5.00,19.24,19.24,19.44,19.44,1.40,8.82,8.80,29.20,3.00,27.00,13.61,18.17,72.71,17.88,19.94,0.60,20.00,20.00,20.00,1.20,2.00,12.83,21.00,8.20,10.70,7.03,17.49,2.40,2.68,2.69,18.00,0.00,0.00,0.71,1.00,7.00,7.30,0.64,0.91,47.81,35.90,2.00,0.33,2.00,49.73,121.68,11.00,85.99,25.00,0.00,32.37
9.00,12.20,23.64,8.63,14.00,4.20,6.70,12.05,18.85,3.55,0.40,3.40,15.00,11.21,9.79,19.00,0.00,8.80,9.20,44.70,8.00,11.18,15.35,5.00,19.24,19.24,19.44,19.44,1.40,6.86,10.50,34.50,3.00,27.00,13.61,18.17,71.55,17.88,18.03,0.60,20.00,20.00,20.00,1.20,4.00,12.83,21.00,8.20,10.70,7.03,17.49,2.40,3.26,3.51,18.00,0.00,0.00,0.70,1.00,8.20,8.70,0.74,1.15,44.49,43.40,4.00,0.33,2.00,48.10,111.14,11.00,76.61,25.00,0.00,32.37
10.00,12.04,23.75,8.13,14.00,4.20,6.70,12.05,18.85,3.50,0.40,3.40,15.00,10.79,9.27,19.00,0.00,8.80,12.20,48.70,8.00,11.18,15.35,5.00,19.24,19.24,19.44,19.44,1.40,6.91,12.00,39.70,3.00,27.00,13.61,18.17,70.38,17.88,13.73,0.60,20.00,20.00,20.00,1.20,6.00,12.83,21.00,8.20,10.70,7.03,17.49,2.40,3.84,4.32,18.00,0.00,0.00,0.71,1.00,10.20,10.40,0.83,1.39,42.08,52.00,6.00,0.33,2.00,48.26,104.66,11.00,72.13,25.00,0.00,32.37
