"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES"
1.00,76.86,30.10,67.46,623.56,203.84,3.52,3.69,110.91,19.29,0.52,18.56,14.99,93.33,5.16,2.83,164.71,112.91,92.69,24.23,47.27,130.02,33.49,4.42,6.88,88.12,0.00,6.39,9.98,85.48,10.56,19.87,0.00,0.00,49.00,48.84,20.72,41.24,185.07,198.10,185.13,0.00,0.00,0.00,49.70,54.10,40.39,30.82,30.70,30.70,20.51,26.67,66.95,0.00,204.20,18.53,20.35
2.00,76.86,30.10,67.46,623.56,203.84,3.52,3.69,110.91,19.29,0.52,18.56,14.99,93.33,5.16,2.83,164.71,112.91,92.69,24.23,47.27,130.02,33.49,4.42,6.88,88.12,0.00,6.39,9.98,64.18,10.56,14.92,0.00,0.00,27.97,27.87,27.97,33.56,185.07,189.27,185.13,0.00,0.00,76.67,46.42,57.39,40.39,30.82,30.70,30.70,0.00,20.51,66.95,0.00,204.20,18.53,20.35
3.00,75.56,30.10,67.46,623.56,203.84,3.52,3.69,110.91,19.29,0.52,18.56,14.99,93.18,5.16,2.83,164.71,112.91,92.69,24.23,17.50,130.02,33.49,4.42,6.88,88.12,0.00,6.39,9.98,43.33,10.56,10.07,0.00,0.00,28.89,0.00,68.21,20.51,175.82,188.80,175.89,0.00,66.67,66.67,47.52,53.00,40.39,30.82,30.70,30.70,20.51,0.00,20.51,0.00,204.20,18.53,20.35
4.00,76.11,30.10,67.46,623.56,203.84,3.52,3.69,110.91,19.29,0.52,18.56,14.99,93.17,5.16,2.83,164.71,112.91,92.69,24.23,24.62,129.82,33.49,4.42,6.88,88.12,0.00,6.39,9.98,45.20,10.56,10.51,0.00,0.00,66.48,0.00,51.47,20.51,177.80,190.80,177.87,0.00,66.67,66.67,48.70,53.23,40.39,30.82,30.70,30.70,52.48,20.51,81.10,0.00,204.20,18.53,20.35
5.00,78.25,30.10,67.46,623.56,203.84,3.52,3.69,110.91,19.29,0.52,18.56,14.99,93.65,5.16,2.83,164.71,112.91,92.69,24.23,21.80,130.21,33.49,4.42,6.88,88.12,0.00,6.39,9.98,49.61,10.56,11.53,0.00,0.00,38.35,0.00,68.21,0.00,178.29,191.29,178.36,0.00,66.79,66.67,48.89,58.99,40.39,30.82,30.70,30.70,20.51,26.67,92.47,0.00,204.20,18.53,20.35
6.00,77.51,30.10,67.46,623.56,203.84,3.52,3.69,110.91,19.29,0.52,18.56,14.99,93.33,5.16,2.83,164.71,112.91,92.69,24.23,20.20,130.03,33.49,4.42,6.88,88.12,0.00,6.39,9.98,47.40,10.56,11.02,0.00,0.00,44.50,0.00,68.21,0.00,171.17,184.06,171.24,0.00,66.67,66.67,48.25,56.64,40.39,30.82,30.70,30.70,20.51,20.51,73.72,0.00,204.20,18.53,20.35
7.00,76.86,30.10,67.46,623.56,203.84,3.52,3.69,110.91,19.29,0.52,18.56,14.99,93.33,5.16,2.83,155.00,112.91,92.69,24.23,39.35,130.02,33.49,4.42,6.88,85.11,0.00,6.39,9.98,46.38,10.56,10.78,0.00,0.00,40.30,57.86,40.30,20.51,104.71,114.92,104.72,0.00,66.67,66.67,49.20,54.60,40.39,30.82,30.70,30.70,50.07,50.07,66.95,0.00,204.20,18.53,20.35
8.00,72.37,30.10,67.46,623.56,203.84,3.52,3.69,110.91,19.29,0.52,18.56,14.99,82.11,5.16,2.83,155.00,112.91,92.69,24.23,4.10,130.02,33.49,4.42,6.88,85.11,0.00,6.39,9.98,46.38,10.56,10.78,0.00,0.00,26.67,0.00,26.67,65.71,0.00,72.46,0.00,0.00,66.67,62.74,48.05,55.76,40.39,30.82,30.70,30.70,0.00,20.51,27.35,0.00,204.20,18.53,20.35
9.00,72.37,30.10,67.46,541.89,177.15,3.52,3.69,108.67,19.29,0.52,18.56,14.99,82.11,5.16,2.83,155.00,112.91,89.97,24.23,4.10,130.02,33.49,4.42,6.88,85.11,0.00,6.39,9.98,27.93,10.56,6.49,0.00,0.00,0.00,0.00,20.51,20.51,0.00,0.00,0.00,0.00,0.00,67.32,47.60,44.84,40.39,30.82,30.70,30.70,20.51,20.51,0.00,0.00,204.20,18.53,20.35
10.00,72.37,30.10,67.46,459.06,150.07,3.52,3.69,104.64,19.29,0.52,18.56,14.99,72.88,5.16,2.83,155.00,112.91,85.10,24.23,4.10,129.82,33.49,4.42,6.88,85.11,0.00,6.39,9.98,0.00,10.56,0.00,0.00,0.00,0.00,0.00,20.51,20.51,0.00,0.00,0.00,0.00,0.00,75.00,47.57,44.87,40.39,30.82,30.70,30.70,20.51,20.51,0.00,0.00,204.20,18.53,20.35
11.00,72.37,30.10,67.46,443.43,144.96,3.52,3.69,104.94,19.29,0.52,18.56,14.99,59.98,5.16,2.83,155.00,112.91,85.46,24.23,4.10,130.02,33.49,4.42,6.88,85.11,0.00,6.39,9.98,0.00,10.56,0.00,0.00,0.00,0.00,0.00,61.46,20.51,0.00,0.00,0.00,0.00,0.00,67.32,46.12,41.53,40.39,30.82,30.70,30.70,20.51,20.51,0.00,0.00,204.20,18.53,20.35
12.00,72.37,30.10,67.46,463.63,151.56,3.52,3.69,78.73,19.29,0.52,18.56,14.99,59.98,5.16,2.83,155.00,112.91,53.72,24.23,0.00,130.02,33.49,4.42,6.88,85.11,0.00,6.39,9.98,0.00,10.56,0.00,0.00,143.59,0.00,0.00,20.51,0.00,0.00,0.00,0.00,0.00,0.00,62.36,46.53,45.92,40.39,30.82,30.70,30.70,20.51,20.51,0.00,0.00,204.20,18.53,20.35
13.00,72.38,30.10,67.46,476.60,155.80,3.52,3.69,81.28,19.29,0.52,18.56,14.99,60.82,5.16,2.83,155.00,112.91,56.81,24.23,0.00,130.02,33.49,4.42,6.88,85.11,0.00,6.39,9.98,0.00,10.56,0.00,0.00,143.59,0.00,0.00,20.51,0.00,0.00,0.00,0.00,0.00,0.00,62.36,48.47,57.53,40.39,30.82,30.70,30.70,20.51,20.51,0.00,0.00,204.20,18.53,20.35
14.00,76.20,30.10,67.46,489.16,159.91,3.52,3.69,87.34,19.29,0.52,18.56,14.99,59.98,5.16,2.83,155.00,112.91,64.15,24.23,0.00,130.02,33.49,4.42,6.88,85.11,0.00,6.39,9.98,0.00,10.56,0.00,0.00,143.59,0.00,0.00,20.51,0.00,0.00,0.00,0.00,0.00,0.00,62.36,48.95,59.17,40.39,30.82,30.70,30.70,20.51,20.51,0.00,0.00,204.20,18.53,20.35
15.00,78.57,30.10,67.46,498.72,163.03,3.52,3.69,94.01,19.29,0.52,18.56,14.99,59.98,5.16,2.83,155.00,112.91,72.22,24.23,0.00,130.02,33.49,4.42,6.88,85.11,0.00,6.39,9.98,0.00,10.56,0.00,0.00,143.60,0.00,0.00,20.51,0.00,0.00,0.00,0.00,0.00,0.00,62.36,48.95,59.18,40.39,30.82,30.70,30.70,20.51,20.51,0.00,0.00,204.20,18.53,20.35
16.00,78.57,30.10,67.46,500.93,163.76,3.52,3.69,97.56,19.29,0.52,18.56,14.99,59.98,5.16,2.83,155.00,112.91,76.52,24.23,0.00,130.02,33.49,4.42,6.88,85.11,0.00,6.39,9.98,0.00,10.56,0.00,0.00,148.50,0.00,0.00,20.51,0.00,0.00,0.00,0.00,0.00,0.00,62.36,50.39,62.54,40.39,30.82,30.70,30.70,20.51,20.51,0.00,0.00,204.20,18.53,20.35
17.00,72.37,30.10,67.46,416.97,136.31,3.52,3.69,91.92,19.29,0.52,18.56,14.99,59.98,5.16,2.83,155.00,112.91,69.69,24.23,0.00,130.02,33.49,4.42,6.88,85.11,0.00,6.39,9.98,16.33,10.56,3.80,0.00,143.59,41.76,0.00,41.76,0.00,0.00,0.00,0.00,0.00,68.42,66.67,48.10,55.99,40.39,30.82,30.70,30.70,20.51,20.51,41.44,0.00,204.20,18.53,20.35
18.00,72.37,30.10,67.46,413.28,135.10,3.52,3.69,91.85,19.29,0.52,18.56,14.99,59.98,5.16,2.83,155.00,112.91,69.61,24.23,0.00,130.02,33.49,4.42,6.88,85.11,0.00,6.39,9.98,18.14,10.56,4.22,0.00,143.60,20.51,0.00,61.46,0.00,0.00,0.00,0.00,0.00,68.93,66.78,49.06,58.31,40.39,30.82,30.70,30.70,20.51,20.51,60.65,0.00,204.20,18.53,20.35
19.00,72.37,30.10,67.46,415.04,135.68,3.52,3.69,99.67,19.29,0.52,18.56,14.99,59.98,5.16,2.83,155.00,112.91,79.08,24.23,0.00,130.02,33.49,4.42,6.88,85.11,0.00,6.39,9.98,23.29,10.56,5.41,0.00,158.29,67.83,0.00,32.80,0.00,0.00,0.00,0.00,0.00,72.90,66.67,49.04,59.43,40.39,30.82,30.70,30.70,20.51,20.51,82.02,0.00,204.20,18.53,20.35
20.00,72.37,30.10,67.46,406.03,132.73,3.52,3.69,100.24,19.29,0.52,18.56,14.99,59.98,5.16,2.83,155.00,112.91,79.76,24.23,0.00,130.02,33.49,4.42,6.88,85.11,0.00,6.39,9.98,24.63,10.56,5.73,0.00,159.45,67.83,0.00,26.67,20.51,0.00,0.00,0.00,0.00,75.28,57.19,48.87,58.91,40.39,30.82,30.70,30.70,20.51,0.00,85.47,0.00,204.20,18.53,20.35
21.00,73.63,30.10,67.46,456.79,149.33,3.52,3.69,106.24,19.29,0.52,18.56,14.99,59.98,5.16,2.83,155.00,112.91,87.04,24.23,0.00,130.21,33.49,4.42,6.88,85.11,0.00,6.39,9.98,51.27,10.56,11.92,0.00,167.38,20.51,0.00,0.00,26.67,0.00,0.00,0.00,0.00,75.28,57.19,50.27,62.30,40.39,30.82,30.70,30.70,0.00,20.51,0.00,0.00,204.20,18.53,20.35
22.00,72.99,30.10,67.46,437.78,143.11,3.52,3.69,105.18,19.29,0.52,18.56,14.99,59.98,5.16,2.83,155.00,112.91,85.75,24.23,0.00,130.02,33.49,4.42,6.88,85.11,0.00,6.39,9.98,48.42,10.56,11.26,0.00,165.53,26.67,0.00,0.00,20.51,0.00,0.00,0.00,0.00,75.28,57.19,49.04,59.44,40.39,30.82,30.70,30.70,0.00,20.51,0.00,0.00,204.20,18.53,20.35
23.00,73.39,30.10,67.46,429.01,140.25,3.52,3.69,104.44,19.29,0.52,18.56,14.99,59.98,5.16,2.83,155.00,112.91,84.85,24.23,0.00,130.02,33.49,4.42,6.88,85.11,0.00,6.39,9.98,46.88,10.56,10.90,0.00,164.22,20.51,0.00,0.00,20.51,0.00,0.00,0.00,0.00,75.28,57.54,48.96,59.18,40.39,30.82,30.70,30.70,20.51,0.00,0.00,0.00,204.20,18.53,20.35
24.00,72.37,30.10,67.46,334.80,109.45,3.52,3.69,93.64,19.29,0.52,18.56,14.99,59.98,5.16,2.83,155.00,112.91,71.77,24.23,0.00,130.02,33.49,4.42,6.88,85.11,0.00,6.39,9.98,16.33,10.56,3.79,0.00,149.76,0.00,0.00,20.51,26.67,0.00,0.00,0.00,0.00,66.67,57.19,45.99,41.66,40.39,30.82,30.70,30.70,0.00,20.51,0.00,0.00,204.20,18.53,20.35
25.00,72.37,30.10,67.46,358.67,117.25,3.52,3.69,93.34,19.29,0.52,18.56,14.99,59.98,5.16,2.83,155.00,112.91,71.41,24.23,0.00,129.82,33.49,4.42,6.88,85.11,0.00,6.39,9.98,16.33,10.56,3.79,0.00,147.77,0.00,0.00,0.00,20.51,0.00,0.00,0.00,0.00,66.67,66.67,47.75,45.14,40.39,30.82,30.70,30.70,20.51,20.51,0.00,0.00,204.20,18.53,20.35
26.00,72.37,30.10,67.46,394.13,128.84,3.52,3.69,95.13,19.29,0.52,18.56,14.99,59.98,5.16,2.83,155.00,112.91,73.58,24.23,0.00,130.02,33.49,4.42,6.88,85.11,0.00,6.39,9.98,16.33,10.56,3.80,0.00,150.00,0.00,0.00,0.00,20.51,0.00,0.00,0.00,0.00,75.28,0.00,48.55,56.32,40.39,30.82,30.70,30.70,20.51,20.51,0.00,0.00,204.20,18.53,20.35
27.00,72.37,30.10,67.46,376.24,122.99,3.52,3.69,93.75,19.29,0.52,18.56,14.99,59.98,5.16,2.83,155.00,112.91,71.90,24.23,0.00,130.21,33.49,4.42,6.88,85.11,0.00,6.39,9.98,16.33,10.56,3.79,0.00,149.65,26.67,0.00,0.00,20.51,0.00,0.00,0.00,0.00,66.67,57.19,46.20,43.29,40.39,30.82,30.70,30.70,20.51,0.00,0.00,0.00,204.20,18.53,20.35
28.00,72.37,30.10,67.46,397.70,130.01,3.52,3.69,93.57,19.29,0.52,18.56,14.99,59.98,5.16,2.83,155.00,112.91,71.68,24.23,0.00,130.02,33.49,4.42,6.88,85.11,0.00,6.39,9.98,16.33,10.56,3.79,0.00,148.72,20.51,0.00,0.00,26.67,0.00,0.00,0.00,0.00,67.86,57.19,46.87,48.55,40.39,30.82,30.70,30.70,0.00,20.51,0.00,0.00,204.20,18.53,20.35
29.00,72.37,30.10,67.46,411.84,134.63,3.52,3.69,85.79,19.29,0.52,18.56,14.99,82.11,5.16,2.83,155.00,112.91,62.27,24.23,0.00,129.82,33.49,4.42,6.88,85.11,0.00,6.39,9.98,16.33,10.56,3.79,0.00,143.59,20.51,0.00,0.00,20.51,0.00,0.00,0.00,0.00,66.67,57.54,45.99,41.65,40.39,30.82,30.70,30.70,0.00,20.51,0.00,0.00,204.20,18.53,20.35
30.00,75.82,30.10,67.46,516.66,168.90,3.52,3.69,101.29,19.29,0.52,18.56,14.99,82.11,5.16,2.83,155.00,112.91,81.04,24.23,0.00,130.02,33.49,4.42,6.88,85.11,0.00,6.39,9.98,53.06,10.56,12.33,0.00,155.32,20.51,0.00,0.00,20.51,0.00,0.00,0.00,0.00,75.28,57.54,48.95,59.17,40.39,30.82,30.70,30.70,0.00,20.51,0.00,0.00,204.20,18.53,20.35
31.00,78.57,30.10,67.46,536.51,175.39,3.52,3.69,110.91,19.29,0.52,18.56,14.99,114.31,5.16,2.83,164.71,112.91,92.69,24.23,0.00,130.21,33.49,4.42,6.88,88.12,0.00,6.39,9.98,85.48,10.56,19.87,0.00,170.36,67.83,26.67,0.00,20.51,0.00,0.00,0.00,0.00,75.28,56.21,50.39,62.54,40.39,30.82,30.70,30.70,0.00,20.51,105.41,0.00,204.20,18.53,20.35
32.00,75.06,30.10,67.46,496.80,162.41,3.52,3.69,108.31,19.29,0.52,18.56,14.99,141.16,5.16,2.83,164.71,112.91,89.54,24.23,0.00,129.82,33.49,4.42,6.88,88.12,0.00,6.39,9.98,82.49,10.56,19.17,0.00,162.94,34.75,67.42,68.21,34.75,0.00,102.61,0.00,0.00,75.28,66.67,47.96,55.36,40.39,30.82,30.70,30.70,20.51,62.84,28.49,0.00,204.20,18.53,20.35
