"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI"
1.00,0.00,23.44,0.00,14.00,4.20,7.70,12.44,19.22,1.80,0.70,3.50,10.00,0.00,0.00,18.05,0.00,9.00,10.00,30.00,7.90,9.90,15.61,5.00,19.32,19.32,19.51,19.51,2.60,0.00,21.16,56.41,3.30,0.00,19.51,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,26.00,12.88,20.49,19.51,8.40,0.00,6.50,17.56,2.40,5.27,8.00,18.00,0.95,1.61,0.00,1.00,56.69,50.31,4.51,3.80,0.00,80.78,9.00,0.00,2.00,0.00
2.00,0.00,23.38,0.00,14.00,4.20,7.70,12.44,19.22,1.80,0.70,3.50,10.00,0.00,0.00,18.05,0.00,9.00,8.30,22.42,7.90,9.90,15.61,5.00,19.32,19.32,19.51,19.51,2.60,0.00,14.85,40.25,3.30,0.00,19.51,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,19.00,12.88,20.49,19.51,8.40,0.00,6.50,17.56,2.40,7.53,11.68,18.00,0.95,1.61,0.00,1.00,33.63,55.17,1.09,0.97,0.00,82.83,10.88,0.00,2.00,0.00
3.00,0.00,23.49,0.00,14.00,4.20,7.70,12.44,19.22,1.80,0.70,3.50,10.00,0.00,0.00,18.05,0.00,9.00,8.37,21.76,7.90,9.90,15.61,5.00,19.32,19.32,19.51,19.51,2.60,0.00,14.49,39.25,3.30,0.00,19.51,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,14.94,12.88,20.49,19.51,8.40,0.00,6.50,17.56,2.40,7.35,11.56,18.00,0.95,1.61,0.00,1.00,32.85,54.23,0.90,0.82,0.00,80.45,9.77,0.00,2.00,0.00
4.00,0.00,23.52,0.00,14.00,4.20,7.70,12.44,19.22,1.80,0.70,3.50,10.00,0.00,0.00,18.05,0.00,9.00,8.18,21.64,7.90,9.90,15.61,5.00,19.32,19.32,19.51,19.51,2.60,0.00,14.17,38.50,3.30,0.00,19.51,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,11.35,12.88,20.49,19.51,8.40,0.00,6.50,17.56,2.40,7.27,11.49,18.00,0.95,1.61,0.00,1.00,32.41,53.68,0.76,0.70,0.00,78.07,7.90,0.00,2.00,0.00
5.00,0.00,23.49,0.00,14.00,4.20,7.70,12.44,19.22,1.80,0.70,3.50,10.00,0.00,0.00,18.05,0.00,9.00,9.15,20.83,7.90,9.90,15.61,5.00,19.32,19.32,19.51,19.51,2.60,0.00,14.13,37.52,3.30,0.00,19.51,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,10.26,12.88,20.49,19.51,8.40,0.00,6.50,17.56,2.40,7.07,11.34,18.00,0.95,1.61,0.00,1.00,29.95,50.93,0.63,0.63,0.00,75.44,6.17,0.00,2.00,0.00
6.00,0.00,23.58,0.00,14.00,4.20,7.70,12.44,19.22,1.80,0.70,3.50,10.00,0.00,0.00,18.05,0.00,9.00,10.51,19.78,7.90,9.90,15.61,5.00,19.32,19.32,19.51,19.51,2.60,0.00,14.17,36.46,3.30,0.00,19.51,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,10.00,12.88,20.49,19.51,8.40,0.00,6.50,17.56,2.40,6.83,11.16,18.00,0.95,1.61,0.00,1.00,26.82,47.45,0.49,0.58,0.00,72.72,4.50,0.00,2.00,0.00
7.00,0.00,23.40,0.00,14.00,4.20,7.70,12.44,19.22,1.80,0.70,3.50,10.00,0.00,0.00,18.05,0.00,9.00,12.21,18.91,7.90,9.90,15.61,5.00,19.32,19.32,19.51,19.51,2.60,0.00,14.36,36.70,3.30,0.00,19.51,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,9.90,12.88,20.49,19.51,8.40,0.00,6.50,17.56,2.40,6.94,11.17,18.00,0.95,1.61,0.00,1.00,25.09,45.70,0.50,0.64,0.00,72.17,3.76,0.00,2.00,0.00
8.00,0.00,23.70,0.00,14.00,4.20,7.70,12.44,19.22,1.80,0.70,3.50,10.00,0.00,0.00,18.05,0.00,9.00,14.02,18.08,7.90,9.90,15.61,5.00,19.32,19.32,19.51,19.51,2.60,0.00,14.59,37.38,3.30,0.00,19.51,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,9.85,12.88,20.49,19.51,8.40,0.00,6.50,17.56,2.40,7.18,11.22,18.00,0.95,1.61,0.00,1.00,23.84,44.51,0.56,0.74,0.00,72.35,3.33,0.00,2.00,0.00
9.00,0.00,23.38,0.00,14.00,4.20,7.70,12.44,19.22,1.80,0.70,3.50,10.00,0.00,0.00,18.05,0.00,9.00,15.28,16.57,7.90,9.90,15.61,5.00,19.32,19.32,19.51,19.51,2.60,0.00,15.07,37.48,3.30,0.00,19.51,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,8.67,12.88,20.49,19.51,8.40,0.00,6.50,17.56,2.40,6.92,10.85,18.00,0.95,1.61,0.00,1.00,24.96,45.11,0.61,0.77,0.00,73.50,2.77,0.00,2.00,0.00
10.00,0.00,23.52,0.00,14.00,4.20,7.70,12.44,19.22,1.80,0.70,3.50,10.00,0.00,0.00,18.05,0.00,9.00,16.36,14.82,8.00,9.90,15.61,5.00,19.32,19.32,19.51,19.51,2.60,0.00,15.62,37.40,3.30,0.00,19.51,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,7.12,12.88,20.49,19.51,8.40,0.00,6.50,17.56,2.40,6.51,10.32,18.00,0.95,1.61,0.00,1.00,26.88,46.29,0.66,0.78,0.00,74.98,2.17,0.00,2.00,0.00
