"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY"
1.00,1.56,18.65,3.23,14.00,3.00,7.40,6.40,8.90,2.90,0.40,0.00,20.39,3.68,12.61,17.48,0.00,4.20,28.20,76.00,7.90,2.50,3.60,2.50,18.45,9.50,11.65,16.50,1.45,9.19,8.95,43.00,3.15,27.00,19.42,17.96,115.00,17.96,16.92,0.60,19.42,19.42,19.42,2.40,118.50,12.82,19.42,7.00,10.80,8.26,15.15,2.40,4.11,3.64,18.00,0.00,0.00,0.43,1.00,57.60,0.00,5.97,0.00,61.32,43.80,125.86,0.10,2.00,29.95,186.39,11.00,55.00
2.00,0.44,16.21,1.74,14.00,3.00,7.40,6.40,8.90,2.90,0.40,0.00,20.39,0.02,7.49,17.48,0.00,4.20,27.60,76.00,7.90,2.50,3.60,2.50,18.45,9.50,11.65,16.50,1.45,3.63,8.61,41.80,3.15,27.00,19.42,17.96,49.30,17.96,7.28,0.60,19.42,19.42,19.42,2.40,116.00,12.82,19.42,7.00,10.80,8.26,15.15,2.40,4.35,3.99,18.00,0.00,0.00,0.30,1.00,57.60,0.00,5.97,0.00,29.55,46.40,124.51,0.00,2.00,9.97,132.90,11.00,2.00
3.00,0.05,15.82,0.48,14.00,3.00,7.40,6.40,8.90,2.90,0.40,0.00,20.39,0.00,2.76,17.48,0.00,4.20,26.80,76.00,7.90,2.50,3.60,2.50,18.45,9.50,11.65,16.50,1.45,0.66,8.20,40.50,3.15,27.00,19.42,17.96,16.94,17.96,1.55,0.60,19.42,19.42,19.42,2.40,112.70,12.82,19.42,7.00,10.80,8.26,15.15,2.40,3.64,3.28,18.00,0.00,0.00,0.10,1.00,57.60,0.00,5.97,0.00,4.72,49.10,118.33,0.00,2.00,1.60,76.41,11.00,1.00
4.00,0.00,15.55,0.07,14.00,3.00,7.40,6.40,8.90,2.90,0.40,0.00,20.39,0.00,0.50,17.48,0.00,4.20,26.00,76.00,7.90,2.50,15.53,2.50,18.45,9.50,11.65,16.50,1.45,0.05,7.71,39.10,3.15,27.00,19.42,17.96,0.97,17.96,0.13,0.60,19.42,19.42,19.42,2.40,98.60,12.82,19.42,7.00,10.80,8.26,15.15,2.40,2.63,2.21,18.00,0.00,0.00,0.05,1.00,57.60,0.00,5.97,0.00,0.44,50.60,110.53,0.00,2.00,0.13,20.36,11.00,0.00
5.00,0.00,15.43,0.00,14.00,3.00,7.40,6.40,8.90,2.90,0.40,0.00,20.39,0.00,0.00,17.48,0.00,4.20,25.10,66.00,8.00,2.50,15.53,2.50,18.45,9.50,11.65,16.50,1.45,0.00,7.32,37.40,3.15,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,81.00,12.82,19.42,7.00,10.80,8.26,15.34,2.40,2.42,1.71,18.00,0.00,0.00,0.00,1.00,66.70,52.10,4.73,2.24,0.00,51.60,99.72,0.00,2.00,0.00,0.00,11.00,0.00
6.00,0.00,15.59,0.00,14.00,3.00,7.40,6.40,8.90,2.90,0.40,0.00,20.39,0.00,0.00,17.48,0.00,4.20,24.10,66.00,8.00,2.50,15.53,2.50,18.45,9.50,11.65,16.50,1.45,0.00,7.02,35.40,3.15,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,66.60,12.82,19.42,7.00,10.80,8.26,15.34,2.40,2.49,1.39,18.00,0.00,0.00,0.00,1.00,66.70,52.10,4.73,2.24,0.00,51.80,87.88,0.00,2.00,0.00,0.00,11.00,0.00
7.00,0.00,15.27,0.00,14.00,3.00,7.40,6.40,8.90,2.90,0.40,0.00,20.39,0.00,0.00,17.48,0.00,4.20,23.20,57.00,8.00,2.50,15.53,2.50,18.45,9.50,11.65,16.50,1.45,0.00,6.70,33.90,3.15,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,53.30,12.82,19.42,7.00,10.80,8.26,15.34,2.40,2.23,1.13,18.00,0.00,0.00,0.00,1.00,66.70,52.10,4.73,2.24,0.00,51.80,67.87,0.00,2.00,0.00,0.00,11.00,0.00
8.00,0.00,16.41,0.00,14.00,3.00,7.40,6.40,8.90,2.90,0.40,0.00,20.39,0.00,0.00,17.48,0.00,4.20,22.10,57.00,8.00,2.50,15.53,2.50,18.45,9.50,11.65,16.50,1.45,0.00,6.37,32.80,3.15,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,45.50,12.82,19.42,7.00,10.80,8.26,15.34,2.40,1.89,0.89,18.00,0.00,0.00,0.00,1.00,66.70,52.10,4.73,2.24,0.00,51.50,45.10,0.00,2.00,0.00,0.00,11.00,0.00
9.00,0.00,17.17,0.00,14.00,3.00,7.40,6.40,8.90,2.90,0.40,0.00,20.39,0.00,0.00,17.48,0.00,4.20,21.00,48.00,8.00,2.50,15.53,2.50,18.45,9.50,11.65,16.50,1.45,0.00,6.20,32.00,3.15,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,39.40,12.82,19.42,7.00,10.80,8.26,15.34,2.40,1.61,0.75,18.00,0.00,0.00,0.00,1.00,66.70,52.10,4.73,2.24,0.00,51.10,32.85,0.00,2.00,0.00,0.00,11.00,0.00
10.00,0.00,17.05,0.00,14.00,3.00,7.40,6.40,8.90,2.90,0.40,0.00,20.39,0.00,0.00,17.48,0.00,4.20,20.00,48.00,8.00,2.50,15.53,2.50,18.45,9.50,11.65,16.50,1.45,0.00,6.18,31.50,3.15,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,36.10,12.82,19.42,7.00,10.80,8.26,15.34,2.40,1.36,0.64,18.00,0.00,0.00,0.00,1.00,66.70,52.10,4.73,2.24,0.00,50.00,24.11,0.00,2.00,0.00,0.00,11.00,0.00
