"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,70.71,29.26,67.13,604.80,196.75,0.00,2.96,83.97,17.91,0.63,17.92,14.92,86.09,5.13,2.82,108.54,85.25,69.81,0.00,4.12,87.85,0.00,3.90,6.88,59.31,0.00,6.39,0.00,85.48,4.43,19.77,0.00,0.00,0.00,67.10,29.74,29.74,168.17,180.78,0.00,0.00,0.00,0.00,41.62,46.61,28.32,0.00,0.00,0.00,0.00,85.00,20.62,0.00,101.60
2.00,69.99,28.96,67.13,591.11,192.30,0.00,2.96,83.97,17.91,0.63,17.92,14.92,77.63,5.13,2.82,108.54,84.14,69.81,0.00,4.12,87.85,0.00,3.90,6.88,59.31,0.00,6.39,0.00,76.98,4.43,17.81,0.00,0.00,0.00,67.10,38.86,20.62,157.35,169.18,0.00,0.00,0.00,0.00,40.04,46.37,28.32,0.00,0.00,0.00,0.00,85.00,20.62,0.00,101.60
3.00,71.43,29.56,67.13,591.72,192.50,0.00,2.96,83.97,17.91,0.63,17.92,13.93,75.98,5.13,2.82,108.54,82.89,69.81,0.00,4.12,87.85,0.00,3.90,6.88,59.31,0.00,6.39,0.00,75.35,4.43,17.43,0.00,0.00,0.00,67.10,26.80,20.62,158.05,169.95,0.00,0.00,0.00,0.00,43.21,46.85,28.32,0.00,0.00,0.00,0.00,85.00,32.67,0.00,101.60
4.00,69.82,28.89,67.13,584.26,190.07,0.00,2.96,83.97,17.91,0.63,17.92,12.78,69.97,5.13,2.82,108.54,81.29,69.81,0.00,4.12,87.85,0.00,3.90,6.88,59.31,0.00,6.39,0.00,64.67,4.43,14.96,0.00,0.00,0.00,37.89,67.88,20.62,149.83,160.86,0.00,0.00,0.00,0.00,40.14,46.39,28.32,0.00,0.00,0.00,0.00,85.00,20.62,0.00,101.60
5.00,69.03,28.57,67.13,580.00,188.69,0.00,2.96,83.97,17.91,0.63,17.92,10.30,66.53,5.13,2.82,108.54,80.72,69.81,0.00,16.00,87.85,0.00,3.90,6.88,59.31,0.00,6.39,0.00,65.40,4.43,15.13,0.00,0.00,0.00,67.10,36.91,20.62,147.59,158.35,0.00,0.00,0.00,0.00,37.46,45.95,28.32,0.00,0.00,0.00,0.00,25.00,110.26,0.00,101.60
6.00,71.68,29.66,67.13,586.88,190.92,0.00,2.96,83.97,17.91,0.63,17.92,14.92,71.61,5.13,2.82,108.54,82.03,69.81,0.00,0.00,87.85,0.00,3.90,6.88,59.31,0.00,6.39,0.00,69.58,4.43,16.10,0.00,0.00,0.00,0.00,20.62,20.62,155.04,166.65,0.00,0.00,0.00,0.00,50.49,44.27,28.32,0.00,0.00,0.00,0.00,37.96,20.62,0.00,101.60
7.00,68.17,28.21,67.13,572.40,186.21,0.00,2.96,83.97,17.91,0.63,17.92,10.22,63.18,5.13,2.82,108.54,79.61,69.81,0.00,0.00,87.85,0.00,3.90,6.88,59.31,0.00,6.39,0.00,52.25,4.43,12.09,0.00,0.00,0.00,37.89,67.88,20.62,137.38,146.79,0.00,0.00,0.00,0.00,36.70,45.82,28.32,0.00,0.00,0.00,0.00,85.00,20.62,0.00,101.60
8.00,72.37,29.95,67.13,572.72,186.32,0.00,2.96,83.97,17.91,0.63,17.92,11.93,63.35,5.13,2.82,108.54,79.36,69.81,0.00,0.00,87.85,0.00,3.90,6.88,59.31,0.00,6.39,0.00,56.05,4.43,12.96,0.00,0.00,0.00,67.10,26.80,20.62,139.09,148.71,0.00,0.00,0.00,0.00,41.11,46.53,28.32,0.00,0.00,0.00,0.00,25.00,90.20,0.00,101.60
9.00,68.28,28.26,67.13,565.58,183.99,0.00,2.96,83.97,17.91,0.63,17.92,10.22,59.84,5.13,2.82,108.54,78.76,69.81,0.00,0.00,87.85,0.00,3.90,6.88,59.31,0.00,6.39,0.00,52.46,4.43,12.13,0.00,0.00,0.00,67.10,20.62,26.80,133.53,142.41,0.00,0.00,0.00,0.00,36.87,45.85,28.32,0.00,0.00,0.00,0.00,25.00,90.20,0.00,101.60
10.00,67.47,27.92,67.13,566.23,184.20,0.00,2.96,83.97,17.91,0.63,17.92,10.43,63.30,5.13,2.82,108.54,79.22,69.81,0.00,0.00,87.85,0.00,3.90,6.88,59.31,0.00,6.39,0.00,49.39,4.43,11.42,0.00,0.00,0.00,67.10,26.80,20.62,134.48,143.48,0.00,0.00,0.00,0.00,36.76,45.83,28.32,0.00,0.00,0.00,0.00,85.00,32.67,0.00,101.60
