"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI"
1.00,0.00,22.83,0.00,0.00,4.20,8.80,4.30,9.55,2.90,0.40,3.30,0.00,0.00,0.00,9.00,0.00,10.00,8.70,3.80,7.90,11.17,15.53,2.50,17.48,14.08,5.80,7.80,2.80,0.00,7.80,21.20,2.19,27.30,15.53,19.11,0.00,17.96,0.00,0.60,6.00,6.00,7.00,1.20,0.00,10.00,10.00,19.42,6.00,10.80,8.10,11.17,2.40,12.30,15.40,18.90,0.00,0.00,0.00,1.00,11.90,29.80,0.00,0.00,0.00,25.20,0.00,0.00,1.50,0.00,0.00,0.00
2.00,0.00,22.83,0.00,0.00,4.20,8.80,4.30,9.55,2.90,0.40,3.30,0.00,0.00,0.00,9.00,0.00,10.00,8.80,4.90,7.90,11.17,15.53,2.50,17.48,14.08,5.80,7.80,2.80,0.00,7.50,19.50,2.19,27.40,15.53,19.11,0.00,17.96,0.00,0.60,6.00,6.00,7.00,1.20,0.00,10.00,10.00,19.42,6.00,10.70,8.10,11.17,2.40,12.00,15.10,18.90,0.00,0.00,0.00,1.00,10.10,26.60,0.25,0.18,0.00,24.30,0.00,0.00,1.50,0.00,0.00,0.00
3.00,0.00,22.73,0.00,0.00,4.20,8.80,4.30,9.55,2.90,0.40,3.30,0.00,0.00,0.00,9.00,0.00,10.00,8.80,6.20,7.90,11.17,15.53,2.50,17.48,14.08,5.80,7.80,2.80,0.00,7.30,18.10,2.19,27.40,15.53,19.11,0.00,17.96,0.00,0.60,6.00,6.00,7.00,1.20,0.00,10.00,10.00,19.42,6.00,10.70,8.10,11.17,2.40,11.60,14.90,18.90,0.00,0.00,0.00,1.00,9.50,24.00,0.21,0.14,0.00,23.30,0.00,0.00,1.50,0.00,0.00,0.00
4.00,0.00,23.05,0.00,0.00,4.20,8.80,4.30,9.55,2.90,0.40,3.30,0.00,0.00,0.00,9.00,0.00,10.00,8.70,6.60,8.00,11.17,15.53,2.50,17.48,14.08,5.80,7.80,2.80,0.00,6.40,15.50,2.19,27.40,15.53,19.11,0.00,17.96,0.00,0.60,6.00,6.00,7.00,1.20,0.00,10.00,10.00,19.42,6.00,10.70,8.10,11.17,2.40,11.70,14.90,18.90,0.00,0.00,0.00,1.00,9.10,22.80,0.21,0.13,0.00,21.70,0.00,0.00,1.50,0.00,0.00,0.00
5.00,0.00,22.97,0.00,0.00,4.20,8.80,4.30,9.55,2.90,0.40,3.30,0.00,0.00,0.00,9.00,0.00,10.00,8.50,6.70,8.00,11.17,15.53,2.50,17.48,14.08,5.80,7.80,2.80,0.00,5.30,12.50,2.19,27.40,15.53,19.11,0.00,17.96,0.00,0.60,6.00,6.00,7.00,1.20,0.00,10.00,10.00,19.42,6.00,10.70,8.10,11.17,2.40,11.80,15.10,18.90,0.00,0.00,0.00,1.00,8.80,22.10,0.20,0.14,0.00,20.00,0.00,0.00,1.50,0.00,0.00,0.00
6.00,0.00,22.88,0.00,0.00,4.20,8.80,4.30,9.55,2.90,0.40,3.30,0.00,0.00,0.00,9.00,0.00,10.00,8.20,7.70,8.00,11.17,15.53,2.50,17.48,14.08,5.80,7.80,2.80,0.00,4.70,10.70,2.19,27.40,15.53,19.11,0.00,17.96,0.00,0.60,6.00,6.00,7.00,1.20,0.00,10.00,10.00,19.42,6.00,10.70,8.10,11.17,2.40,12.00,15.20,18.90,0.00,0.00,0.00,1.00,8.10,20.60,0.19,0.16,0.00,18.80,0.00,0.00,1.50,0.00,0.00,0.00
7.00,0.00,22.95,0.00,0.00,4.20,8.80,4.30,9.55,2.90,0.40,3.30,0.00,0.00,0.00,9.00,0.00,10.00,8.00,8.90,8.00,11.17,15.53,2.50,17.48,14.08,5.80,7.80,2.80,0.00,4.30,9.30,2.19,27.30,15.53,19.11,0.00,17.96,0.00,0.60,6.00,6.00,7.00,1.20,0.00,10.00,10.00,19.42,6.00,10.70,8.10,11.17,2.40,12.30,15.40,18.90,0.00,0.00,0.00,1.00,7.30,18.90,0.18,0.16,0.00,17.70,0.10,0.00,1.50,0.00,0.00,0.00
8.00,0.00,22.70,0.00,0.00,4.20,8.80,4.30,9.55,2.90,0.40,3.30,0.00,0.00,0.00,9.00,0.00,10.00,8.00,9.50,8.00,11.17,15.53,2.50,17.48,14.08,5.80,7.80,2.80,0.00,3.80,8.30,2.19,27.30,15.53,19.11,0.00,17.96,0.00,0.60,6.00,6.00,7.00,1.20,0.00,10.00,10.00,19.42,6.00,10.70,8.10,11.17,2.40,12.50,15.40,18.90,0.00,0.00,0.00,1.00,5.90,15.80,0.18,0.17,0.00,16.50,0.90,0.00,1.50,0.00,0.00,0.00
9.00,0.00,22.73,0.00,0.00,4.20,8.80,4.30,9.55,2.50,0.40,3.30,0.00,0.00,0.00,9.00,0.00,10.00,8.20,9.90,8.00,11.17,15.53,2.50,17.48,14.08,5.80,7.80,2.80,0.00,3.30,7.50,2.19,27.30,15.53,19.11,0.00,17.96,0.00,0.60,6.00,6.00,7.00,1.20,0.30,10.00,10.00,19.42,6.00,10.70,8.10,11.17,2.40,12.80,15.40,18.90,0.00,0.00,0.00,1.00,4.30,12.20,0.17,0.15,0.00,15.30,1.70,0.00,1.50,0.00,0.00,0.00
10.00,0.00,22.83,0.00,0.00,4.20,8.80,4.30,9.55,2.50,0.40,3.30,0.00,0.00,0.00,9.00,0.00,10.00,8.20,10.00,8.00,11.17,15.53,2.50,17.48,14.08,5.80,7.80,2.80,0.00,3.20,6.60,2.19,27.40,15.53,19.11,0.00,17.96,0.00,0.60,6.00,6.00,7.00,1.20,1.80,10.00,10.00,19.42,6.00,10.70,8.10,11.17,2.40,12.80,15.40,18.90,0.00,0.00,0.00,1.00,3.10,8.50,0.14,0.13,0.00,13.80,2.90,0.00,1.50,0.00,0.00,0.00
