"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,66.95,29.95,67.13,643.66,209.39,8.45,8.87,70.95,16.68,1.34,25.46,12.26,55.00,0.00,5.13,2.82,133.33,56.90,55.35,31.72,34.48,98.39,0.00,4.03,6.88,72.86,0.00,6.39,9.00,63.25,4.43,14.63,185.48,0.00,67.50,22.81,22.82,67.33,168.66,181.29,168.72,4.65,0.00,48.54,0.00,66.47,46.18,0.00,30.56,30.55,56.00,22.33,110.26,0.00,123.51
2.00,69.69,29.71,67.13,643.66,209.39,8.45,8.87,67.49,16.68,1.34,25.46,12.26,55.00,0.00,5.13,2.82,133.33,55.86,51.14,31.72,34.48,98.39,0.00,4.03,6.88,72.86,0.00,6.39,9.00,54.88,4.43,12.69,180.49,0.00,23.30,67.10,23.30,0.00,163.61,175.95,163.67,4.65,0.00,48.54,0.00,66.47,46.18,0.00,30.56,30.55,56.00,22.33,110.26,0.00,120.97
3.00,67.23,28.69,67.13,643.66,209.39,8.45,8.87,64.50,16.68,1.34,25.46,12.26,55.00,0.00,5.13,2.82,133.33,55.30,47.51,31.72,34.48,98.39,0.00,4.03,6.88,72.86,0.00,6.39,9.00,42.21,4.43,9.76,175.76,0.00,23.30,67.10,23.30,0.00,157.55,169.41,157.61,4.65,0.00,48.54,0.00,66.47,46.18,0.00,30.56,30.55,56.00,22.33,110.26,0.00,119.97
4.00,69.41,29.57,67.13,643.66,209.39,8.45,8.87,61.68,16.68,1.34,25.46,12.26,55.00,0.00,5.13,2.82,133.33,54.72,44.08,31.72,34.48,96.44,0.00,4.03,6.88,72.86,0.00,6.39,9.00,0.00,4.43,0.00,171.47,0.00,22.82,22.81,67.88,0.00,155.04,166.65,155.09,4.03,0.00,48.54,0.00,66.47,46.18,0.00,25.79,25.79,20.62,87.27,110.26,0.00,118.04
5.00,66.42,29.95,67.13,643.66,209.39,8.45,8.87,66.15,16.68,1.34,25.46,12.26,55.00,0.00,5.13,2.82,133.33,54.73,49.52,31.72,34.48,100.34,0.00,4.03,6.88,72.86,0.00,6.39,9.00,0.00,4.43,0.00,180.02,0.00,41.74,41.62,41.86,0.00,162.21,174.45,162.27,2.66,0.00,76.30,0.00,66.47,46.18,0.00,0.00,30.55,23.73,24.52,110.26,0.00,119.24
6.00,68.32,29.95,67.13,643.66,209.39,8.45,8.87,63.00,16.68,1.34,25.46,12.26,55.00,0.00,5.13,2.82,133.33,54.76,45.68,31.72,34.48,98.39,0.00,4.03,6.88,72.86,0.00,6.39,9.00,0.00,4.43,0.00,175.33,0.00,0.00,61.32,58.21,0.00,157.11,168.92,157.17,3.99,0.00,71.96,0.00,66.47,46.18,0.00,25.53,25.52,23.03,23.49,110.26,0.00,118.76
7.00,68.78,28.46,67.13,643.66,209.39,8.45,8.87,59.55,16.68,1.34,25.46,12.26,55.00,0.00,5.13,2.82,133.33,52.93,41.48,31.72,34.48,98.39,0.00,4.03,6.88,72.86,0.00,6.39,9.00,0.00,4.43,0.00,169.57,0.00,0.00,23.67,23.68,0.00,148.53,159.40,148.58,3.35,0.00,48.54,0.00,66.47,46.18,0.00,20.55,20.55,56.00,20.62,110.26,0.00,116.41
8.00,69.76,28.87,67.13,643.66,209.39,8.45,8.87,59.15,16.68,1.34,25.46,12.26,55.00,0.00,5.13,2.82,133.33,53.48,41.00,31.72,34.48,96.44,0.00,4.03,6.88,72.86,0.00,6.39,9.00,0.00,4.43,0.00,167.06,0.00,0.00,40.06,40.55,0.00,155.05,166.67,155.11,3.12,0.00,61.50,0.00,66.47,46.18,0.00,18.83,18.83,56.00,87.27,110.26,0.00,118.22
9.00,68.32,28.27,67.13,643.66,209.39,8.45,8.87,60.07,16.68,1.34,25.46,12.26,55.00,0.00,5.13,2.82,133.33,53.74,42.11,31.72,34.48,98.39,0.00,4.03,6.88,72.86,0.00,6.39,9.00,22.55,4.43,5.21,170.10,0.00,0.00,23.67,23.68,0.00,151.82,163.08,151.87,3.56,0.00,48.54,0.00,66.47,46.18,0.00,22.17,22.17,56.00,20.62,110.26,0.00,119.24
10.00,66.42,27.49,67.13,643.66,209.39,8.45,8.87,54.05,16.68,1.34,25.46,12.26,55.00,0.00,5.13,2.82,133.33,53.47,34.79,31.72,34.48,98.39,0.00,4.03,6.88,72.86,0.00,6.39,9.00,16.49,4.43,3.81,161.85,0.00,22.82,22.81,67.88,67.33,141.33,151.27,141.37,3.00,0.00,45.00,0.00,66.47,46.18,0.00,17.87,17.86,20.62,87.27,110.26,0.00,118.90
