"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2"
1.00,78.57,30.10,65.77,646.80,148.04,9.09,8.05,110.91,19.29,3.81,39.89,0.00,89.98,0.00,8.26,4.53,164.71,112.91,133.36,0.00,47.27,167.11,31.08,1.74,1.38,87.66,114.11,6.39,9.98,95.92,10.17,19.87,229.57,229.31,20.51,67.42,68.21,20.51,185.07,198.10,0.00,5.67,75.75,72.88,66.88,66.80,54.48,30.82,30.70,30.70,87.54,84.00,110.80,110.76
2.00,78.57,30.10,65.77,646.80,148.04,9.09,8.05,110.91,19.29,3.81,39.89,0.00,89.98,0.00,8.26,4.53,164.71,112.91,133.36,0.00,47.27,167.11,31.08,1.74,1.38,87.66,114.11,6.39,9.98,95.92,10.17,19.87,229.57,229.31,20.51,67.42,68.21,20.51,185.07,198.10,0.00,5.67,75.75,72.88,66.88,66.80,54.48,30.82,30.70,30.70,87.54,84.00,110.50,110.76
3.00,78.57,30.10,65.77,646.80,148.04,9.09,8.05,110.91,19.29,3.81,39.89,0.00,89.98,0.00,8.26,4.53,164.71,112.91,133.36,0.00,47.27,167.11,31.08,1.74,1.38,87.66,114.11,6.39,9.98,95.92,10.17,19.87,229.57,229.31,67.83,67.42,68.21,20.95,185.07,198.10,0.00,5.67,75.75,72.88,66.88,66.80,54.48,30.82,30.70,30.70,87.54,84.00,110.80,110.76
4.00,78.57,30.10,65.77,646.80,148.04,9.09,8.05,110.91,19.29,3.81,39.89,0.00,89.98,0.00,8.26,4.53,164.71,112.91,111.37,0.00,47.27,167.11,31.08,1.74,1.38,87.66,114.11,6.39,9.98,95.92,10.17,19.87,229.57,229.31,67.83,67.42,68.21,20.51,185.07,198.10,0.00,5.67,75.75,72.88,66.88,66.80,54.48,30.82,30.70,30.70,87.54,84.00,110.80,110.76
5.00,78.57,30.10,65.77,646.80,148.04,9.09,8.05,110.91,19.29,3.81,39.89,0.00,89.98,0.00,8.26,4.53,164.71,112.91,106.56,0.00,47.27,167.11,31.08,1.74,1.38,87.66,114.11,6.39,9.98,92.14,10.17,19.87,229.57,229.31,67.83,67.42,68.21,20.51,185.07,198.10,0.00,5.67,75.75,72.88,66.88,66.80,54.48,30.82,30.70,30.70,87.54,84.00,110.80,110.76
6.00,78.57,30.10,65.77,646.80,148.04,9.09,8.05,110.91,19.29,3.81,39.89,0.00,89.98,0.00,8.26,4.53,164.71,112.91,106.56,0.00,47.27,167.11,31.08,1.74,1.38,87.66,114.11,6.39,9.98,47.34,10.17,11.00,229.57,229.31,67.83,67.42,68.21,67.65,185.07,198.10,0.00,5.67,75.75,72.88,66.88,66.80,54.48,30.82,30.70,30.70,87.54,84.00,110.80,110.76
7.00,78.57,30.10,65.77,646.80,148.04,9.09,8.05,110.91,19.29,3.81,39.89,0.00,89.98,0.00,8.26,4.53,164.71,112.91,106.56,0.00,47.27,167.11,31.08,1.74,1.38,87.66,114.11,6.39,9.98,88.49,10.17,19.87,229.57,229.31,67.83,67.42,68.21,20.51,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,54.48,30.82,30.70,30.70,87.54,84.00,110.80,110.76
8.00,78.57,30.10,65.77,646.80,148.04,9.09,8.05,104.21,19.29,3.81,39.89,0.00,89.98,0.00,8.26,4.53,164.71,112.91,98.44,0.00,47.27,167.11,31.08,1.74,1.38,87.66,114.11,6.39,9.98,72.29,10.17,16.80,229.57,229.31,67.83,67.42,68.21,23.85,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,54.48,30.82,30.70,30.70,87.54,84.00,110.80,110.76
9.00,78.57,30.10,65.77,646.80,148.04,9.09,8.05,76.38,19.29,3.81,39.89,0.00,89.98,0.00,8.26,4.53,164.71,112.91,64.75,0.00,47.27,167.11,31.08,1.74,1.38,87.66,114.11,6.39,9.98,0.00,10.17,0.00,229.57,229.31,67.83,67.42,68.21,20.51,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,54.48,30.82,30.70,30.70,87.54,84.00,110.80,110.76
10.00,78.57,30.10,65.77,646.80,148.04,9.09,8.05,89.53,19.29,3.81,39.89,0.00,89.98,0.00,8.26,4.53,164.71,112.91,80.67,0.00,47.27,167.11,31.08,1.74,1.38,87.66,114.11,6.39,9.98,63.98,10.17,14.87,229.57,229.31,67.83,67.42,68.21,31.25,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,54.48,30.82,30.70,30.70,87.54,84.00,110.80,110.76
11.00,78.57,30.10,65.77,646.80,148.04,9.09,8.05,105.67,19.29,3.81,39.89,0.00,89.98,0.00,8.26,4.53,164.71,112.91,100.21,0.00,47.27,167.11,31.08,1.74,1.38,87.66,114.11,6.39,9.98,85.48,10.17,19.87,229.57,229.31,67.83,67.42,68.21,41.68,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,54.48,30.82,30.70,30.70,87.54,84.00,110.80,110.76
12.00,78.57,30.10,65.77,646.80,148.04,9.09,8.05,110.91,19.29,3.81,39.89,0.00,89.98,0.00,8.26,4.53,164.71,112.91,106.56,0.00,47.27,167.11,31.08,1.74,1.38,87.66,114.11,6.39,9.98,85.48,10.17,19.87,229.57,229.31,67.83,67.42,68.21,41.75,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,54.48,30.82,30.70,30.70,87.54,84.00,110.80,110.76
13.00,78.57,30.10,65.77,646.80,148.04,9.09,8.05,110.91,19.29,3.81,39.89,0.00,89.98,0.00,8.26,4.53,164.71,112.91,106.56,0.00,47.27,167.11,31.08,1.74,1.38,87.66,114.11,6.39,9.98,85.48,10.17,19.87,229.57,229.31,67.83,67.42,68.21,51.20,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,54.48,30.82,30.70,30.70,87.54,84.00,110.80,110.76
14.00,78.57,30.10,65.77,646.80,148.04,9.09,8.05,95.02,19.29,3.81,39.89,0.00,89.98,0.00,8.26,4.53,164.71,112.91,87.31,0.00,47.27,167.11,31.08,1.74,1.38,87.66,114.11,6.39,9.98,75.05,10.17,17.45,229.57,229.31,67.83,67.42,68.21,67.65,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,54.48,30.82,30.70,30.70,87.54,84.00,110.80,110.76
15.00,78.57,30.10,65.77,646.80,148.04,9.09,8.05,93.61,19.29,3.81,39.89,0.00,89.98,0.00,8.26,4.53,164.71,112.91,85.61,0.00,47.27,167.11,31.08,1.74,1.38,87.66,114.11,6.39,9.98,73.71,10.17,17.13,229.57,229.31,67.83,67.42,68.21,67.65,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,54.48,30.82,30.70,30.70,87.54,84.00,110.80,110.76
16.00,78.57,30.10,65.77,646.80,148.04,9.09,8.05,108.23,19.29,3.81,39.89,0.00,89.98,0.00,8.26,4.53,164.71,112.91,103.31,0.00,47.27,167.11,31.08,1.74,1.38,87.66,114.11,6.39,9.98,85.48,10.17,19.87,229.57,229.31,67.83,67.42,68.21,52.78,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,54.48,30.82,30.70,30.70,87.54,84.00,110.80,110.76
17.00,78.57,30.10,65.77,646.80,148.04,9.09,8.05,110.91,19.29,3.81,39.89,0.00,89.98,0.00,8.26,4.53,164.71,112.91,114.87,0.00,47.27,167.11,31.08,1.74,1.38,87.66,114.11,6.39,9.98,95.92,10.17,19.87,229.57,229.31,67.83,67.42,68.21,20.51,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,54.48,30.82,30.70,30.70,87.54,84.00,110.80,110.76
18.00,78.57,30.10,65.77,646.80,148.04,9.09,8.05,73.22,19.29,3.81,39.89,0.00,89.98,0.00,8.26,4.53,164.71,112.91,60.92,0.00,47.27,167.11,31.08,1.74,1.38,87.66,114.11,6.39,9.98,72.29,10.17,16.80,229.57,229.31,67.83,67.42,68.21,67.65,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,54.48,30.82,30.70,30.70,87.54,84.00,110.80,110.76
19.00,78.57,30.10,65.77,646.80,148.04,9.09,8.05,50.93,19.29,3.81,39.89,0.00,89.98,0.00,8.26,4.53,164.71,112.91,33.93,0.00,47.27,167.11,31.08,1.74,1.38,87.66,114.11,6.39,9.98,37.89,10.17,8.81,229.57,229.31,67.83,67.42,68.21,38.05,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,54.48,30.82,30.70,30.70,87.54,84.00,110.80,110.76
20.00,78.57,30.10,65.77,646.80,148.04,9.09,8.05,42.95,19.29,3.81,39.89,0.00,89.98,0.00,8.26,4.53,164.71,112.91,24.27,0.00,47.27,167.11,31.08,1.74,1.38,87.66,114.11,6.39,9.98,16.33,10.17,3.79,229.57,229.31,67.83,67.42,68.21,67.65,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,54.48,30.82,30.70,30.70,87.54,84.00,110.80,110.76
