"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION","CSWAYRASOLAR"
1.00,8.94,21.29,9.27,13.53,4.50,7.60,3.30,6.10,1.50,0.00,2.70,15.46,7.66,3.52,0.00,2.60,7.40,30.86,27.84,0.00,5.40,6.00,5.00,18.55,9.90,3.00,4.50,3.00,2.33,20.87,57.51,2.30,28.45,3.30,11.59,120.00,15.46,28.71,0.60,15.00,15.00,16.00,1.15,112.15,4.60,4.00,1.50,10.43,8.33,3.90,2.30,13.54,11.48,9.50,0.58,0.55,87.07,97.62,15.06,11.44,86.40,104.94,144.39,0.30,1.00,43.19,56.81,5.00,191.34,12.14,0.21,45.89,78.10,11.73
2.00,11.84,20.89,11.59,13.53,4.50,7.60,3.30,6.10,1.50,0.00,2.70,15.46,9.32,6.63,0.00,2.60,7.40,30.86,34.70,0.00,5.40,6.00,5.00,18.55,9.90,3.00,4.50,3.00,4.20,20.68,57.54,2.30,28.31,3.30,11.59,127.00,15.46,29.67,0.60,15.00,15.00,16.00,1.15,114.96,4.60,4.00,1.50,10.43,8.33,3.90,2.30,13.65,11.67,9.50,0.79,0.55,83.73,96.75,13.47,10.08,91.44,100.80,142.50,0.30,1.00,52.03,226.89,5.00,194.20,12.14,0.27,50.05,76.77,11.96
3.00,12.64,20.94,12.54,13.53,4.50,7.60,3.30,6.10,1.50,0.00,2.70,15.46,11.35,13.68,0.00,2.60,7.40,30.86,40.46,0.00,5.40,6.00,5.00,18.55,9.90,3.00,4.50,3.00,6.92,21.69,60.94,2.30,28.17,3.30,11.59,130.00,15.46,30.23,0.60,15.00,15.00,16.00,1.15,115.77,4.60,4.00,1.50,10.43,8.33,3.90,2.30,15.14,12.44,9.50,0.98,0.55,80.18,96.83,13.48,10.03,93.60,101.02,139.60,0.40,0.99,59.18,228.90,5.00,194.94,12.14,0.32,50.73,78.15,12.49
4.00,14.71,20.05,14.18,13.53,4.50,7.60,3.30,6.10,1.80,0.00,2.70,15.46,11.93,16.26,3.10,2.60,7.40,30.86,46.12,0.00,5.40,6.00,5.00,18.55,9.90,3.00,4.50,3.00,9.97,22.58,64.02,2.30,28.10,3.30,11.59,131.00,15.46,30.58,0.60,15.00,15.00,16.00,1.15,114.58,4.60,4.00,1.50,10.43,8.33,3.90,2.30,14.97,12.55,9.50,1.10,0.55,78.55,95.79,13.06,9.73,94.32,101.21,136.70,0.40,0.99,64.87,229.90,5.00,194.42,12.14,0.36,50.75,79.26,12.61
5.00,15.20,20.44,14.95,13.53,4.50,7.60,3.30,6.10,1.80,0.00,2.70,15.46,12.83,16.36,3.10,2.60,7.40,30.76,50.08,0.00,5.40,6.00,5.00,18.55,9.90,3.00,4.50,3.00,12.31,23.64,66.45,2.30,28.00,3.30,11.59,132.00,15.46,30.76,0.60,15.00,15.00,16.00,1.15,113.38,4.60,4.00,1.50,10.43,8.33,3.90,2.30,15.34,12.85,9.50,1.20,0.55,76.67,94.32,13.41,9.54,95.04,98.94,133.80,0.40,0.98,69.60,230.62,5.00,193.24,12.14,0.38,50.37,82.80,12.57
6.00,16.39,20.50,15.82,13.53,4.50,7.60,3.30,6.10,1.80,0.00,2.70,15.46,12.45,16.16,3.10,2.60,7.40,30.38,53.94,0.00,5.40,6.00,5.00,18.55,9.90,3.00,4.50,3.00,12.86,24.37,68.97,2.30,27.75,3.30,11.59,132.00,15.46,30.73,0.60,15.00,15.00,16.00,1.15,112.19,4.60,4.00,1.50,10.43,8.33,3.90,2.30,15.47,13.08,9.50,1.22,0.55,74.92,93.65,13.57,9.29,95.04,97.47,130.90,0.40,0.98,73.29,234.30,5.00,192.07,12.14,0.39,50.50,85.80,12.56
7.00,16.62,20.10,16.23,13.53,4.50,7.60,3.30,6.10,1.80,0.00,2.70,15.46,12.86,16.43,3.10,2.60,7.40,30.00,59.20,0.00,5.40,6.00,5.00,18.55,9.90,3.00,4.50,3.00,12.86,24.95,70.21,2.30,27.51,3.30,11.59,131.00,15.46,30.67,0.60,15.00,15.00,16.00,1.15,110.00,4.60,4.00,1.50,10.43,8.33,3.90,2.30,15.53,13.32,9.50,1.21,0.55,78.98,96.82,13.95,10.05,94.32,95.16,128.00,0.30,0.97,75.82,234.11,5.00,191.38,12.14,0.40,50.52,86.15,12.57
8.00,16.91,20.05,16.24,13.53,4.50,7.60,3.30,6.10,1.80,0.00,2.70,15.46,13.42,16.56,3.10,2.60,7.40,30.00,63.70,0.00,5.40,6.00,5.00,18.55,9.90,3.00,4.50,3.00,12.84,24.78,69.80,2.30,27.45,3.30,11.59,130.00,15.46,30.68,0.60,15.00,15.00,16.00,1.15,109.00,4.60,4.00,1.50,10.43,8.33,3.90,2.30,15.78,13.59,9.50,1.23,0.55,82.08,97.92,14.30,10.03,93.60,94.80,126.00,0.20,0.96,76.79,233.83,5.00,191.23,12.14,0.40,50.54,85.78,12.68
9.00,16.83,20.15,16.15,13.53,4.50,7.60,3.30,6.10,1.80,0.00,2.70,15.46,12.62,16.74,3.10,5.20,7.40,30.00,67.00,0.40,5.40,6.00,5.00,18.55,9.90,3.00,4.50,3.00,12.82,25.38,70.77,2.30,27.47,3.30,11.59,129.00,15.46,30.86,0.60,15.00,15.00,16.00,1.15,109.00,4.60,4.00,1.50,10.43,8.33,3.90,2.30,15.58,13.91,9.50,1.22,0.55,74.57,96.11,14.11,9.82,92.88,96.68,125.00,0.20,0.95,76.39,233.26,5.00,191.55,12.14,0.41,50.68,85.45,12.78
10.00,16.13,19.97,15.53,13.53,4.50,7.60,3.30,6.10,1.50,0.00,2.70,15.46,12.53,16.99,3.10,5.10,7.40,30.00,70.20,0.50,5.40,6.00,5.00,18.55,9.90,3.00,4.50,3.00,12.84,25.28,71.65,2.30,27.32,3.30,11.59,131.00,15.46,30.87,0.60,15.00,15.00,16.00,1.15,110.00,4.60,4.00,1.50,10.43,8.33,3.90,2.30,16.00,14.13,9.50,1.22,0.55,72.20,94.82,13.96,9.46,94.32,95.06,126.00,0.10,0.94,74.67,233.40,5.00,192.24,12.14,0.42,50.97,85.43,12.85
11.00,15.68,19.79,14.92,13.53,4.50,7.60,3.30,6.10,1.50,0.00,2.70,15.46,12.43,17.16,3.10,5.10,7.40,30.00,72.30,0.50,5.40,6.00,5.00,18.55,9.90,3.00,4.50,3.00,12.93,25.22,71.48,2.30,27.07,3.30,11.59,131.00,15.46,30.99,0.60,15.00,15.00,16.00,1.15,113.00,4.60,4.00,1.50,10.43,8.33,3.90,2.30,16.02,14.21,9.50,1.22,0.56,73.03,94.92,13.85,9.46,94.32,95.09,129.00,0.10,0.93,71.66,232.63,5.00,193.05,12.14,0.42,51.28,85.90,12.90
12.00,14.00,19.64,13.48,13.53,4.50,7.60,3.30,6.10,1.50,0.00,2.70,15.46,12.47,17.17,3.10,5.10,7.40,30.00,74.30,0.50,5.40,6.00,5.00,18.55,9.90,3.00,4.50,3.00,13.01,25.22,71.13,2.30,26.97,3.30,11.59,131.00,15.46,31.08,0.60,15.00,15.00,16.00,1.15,116.00,4.60,4.00,1.50,10.43,8.33,3.90,2.30,16.10,14.43,9.50,1.03,0.57,80.77,96.25,14.36,10.04,94.32,96.28,133.00,0.10,0.92,67.26,231.41,5.00,180.49,12.14,0.42,51.57,86.45,13.00
13.00,13.22,19.75,12.34,13.53,4.50,7.60,3.30,6.10,1.50,0.00,2.70,15.46,10.58,17.06,3.10,5.10,7.40,30.00,74.90,0.00,5.40,6.00,5.00,18.55,9.90,3.00,4.50,3.00,13.01,25.16,71.59,2.30,27.01,3.30,11.59,131.00,15.46,30.87,0.60,15.00,15.00,16.00,1.15,119.00,4.60,4.00,1.50,10.43,8.33,3.90,2.30,16.41,14.69,9.50,1.00,0.60,74.22,94.94,13.89,9.97,94.32,95.94,138.00,0.10,0.93,61.34,230.66,5.00,180.17,12.14,0.42,51.68,86.24,13.39
14.00,10.71,19.47,10.32,13.53,4.50,7.60,3.30,6.10,1.50,0.00,2.70,15.46,9.81,16.71,3.10,5.10,7.40,30.00,75.50,0.00,5.40,6.00,5.00,18.55,9.90,3.00,4.50,3.00,12.90,25.07,71.22,2.30,27.04,3.30,11.59,132.00,15.46,30.61,0.60,15.00,15.00,16.00,1.15,122.00,4.60,4.00,1.50,10.43,8.33,3.90,2.30,16.32,14.45,9.50,0.93,0.61,75.81,96.89,14.44,9.76,95.04,95.32,143.00,0.10,0.93,53.99,228.13,5.00,174.86,12.14,0.42,51.44,81.84,13.13
15.00,9.65,19.22,8.81,13.53,4.50,7.60,3.30,6.10,1.50,0.00,2.70,15.46,7.02,16.17,0.00,5.00,7.40,30.00,75.60,0.00,5.40,6.00,5.00,18.55,9.90,3.00,4.50,3.00,12.61,25.07,71.04,2.30,27.02,3.30,11.59,126.00,15.46,29.28,0.60,15.00,15.00,16.00,1.15,124.00,4.60,4.00,1.50,10.43,8.33,3.90,2.30,15.59,13.53,9.50,0.78,0.61,78.57,98.47,14.84,10.09,90.72,94.76,148.00,0.00,0.96,45.23,222.82,5.00,165.70,12.14,0.39,50.60,75.25,13.00
16.00,6.46,19.48,6.17,13.53,4.50,7.60,3.30,6.10,1.50,0.00,2.70,15.46,5.58,15.18,0.00,5.00,7.40,30.00,75.70,0.00,5.40,6.00,5.00,18.55,9.90,3.00,4.50,3.00,11.96,25.35,71.74,2.30,27.16,3.30,11.59,112.00,15.46,24.63,0.60,15.00,15.00,16.00,1.15,125.00,4.60,4.00,1.50,10.43,8.33,3.90,2.30,15.23,13.13,9.50,0.57,0.60,79.76,98.18,15.17,10.43,80.64,96.19,152.00,0.00,1.00,34.15,212.18,5.00,144.64,12.14,0.33,48.21,66.66,12.61
17.00,5.19,19.79,4.42,13.53,4.50,7.60,3.30,6.10,1.50,0.00,2.70,15.46,2.28,13.16,0.00,5.10,7.40,30.00,74.70,0.00,5.40,6.00,5.00,18.55,9.90,3.00,4.50,3.00,9.86,25.06,71.40,2.30,27.37,3.30,11.59,87.00,15.46,15.70,0.60,15.00,15.00,16.00,1.15,125.00,4.60,4.00,1.50,10.43,8.33,3.90,2.30,15.07,13.30,9.50,0.49,0.10,77.53,97.22,14.54,10.15,62.64,95.54,154.00,0.00,1.06,21.45,183.01,5.00,96.96,12.14,0.26,34.37,45.82,6.70
18.00,1.78,19.61,1.74,13.53,4.50,7.60,3.30,6.10,1.50,0.00,2.70,15.46,0.65,8.98,0.00,5.00,7.40,30.00,73.80,0.00,5.40,6.00,5.00,18.55,9.90,3.00,4.50,3.00,3.82,25.06,71.40,2.30,27.47,3.30,11.59,49.00,15.46,6.84,0.60,15.00,15.00,16.00,1.15,126.00,4.60,4.00,1.50,10.43,8.33,3.90,2.30,14.89,13.31,9.50,0.34,0.58,76.28,98.41,14.20,9.98,35.28,95.14,154.00,0.00,1.14,9.56,107.31,5.00,40.86,12.14,0.16,17.24,19.03,1.57
