"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION","CSWAYRASOLAR"
11.00,0.00,17.41,0.00,13.53,1.40,3.70,1.70,0.00,0.00,0.00,3.50,15.46,1.51,0.00,3.10,3.30,28.43,47.19,1.38,3.20,7.10,2.50,9.70,0.00,2.50,4.00,2.80,0.00,19.60,52.24,0.00,18.95,3.30,10.89,0.00,13.53,0.00,0.60,2.80,3.00,3.20,1.15,104.72,5.00,4.00,1.70,9.80,0.00,3.50,2.30,15.90,12.89,9.50,0.12,0.37,64.78,83.32,2.27,3.45,0.00,90.02,106.94,0.00,1.73,9.88,0.00,6.00,0.00,0.00,0.06,0.00,0.00,0.89
12.00,0.00,17.39,0.00,13.53,1.40,3.70,1.70,0.00,0.00,0.00,3.50,15.46,1.41,0.00,3.10,3.30,28.08,43.09,2.83,3.20,15.46,2.50,9.70,0.00,2.50,4.00,2.80,0.00,18.74,49.27,0.00,18.95,3.30,10.89,0.00,13.53,0.00,0.60,2.80,3.00,3.20,2.30,96.85,5.00,4.00,1.70,9.80,0.00,3.50,2.30,15.59,12.64,9.50,0.06,0.37,68.52,87.02,2.50,3.68,0.00,89.83,95.00,0.00,1.76,6.86,0.00,6.00,0.00,0.00,0.03,0.00,0.00,0.86
13.00,0.00,17.23,0.00,13.53,1.40,3.70,1.70,0.00,0.00,0.00,3.50,15.46,1.31,0.00,3.10,3.30,26.78,39.05,7.56,3.20,15.46,2.50,9.70,0.00,2.50,4.00,2.80,0.00,18.08,46.46,0.00,18.95,3.30,10.89,0.00,13.53,0.00,0.60,2.80,3.00,3.20,2.30,91.14,5.00,4.00,1.70,9.80,0.00,3.50,2.30,15.52,12.75,9.50,0.00,0.37,69.00,86.37,2.64,3.56,0.00,86.13,86.52,0.00,1.80,6.41,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.18
14.00,0.00,16.91,0.00,13.53,1.40,3.70,1.70,0.00,0.00,0.00,3.50,15.46,1.22,0.00,3.10,3.30,25.44,35.24,7.91,3.20,15.46,2.50,9.70,0.00,2.50,4.00,2.80,0.00,17.55,43.92,0.00,18.95,3.30,10.89,0.00,13.53,0.00,0.60,2.80,3.00,3.20,2.30,82.20,5.00,4.00,1.70,9.80,0.00,3.50,2.30,15.03,12.60,9.50,0.00,0.37,69.42,85.60,2.73,3.36,0.00,83.01,75.60,0.00,1.82,5.96,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00
15.00,0.00,15.86,0.00,13.53,1.40,3.70,1.70,0.00,0.00,0.00,3.50,15.46,1.13,0.00,3.10,3.30,24.94,33.72,7.97,3.20,15.46,2.50,9.70,0.00,2.50,4.00,2.80,0.00,16.31,42.78,0.00,18.95,3.30,10.88,0.00,13.53,0.00,0.60,2.80,3.00,3.20,2.30,73.26,5.00,4.00,1.70,9.80,0.00,3.50,2.30,14.91,12.48,9.50,0.00,0.37,64.97,78.12,2.13,2.23,0.00,79.47,65.68,0.00,1.85,5.52,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00
16.00,0.00,16.52,0.00,13.53,1.40,3.70,1.70,0.00,0.00,0.00,3.50,15.46,1.04,0.00,3.10,3.30,24.44,32.19,7.97,3.20,15.46,2.50,9.70,0.00,2.50,4.00,2.80,0.00,15.06,41.64,0.00,18.95,3.30,10.88,0.00,13.53,0.00,0.60,2.80,3.00,3.20,2.30,64.32,5.00,4.00,1.70,9.80,0.00,3.50,2.30,15.00,12.55,9.50,0.00,0.37,60.53,70.64,1.77,1.53,0.00,75.93,57.76,0.00,1.87,5.07,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00
17.00,0.00,16.51,0.00,13.53,1.40,3.70,1.70,0.00,0.00,0.00,3.50,15.46,0.95,0.00,3.10,3.30,24.24,30.51,7.96,3.20,15.46,2.50,9.70,0.00,2.50,4.00,2.80,0.00,13.59,38.62,0.00,18.95,3.30,10.87,0.00,13.53,0.00,0.60,2.80,3.00,3.20,2.30,57.38,5.00,4.00,1.70,9.80,0.00,3.50,2.30,14.70,12.30,9.50,0.00,0.37,54.33,64.81,1.96,1.35,0.00,70.97,50.84,0.00,1.88,4.62,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00
18.00,0.00,16.54,0.00,13.53,1.40,3.70,1.70,0.00,0.00,0.00,3.50,15.46,0.85,0.00,3.10,3.30,24.05,28.82,7.95,3.20,15.46,2.50,9.70,0.00,2.50,4.00,2.80,0.00,12.12,35.59,0.00,18.95,3.30,10.86,0.00,13.53,0.00,0.60,2.80,3.00,3.20,2.30,50.44,5.00,4.00,1.70,9.80,0.00,3.50,2.30,14.64,12.15,9.50,0.00,0.37,48.13,58.98,1.83,0.81,0.00,66.00,44.92,0.00,1.87,4.17,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00
19.00,0.00,17.07,0.00,13.53,1.40,3.70,1.70,0.00,0.00,0.00,3.50,15.46,0.76,0.00,3.10,3.30,23.58,28.15,7.93,3.20,15.46,2.50,9.70,0.00,2.50,4.00,2.80,0.00,10.88,37.52,0.00,18.95,3.30,10.86,0.00,13.53,0.00,0.60,2.80,3.00,3.20,2.30,46.50,5.00,4.00,1.70,9.80,0.00,3.50,2.30,14.87,12.37,9.50,0.00,0.37,42.27,55.80,1.58,0.64,0.00,62.22,41.00,0.00,1.86,3.73,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00
20.00,0.00,17.71,0.00,13.53,1.40,3.70,1.70,0.00,0.00,0.00,3.50,15.46,0.67,0.00,0.00,3.30,23.10,27.48,7.89,3.20,15.46,2.50,9.70,0.00,2.50,4.00,2.80,0.00,9.64,39.45,0.00,18.95,3.30,10.85,0.00,13.53,0.00,0.60,2.80,3.00,3.20,2.30,45.56,5.00,4.00,1.70,9.80,0.00,3.50,2.30,14.55,12.28,9.50,0.00,0.37,36.39,52.60,1.52,0.34,0.00,58.45,40.08,0.00,1.84,3.28,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00
21.00,0.00,17.73,0.00,13.53,1.40,3.70,1.70,0.00,0.00,0.00,3.50,15.46,0.58,0.00,0.00,3.30,22.81,24.73,7.61,3.20,15.46,2.50,9.70,0.00,2.50,4.00,2.80,0.00,9.14,37.55,0.00,18.95,3.30,10.84,0.00,13.53,0.00,0.60,2.80,3.00,3.20,2.30,43.62,5.00,4.00,1.70,9.80,0.00,3.50,2.30,14.55,12.28,9.50,0.00,0.37,31.01,46.50,0.71,0.00,0.00,52.23,38.16,0.00,1.80,2.83,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00
22.00,0.00,17.87,0.00,13.53,1.40,3.70,1.70,0.00,0.00,0.00,3.50,15.46,0.49,0.00,0.00,3.30,22.52,21.97,0.00,3.20,15.46,2.50,9.70,0.00,2.50,4.00,2.80,0.00,8.63,35.66,0.00,18.95,3.30,10.85,0.00,13.53,0.00,0.60,2.80,3.00,3.20,2.30,42.68,5.00,4.00,1.70,9.80,0.00,3.50,2.30,14.64,12.43,9.50,0.00,0.37,25.61,40.39,0.00,0.04,0.00,46.00,36.24,0.00,1.78,2.39,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00
23.00,0.00,17.77,0.00,13.53,1.40,3.70,1.70,0.00,0.00,0.00,3.50,15.46,0.40,0.00,0.00,3.30,21.84,19.84,0.00,3.20,15.46,2.50,9.70,0.00,2.50,4.00,2.80,0.00,8.63,30.11,0.00,18.95,3.30,10.83,0.00,13.53,0.00,0.60,2.80,3.00,3.20,2.30,39.74,5.00,4.00,1.70,9.80,0.00,3.50,2.30,14.64,12.46,9.50,0.00,0.37,25.32,38.55,0.00,0.00,0.00,44.74,34.32,0.00,1.75,1.94,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00
24.00,0.00,17.91,0.00,13.53,1.40,3.70,1.70,0.00,0.00,0.00,3.50,15.46,0.31,0.00,0.00,3.30,21.16,17.72,0.00,3.20,15.46,2.50,9.70,0.00,2.50,4.00,2.80,0.00,8.62,24.55,0.00,18.95,3.30,10.83,0.00,13.53,0.00,0.60,2.80,3.00,3.20,2.30,37.80,5.00,4.00,1.70,9.80,0.00,3.50,2.30,14.61,12.52,9.50,0.00,0.37,25.02,36.71,0.00,0.00,0.00,43.48,33.40,0.00,1.71,1.49,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00
