"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES"
1.00,77.88,30.10,67.46,482.56,157.75,6.19,2.03,110.91,19.29,0.89,0.00,14.99,59.98,5.16,0.00,164.71,112.91,85.06,22.40,18.00,196.55,30.14,4.33,6.88,88.12,0.00,6.39,9.00,83.45,10.56,19.40,143.59,0.00,0.00,0.00,23.41,23.41,0.00,72.46,0.00,0.00,75.28,53.71,48.55,57.84,40.95,30.82,30.70,30.70,26.15,26.15,79.58,79.55,204.20,4.60,20.35
2.00,77.89,30.10,67.46,473.83,154.90,6.19,2.03,110.91,19.29,0.89,0.00,14.99,59.98,5.16,0.00,164.71,112.91,85.06,22.40,18.00,196.25,30.14,4.33,6.88,88.12,0.00,6.39,9.00,80.15,10.56,18.63,143.59,0.00,0.00,0.00,23.41,23.41,0.00,72.46,0.00,0.00,75.28,53.71,48.55,57.85,40.95,30.82,30.70,30.70,26.15,26.15,69.74,69.72,204.20,4.60,20.35
3.00,76.51,30.10,67.46,432.79,141.48,6.19,2.03,110.91,19.29,0.89,18.97,14.99,59.98,5.16,0.00,164.71,112.91,85.06,22.40,18.00,175.88,30.14,4.33,6.88,88.12,0.00,6.39,9.00,61.97,10.56,14.40,143.59,0.00,0.00,0.00,23.41,23.41,0.00,72.46,0.00,0.00,75.28,53.71,48.55,57.84,40.95,30.82,30.70,30.70,26.15,26.15,20.51,20.51,204.20,4.60,20.35
4.00,74.99,30.10,67.46,391.67,128.04,6.19,2.03,110.91,19.29,0.89,18.97,14.99,59.98,5.16,0.00,164.71,112.91,85.06,22.40,18.00,160.12,30.14,4.33,6.88,88.12,0.00,6.39,9.00,50.01,10.56,11.62,143.59,0.00,0.00,0.00,23.41,23.41,0.00,72.46,0.00,0.00,75.28,53.71,47.05,49.87,40.95,28.26,28.15,28.14,24.80,24.80,20.51,20.51,204.20,4.60,20.35
5.00,75.90,30.10,67.46,400.11,130.80,6.19,2.03,110.91,19.29,0.89,18.97,14.99,59.98,5.16,0.00,164.71,112.91,85.06,22.40,18.00,162.18,30.14,4.33,6.88,88.12,0.00,6.39,9.00,49.96,10.56,11.61,143.59,0.00,0.00,0.00,23.41,23.41,0.00,72.46,0.00,0.00,75.28,53.71,47.46,52.60,40.95,28.81,28.69,28.69,52.10,0.00,20.51,20.51,204.20,4.60,20.35
6.00,77.36,30.10,67.46,415.49,135.83,6.19,2.03,110.91,19.29,0.89,18.97,14.99,59.98,5.16,0.00,164.71,112.91,85.06,22.40,18.00,163.90,30.14,4.33,6.88,88.12,0.00,6.39,9.00,54.09,10.56,12.57,143.59,0.00,0.00,0.00,23.41,23.41,0.00,72.46,0.00,0.00,75.28,53.71,48.28,56.78,40.95,28.64,28.52,28.52,26.15,26.15,20.51,20.51,204.20,4.60,20.35
7.00,78.10,30.10,67.46,440.36,143.96,6.19,2.03,110.91,19.29,0.89,18.97,14.99,59.98,5.16,0.00,164.71,112.91,85.06,22.40,18.00,167.78,30.14,4.33,6.88,88.12,0.00,6.39,9.00,59.16,10.56,13.75,143.59,0.00,0.00,0.00,23.41,23.41,0.00,72.46,0.00,0.00,75.28,53.71,48.75,58.54,40.95,30.82,30.70,30.70,26.15,26.15,30.96,30.96,204.20,4.60,20.35
8.00,78.54,30.10,67.46,453.89,148.38,6.19,2.03,110.91,19.29,0.89,18.97,14.99,59.98,5.16,0.00,164.71,112.91,85.06,22.40,18.00,168.64,30.14,4.33,6.88,88.12,0.00,6.39,9.00,61.90,10.56,14.39,143.59,0.00,0.00,0.00,23.44,23.44,0.00,72.46,0.00,0.00,75.28,53.66,49.69,61.10,40.95,30.82,30.70,30.70,27.60,27.60,40.34,40.34,204.20,4.60,20.35
9.00,74.82,30.10,67.46,449.80,147.04,6.19,2.03,110.91,19.29,0.89,18.97,14.99,59.98,5.16,0.00,164.71,112.91,85.06,22.40,18.00,162.39,30.14,4.33,6.88,88.12,0.00,6.39,9.00,57.16,10.56,13.29,143.59,0.00,23.41,67.42,68.21,23.41,0.00,72.46,0.00,0.00,75.28,53.71,47.00,49.54,40.95,30.49,30.37,30.37,0.00,50.13,26.01,26.01,204.20,4.60,20.35
10.00,75.93,30.10,67.46,467.73,152.90,6.19,2.03,110.91,19.29,0.89,18.97,14.99,59.98,5.16,0.00,164.71,112.91,85.06,22.40,18.00,163.48,30.14,4.33,6.88,88.12,0.00,6.39,9.00,60.73,10.56,14.12,143.59,0.00,23.41,67.42,68.21,23.41,0.00,72.46,0.00,0.00,75.28,53.71,47.52,52.95,40.95,30.17,30.05,30.05,27.23,27.24,32.44,32.44,204.20,4.60,20.35
