"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION"
1.00,10.34,19.84,10.75,19.00,4.20,7.20,3.60,6.30,1.50,0.00,3.50,16.00,11.58,12.87,3.10,4.30,7.20,30.86,0.00,0.50,4.50,6.00,2.50,8.00,15.75,3.50,5.00,1.20,9.76,2.85,13.15,2.30,26.70,3.12,13.91,121.00,14.49,28.69,0.60,3.70,4.00,4.20,2.40,0.00,6.00,5.50,2.00,10.80,7.87,5.10,2.30,15.41,14.69,9.50,0.95,0.44,8.07,17.43,1.74,0.86,87.12,17.45,0.00,0.00,1.16,52.94,169.57,11.00,167.20,17.69,0.40,38.77,85.95
2.00,7.60,19.70,8.61,19.00,4.20,7.20,3.60,6.30,1.50,0.00,3.50,16.00,10.64,12.86,3.10,6.70,7.20,30.86,0.00,0.00,4.50,6.00,2.50,8.00,15.75,3.50,5.00,1.20,9.61,3.00,14.18,2.30,26.70,3.12,13.91,123.00,14.49,28.48,0.60,3.70,4.00,4.20,2.40,5.95,6.00,5.50,2.00,10.80,7.87,5.10,2.30,15.53,14.85,9.50,0.89,0.44,9.63,18.15,2.10,1.02,88.56,16.22,3.35,0.00,1.12,46.58,153.91,11.00,161.52,17.69,0.40,38.54,81.41
3.00,6.60,19.62,7.18,19.00,4.20,7.20,3.60,6.30,1.50,0.00,3.50,16.00,8.49,12.33,3.10,6.40,7.20,30.86,0.00,0.00,4.50,6.00,2.50,8.00,15.75,3.50,5.00,1.20,9.02,3.15,14.78,2.30,26.60,3.12,13.91,117.00,14.49,27.13,0.60,3.70,4.00,4.20,2.40,1.75,6.00,5.50,2.00,10.80,7.87,5.10,2.30,15.42,15.16,9.50,0.75,0.44,11.40,17.17,2.53,1.05,84.24,14.46,17.01,0.00,1.12,38.84,136.17,11.00,151.34,17.69,0.36,38.64,75.09
4.00,3.53,19.49,4.59,19.00,4.20,7.20,3.60,6.30,1.50,0.00,3.50,16.00,6.73,10.13,3.10,6.40,7.20,30.86,0.00,0.00,4.50,6.00,2.50,8.00,15.75,3.50,5.00,1.20,7.63,3.29,15.80,2.30,26.90,3.12,13.91,100.00,14.49,21.91,0.60,3.70,4.00,4.20,2.40,17.54,6.00,5.50,2.00,10.80,7.87,5.10,2.30,15.44,15.08,9.50,0.54,0.44,13.15,16.29,2.94,1.35,72.00,12.62,20.69,0.00,1.16,28.64,108.98,11.00,107.70,17.69,0.31,34.55,46.06
5.00,2.27,19.40,2.80,19.00,4.20,7.20,3.60,6.30,1.50,0.00,3.50,16.00,2.78,4.95,3.10,6.40,7.20,30.86,0.00,0.00,4.50,6.00,2.50,8.00,15.75,3.50,5.00,1.20,4.17,3.24,16.61,2.30,27.00,3.12,13.91,73.00,14.49,13.19,0.60,3.70,4.00,4.20,2.40,29.69,6.00,5.50,2.00,10.80,7.87,5.10,2.30,15.42,15.34,9.50,0.47,0.44,14.48,15.79,2.92,1.33,52.56,10.44,28.88,0.00,1.20,17.32,65.15,11.00,52.52,17.69,0.24,23.20,16.21
6.00,1.09,19.14,1.16,19.00,4.20,7.20,3.60,6.30,1.50,0.00,3.50,16.00,0.66,0.97,3.10,6.40,7.20,30.86,0.00,0.00,4.50,6.00,2.50,8.00,15.75,3.50,5.00,1.20,0.98,3.18,17.56,2.30,27.20,3.12,13.91,36.00,14.49,5.11,0.60,3.70,4.00,4.20,2.40,32.75,6.00,5.50,2.00,10.80,7.87,5.10,2.30,15.33,15.21,9.50,0.32,0.44,15.63,15.17,2.73,1.15,25.92,8.23,27.88,0.00,1.24,7.26,21.35,11.00,14.16,17.69,0.15,11.50,1.37
7.00,0.50,19.25,0.31,19.00,4.20,7.20,3.60,6.30,1.50,0.00,3.50,16.00,0.02,0.05,3.10,9.95,7.20,29.54,0.00,0.00,4.50,6.00,2.50,8.00,15.75,3.50,5.00,1.20,0.05,3.16,17.93,2.30,27.50,3.12,13.91,5.00,14.49,0.82,0.60,3.70,4.00,4.20,2.40,40.82,6.00,5.50,2.00,10.80,7.87,5.10,2.30,14.71,14.41,9.50,0.11,0.44,16.80,15.56,2.40,1.09,3.60,9.43,30.89,0.00,1.32,1.81,1.94,11.00,1.40,17.69,0.06,2.59,0.00
8.00,0.00,19.23,0.00,19.00,4.20,7.20,3.60,6.30,1.50,0.00,3.50,16.00,0.00,0.00,3.10,11.21,7.20,28.33,0.00,7.70,4.50,15.46,2.50,8.00,15.75,3.50,5.00,1.20,0.00,3.14,17.73,2.30,27.60,3.12,13.91,0.00,14.49,0.00,0.60,3.70,4.00,4.20,2.40,42.88,6.00,5.50,2.00,10.80,7.87,5.10,2.30,14.25,14.26,9.50,0.05,0.45,17.86,15.96,2.20,1.03,0.00,10.62,39.90,0.00,1.36,0.00,0.00,11.00,0.00,17.69,0.02,0.00,0.00
9.00,0.00,19.16,0.00,19.00,4.20,7.20,3.60,6.30,1.50,0.00,3.50,16.00,0.00,0.00,3.10,10.05,7.20,26.57,39.82,8.00,4.50,15.46,2.50,8.00,15.75,3.50,5.00,1.20,0.00,3.14,18.16,2.30,27.70,3.12,13.91,0.00,14.49,0.00,0.60,3.70,4.00,4.20,2.40,40.94,6.00,5.50,2.00,10.80,7.87,5.10,2.30,13.33,13.97,9.50,0.00,0.45,18.51,15.54,2.08,0.99,0.00,10.72,40.90,0.00,1.36,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
10.00,0.00,19.14,0.00,19.00,4.20,7.20,3.60,6.30,1.50,0.00,3.50,16.00,0.00,0.00,3.10,10.05,7.20,25.52,36.99,8.00,4.50,15.46,2.50,8.00,15.75,3.50,5.00,1.20,0.00,3.15,18.86,2.30,27.80,3.12,13.91,0.00,14.49,0.00,0.60,3.70,4.00,4.20,2.40,44.01,6.00,5.50,2.00,10.80,7.87,5.10,2.30,13.17,14.07,9.50,0.00,0.45,11.33,15.13,2.01,1.16,0.00,10.92,30.91,0.00,1.40,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
11.00,0.00,19.05,0.00,19.00,4.20,7.20,3.60,6.30,1.50,0.00,3.50,16.00,0.00,0.00,3.10,10.43,7.20,23.96,33.71,8.00,4.50,15.46,2.50,8.00,15.75,3.50,5.00,1.20,0.00,3.16,17.95,2.30,27.80,3.12,13.91,0.00,14.49,0.00,0.60,3.70,4.00,4.20,2.40,40.07,6.00,5.50,2.00,10.80,7.87,5.10,2.30,12.29,13.50,9.50,0.00,0.45,9.59,13.32,1.58,0.82,0.00,10.52,24.92,0.00,1.44,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
12.00,0.00,19.27,0.00,19.00,4.20,7.20,3.60,6.30,1.50,0.00,3.50,16.00,0.00,0.00,3.10,10.72,7.20,22.95,33.02,8.00,4.50,15.46,2.50,8.00,15.75,3.50,5.00,1.20,0.00,3.17,16.76,2.30,27.90,3.12,13.91,0.00,14.49,0.00,0.60,3.70,4.00,4.20,2.40,34.14,6.00,5.50,2.00,10.80,7.87,5.10,2.30,12.09,13.38,9.50,0.00,0.44,7.96,11.41,1.66,0.93,0.00,10.11,18.93,0.00,1.48,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
