"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN"
1.00,0.00,23.39,0.00,14.00,4.20,7.50,6.00,10.93,1.50,0.70,0.00,0.00,0.00,0.00,16.59,0.00,9.80,15.00,34.00,6.90,10.54,15.61,4.40,19.32,19.32,7.00,10.73,2.80,0.00,23.77,66.03,3.20,27.20,19.51,19.32,0.00,18.15,0.00,0.60,12.68,12.68,11.71,2.40,92.00,12.88,0.00,19.51,4.00,10.60,0.00,17.56,1.20,5.27,8.00,18.90,0.00,0.00,0.00,1.00,81.93,70.82,7.32,5.93,0.00,108.82,73.00,0.00,2.00,0.00,0.00
2.00,0.00,23.49,0.00,14.00,4.20,7.50,6.00,10.93,1.50,0.70,0.00,0.00,0.00,0.00,16.59,0.00,9.80,17.58,27.47,7.90,10.54,15.61,4.40,19.32,19.32,7.00,10.73,2.80,0.00,23.61,65.17,3.20,27.20,19.51,19.32,0.00,18.15,0.00,0.60,12.68,12.68,11.71,2.40,89.00,12.88,0.00,19.51,4.00,10.60,0.00,17.56,1.20,8.57,13.12,18.90,0.00,0.00,0.00,1.00,74.66,79.23,7.17,4.94,0.00,108.73,71.00,0.00,2.00,0.00,0.00
3.00,0.00,23.61,0.00,14.00,4.20,7.50,6.00,10.93,1.50,0.70,0.00,0.00,0.00,0.00,16.59,0.00,9.80,18.10,25.03,8.00,10.54,15.61,4.40,19.32,19.32,7.00,10.73,2.80,0.00,23.45,64.64,3.20,27.30,19.51,19.32,0.00,18.15,0.00,0.60,12.68,12.68,11.71,2.40,84.00,12.88,0.00,19.51,4.00,10.60,0.00,17.56,1.20,7.92,12.63,18.90,0.00,0.00,0.00,1.00,75.13,79.11,7.14,4.62,0.00,107.74,68.00,0.00,2.00,0.00,0.00
4.00,0.00,23.64,0.00,14.00,4.20,7.50,6.00,10.93,1.50,0.70,0.00,0.00,0.00,0.00,16.59,0.00,9.80,17.97,24.95,8.00,10.54,15.61,4.40,19.32,19.32,7.00,10.73,2.80,0.00,23.32,64.09,3.20,27.30,19.51,19.32,0.00,18.15,0.00,0.60,12.68,12.68,11.71,2.40,77.00,12.88,0.00,19.51,4.00,10.60,0.00,17.56,1.20,7.79,12.55,18.90,0.00,0.00,0.00,1.00,75.18,79.41,6.91,4.51,0.00,106.61,62.00,0.00,2.00,0.00,0.00
5.00,0.00,23.51,0.00,14.00,4.20,7.50,6.00,10.93,1.50,0.70,0.00,0.00,0.00,0.00,16.59,0.00,9.80,17.89,24.58,8.00,10.54,15.61,4.40,19.32,19.32,7.00,10.73,2.80,0.00,23.20,63.52,3.20,27.30,19.51,19.32,0.00,18.15,0.00,0.60,12.68,12.68,11.71,2.40,71.00,12.88,0.00,19.51,4.00,10.60,0.00,17.56,1.20,7.66,12.48,18.90,0.00,0.00,0.00,1.00,74.66,79.22,6.64,4.37,0.00,105.51,58.00,0.00,2.00,0.00,0.00
6.00,0.00,23.80,0.00,14.00,4.20,7.50,6.00,10.93,1.50,0.70,0.00,0.00,0.00,0.00,16.59,0.00,9.80,17.98,23.33,8.00,10.54,15.61,4.40,19.32,19.32,7.00,10.73,2.80,0.00,23.08,62.97,3.20,27.30,19.51,19.32,0.00,18.15,0.00,0.60,12.68,12.68,11.71,2.40,66.00,12.88,0.00,19.51,4.00,10.60,0.00,17.56,1.20,7.54,12.49,18.90,0.00,0.00,0.00,1.00,73.75,78.91,6.28,4.18,0.00,104.44,55.00,0.00,2.00,0.00,0.00
7.00,0.00,23.75,0.00,14.00,4.20,7.50,6.00,10.93,1.50,0.70,0.00,0.00,0.00,0.00,16.59,0.00,9.80,18.13,21.65,8.00,10.54,15.61,4.40,19.32,19.32,7.00,10.73,2.80,0.00,22.95,62.44,3.20,27.40,19.51,19.32,0.00,18.15,0.00,0.60,12.68,12.68,11.71,2.40,66.00,12.88,0.00,19.51,4.00,10.60,0.00,17.56,1.20,7.56,12.57,18.90,0.00,0.00,0.00,1.00,72.47,78.59,5.94,4.02,0.00,103.65,55.00,0.00,2.00,0.00,0.00
8.00,0.00,23.62,0.00,14.00,4.20,7.50,6.00,10.93,1.50,0.70,0.00,0.00,0.00,0.00,16.59,0.00,9.80,18.42,18.68,8.00,10.54,15.61,4.40,19.32,19.32,7.00,10.73,2.80,0.00,22.82,61.92,3.20,27.40,19.51,19.32,0.00,18.15,0.00,0.60,12.68,12.68,11.71,2.40,69.00,12.88,0.00,19.51,4.00,10.60,0.00,17.56,1.20,7.97,12.86,18.90,0.00,0.00,0.00,1.00,70.09,78.20,5.68,3.95,0.00,103.71,58.00,0.00,2.00,0.00,0.00
9.00,0.00,23.82,0.00,14.00,4.20,7.50,6.00,10.93,1.50,0.70,0.00,0.00,0.00,0.00,16.59,0.00,9.80,18.61,16.32,8.00,10.54,15.61,4.40,19.32,19.32,7.00,10.73,2.80,0.00,22.70,61.41,3.20,27.40,19.51,19.32,0.00,18.15,0.00,0.60,12.68,12.68,11.71,2.40,73.00,12.88,0.00,19.51,4.00,10.60,0.00,17.56,1.20,8.32,13.12,18.90,0.00,0.00,0.00,1.00,67.96,77.64,5.43,3.86,0.00,103.72,60.00,0.00,2.00,0.00,0.00
10.00,0.00,23.82,0.00,14.00,4.20,7.50,6.00,10.93,1.50,0.70,0.00,0.00,0.00,0.00,16.59,0.00,9.80,18.49,15.80,8.00,10.54,15.61,4.40,19.32,19.32,7.00,10.73,2.80,0.00,22.56,60.83,3.20,27.40,19.51,19.32,0.00,18.15,0.00,0.60,12.68,12.68,11.71,2.40,77.00,12.88,0.00,19.51,4.00,10.60,0.00,17.56,1.20,8.49,13.24,18.90,0.00,0.00,0.00,1.00,66.62,76.57,5.20,3.72,0.00,103.63,63.00,0.00,2.00,0.00,0.00
