"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,48.41,29.95,67.13,596.35,194.00,6.14,7.88,110.37,16.68,3.57,24.50,14.92,142.31,5.13,2.82,163.91,112.36,132.71,0.00,35.37,204.97,15.16,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,148.50,148.52,23.30,67.10,67.88,23.30,0.00,197.14,184.23,5.67,74.91,76.30,39.29,42.89,49.43,0.00,30.56,30.55,60.20,60.27,110.26,110.22,203.20
2.00,48.41,29.95,67.13,596.35,194.00,6.14,7.88,110.37,16.68,3.57,24.50,14.92,134.12,5.13,2.82,163.91,112.36,132.71,0.00,35.37,204.97,15.16,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,0.00,228.19,23.30,67.10,67.88,23.30,0.00,197.14,184.23,5.67,74.91,76.30,39.29,42.89,49.43,0.00,30.56,30.55,38.21,38.22,110.26,110.22,203.20
3.00,48.41,29.95,67.13,596.35,194.00,6.14,7.88,110.37,16.68,3.57,24.50,14.92,94.71,5.13,2.82,163.91,112.36,132.71,0.00,35.37,204.97,15.16,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,0.00,183.33,23.30,67.10,67.88,23.30,0.00,197.14,184.23,5.67,74.91,76.30,39.29,42.89,49.43,0.00,30.56,30.55,36.61,36.61,110.26,110.22,203.20
4.00,48.41,29.95,67.13,596.35,194.00,6.14,7.88,110.37,16.68,3.57,24.50,14.92,81.71,5.13,2.82,163.91,112.36,120.84,0.00,35.37,204.97,15.16,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,0.00,151.98,23.30,67.10,67.88,23.30,0.00,197.14,184.23,5.67,74.91,76.30,39.29,42.89,49.43,0.00,30.56,30.55,36.61,36.61,96.11,96.07,203.20
5.00,48.41,29.95,67.13,596.35,194.00,6.14,7.88,110.37,16.68,3.57,24.50,14.92,81.71,5.13,2.82,163.91,112.36,94.42,0.00,35.37,204.97,15.16,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,144.33,0.00,67.50,67.10,67.88,67.33,0.00,197.14,184.23,5.67,74.91,76.30,41.10,41.08,49.43,0.00,30.56,30.55,36.61,36.61,75.33,75.31,203.20
6.00,48.41,29.95,67.13,596.35,194.00,6.14,7.88,110.37,16.68,3.57,24.50,14.92,81.71,5.13,2.82,163.91,112.36,92.69,0.00,35.37,204.97,15.16,1.97,6.88,87.69,6.39,9.98,66.72,3.45,15.43,144.33,0.00,61.97,61.58,55.86,61.80,0.00,197.14,184.23,5.67,74.91,76.30,41.07,39.17,49.43,0.00,30.56,30.55,36.61,36.61,75.33,75.31,203.20
7.00,48.41,29.95,67.13,596.35,194.00,6.14,7.88,110.37,16.68,3.57,24.50,14.92,80.66,5.13,2.82,163.91,112.36,92.69,0.00,35.37,204.97,15.16,1.97,6.88,87.69,6.39,9.98,61.05,3.45,14.12,144.33,0.00,23.30,67.10,67.88,23.30,0.00,197.14,184.23,5.67,74.91,76.30,39.26,35.94,49.43,0.00,30.56,30.55,36.61,36.61,71.24,71.22,203.20
8.00,48.41,29.95,67.13,596.35,194.00,6.14,7.88,110.37,16.68,3.57,24.50,14.92,79.72,5.13,2.82,163.91,112.36,122.99,0.00,35.37,204.97,15.16,1.97,6.88,87.69,6.39,9.98,62.88,3.45,14.55,0.00,0.00,23.30,67.10,67.88,23.30,0.00,197.14,184.23,5.67,74.91,76.30,46.02,40.00,49.43,0.00,30.56,30.55,36.61,36.61,76.44,76.42,203.20
9.00,48.41,29.95,67.13,596.35,194.00,6.14,7.88,110.37,16.68,3.57,24.50,14.92,84.74,5.13,2.82,163.91,112.36,123.70,0.00,35.37,204.97,15.16,1.97,6.88,87.69,6.39,9.98,64.18,3.45,14.84,0.00,0.00,23.30,67.10,67.88,23.30,0.00,197.14,184.23,5.67,74.91,76.30,46.81,40.45,49.43,0.00,30.56,30.55,36.61,36.61,78.31,78.28,203.20
10.00,48.41,29.95,67.13,596.35,194.00,6.14,7.88,110.37,16.68,3.57,24.50,14.92,81.71,5.13,2.82,163.91,112.36,109.34,0.00,35.37,204.97,15.16,1.97,6.88,87.69,6.39,9.98,62.05,3.45,14.35,0.00,0.00,23.30,67.10,67.88,23.30,0.00,197.14,184.23,5.67,74.91,76.30,42.79,38.12,49.43,0.00,30.56,30.55,36.61,36.61,75.33,75.31,203.20
11.00,48.41,29.95,67.13,596.35,194.00,6.14,7.88,110.37,16.68,3.57,24.50,14.92,81.71,5.13,2.82,153.42,112.36,92.69,0.00,35.37,204.97,15.16,1.97,6.88,83.83,6.39,9.98,62.05,3.45,14.35,0.00,0.00,30.54,38.45,30.54,30.54,0.00,197.14,184.23,5.67,74.91,76.30,37.72,35.54,49.43,0.00,30.56,30.55,36.61,36.61,75.33,75.31,203.20
12.00,48.41,29.95,67.13,596.35,194.00,6.14,7.88,110.37,16.68,3.57,24.50,14.92,81.71,5.13,2.82,153.42,112.36,92.69,0.00,24.74,204.97,15.16,1.97,6.88,83.83,6.39,9.98,62.05,3.45,14.35,0.00,0.00,62.21,0.00,45.28,0.00,0.00,197.14,184.23,5.67,74.91,75.00,44.11,48.25,49.43,0.00,30.56,30.55,36.61,36.61,75.33,75.31,203.20
13.00,37.77,28.80,67.13,596.35,194.00,6.14,7.88,110.37,16.68,3.57,24.50,14.92,81.71,5.13,2.82,153.42,107.09,92.69,0.00,0.00,204.97,15.16,1.97,6.88,83.83,6.39,9.98,28.08,3.45,6.50,0.00,0.00,67.50,0.00,67.88,67.33,0.00,189.94,177.10,5.67,74.91,75.00,0.00,0.00,49.43,0.00,30.56,30.55,36.61,36.61,0.00,0.00,203.20
14.00,35.87,29.95,67.13,596.35,194.00,6.14,7.88,110.37,16.68,3.57,24.50,14.92,27.89,5.13,2.82,153.42,99.35,92.69,0.00,0.00,204.97,15.16,1.97,6.88,83.83,6.39,9.98,0.00,3.45,0.00,0.00,0.00,41.97,57.98,58.59,58.16,0.00,123.06,116.16,5.67,67.01,67.01,0.00,0.00,49.43,0.00,30.56,30.55,36.61,36.61,0.00,0.00,203.20
15.00,48.41,27.59,67.13,596.35,194.00,6.14,7.88,110.37,16.68,3.57,24.50,0.00,15.60,5.13,2.82,153.42,98.36,92.69,0.00,0.00,204.97,15.16,1.97,6.88,83.83,6.39,9.98,0.00,3.45,0.00,0.00,0.00,67.50,0.00,67.88,0.00,0.00,169.94,158.10,5.67,0.00,75.00,0.00,0.00,49.43,0.00,30.56,30.55,36.61,36.61,0.00,0.00,203.20
16.00,48.41,29.95,67.13,596.35,194.00,6.14,7.88,110.37,16.68,3.57,24.50,0.00,15.46,5.13,2.82,153.42,95.24,92.69,0.00,0.00,204.97,15.16,1.97,6.88,83.83,6.39,9.98,0.00,3.45,0.00,0.00,0.00,65.54,0.00,53.99,0.00,0.00,132.54,124.79,5.67,71.00,71.04,0.00,0.00,49.43,0.00,30.56,30.55,36.61,36.61,0.00,0.00,203.20
17.00,48.41,29.95,67.13,596.35,194.00,6.14,7.88,110.37,16.68,3.57,24.50,0.00,22.76,5.13,2.82,153.42,100.69,92.69,0.00,0.00,204.97,15.16,1.97,6.88,83.83,6.39,9.98,27.37,3.45,6.33,0.00,0.00,53.70,0.00,65.83,0.00,0.00,118.65,112.05,5.67,74.91,75.00,0.00,0.00,49.43,0.00,30.56,30.55,36.61,36.61,0.00,0.00,203.20
18.00,48.41,29.95,67.13,596.35,194.00,6.14,7.88,110.37,16.68,3.57,24.50,14.92,49.00,5.13,2.82,153.42,99.15,92.69,0.00,0.00,204.97,15.16,1.97,6.88,83.83,6.39,9.98,40.67,3.45,9.41,0.00,0.00,65.54,0.00,53.99,0.00,0.00,153.64,143.47,5.67,0.00,75.00,0.00,0.00,49.43,0.00,30.56,30.55,36.61,36.61,0.00,0.00,203.20
19.00,48.41,29.95,67.13,596.35,194.00,6.14,7.88,110.37,16.68,3.57,24.50,14.92,48.13,5.13,2.82,153.42,100.47,92.69,0.00,0.00,204.97,15.16,1.97,6.88,83.83,6.39,9.98,40.67,3.45,9.41,0.00,0.00,65.54,0.00,53.99,0.00,0.00,150.34,140.56,5.67,74.91,75.00,0.00,0.00,49.43,0.00,30.56,30.55,36.61,36.61,0.00,0.00,203.20
20.00,48.41,29.95,67.13,596.35,194.00,6.14,7.88,110.37,16.68,3.57,24.50,14.92,50.64,5.13,2.82,153.42,102.23,92.69,0.00,35.37,204.97,15.16,1.97,6.88,83.83,6.39,9.98,42.43,3.45,9.81,0.00,0.00,53.71,0.00,65.82,0.00,0.00,170.62,158.73,5.67,74.91,75.00,0.00,0.00,49.43,0.00,30.56,30.55,36.61,36.61,0.00,0.00,203.20
