"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI"
1.00,0.00,23.80,0.00,0.00,2.90,0.00,12.39,19.22,1.80,0.70,3.50,12.64,0.00,0.00,17.56,0.00,6.00,8.50,23.27,8.00,4.20,12.49,4.80,19.32,19.32,19.51,19.51,2.60,0.00,9.30,22.20,2.80,0.00,19.51,17.56,0.00,18.15,0.00,0.60,19.51,19.51,20.00,2.40,12.56,12.88,10.00,19.51,8.40,0.00,6.35,17.56,2.40,2.11,3.58,18.00,1.01,1.64,0.00,1.00,19.00,34.60,0.91,0.62,0.00,23.10,6.10,0.00,2.00,0.00
2.00,0.00,23.63,0.00,0.00,2.90,0.00,12.39,19.22,1.80,0.70,3.50,12.64,0.00,0.00,17.56,0.00,6.00,9.30,21.54,8.00,4.20,12.49,4.80,19.32,19.32,19.51,19.51,2.60,0.00,8.80,20.30,2.80,0.00,19.51,17.56,0.00,18.15,0.00,0.60,19.51,19.51,20.00,2.40,10.92,12.88,10.00,19.51,8.40,0.00,6.35,17.56,2.40,2.08,3.75,18.00,1.01,1.64,0.00,1.00,16.50,31.40,0.80,0.57,0.00,22.70,7.20,0.00,2.00,0.00
3.00,0.00,23.54,0.00,0.00,2.90,0.00,12.39,19.22,1.80,0.70,3.50,12.64,0.00,0.00,17.56,0.00,6.00,10.00,21.17,8.00,4.20,12.49,4.80,19.32,19.32,19.51,19.51,2.60,0.00,8.60,19.60,2.80,0.00,19.51,17.56,0.00,18.15,0.00,0.60,19.51,19.51,20.00,2.40,10.16,12.88,10.00,19.51,8.40,0.00,6.35,17.56,2.40,2.30,3.92,18.00,1.01,1.64,0.00,1.00,14.40,29.00,0.73,0.55,0.00,24.50,7.70,0.00,2.00,0.00
4.00,0.00,23.77,0.00,0.00,2.90,0.00,12.39,19.22,1.80,0.70,3.50,12.64,0.00,0.00,17.56,0.00,6.00,10.60,21.24,8.00,4.20,12.49,4.80,19.32,19.32,19.51,19.51,2.60,0.00,8.40,19.00,2.80,0.00,19.51,17.56,0.00,18.15,0.00,0.60,19.51,19.51,20.00,2.40,9.71,12.88,10.00,19.51,8.40,0.00,6.35,17.56,2.40,2.59,4.08,18.00,1.01,1.64,0.00,1.00,12.50,26.60,0.69,0.53,0.00,26.20,7.50,0.00,2.00,0.00
5.00,0.00,23.76,0.00,0.00,2.90,0.00,12.39,19.22,1.80,0.70,3.50,12.64,0.00,0.00,17.56,0.00,6.00,10.90,21.16,8.00,4.20,12.49,4.80,19.32,19.32,19.51,19.51,2.60,0.00,8.30,19.00,2.80,0.00,19.51,17.56,1.50,18.15,0.00,0.60,19.51,19.51,20.00,2.40,9.59,12.88,10.00,19.51,8.40,0.00,6.35,17.56,2.40,3.29,5.27,18.00,1.01,1.64,0.00,1.00,11.50,24.20,0.66,0.49,1.30,28.00,5.00,0.00,2.00,0.00
6.00,0.01,23.72,0.00,0.00,2.90,0.00,12.39,19.22,1.80,0.70,3.50,12.64,2.03,0.40,17.56,0.00,6.00,11.30,21.02,8.00,4.20,12.49,4.80,19.32,19.32,19.51,19.51,2.60,0.63,7.90,19.00,2.80,0.00,19.51,17.56,12.70,18.15,0.57,0.60,19.51,19.51,20.00,2.40,9.59,12.88,10.00,19.51,8.40,0.00,6.35,17.56,2.40,4.12,6.80,18.00,1.01,1.64,0.00,1.00,10.70,22.20,0.63,0.44,6.60,29.40,2.80,0.00,2.00,0.43
7.00,0.70,23.62,0.37,0.00,2.90,0.00,12.39,19.22,1.80,0.70,3.50,12.64,3.37,1.99,17.56,0.00,6.00,11.70,20.99,8.00,4.20,12.49,4.80,19.32,19.32,19.51,19.51,2.60,2.50,6.80,18.50,2.80,0.00,19.51,17.56,48.40,18.15,2.55,0.60,19.51,19.51,20.00,2.40,9.41,12.88,10.00,19.51,8.40,0.00,6.35,17.56,2.40,5.41,8.77,18.00,1.01,1.64,0.03,1.00,10.40,20.90,0.61,0.45,26.10,29.40,1.90,0.00,2.00,9.14
8.00,1.96,23.70,1.01,0.00,2.90,0.00,12.39,19.22,1.80,0.70,3.50,12.64,7.27,4.46,17.56,0.00,6.00,12.00,20.99,8.00,4.20,12.49,4.80,19.32,19.32,19.51,19.51,2.60,4.52,6.00,18.40,2.80,0.00,19.51,17.56,96.90,18.15,6.35,0.60,19.51,19.51,20.00,2.40,9.18,12.88,10.00,19.51,8.40,0.00,6.35,17.56,2.40,6.85,10.88,18.00,1.01,1.64,0.05,1.00,10.50,19.90,0.60,0.48,62.40,29.30,1.20,0.00,2.00,30.86
9.00,3.38,23.45,1.96,0.00,2.90,0.00,12.39,19.22,1.80,0.70,3.50,12.64,11.83,6.60,17.56,0.00,6.00,11.30,21.59,8.00,4.20,12.49,4.80,19.32,19.32,19.51,19.51,2.60,5.88,6.00,19.20,2.80,0.00,19.51,17.56,119.50,18.15,8.20,0.60,19.51,19.51,20.00,2.40,8.22,12.88,10.00,19.51,8.40,0.00,6.35,17.56,2.40,7.52,11.60,18.00,1.01,1.64,0.06,1.00,11.40,19.70,0.63,0.65,89.80,29.10,0.80,0.00,2.00,54.69
10.00,3.90,23.76,7.13,0.00,2.90,0.00,12.39,19.22,1.80,0.70,3.50,12.64,14.42,8.08,17.56,0.00,6.00,10.70,22.39,8.00,4.20,12.49,4.80,19.32,19.32,19.51,19.51,2.60,7.31,6.00,20.60,2.80,0.00,19.51,17.56,122.50,18.15,9.78,0.60,19.51,19.51,20.00,2.40,7.02,12.88,10.00,19.51,8.40,0.00,6.35,17.56,2.40,7.92,11.85,18.00,1.01,1.64,0.09,1.00,12.50,19.80,0.69,0.87,95.20,30.10,1.10,0.00,2.00,68.58
