"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION"
1.00,11.31,0.00,11.58,19.00,0.00,4.00,4.70,14.77,2.50,0.40,3.30,0.00,11.85,14.27,8.00,10.00,24.00,13.00,0.00,10.69,10.20,2.50,18.46,18.46,7.00,10.69,0.00,11.81,22.39,56.94,2.90,25.53,0.00,18.46,121.00,7.50,30.38,0.60,8.00,9.00,9.00,0.00,73.53,9.00,10.20,3.50,10.70,0.00,10.00,1.10,13.68,13.68,18.96,0.90,1.25,43.30,60.58,4.78,4.05,87.12,0.00,70.90,0.30,1.68,58.64,202.62,11.00,167.70,0.00,0.29,48.06,86.29
2.00,13.19,0.00,13.31,19.00,0.00,4.00,4.70,14.77,2.50,0.40,3.30,0.00,12.06,14.21,8.00,10.00,24.00,13.00,0.00,10.69,10.20,2.50,18.46,18.46,7.00,10.69,0.00,11.75,21.77,57.32,2.90,25.27,0.00,18.46,120.00,7.50,30.47,0.60,8.00,9.00,9.00,0.00,69.69,9.00,10.20,3.50,10.70,0.00,10.00,1.10,14.46,14.20,18.96,1.01,1.37,46.97,62.52,4.73,4.32,86.40,0.00,70.48,0.20,1.64,63.11,204.12,11.00,167.13,0.00,0.33,49.18,86.06
3.00,13.66,0.00,13.72,19.00,0.00,4.00,4.70,14.77,2.50,0.40,3.30,0.00,13.03,14.09,8.00,10.00,24.00,18.47,0.00,10.69,10.20,2.50,18.46,18.46,7.00,10.69,0.00,11.64,21.55,58.59,2.90,25.06,0.00,18.46,119.00,7.50,30.76,0.60,8.00,9.00,9.00,0.00,62.76,9.00,10.20,3.50,10.70,0.00,10.00,1.10,14.54,14.60,18.96,1.10,1.36,41.50,58.77,3.67,4.38,85.68,0.00,64.97,0.20,1.64,62.58,203.10,11.00,166.54,0.00,0.37,49.19,85.99
4.00,14.30,0.00,14.53,19.00,0.00,4.00,4.70,14.77,2.50,0.40,3.30,0.00,12.89,14.09,8.00,10.00,24.00,19.00,0.00,10.69,10.20,2.50,18.46,18.46,7.00,10.69,0.00,11.64,20.14,55.17,2.90,24.89,0.00,18.46,117.00,7.50,30.10,0.60,8.00,9.00,9.00,0.00,65.62,9.00,10.20,3.50,10.70,0.00,10.00,1.10,14.28,14.29,18.96,1.12,1.36,44.03,53.61,3.70,4.25,84.24,0.00,66.25,0.10,1.64,64.30,202.00,11.00,165.28,0.00,0.39,49.21,85.21
5.00,14.47,0.00,14.61,19.00,0.00,4.00,4.70,14.77,2.50,0.40,3.30,0.00,13.39,14.07,8.00,10.00,24.00,23.23,0.00,10.69,10.20,2.50,18.46,18.46,7.00,10.69,0.00,11.62,19.92,58.95,2.90,24.81,0.00,18.46,116.00,7.50,30.52,0.60,8.00,9.00,9.00,0.00,72.59,9.00,10.20,3.50,10.70,0.00,10.00,1.10,14.55,14.79,18.96,1.11,1.36,40.84,51.46,2.90,3.98,83.52,0.00,70.14,0.10,1.64,64.58,200.60,11.00,164.19,0.00,0.41,50.10,84.44
6.00,14.90,0.00,14.94,19.00,0.00,4.00,4.70,14.77,2.50,0.40,3.30,0.00,13.43,14.13,4.50,10.00,24.00,35.47,0.00,10.69,10.20,2.50,18.46,18.46,7.00,10.69,0.00,11.66,20.30,54.73,2.90,24.83,0.00,18.46,117.00,7.50,30.86,0.60,8.00,9.00,9.00,0.00,81.05,9.00,10.20,3.50,10.70,0.00,10.00,1.10,14.82,15.15,18.96,1.13,1.36,37.47,50.70,3.00,4.25,84.24,0.00,72.12,0.10,1.64,64.59,204.04,11.00,163.83,0.00,0.41,50.98,84.12
7.00,14.74,0.00,14.50,19.00,0.00,4.00,4.70,14.77,2.50,0.40,3.30,0.00,13.04,14.15,4.50,10.00,23.10,43.50,0.00,10.69,10.20,2.50,18.46,18.46,7.00,10.69,0.00,11.73,21.58,54.60,2.90,24.60,0.00,18.46,117.00,7.50,30.39,0.60,8.00,9.00,9.00,0.00,82.72,9.00,10.20,3.50,10.70,0.00,10.00,1.10,17.14,15.32,18.96,1.12,1.36,43.24,51.45,3.85,4.87,84.24,0.00,69.91,0.10,1.64,64.57,200.69,11.00,164.06,0.00,0.41,50.21,84.12
8.00,13.97,0.00,14.07,19.00,0.00,4.00,4.70,14.77,2.30,0.40,3.30,0.00,13.08,14.17,4.50,10.00,21.00,51.53,0.00,10.69,10.20,2.50,18.46,18.46,7.00,10.69,0.00,11.77,22.76,53.88,2.90,24.33,0.00,18.46,117.00,7.50,29.87,0.60,8.00,9.00,9.00,0.00,82.88,9.00,10.20,3.50,10.70,0.00,10.00,1.10,15.11,15.25,18.96,1.12,1.36,45.12,52.09,3.98,4.75,84.24,0.00,68.69,0.10,1.60,65.64,207.91,11.00,165.28,0.00,0.39,49.44,85.04
9.00,13.50,0.00,13.28,19.00,0.00,4.00,4.70,14.77,2.30,0.40,3.30,0.00,12.74,14.22,4.50,10.00,22.00,58.66,0.00,10.69,10.20,2.50,18.46,18.46,7.00,10.69,0.00,11.82,23.34,50.76,2.90,24.13,0.00,18.46,118.00,7.50,30.85,0.60,8.00,9.00,9.00,0.00,81.65,9.00,10.20,3.50,10.70,0.00,10.00,1.10,14.76,15.30,18.96,1.12,1.36,48.51,52.34,4.35,5.01,84.96,0.00,70.08,0.00,1.60,63.94,208.34,11.00,167.03,0.00,0.38,49.36,86.45
10.00,11.90,0.00,12.02,19.00,0.00,4.00,4.70,14.77,2.30,0.40,3.30,0.00,12.56,14.17,8.00,10.00,17.62,65.80,0.00,10.69,10.20,2.50,18.46,18.46,7.00,10.69,0.00,11.74,22.12,52.44,2.90,24.04,0.00,18.46,118.00,7.50,30.75,0.60,8.00,9.00,9.00,0.00,82.01,9.00,10.20,3.50,10.70,0.00,10.00,1.10,14.55,15.21,18.96,0.94,1.36,53.59,56.78,4.51,5.06,84.96,0.00,72.97,0.00,1.56,63.50,209.50,11.00,168.07,0.00,0.34,49.29,87.37
