"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI","CS SUNNY","CT AGROLMOS"
1.00,0.00,14.37,0.00,14.00,4.20,9.40,2.60,7.90,1.65,0.40,3.40,18.00,0.00,0.00,3.10,0.00,7.20,13.10,64.20,5.30,4.20,15.53,4.40,18.45,10.00,4.50,6.00,2.80,0.00,22.20,66.30,1.94,27.00,3.20,10.00,0.00,16.99,0.00,0.60,5.00,5.50,5.70,1.20,97.20,6.20,5.00,18.64,1.80,10.80,7.16,4.60,2.40,9.25,9.75,18.00,0.00,0.00,0.00,1.00,48.60,49.30,6.30,4.50,0.00,76.00,113.30,0.00,1.12,0.00,0.00,0.00,0.00,11.00
2.00,0.00,15.75,0.00,14.00,4.20,9.40,2.60,7.90,1.65,0.40,3.40,18.00,0.00,0.00,3.10,0.00,7.20,12.20,59.40,7.50,4.20,15.53,4.40,18.45,10.00,4.50,6.00,2.80,0.00,22.00,63.80,1.94,27.00,3.20,10.00,0.00,16.99,0.00,0.60,5.00,5.50,5.70,1.20,70.00,6.20,5.00,18.64,1.80,10.80,7.16,4.60,2.40,8.18,8.34,18.00,0.00,0.00,0.00,1.00,49.50,48.70,6.10,4.30,0.00,74.60,75.58,0.00,1.16,0.00,0.00,0.00,0.00,11.00
3.00,0.00,16.42,0.00,14.00,4.20,9.40,2.60,7.90,1.65,0.40,3.40,18.00,0.00,0.00,3.10,0.00,7.20,11.90,52.40,7.50,4.20,15.53,4.40,18.45,10.00,4.50,6.00,2.80,0.00,21.50,61.40,1.94,27.00,3.20,10.00,0.00,16.99,0.00,0.60,5.00,5.50,5.70,1.20,65.00,6.20,5.00,18.64,1.80,10.80,7.16,4.60,2.40,7.31,7.17,18.00,0.00,0.00,0.00,1.00,50.20,47.80,5.90,4.10,0.00,73.00,65.50,0.00,1.12,0.00,0.00,0.00,0.00,11.00
4.00,0.00,15.73,0.00,14.00,4.20,9.40,2.60,7.90,1.65,0.40,3.40,18.00,0.00,0.00,3.10,0.00,7.20,11.60,45.90,7.60,4.20,15.53,4.40,18.45,10.00,4.50,6.00,2.80,0.00,21.20,59.50,1.94,27.00,3.20,10.00,0.00,16.99,0.00,0.60,5.00,5.50,5.70,1.20,62.00,6.20,5.00,18.64,1.80,10.80,7.16,4.60,2.40,7.03,6.72,18.00,0.00,0.00,0.00,1.00,49.80,48.00,5.60,3.90,0.00,71.30,62.50,0.00,1.16,0.00,0.00,0.00,0.00,11.00
5.00,0.00,16.56,0.00,14.00,4.20,9.40,2.60,7.90,1.65,0.40,3.40,18.00,0.00,0.00,3.10,0.00,7.20,11.40,40.90,7.50,4.20,15.53,4.40,18.45,10.00,4.50,6.00,2.80,0.00,21.00,57.80,1.94,27.00,3.20,10.00,0.00,16.99,0.00,0.60,5.00,5.50,5.70,1.20,60.25,6.20,5.00,18.64,1.80,10.80,7.16,4.60,2.40,6.74,6.39,18.00,0.00,0.00,0.00,1.00,49.20,48.60,5.00,3.50,0.00,69.40,58.50,0.00,1.16,0.00,0.00,0.00,0.00,11.00
6.00,0.00,16.68,0.00,14.00,4.20,9.40,2.60,7.90,1.65,0.40,3.40,18.00,0.00,0.00,3.10,0.00,7.20,11.20,36.50,7.60,4.20,15.53,4.40,18.45,10.00,4.50,6.00,2.80,0.00,20.70,54.90,1.94,27.00,3.20,10.00,0.00,16.99,0.00,0.60,5.00,5.50,5.70,1.20,53.50,6.20,5.00,18.64,1.80,10.80,7.16,4.60,2.40,6.42,6.43,18.00,0.00,0.00,0.00,1.00,46.60,47.00,4.50,3.10,0.00,68.00,54.40,0.00,1.16,0.00,0.00,0.00,0.00,11.00
7.00,0.00,16.63,0.00,14.00,4.20,9.40,2.60,7.90,1.65,0.40,3.40,18.00,0.00,0.00,3.10,0.00,7.20,11.40,33.80,5.70,4.20,15.53,4.40,18.45,10.00,4.50,6.00,2.80,0.00,20.30,51.70,1.94,27.00,3.20,10.00,0.00,16.99,0.00,0.60,5.00,5.50,5.70,1.20,43.90,6.20,5.00,18.64,1.80,10.80,7.16,4.60,2.40,6.13,6.49,18.00,0.00,0.00,0.00,1.00,43.40,44.60,3.90,2.60,0.00,66.60,43.90,0.00,1.12,0.00,0.00,0.00,0.00,11.00
8.00,0.00,16.76,0.00,14.00,4.20,9.40,2.60,7.90,1.65,0.40,3.40,18.00,0.00,0.00,3.10,0.00,7.20,11.60,30.90,5.10,4.20,15.53,4.40,18.45,10.00,4.50,6.00,2.80,0.00,19.80,49.70,1.94,27.00,3.20,10.00,0.00,16.99,0.00,0.60,5.00,5.50,5.70,1.20,35.50,6.20,5.00,18.64,1.80,10.80,7.16,4.60,2.40,5.91,6.61,18.00,0.00,0.00,0.00,1.00,39.40,41.90,3.40,2.10,0.00,63.70,34.00,0.00,1.08,0.00,0.00,0.00,0.00,11.00
9.00,0.00,17.05,0.00,14.00,4.20,9.40,2.60,7.90,1.65,0.40,3.40,18.00,0.00,0.00,3.10,0.00,7.20,12.30,27.20,3.10,4.20,15.53,4.40,18.45,10.00,4.50,6.00,2.80,0.00,19.00,48.10,1.94,27.00,3.20,10.00,0.00,16.99,0.00,0.60,5.00,5.50,5.70,1.20,30.80,6.20,5.00,18.64,1.80,10.80,7.16,4.60,2.40,5.85,6.97,18.00,0.00,0.00,0.00,1.00,35.10,39.20,3.00,1.90,0.00,60.20,25.50,0.00,1.12,0.00,0.00,0.00,0.00,11.00
10.00,0.00,17.19,0.00,14.00,4.20,9.40,2.60,7.90,1.65,0.40,3.40,18.00,0.00,0.00,3.10,0.00,7.20,13.20,24.20,0.40,4.20,15.53,4.40,18.45,10.00,4.50,6.00,2.80,0.00,18.20,45.10,1.94,27.00,3.20,10.00,0.00,16.99,0.00,0.60,5.00,5.50,5.70,1.20,25.90,6.20,5.00,18.64,1.80,10.80,7.16,4.60,2.40,6.23,8.02,18.00,0.00,0.00,0.00,1.00,30.50,34.80,2.60,1.60,0.00,56.20,18.40,0.00,1.04,0.00,0.00,0.00,0.00,11.00
