"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA"
1.00,12.97,23.41,8.54,0.00,4.20,8.10,7.20,13.00,1.70,0.40,2.50,20.39,13.99,14.27,19.00,0.00,5.60,9.60,35.50,0.00,4.00,8.20,4.20,20.00,9.50,20.00,20.00,1.45,12.00,16.40,49.40,2.35,27.00,20.00,19.00,126.90,17.01,37.42,0.60,19.44,19.44,19.44,1.20,16.10,8.00,21.00,5.00,10.80,0.00,11.00,2.40,4.88,6.67,18.00,0.00,0.00,0.68,1.00,27.00,30.40,2.90,2.50,104.70,85.60,29.50,0.30,2.00,64.09,222.76,6.50,181.64,0.00,0.29,46.79
2.00,14.18,23.52,10.28,0.00,4.20,8.10,7.20,13.00,1.70,0.40,2.50,20.39,15.10,14.34,19.00,0.00,5.60,9.80,42.80,0.00,4.00,8.20,4.20,20.00,9.50,20.00,20.00,1.45,12.07,17.30,53.30,2.35,27.00,20.00,19.00,130.90,17.01,37.32,0.60,19.44,19.44,19.44,1.20,31.30,8.00,21.00,5.00,10.80,0.00,11.00,2.40,5.64,7.37,18.00,0.00,0.00,0.76,1.00,35.40,38.70,3.70,3.10,107.00,90.10,45.00,0.30,2.00,80.00,232.22,6.50,190.36,0.00,0.32,48.97
3.00,15.03,23.55,12.70,0.00,4.20,8.10,7.20,13.00,1.70,0.40,2.50,20.39,16.15,14.19,19.00,0.00,5.60,10.20,49.70,0.00,4.00,8.20,4.20,20.00,9.50,20.00,20.00,1.45,11.99,18.00,57.00,2.35,27.00,20.00,19.00,135.70,17.01,36.68,0.60,19.44,19.44,19.44,1.20,48.60,8.00,21.00,5.00,10.80,0.00,11.00,2.40,6.47,8.06,18.00,0.00,0.00,0.83,1.00,44.40,47.20,4.40,3.70,108.20,94.50,61.50,0.30,2.00,80.00,241.10,6.50,194.89,0.00,0.33,49.13
4.00,15.78,23.36,15.42,0.00,4.20,8.10,7.20,13.00,1.70,0.40,2.50,20.39,16.97,14.24,19.00,0.00,5.60,11.00,54.10,0.00,4.00,8.20,4.20,20.00,9.50,20.00,20.00,1.45,12.12,18.70,60.50,2.35,27.00,20.00,19.00,139.10,17.01,36.37,0.60,19.44,19.44,19.44,1.20,60.70,8.00,21.00,5.00,10.80,0.00,11.00,2.40,7.46,8.70,18.00,0.00,0.00,0.85,1.00,53.10,55.50,5.10,4.40,109.10,96.20,71.30,0.40,2.00,80.00,248.12,6.50,197.02,0.00,0.33,49.29
5.00,16.56,23.42,16.60,0.00,4.20,8.10,7.20,13.00,1.70,0.40,2.50,20.39,17.00,14.51,19.00,0.00,5.60,12.00,57.90,1.80,4.00,8.20,4.20,20.00,9.50,20.00,20.00,1.45,12.39,19.30,64.00,2.35,27.00,20.00,19.00,141.90,17.01,36.22,0.60,19.44,19.44,19.44,1.20,71.30,8.00,21.00,5.00,10.80,0.00,11.00,2.40,8.25,9.19,18.00,0.00,0.00,0.84,1.00,61.90,64.20,5.90,5.10,108.60,96.40,79.00,0.40,2.00,80.00,252.01,6.50,196.44,0.00,0.34,49.25
6.00,17.10,23.44,17.35,0.00,4.20,8.10,7.20,13.00,1.70,0.40,2.50,20.39,15.80,14.72,19.00,0.00,5.60,12.60,61.40,3.10,4.00,8.20,4.20,20.00,9.50,20.00,20.00,1.45,12.51,19.00,65.70,2.35,27.00,20.00,19.00,142.20,17.01,35.92,0.60,19.44,19.44,19.44,1.20,86.30,8.00,21.00,5.00,10.80,0.00,11.00,2.40,8.43,9.22,18.00,0.00,0.00,0.85,1.00,69.50,71.40,7.00,5.80,107.20,95.80,88.40,0.40,2.00,80.00,252.25,6.50,196.21,0.00,0.34,49.21
7.00,17.21,23.43,17.57,0.00,4.20,8.10,7.20,13.00,1.70,0.40,2.50,20.39,13.75,14.81,19.00,0.00,5.60,13.10,64.80,2.90,4.00,8.20,4.20,20.00,9.50,20.00,20.00,1.45,12.63,18.40,66.90,2.35,27.00,20.00,19.00,140.50,17.01,35.47,0.60,19.44,19.44,19.44,1.20,102.70,8.00,21.00,5.00,10.80,0.00,11.00,2.40,8.48,9.17,18.00,0.00,0.00,0.85,1.00,76.50,77.90,8.20,6.60,105.70,95.10,98.30,0.40,2.00,80.00,252.32,6.50,196.69,0.00,0.34,49.25
8.00,16.88,23.56,17.18,0.00,4.20,8.10,7.20,13.00,1.70,0.40,2.50,20.39,12.43,14.81,19.00,0.00,5.60,13.40,67.00,2.90,4.00,8.20,4.20,20.00,9.50,20.00,20.00,1.45,12.76,18.60,68.10,2.35,27.00,20.00,19.00,138.90,17.01,34.51,0.60,19.44,19.44,19.44,1.20,110.60,8.00,21.00,5.00,10.80,0.00,11.00,2.40,8.16,8.92,18.00,0.00,0.00,0.84,1.00,78.70,79.40,8.40,6.70,104.00,94.20,105.60,0.30,2.00,80.00,252.34,6.50,196.90,0.00,0.35,49.29
9.00,15.70,23.38,15.93,0.00,4.20,8.10,7.20,13.00,1.72,0.40,2.50,20.39,12.14,14.63,19.00,0.00,5.60,13.50,68.70,2.90,4.00,8.20,4.20,20.00,9.50,20.00,20.00,1.45,12.76,19.10,69.40,2.35,27.00,20.00,19.00,136.70,17.01,32.49,0.60,19.44,19.44,19.44,1.20,115.80,8.00,21.00,5.00,10.80,0.00,11.00,2.40,7.69,8.52,18.00,0.00,0.00,0.84,1.00,79.10,79.20,8.40,6.70,100.70,93.40,112.10,0.20,2.00,80.00,252.29,6.50,196.45,0.00,0.35,45.99
10.00,14.26,23.71,14.53,0.00,4.20,8.10,7.20,13.00,1.72,0.40,2.50,20.39,12.05,14.72,19.00,0.00,5.60,14.00,68.20,3.20,4.00,8.20,4.20,20.00,9.50,20.00,20.00,1.45,12.89,19.00,68.50,2.35,27.00,20.00,19.00,132.50,17.01,29.61,0.60,19.44,19.44,19.44,1.20,118.70,8.00,21.00,5.00,10.80,0.00,11.00,2.40,6.73,7.69,18.00,0.00,0.00,0.71,1.00,79.40,79.10,8.30,6.60,96.50,90.50,115.90,0.20,2.00,80.00,251.88,6.50,195.59,0.00,0.34,42.70
