"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN"
1.00,0.00,23.35,0.00,14.00,4.20,7.50,5.40,11.17,1.50,0.70,3.50,0.00,0.00,0.00,11.65,0.00,9.80,22.00,59.00,0.00,10.39,15.34,4.30,19.13,19.13,7.00,10.68,2.80,0.00,27.76,80.07,3.15,3.90,19.42,12.82,0.00,17.96,0.00,0.60,8.00,9.00,9.00,2.40,96.00,12.82,10.00,19.42,3.00,10.70,7.10,14.37,1.20,8.00,11.10,18.90,0.00,0.00,0.00,1.00,92.77,59.98,7.32,5.93,0.00,110.65,78.00,0.00,2.00,0.00,0.00
2.00,0.00,23.54,0.00,14.00,4.20,7.50,5.40,11.17,1.50,0.70,3.50,0.00,0.00,0.00,11.65,0.00,9.80,20.42,35.28,0.00,10.39,15.34,4.30,19.13,19.13,7.00,10.68,2.80,0.00,27.79,80.54,3.15,0.00,19.42,12.82,0.00,17.96,0.00,0.60,8.00,9.00,9.00,2.40,97.00,12.82,10.00,19.42,3.00,10.70,7.10,14.37,1.20,9.65,13.53,18.90,0.00,0.00,0.00,1.00,92.77,59.98,7.32,5.93,0.00,114.74,80.00,0.00,2.00,0.00,0.00
3.00,0.00,23.31,0.00,14.00,4.20,7.50,5.40,11.17,1.50,0.70,3.50,0.00,0.00,0.00,11.65,0.00,9.80,20.46,33.48,0.00,10.39,15.34,4.30,19.13,19.13,7.00,10.68,2.80,0.00,27.93,81.18,3.15,0.00,19.42,12.82,0.00,17.96,0.00,0.60,8.00,9.00,9.00,2.40,98.00,12.82,10.00,19.42,3.00,10.70,7.10,14.37,1.20,9.55,13.49,18.90,0.00,0.00,0.00,1.00,110.73,36.60,10.04,8.63,0.00,115.70,83.00,0.00,2.00,0.00,0.00
4.00,0.00,23.46,0.00,14.00,4.20,7.50,5.40,11.17,1.50,0.70,3.50,0.00,0.00,0.00,11.65,0.00,9.80,20.07,32.76,0.00,10.39,15.34,4.30,19.13,19.13,7.00,10.68,2.80,0.00,28.16,81.98,3.15,0.00,19.42,12.82,0.00,17.96,0.00,0.60,8.00,9.00,9.00,2.40,100.00,12.82,10.00,19.42,3.00,10.70,7.10,14.37,1.20,9.52,13.39,18.90,0.00,0.00,0.00,1.00,110.73,36.60,10.04,8.63,0.00,116.96,88.00,0.00,2.00,0.00,0.00
5.00,0.00,23.40,0.00,14.00,4.20,7.50,5.40,11.17,1.50,0.70,3.50,0.00,0.00,0.00,11.65,0.00,9.80,19.84,31.92,0.00,10.39,15.34,4.30,19.13,19.13,7.00,10.68,2.80,0.00,28.36,82.67,3.15,0.00,19.42,12.82,0.00,17.96,0.00,0.60,8.00,9.00,9.00,2.40,101.00,12.82,10.00,19.42,3.00,10.70,7.10,14.37,1.20,9.38,13.27,18.90,0.00,0.00,0.00,1.00,110.82,36.51,10.04,8.63,0.00,118.08,92.00,0.00,2.00,0.00,0.00
6.00,0.00,23.57,0.00,14.00,4.20,7.50,5.40,11.17,1.50,0.70,3.50,0.00,0.00,0.00,11.65,0.00,9.80,20.06,30.69,0.00,10.39,15.34,4.30,19.13,19.13,7.00,10.68,2.80,0.00,28.51,83.23,3.15,0.00,19.42,12.82,0.00,17.96,0.00,0.60,8.00,9.00,9.00,2.40,102.00,12.82,10.00,19.42,3.00,10.70,7.10,14.37,1.20,8.91,13.11,18.90,0.00,0.00,0.00,1.00,110.82,36.51,10.04,8.63,0.00,118.76,97.00,0.00,2.00,0.00,0.00
7.00,0.00,23.40,0.00,14.00,4.20,7.50,5.40,11.17,1.50,0.70,3.50,0.00,0.00,0.00,11.65,0.00,9.80,20.15,29.67,0.00,10.39,15.34,4.30,19.13,19.13,7.00,10.68,2.80,0.00,28.64,83.70,3.15,0.00,19.42,12.82,0.00,17.96,0.00,0.60,8.00,9.00,9.00,2.40,103.00,12.82,10.00,19.42,3.00,10.70,7.10,14.37,1.20,8.59,13.01,18.90,0.00,0.00,0.00,1.00,110.87,36.46,10.04,8.63,0.00,119.49,101.00,0.00,2.00,0.00,0.00
8.00,0.00,23.43,0.00,14.00,4.20,7.50,5.40,11.17,1.50,0.70,3.50,0.00,0.00,0.00,11.65,0.00,9.80,19.82,29.30,0.00,10.39,15.34,4.30,19.13,19.13,7.00,10.68,2.80,0.00,28.74,84.09,3.15,0.00,19.42,12.82,0.00,17.96,0.00,0.60,8.00,9.00,9.00,2.40,103.00,12.82,10.00,19.42,3.00,10.70,7.10,14.37,1.20,8.73,13.08,18.90,0.00,0.00,0.00,1.00,110.87,36.46,10.04,8.63,0.00,120.40,103.00,0.00,2.00,0.00,0.00
9.00,0.00,23.34,0.00,14.00,4.20,7.50,5.40,11.17,1.50,0.70,3.50,0.00,0.00,0.00,11.65,0.00,9.80,19.64,29.41,0.00,10.39,15.34,4.30,19.13,19.13,7.00,10.68,2.80,0.00,28.84,84.37,3.15,0.00,19.42,12.82,0.00,17.96,0.00,0.60,8.00,9.00,9.00,2.40,103.00,12.82,10.00,19.42,3.00,10.70,7.10,14.37,1.20,8.84,13.15,18.90,0.00,0.00,0.00,1.00,111.01,36.32,10.04,8.63,0.00,121.26,103.00,0.00,2.00,0.00,0.00
10.00,0.00,23.30,0.00,14.00,4.20,7.50,5.40,11.17,1.50,0.70,3.50,0.00,0.00,0.00,11.65,0.00,9.80,19.87,30.96,0.00,10.39,15.34,4.30,19.13,19.13,7.00,10.68,2.80,0.00,28.93,84.54,3.15,0.00,19.42,12.82,0.00,17.96,0.00,0.60,8.00,9.00,9.00,2.40,104.00,12.82,10.00,19.42,3.00,10.70,7.10,14.37,1.20,8.89,13.18,18.90,0.00,0.00,0.00,1.00,111.01,36.32,10.04,8.63,0.00,121.94,103.00,0.00,2.00,0.00,0.00
11.00,0.00,23.34,0.00,14.00,4.20,7.50,5.40,11.17,1.50,0.70,3.50,0.00,0.00,0.00,11.65,0.00,9.80,20.10,31.50,0.00,10.39,15.34,4.30,19.13,19.13,7.00,10.68,2.80,0.00,29.04,84.60,3.15,0.00,19.42,12.82,0.00,17.96,0.00,0.60,8.00,9.00,9.00,2.40,102.00,12.82,10.00,19.42,3.00,10.70,7.10,14.37,1.20,8.95,13.21,18.90,0.00,0.00,0.00,1.00,125.42,13.96,13.77,12.85,0.00,122.51,101.00,0.00,2.00,0.00,0.00
12.00,0.00,23.52,0.00,14.00,4.20,7.50,5.40,11.17,1.50,0.70,3.50,0.00,0.00,0.00,11.65,0.00,9.80,20.32,29.04,0.00,10.39,15.34,4.30,19.13,19.13,7.00,10.68,2.80,0.00,29.14,84.52,3.15,0.00,19.42,12.82,0.00,17.96,0.00,0.60,8.00,9.00,9.00,2.40,99.00,12.82,10.00,19.42,3.00,10.70,7.10,14.37,1.20,9.04,13.21,18.90,0.00,0.00,0.00,1.00,125.42,13.96,13.77,12.85,0.00,122.72,98.00,0.00,2.00,0.00,0.00
13.00,0.83,23.73,0.00,14.00,4.20,7.50,5.40,11.17,1.50,0.70,3.50,0.00,0.07,0.06,11.65,0.00,9.80,20.29,26.76,0.00,10.39,15.34,4.30,19.13,19.13,7.00,10.68,2.80,0.06,29.19,84.51,3.15,5.60,19.42,12.82,2.16,17.96,0.24,0.60,8.00,9.00,9.00,2.40,96.00,12.82,10.00,19.42,3.00,10.70,7.10,14.37,1.20,9.18,13.24,18.90,0.00,0.00,0.03,1.00,127.24,10.25,14.52,13.99,1.92,122.87,94.00,0.00,2.00,1.32,10.68
14.00,6.89,23.72,0.39,14.00,4.20,7.50,5.40,11.17,1.50,0.70,3.50,0.00,0.46,1.55,11.65,0.00,9.80,19.52,25.05,0.00,10.39,15.34,4.30,19.13,19.13,7.00,10.68,2.80,1.92,29.21,84.55,3.15,24.30,19.42,12.82,23.98,17.96,4.20,0.60,8.00,9.00,9.00,2.40,94.00,12.82,10.00,19.42,3.00,10.70,7.10,14.37,1.20,9.50,13.39,18.90,0.00,0.00,0.06,1.00,127.24,10.25,14.52,13.99,19.41,122.83,89.00,0.00,2.00,11.97,42.33
